date,g0,grid,planned_cost,adjustment_cost,emergency_cost,total_cost,emergency,charge,discharge,spill,emergency_events,emergency_slots,throughput,soc_start,soc_end
2025-05-31,29650.963327084421,28799.178929769943,16251.372283262088,-388.64566771529525,255.25329438763231,16117.979909934427,119.01994861758169,18232.617343764512,14593.897773337343,16890.297757960358,3,4,32826.515117101852,9657.9832221798915,9851.8968611931268
2025-06-01,74409.726528107771,69535.925182328778,46324.029966494694,1011.4842809365622,16561.290972838942,63896.805220270187,3052.7336534328056,17711.104273117664,16667.498736899619,320.22699954354448,13,45,34378.603010017279,9851.8968611931268,7272.447665999437
2025-06-02,78530.300322542433,70203.600738124398,49466.350814487632,-1307.3987078556945,10797.652926295545,58956.605032927488,1866.3212764071263,19179.721089140163,15757.285992223984,6.6794676153446062,17,32,34937.007081364151,7272.447665999437,7026.101099310049
2025-06-03,74358.991411889001,71002.621177386289,46960.715859627795,-907.36949761329936,7760.2283142022807,53813.574676216769,1268.1079427360437,18412.929987238364,14627.872957677788,293.30525722842742,5,19,33040.802944916155,7026.101099310049,7344.5459126270307
2025-06-04,85536.482459192106,74917.12721129159,54891.948251143054,-3649.7007138711883,67.379106946892875,51309.626644218755,22.150569562728975,20389.897094954555,15852.605532536913,756.7254017700169,3,3,36242.502627491471,7344.5459126270307,8081.4471508228953
2025-06-05,74148.074413245296,73325.882428954763,47028.095791267056,-184.61794975315181,4168.2657671665092,51011.743608680415,648.69933466043301,18479.612583015896,15748.49678745745,94.147951390084927,7,12,34228.10937047335,8081.4471508228953,7214.7687116955985
2025-06-06,35073.59325325281,34517.694134989906,19800.291724475901,-63.909208568257384,10854.127179765774,30590.50969567342,2126.5778601102984,17459.232954299208,13986.710812697773,2316.7544534987724,11,31,31445.943766996981,7214.7687116955985,7387.2885786784727
2025-06-07,38495.055761676384,38380.99702942124,21444.088621938929,-40.40815456695556,1448.3895440040565,22852.070011376029,304.60029635572465,13463.900168743223,11222.200118360819,5317.3841087278906,4,8,24686.10028710404,7387.2885786784727,7035.687487924245
2025-06-08,75748.902095523576,71596.138756798842,48339.127536594227,-1273.9666593797356,0,47065.160877214497,0,20280.292733269045,14209.898371086534,340.82112794966611,0,0,34490.191104355581,7035.687487924245,9499.1749799924637
2025-06-09,82251.681229618509,77738.605049729667,53846.455911024648,-1562.8917845362184,296.67247979424815,52580.236606282684,101.25610346515481,19755.992837280097,15389.688892524942,2540.844475106328,3,3,35145.681729805037,9499.1749799924637,10179.914208516839
2025-06-10,75785.57675658683,76814.497040188435,49376.482994292703,1043.9152453065067,211.21162790918888,50631.609867508392,43.367357266995725,19709.510126904766,15602.979580659488,1132.8896178768196,2,3,35312.489707564251,10179.914208516839,10581.829344220587
2025-06-11,80747.91732751482,80591.136476012616,53561.650137986719,-105.551720465664,0,53456.098417521047,0,21284.844177517152,17396.917828500656,618.76381032945278,0,0,38681.762006017809,10581.829344220587,10408.28040565196
2025-06-12,78639.900820294089,77352.297384881385,51753.184625061869,-520.76852123926301,17.015614961634334,51249.431718784239,7.8124953910166823,19196.104316742338,15689.591006609031,1401.2051368057591,1,1,34885.69532335137,10408.28040565196,10251.895394487809
2025-06-13,37199.734861170895,37122.700517453137,23041.060323742371,-50.966103288228268,0,22990.09422045415,0,17391.78430516566,14050.096055843163,5435.6985681306433,0,0,31441.880361008822,10251.895394487809,10293.283429311166
2025-06-14,36857.381117201679,36585.618801139994,23086.609721111527,-129.71660397528132,6.6610879103603198,22963.554205046599,3.1361054191903577,17800.321900531151,14570.336453711525,7165.4267097395568,1,1,32370.658354242674,10293.283429311166,10124.310413443069
2025-06-15,72065.556719221539,74860.397763225657,46967.300696317907,2332.4860046560289,0,49299.786700973942,0,19898.86663444429,16289.044294077479,623.60108952551002,0,0,36187.910928521771,10124.310413443069,9934.3522799123966
2025-06-16,76297.938954619938,76512.141419446692,49882.851174632604,288.34556118271746,19.31967116915801,50190.516406984476,4.6363501725841161,20213.234746622009,16770.759741447619,380.24994777822303,1,1,36983.994488069628,9934.3522799123966,9492.08606137485
2025-06-17,78720.502055603865,80483.402158216762,51220.764206942098,1495.9102273255503,450.8825950275392,53167.557029295189,107.44805312702161,21273.302363855997,16791.329340050845,1471.8659708719708,3,4,38064.631703906838,9492.08606137485,9981.0255887887542
2025-06-18,78482.972152990173,78145.897739775042,51118.093076569625,625.33942589174944,30.449222827261117,51773.881725288651,7.088272177231957,18685.119190040383,14657.44489185221,3196.9208137641044,2,2,33342.564081892589,9981.0255887887542,10511.582979989314
2025-06-19,71708.454666315432,71631.419239502924,47086.930021603985,685.36601630802454,156.52562816022458,47928.821666072232,30.58371420273113,17176.09543052666,14409.732106730131,636.13542990912993,2,2,31585.827537256791,10511.582979989314,9959.2554155409507
2025-06-20,35947.118160191581,35691.629712995258,22517.253397699838,-153.68156980074133,40.067670069628726,22403.639497968725,18.627461678116561,17624.891826351246,14076.116831730478,9760.901330052604,1,1,31701.008658081722,9959.2554155409507,10181.528246223204
2025-06-21,35784.060855808922,35641.560971438921,21954.744500485383,-87.816940356109924,0,21866.927560129272,0,18615.064416314279,14562.247876031699,12254.004031156344,0,0,33177.312292345974,10181.528246223204,10754.810803093053
2025-06-22,69074.778851260155,69783.298275107038,44452.684436423588,784.07738314403264,373.14598666684833,45609.907806234463,82.152463116959126,18027.899611076955,16007.216927888645,387.42695503568126,4,4,34035.116538965602,10754.810803093053,9194.1238665193778
2025-06-23,71764.52123515906,72215.842907551152,47190.651019077268,756.21292265086572,12.757836116838174,47959.621777844979,5.8468543156911892,18956.432910996664,14862.136561915462,1066.1074127856557,1,1,33818.569472912124,9194.1238665193778,9741.4284176214132
2025-06-24,82727.832862882395,82367.22487613096,54504.870415070145,-154.81052617241861,4.385895534519431,54354.445784432239,2.0499628579198088,21354.144612606982,16675.884176313288,1422.2221526951798,1,1,38030.028788920274,9741.4284176214132,10431.398373064039
2025-06-25,72170.112304648093,73408.06165918411,47207.44530158212,1346.559389986159,200.94417936889326,48754.948870937165,36.850207109644828,16580.570560207107,14399.844677914281,826.76461733426584,1,1,30980.415238121386,10431.398373064039,9354.0844573456834
2025-06-26,70125.072260843255,72243.515675668183,46442.85233663016,1508.4805684486753,0,47951.332905078838,0,18476.614357099003,14410.702198096602,630.21968333244911,0,0,32887.316555195604,9354.0844573456834,9971.1460475163494
2025-06-27,36445.012897221335,35320.567544107827,22420.459059832014,-512.87981636281393,0,21907.579243469201,0,17154.704812683376,13658.295444314917,12052.512309072703,0,0,30813.000256998293,9971.1460475163494,10234.496551914814
2025-06-28,34427.458404121629,34104.020552679322,21103.878651572544,-209.24311571442146,54.929856713237648,20949.565392571356,24.843897201826167,17923.789599278538,14759.174213222588,9187.322947158531,1,1,32682.963812501126,10234.496551914814,9966.8247321292911
2025-06-29,66606.449597177634,72669.162851779081,43395.541677441986,5301.5617950333335,516.0969159153326,49213.200388390644,131.76780159634848,18401.584204088937,14957.856064059091,89.433980012263248,3,4,33359.440268148028,9966.8247321292911,9908.4104446325728
2025-06-30,73315.915820396214,73310.779128455863,47909.36391910394,-2.358261681762662,347.307061067836,48254.312718490008,113.31390432106127,18484.018255605166,14940.769671633087,3.1604654715117704,3,4,33424.787927238256,9908.4104446325728,9943.1716839737892
2025-07-01,64375.484416444117,74171.170757192696,41952.854882816144,12224.592278422484,22497.678053077208,76675.125214315834,4555.2738523943272,14686.450760168836,14828.857773019021,2.3075891038753298,21,53,29515.308533187857,9943.1716839737892,6684.4687314379426
2025-07-02,69826.668204956281,71892.382039192453,44948.964535737803,4002.4429458296572,19707.755933831286,68659.16341539874,3970.2520938945622,15385.556272928232,12430.259199714757,2.5706932068729884,20,58,27815.815472642989,6684.4687314379426,6720.0702662791764
2025-07-03,84032.148289941222,84032.963061538831,54203.45016366466,281.9905217036852,1550.6715166547347,56036.112202023083,427.68325237808801,20764.85614993918,16366.380997638156,301.75222828257404,11,14,37131.23714757734,6720.0702662791764,7223.5730260709333
2025-07-04,36479.38931871071,37416.9461713173,21753.83770090932,1234.7837722111808,13004.055701503094,35992.67717462359,3386.4343181501517,16294.229459218923,14132.705969751467,9760.9895333333334,13,39,30426.935428970392,7223.5730260709333,6185.3729063107803
2025-07-05,39798.484449932381,40926.604447417274,23800.733758145878,1483.392987149065,6698.5476501242874,31982.674395419228,1816.5160576673811,16841.580183754631,13252.229612003306,10363.689966666665,14,31,30093.809795757938,6185.3729063107803,6618.0955027973923
2025-07-06,79715.561427899942,82087.890748298465,51031.74725221681,2734.4545669909417,9558.5979700444313,63324.799789252189,1570.4944149701741,21279.491737841628,17500.833383429679,85.74525885669857,12,19,38780.325121271308,6618.0955027973923,6324.2676408218731
2025-07-07,88770.305748051876,84132.612780544529,57047.888433046188,-1639.38889939413,511.92527103330542,55920.424804685368,212.01655673936764,20074.424751154365,14357.767590400816,5218.4894098636705,6,8,34432.192341555179,6324.2676408218731,8438.1748164154451
2025-07-08,95399.651258378173,87827.293483161702,61944.996386757593,-2236.2024795145194,0,59708.79390724306,0,20150.538579406675,14421.918260445676,6527.286147534046,0,0,34572.456839852355,8438.1748164154451,10549.305915164037
2025-07-09,92633.567784269137,84889.141641580005,60440.195382990758,-2376.7973732249116,0,58063.398009765835,0,16804.989929175183,13844.074010200966,7869.5007059391301,0,0,30649.063939376148,10549.305915164037,10291.492395642847
2025-07-10,86021.529451288952,82058.275091882257,56344.197101689977,-1240.8713038904853,0,55103.325797799494,0,18107.403412884516,14852.244524479724,5949.4928201441317,0,0,32959.647937364236,10291.492395642847,10085.661551150331
2025-07-11,50575.644484471079,48442.73650284842,31795.565187665045,-749.26683972279147,0,31046.298347942251,0,16292.187567245239,13010.492319199104,12642.264104802287,0,0,29302.679886444341,10085.661551150331,10292.527784783153
2025-07-12,46583.605498198798,46583.605498198798,28721.658625290063,1.4994494361431077e-12,0,28721.658625290063,0,15866.850656836734,13493.138994247871,13125.6505022766,0,0,29359.989651084605,10292.527784783153,9580.3167156608051
2025-07-13,90861.170621524288,79911.573267274915,59943.060174958038,-3716.5237070606113,0,56226.536467897429,0,18121.761207387735,13896.596478389101,6418.6881382762804,0,0,32018.357685776835,9580.3167156608051,10449.239048544097
2025-07-14,86734.714702705445,80463.591473161505,56236.441872468946,-1772.7045516389794,0,54463.737320829983,0,16437.755943552074,13836.9253580683,6055.0816710110621,0,0,30274.681301620374,10449.239048544097,9868.8578887761923
2025-07-15,91025.109200516934,82122.727729419683,59059.01082245521,-2740.1185398638754,0,56318.892282591318,0,17407.143327662729,13697.359990636305,5663.8938090599213,0,0,31104.503318299034,9868.8578887761923,10315.998005187872
2025-07-16,86768.109601323929,82069.371748256061,57212.163558356391,-1624.2552451624126,0,55587.908313193984,0,16675.019599216441,13828.730948890161,7088.5197145964485,0,0,30503.750548106604,10315.998005187872,9958.2590346047109
2025-07-17,83660.128719939792,80628.223036160605,54239.806259564997,-845.80643909268679,280.70522773860051,53674.705048210912,62.191092689776326,18263.20117901378,15015.062335787305,4721.859218957251,2,3,33278.263514801089,9958.2590346047109,9711.7375003978868
2025-07-18,49228.933414131003,46403.112849146841,30604.196606885656,-1030.4360442291036,0,29573.760562656556,0,15611.92406342661,12674.618934283282,12191.559620003509,0,0,28286.54299770989,9711.7375003978868,9679.559230500412
2025-07-19,46581.628994333048,44924.908437862323,29496.189631777619,-637.3650437621576,0,28858.824588015461,0,17151.241783803416,14003.486712434664,14594.334316493572,0,0,31154.72849623808,9679.559230500412,9556.2471554405274
2025-07-20,88527.587588559967,82140.941916322379,56687.511929355562,-1785.6422053594749,0,54901.869723996089,0,17624.051606019995,14026.500279860045,6453.4123734957775,0,0,31650.551885880042,9556.2471554405274,9832.8932899029242
2025-07-21,89674.572088940738,85270.475348050066,58113.492413197077,-1127.0955448447082,0,56986.396868352371,0,17486.590934013209,14167.100962360173,7961.2360263970404,0,0,31653.691896373384,9832.8932899029242,9829.6018390035115
2025-07-22,85291.760219045565,84400.066095755203,55341.709637552303,516.40665547175809,0,55858.116293024061,0,17532.329812836531,14368.958028044133,7441.5496942961363,0,0,31901.287840880665,9829.6018390035115,9643.1897505073539
2025-07-23,95699.018541000463,84478.851198723118,62592.933636956732,-3690.7964537060448,13.034347567750331,58915.171530818428,6.0610776878634409,19137.697857959509,15406.523928916858,6537.1912307016719,1,1,34544.221786876369,9643.1897505073539,9748.7579016521777
2025-07-24,94758.716609162715,84504.796893220919,62089.968386956112,-3209.1274878000622,0,58880.840899156057,0,17877.183014939099,14083.305613584234,7094.4474918660471,0,0,31960.488628523333,9748.7579016521777,10190.105266670444
2025-07-25,44761.948570199645,44523.071385948962,27548.242871583596,-94.040320781514737,0,27454.202550802085,0,16317.889731491778,13827.805088179452,15527.667175969975,0,0,30145.694819671229,10190.105266670444,9511.9781492580987
2025-07-26,46125.843474207322,45655.693378534386,28139.091640501101,-123.98633092652611,0,28015.105309574581,0,16043.985771628366,12980.634959227538,14123.250999466891,0,0,29024.620730855902,9511.9781492580987,9528.6376112485832
2025-07-27,85858.706690120685,81101.789367911173,55316.125161519769,-1366.1655975965571,271.04630955393321,54221.005873477145,90.880538946023691,18806.494704412573,15243.241910357043,3944.2273128016745,2,3,34049.736614769616,9528.6376112485832,9517.54738926762
2025-07-28,89755.929764101602,87797.305433808884,57915.302603597367,-621.70194402222239,0,57293.600659575139,0,19188.549167917998,15661.777016939879,6315.6560494974474,0,0,34850.326184857877,9517.54738926762,9385.2671771272817
2025-07-29,87277.297025915817,87043.333842477179,56086.696362885123,233.6864525128355,0,56320.382815397948,0,19161.216133195179,14995.531338241364,6808.4030975233809,0,0,34156.747471436545,9385.2671771272817,9968.6602100680975
2025-07-30,78832.316572578071,81162.934151919239,51025.285255514507,2077.1438483299626,35.133280250220906,53137.562384094679,8.3234494788488291,19029.604589500195,15311.767402547228,3350.1663644451241,1,1,34341.371992047425,9968.6602100680975,10082.22944889913
2025-07-31,83354.134512366873,82198.731445709025,53215.061212002263,-291.07449117295511,21.709935635584838,52945.696656464897,5.8325602496299371,19669.380624773683,16207.350476097405,4047.5375906157124,2,2,35876.731100871089,10082.22944889913,9776.5048155316617
2025-08-01,41121.813370009157,40819.180747577819,24975.250269269018,135.48271252613256,111.03077502797524,25221.763756823122,49.367485118950292,19261.680238836692,15480.226781820074,15835.735109013487,3,3,34741.90702065677,9776.5048155316617,9911.7650506846003
2025-08-02,42616.586073711813,40781.856330328999,25622.86009859074,-742.15782423758833,9.8001127597913698,24890.502387112945,1.6031592932752119,19085.282720664945,15746.843249066329,16517.995084690323,1,1,34832.125969731278,9911.7650506846003,9592.0270003204678
2025-08-03,68285.986976428438,67534.358176045673,43870.792231684376,-132.48501425649761,2403.3380717553114,46141.645289183187,424.00650651002985,19013.29391731428,15608.740373566681,1714.3311554747665,5,12,34622.034290880962,9592.0270003204678,9360.9466663847797
2025-08-04,72639.676110519984,71221.883449472589,47225.744431388652,148.97280849451886,610.22613155921738,47984.943371442379,144.56267611129167,18851.964163746627,14850.906015435343,1949.732893939263,3,7,33702.870179181969,9360.9466663847797,9826.7077299396951
2025-08-05,70580.604561709493,70175.381379978935,45946.478472907678,311.46851232776476,400.61409083458585,46658.561076070037,74.141971612868417,19243.451310821492,15661.144653739531,1514.9069611765103,2,3,34904.595964561027,9826.7077299396951,9744.5420721906739
2025-08-06,77629.919101887936,72752.190591449107,51193.814162190531,-1961.966823423247,32.921550971102221,49264.768889738378,15.143307714398446,19669.633602889393,15891.411233358453,874.71226296590953,1,1,35561.044836247849,9744.5420721906739,9790.088722170618
2025-08-07,80354.847157808807,69580.072301879351,50701.01690343651,-2917.8537338143465,2.137016496874816,47785.300186119035,0.9784874069939633,19310.105390404249,15679.749752209504,2562.7099010915927,1,1,34989.855142613756,9790.088722170618,9747.2394044127705
2025-08-08,41396.038820928938,40805.058464877729,24148.288298989806,-270.92676841296179,146.96784459571273,24024.329375172558,31.497609214683393,19172.934367562084,15484.14429470824,21372.594751238576,1,1,34657.078662270324,9747.2394044127705,9798.2755633206089
2025-08-09,40556.268470747171,40242.728142659653,23950.382411445215,-149.00299358342824,56.974954662102682,23858.354372523889,25.060685009700933,19765.858256995605,15952.508499146927,17532.51006982067,2,2,35718.366756142532,9798.2755633206089,9862.5385511200675
2025-08-10,72568.782216488675,69504.996513161721,46996.209875676825,-1046.3987569652245,32.092141811470988,45981.903260523075,4.6003643651764605,18952.504427448548,15035.889742770156,288.3631428485204,1,1,33988.3941702187,9862.5385511200675,10213.248377190252
2025-08-11,70831.463737994418,69550.875506639568,45129.710046636988,-85.704796719483582,203.80596266691421,45247.81121258442,49.785389430295425,19719.517143864578,16335.108957654926,1654.9993765268875,4,4,36054.626101519505,10213.248377190252,9810.6927426073489
2025-08-12,77557.978455318153,72940.651590246824,49481.952780911459,-1293.851341622315,67.070194559447515,48255.171633848593,30.787328234770499,18802.817166831272,15175.047687459864,1583.1257891101859,1,1,33977.86485429114,9810.6927426073489,9872.0640955778672
2025-08-13,69663.700586069826,70605.862123243278,44670.131949830837,620.19994177350191,204.05158305409969,45494.38347465844,62.140452384089926,19582.664686888966,15621.51374077778,585.87217951618197,4,4,35204.178427666746,9872.0640955778672,10139.224824024845
2025-08-14,71573.119238185871,70427.680644153428,46588.897756846811,-126.28812894344742,98.118335998991554,46560.727963902355,24.534112618824828,20459.850568634301,16876.357669562542,942.43087436716303,3,4,37336.208238196843,10139.224824024845,9801.5818140595602
2025-08-15,41075.121201710965,39851.665231008592,24502.085622560859,-244.11690235592482,170.31648990025758,24428.285210105194,70.211163177517676,19888.896016708957,16340.138703694392,19213.392197838213,6,6,36229.034720403346,9801.5818140595602,9545.8785583260742
2025-08-16,42581.595452670124,40121.845658562859,25850.131295110281,-637.05200643032117,588.8137859523913,25801.893074632353,103.17793409667959,19980.065813346602,16078.598766113559,19394.276178759825,6,8,36058.664579460165,9545.8785583260742,9662.8280502118432
2025-08-17,73936.638665955034,69328.825483090215,46515.838511917042,-890.16952307180907,857.70275996322016,46483.371748808451,184.82116598834364,19619.729782480092,15959.480279937903,2688.0035298697012,7,11,35579.210062417995,9662.8280502118432,9587.828987846251
2025-08-18,72180.025753299778,69601.21210827367,46773.780113671441,-893.92157643299288,190.3132756969672,46070.171812935412,43.112600697235962,20195.742007456705,15844.105066393044,898.57215124057052,3,3,36039.847073849749,9587.828987846251,10159.435609676128
2025-08-19,70417.993527296145,69122.74801509548,45623.485469884443,-435.69997454937726,269.26494246201707,45457.050437797086,39.922937378751953,19564.570797033295,16053.098760715857,1333.5388661568009,2,3,35617.669557749148,10159.435609676128,9930.7729262106914
2025-08-20,79254.805400483398,74653.280249961404,50286.517437414113,-774.13860992208856,88.21163308289286,49600.590460574917,20.068623156158083,20565.055519846806,16874.581293813557,332.18358041765373,1,1,37439.636813660363,9930.7729262106914,9689.7881231688752
2025-08-21,75237.776648868909,70149.950859677658,47989.507253892538,-1416.6983692874601,0,46572.808884605074,0,19145.823271927322,15161.111935870571,320.82104028758579,0,0,34306.935207797891,9689.7881231688752,10075.349139158385
2025-08-22,40954.64697555481,40056.968754095753,24275.943598647304,-244.26830453395783,1696.8974466863763,25728.572740799722,355.17045074642738,19987.514715399295,16751.306545630629,15945.361635073508,4,12,36738.821261029923,10075.349139158385,9451.5495545392714
2025-08-23,40691.962551306489,41005.90645768345,23629.21316827058,549.92069620131906,89.048213665981308,24268.182078137885,33.588143954934992,19230.890513518068,15453.468678491463,14732.066616611784,3,3,34684.359192009535,9451.5495545392714,9588.8302628261335
2025-08-24,69936.07477994998,69056.498048464069,45734.939051801004,-345.62929425261751,0,45389.309757548377,0,21353.816989974417,17074.485828288525,1043.5774034448498,0,0,38428.302818262942,9588.8302628261335,9835.6146334825207
2025-08-25,91087.640284434805,76239.109229685128,58660.591820442132,-5057.2954524329562,95.748972650663902,53699.045340659839,22.655337004360263,20788.933845525811,16621.060698169058,1320.8044026660627,2,2,37409.994543694869,9835.6146334825207,10077.809874267907
2025-08-26,71132.365654001391,70599.99205764792,46707.905811836172,-133.84029059897171,0,46574.065521237208,0,20798.440982271713,16587.846128627585,860.57882067046705,0,0,37386.287110899299,10077.809874267907,10365.466615392908
2025-08-27,72201.443337869714,73602.271975967829,47053.153160730188,1946.1539566135491,0,48999.307117343735,0,19139.818923025628,15930.525614744718,2478.8298010202511,0,0,35070.344537770347,10365.466615392908,9890.7196297329592
2025-08-28,69918.573218786798,75924.373291103257,44856.85216457794,5309.0144946610262,245.15192718733562,50411.018586426297,51.404197105859453,21054.328318721953,16873.102114360205,1026.7563005140423,2,3,37927.430433082161,9890.7196297329592,10091.723878404715
2025-08-29,43003.5710706424,41753.795115908222,25758.421929998844,-620.83239077140672,535.35866222229561,25672.948201449733,80.153909250213701,19470.211348266501,15859.549782567145,15668.067109459082,2,3,35329.761130833649,10091.723878404715,9993.1921112144082
2025-08-30,42128.739004668445,40976.281663501548,25173.49881104497,-528.27948608279939,19.560470714591187,24664.779795676761,9.0957780584009242,19190.117634939605,16016.778753099019,19299.318726386031,1,1,35206.896388038622,9993.1921112144082,9467.8771458833689
2025-08-31,71465.64087898648,71368.3394597898,46549.997014977969,58.339613570362019,54.656863759737718,46662.993492308073,25.048975141951292,21377.553187037029,16681.270819115336,50.482983676726796,1,1,38058.824006152368,9467.8771458833689,10172.929659644098
2025-09-01,77948.414952256368,69885.630514122284,49727.450517885569,-2436.1009825183255,0,47291.349535367248,0,16437.432053015018,12749.95665662186,12624.020584395812,0,0,29187.388709636878,10172.929659644098,10800
2025-09-02,62280.177998592728,63601.622470996197,41015.216957821533,1241.7556752430269,0,42256.972633064557,0,16245.529788733325,14326.117389741859,7624.4542220047297,0,0,30571.647178475185,10800,9503.0685990357051
2025-09-03,66197.677022998687,63075.253460783191,42904.384721767121,-958.43774082354491,0,41945.946980943576,0,15736.111581507517,13374.02420455774,5165.4488338334168,0,0,29110.135786065257,9503.0685990357051,8805.5421284394215
2025-09-04,63159.449135157869,60698.729597223362,41598.09242071757,-986.69176117842858,0,40611.40065953914,0,18753.44041689529,15324.599477429572,3344.3231077576506,0,0,34078.039894324858,8805.5421284394215,8656.3057509456594
2025-09-05,36963.805015444101,35603.794287714089,22374.407177053192,-653.21367298504924,0,21721.193504068142,0,15984.344953259169,12070.248546017679,24865.43621380593,0,0,28054.593499276849,8656.3057509456594,9630.828935525933
2025-09-06,35527.319214513001,34987.313448115259,21271.275042690162,-241.3560003123664,0,21029.919042377795,0,16144.621896874061,13071.933897473569,24193.541748714772,0,0,29216.555794347631,9630.828935525933,9636.6176455197383
2025-09-07,58835.640372940208,61188.640248068346,38391.111309021304,1706.3195577108984,238.1647742884486,40335.595641020642,40.771167386535751,18115.277835648521,15446.408502566177,3599.5584657058766,1,1,33561.686338214698,9636.6176455197383,8777.691583640988
2025-09-08,61723.971442936818,60187.044548667458,39021.089105377519,-108.11692931433583,473.93233817000828,39386.904514233189,130.75297301935109,15897.371229807683,15778.179370391015,803.03612893681156,4,5,31675.550600198698,8777.691583640988,5554.0152789223357
2025-09-09,58077.17119070777,59294.34136825829,36613.932275059997,1459.1740296887913,469.90120441514915,38543.007509163945,96.937815221603159,20523.102635819312,16394.942575886267,2160.2848568801865,2,7,36918.045211705583,5554.0152789223357,5808.2047890638614
2025-09-10,69262.234273051494,66129.990868602894,43063.617937811658,-1017.4532507432637,0,42046.164687068391,0,21773.525264576474,17417.463532558471,457.93048658489408,0,0,39190.988797134945,5808.2047890638614,6051.6402687843847
2025-09-11,67491.32175379165,58874.334508066087,42654.504615740472,-2696.1074342061893,93.384423420910622,40051.781604955184,17.047174775631731,20586.157455864461,16682.547773493607,1491.6862171375301,1,1,37268.705229358064,6051.6402687843847,6043.0177862917189
2025-09-12,31782.667465771374,31134.298386538096,18138.747265267055,-386.22929733931386,193.36205422685615,17945.880022154597,53.356465932657557,14735.388062642305,12568.025064549682,17468.635654378133,3,3,27303.413127191987,6043.0177862917189,5340.3947487256983
2025-09-13,31979.274246697587,31791.639046710094,17922.200179072432,-85.953298023716656,0.85639153429820991,17837.103272583015,0.4612935816311392,14906.038797922351,12024.771335944944,20903.731394980987,1,1,26930.810133867293,5340.3947487256983,5394.9726269169814
2025-09-14,72391.379185332946,65065.316364273123,45669.563552197265,-2602.9890604256316,412.86463995647154,43479.439131728112,86.101460844811498,20327.976119164679,16327.787747864144,1051.9047038173967,3,4,36655.763867028822,5394.9726269169814,5548.16474764948
2025-09-15,60771.910951380109,60325.583618981116,38255.533148177674,-65.815098413219999,2828.7425899138134,41018.460639678269,548.02429859342817,21838.394643454518,17107.262541745149,1075.445182531842,6,10,38945.65718519967,5548.16474764948,6194.6504359306036
2025-09-16,71440.913845103132,64534.806701059031,44777.967304456659,-2136.4888477998161,423.87106943816275,43065.349526095008,99.564025951697189,18976.32861940912,16025.066498039105,2191.3386223073894,3,4,35001.395117448221,6194.6504359306036,5467.7167511331409
2025-09-17,68159.518157801271,64111.631300661844,43468.588449923729,-1532.8160347481833,80.14966134444505,42015.922076519986,37.328445155103054,20370.112764198628,16266.413690674115,85.142272292438179,3,3,36636.526454872743,5467.7167511331409,5727.0252492740074
2025-09-18,61095.111837956531,64391.958476870343,38841.097771808651,2873.8397005617085,2088.4302314275351,43803.367703797892,406.95093672162363,20947.407080428151,16888.495856613466,1783.9470731106162,5,9,37835.902937041617,5727.0252492740074,5814.6962254221544
2025-09-19,32388.31756508028,32217.2564211352,18443.55403103853,70.102090957594015,0,18513.656121996126,0,15636.782632707602,12481.043408287336,12960.164880048265,0,0,28117.826040994936,5814.6962254221544,6019.974585650848
2025-09-20,31958.081811461328,31407.209729029059,18010.727436213187,-240.94144258194279,1317.4350818757325,19087.221075506975,336.4388303935861,15685.369855301453,13137.715729212141,13550.560700000002,4,11,28823.085584513596,6019.974585650848,5539.3455340753326
2025-09-21,69648.590994699262,63362.281982727465,43592.538952753115,-2017.6876613314473,27.136823600476959,41601.988115022148,8.1078050793178846,20983.951139762234,16465.147486729766,564.0986514409758,1,1,37449.098626491999,5539.3455340753326,6130.293241272715
2025-09-22,73453.496636771946,64442.777114752891,46710.666777107552,-3021.5060779931437,124.1095434373248,43813.270242551735,23.369029508670906,20014.564751542599,16409.873535986528,247.43504537216342,4,4,36424.438287529127,6130.293241272715,5910.2086998982513
2025-09-23,73165.034143231926,66878.062112398489,46528.629793996472,-2104.6555463338227,371.03963053569026,44795.013878198341,77.722732348594036,20265.423664235132,16281.788903821815,855.53450100043574,2,4,36547.212568056944,5910.2086998982513,6058.2134379078607
2025-09-24,62048.796482396348,65013.747340336609,39628.272458623833,2571.9685440805852,24.235562125660469,42224.476564830082,10.662106940715148,20390.346567952314,16429.162220674982,0,2,2,36819.508788627296,6058.2134379078607,6154.9006594260691
2025-09-25,69307.191034317773,65808.878234594333,43916.850137678659,-916.96574343339705,91.322819863223202,43091.207214108479,18.832977712771822,18394.848178168042,15033.029448696561,2130.4435828356245,4,4,33427.877626864603,6154.9006594260691,6006.8979656700149
2025-09-26,33028.498205878903,31789.001655382046,18794.095795195597,-599.78026622392531,242.89856352693442,18437.214092498609,53.316227744615219,15306.983004552043,12573.700230433187,11414.791609007811,4,4,27880.68323498523,6006.8979656700149,5812.4046359522044
2025-09-27,32035.321009192568,32483.455176347994,17867.941590190458,547.18163641925764,1160.7551130095569,19575.878339619274,255.85775713944471,15200.934517620335,12992.539988362267,12729.61615422937,6,8,28193.474505982602,5812.4046359522044,5057.0901591857682
2025-09-28,72517.649357952876,69886.46903060464,45425.235477843569,-77.069874087850394,238.48327102795804,45586.648874783685,59.345813299478422,20175.348883433664,15206.221937251927,1489.0587310557132,2,3,35381.570820685592,5057.0901591857682,6319.1020017739256
