model,date,hour,empirical,worst,premium_yuan,premium_pct,rho,ESS,history_n,S
Q4-3,2025-03-01,18,37754.966750837069,39390.343853282902,1635.3771024458329,4.331554873928134,0.33220598165995019,41.525178419579426,45,20
Q4-3,2025-03-02,0,58399.011677966046,60084.01117976298,1684.9995017969341,2.8853219487491533,0.32046721570158559,46,46,20
Q4-3,2025-03-02,6,53434.443025862151,54618.704675288405,1184.2616494262547,2.2162889371805994,0.30852364970689378,42.369963611110769,46,20
Q4-3,2025-03-02,12,59733.711995883896,61395.948682166912,1662.2366862830168,2.7827446692038071,0.3378650575748165,40.673741255970675,46,20
Q4-3,2025-03-02,18,49194.652598242028,51847.068319269485,2652.415721027457,5.3916748689922578,0.3564832296523256,41.734944500016937,46,20
Q4-3,2025-03-03,0,59862.354707279119,61671.207993052667,1808.8532857735481,3.0216874939495098,0.33807584160624743,47,47,20
Q4-3,2025-03-03,6,51977.366158538585,53115.141357689419,1137.7751991508339,2.1889820189819886,0.33201502252438125,43.470177120957011,47,20
Q4-3,2025-03-03,12,55487.005681315917,56979.124625603603,1492.1189442876857,2.689132213869172,0.32304477750043403,42.525857635723192,47,20
Q4-3,2025-03-03,18,45163.878674999876,47705.697189624123,2541.8185146242467,5.6279898653417648,0.33194572094897923,45.138572414627639,47,20
Q4-3,2025-03-04,0,51896.00008011359,53451.594465938513,1555.5943858249229,2.9975227058414822,0.33139712222521561,48,48,20
Q4-3,2025-03-04,6,47799.876610583255,48839.944117274121,1040.0675066908661,2.1758790617057544,0.31417145949425629,42.079746496472744,48,20
Q4-3,2025-03-04,12,47597.185065340629,48631.20807807133,1034.0230127307004,2.1724457261731223,0.34207308032868866,41.833720550383013,48,20
Q4-3,2025-03-04,18,48920.743457699078,51591.841092994546,2671.0976352954676,5.4600511899520088,0.31687988046669779,44.284117302022693,48,20
Q4-3,2025-03-05,0,54564.045704524498,56130.279909004406,1566.2342044799079,2.8704510163366281,0.32395968706622408,49,49,20
Q4-3,2025-03-05,6,47754.176523053204,48638.838565116588,884.66204206338443,1.8525333415315259,0.29652281295400268,44.392631465540539,49,20
Q4-3,2025-03-05,12,49753.960328217756,50892.305175798785,1138.3448475810292,2.2879482157230902,0.28301295894373818,43.295437542195359,49,20
Q4-3,2025-03-05,18,45212.408924694806,47844.114646373971,2631.7057216791654,5.8207597964145208,0.33055885969176407,45.268454666604434,49,20
Q4-3,2025-03-06,0,49792.643067658217,51274.39307944644,1481.7500117882228,2.9758412498304576,0.31659800267347804,50,50,20
Q4-3,2025-03-06,6,39863.753863390499,40659.547622573096,795.79375918259757,1.9962840476833055,0.27826532733910292,40.234003853760996,50,20
Q4-3,2025-03-06,12,35753.050382995149,36441.029692592274,687.97930959712539,1.9242534615293794,0.31313664409319475,40.710184063204444,50,20
Q4-3,2025-03-06,18,20767.537415109742,21303.493995536075,535.95658042633295,2.58074209625061,0.31879802274186864,44.775393262962538,50,20
Q4-3,2025-03-07,0,16036.149863677114,16557.561595281684,521.41173160457038,3.2514770442848118,0.31189802156838792,51,51,20
Q4-3,2025-03-07,6,13229.872522547426,13494.879989460471,265.00746691304448,2.0030991716768032,0.30611846005745685,47.52271075577211,51,20
Q4-3,2025-03-07,12,15338.334422425301,15793.277289981019,454.94286755571738,2.9660513001370736,0.30956480991109847,45.104427198627171,51,20
Q4-3,2025-03-07,18,10943.466802739276,11357.023122337094,413.55631959781749,3.7790247556130918,0.32416373514235092,46.911631672439249,51,20
Q4-3,2025-03-08,0,14515.064079635085,14947.562475609793,432.49839597470782,2.9796519919020659,0.30662274580942972,52,52,20
Q4-3,2025-03-08,6,17526.313386673923,17833.174123380391,306.86073670646874,1.7508572963198743,0.30431824660467882,41.601276906666897,52,20
Q4-3,2025-03-08,12,26587.752480790467,27286.639023381467,698.88654259100076,2.6286033131079467,0.30123036322735669,43.522890575568177,52,20
Q4-3,2025-03-08,18,29854.758194975857,31610.000558403146,1755.2423634272891,5.8792717461120469,0.31697428699942271,45.985006490677087,52,20
Q4-3,2025-03-09,0,52340.356381822654,53655.942811139044,1315.5864293163904,2.5135221084839232,0.27985542667376895,53,53,20
Q4-3,2025-03-09,6,43430.42505734173,44177.462721745178,747.03766440344771,1.7200790998870508,0.29253744685126293,45.671590335424192,53,20
Q4-3,2025-03-09,12,48708.458138321432,49779.27909248881,1070.8209541673787,2.1984291745110962,0.28669746094825405,50.135766328575741,53,20
Q4-3,2025-03-09,18,55047.292114629425,57993.492584593812,2946.2004699643876,5.3521260661274273,0.30461609408700735,47.874401189417618,53,20
Q4-3,2025-03-10,0,50079.750131314453,51379.706689841289,1299.9565585268356,2.5957728525366264,0.28333577636953972,54,54,20
Q4-3,2025-03-10,6,45096.338297217735,45971.441214469363,875.10291725162824,1.9405187877651331,0.29461119378183653,45.383426229823883,54,20
Q4-3,2025-03-10,12,45803.292387102607,46674.825362356074,871.53297525346716,1.9027736431865616,0.27515832847367816,46.201771627764899,54,20
Q4-3,2025-03-10,18,53572.311648861731,56403.858892634758,2831.5472437730277,5.2854677288005192,0.29644954107824933,47.426461776679588,54,20
Q4-3,2025-03-11,0,43894.689780431909,45105.439578519305,1210.7497980873959,2.7583058546347017,0.29324130340434301,55,55,20
Q4-3,2025-03-11,6,44711.559745647493,45835.491616817686,1123.9318711701926,2.5137389023419221,0.25378476307420639,44.639058006814928,55,20
Q4-3,2025-03-11,12,42508.66146881388,43506.704426808217,998.04295799433748,2.3478578800382621,0.26859942039203522,51.159425492736048,55,20
Q4-3,2025-03-11,18,39549.287644984077,41867.570113307287,2318.2824683232102,5.8617553093076591,0.29778858818718346,50.584926623174539,55,20
Q4-3,2025-03-12,0,50718.699436075229,52533.115321432255,1814.4158853570261,3.5774101180253703,0.29114192311817155,56,56,20
Q4-3,2025-03-12,6,42800.923192404676,43382.346414845175,581.42322244049865,1.3584361716377114,0.26742100765697757,44.035758860941172,56,20
Q4-3,2025-03-12,12,44245.746556343009,45158.945003182031,913.19844683902193,2.0639236941705663,0.28448436606310928,49.6015332095415,56,20
Q4-3,2025-03-12,18,49920.430514117674,52833.682773176253,2913.2522590585795,5.8357915367631019,0.29639188941420547,51.127281843577649,56,20
Q4-3,2025-03-13,0,50802.43767011755,52068.182455434944,1265.7447853173944,2.491504036748049,0.2840220156029109,56,56,20
Q4-3,2025-03-13,6,41086.580128703972,41947.137729746886,860.55760104291403,2.0944980048162032,0.25639997941802745,43.653416822717205,56,20
Q4-3,2025-03-13,12,34371.087838807398,35191.227584415217,820.13974560781935,2.3861326398922467,0.28463964598696245,51.349888895084256,56,20
Q4-3,2025-03-13,18,19429.067904113585,19956.18378933963,527.11588522604507,2.7130271396830219,0.29020567595157876,51.457357615774775,56,20
Q4-3,2025-03-14,0,12296.56912015528,12728.034824425768,431.46570427048755,3.5088299838307968,0.27684457678339874,56,56,20
Q4-3,2025-03-14,6,12171.67788635426,12497.596566648012,325.91868029375109,2.6776807876187858,0.278620134284081,49.232067798306083,56,20
Q4-3,2025-03-14,12,13215.41797164349,13662.875644903899,447.45767326040914,3.3858760594672521,0.27383582604550366,48.518108159785633,56,20
Q4-3,2025-03-14,18,11609.173037802873,12129.981912204687,520.80887440181323,4.4861840951625709,0.28899474082165078,48.131483433917047,56,20
Q4-3,2025-03-15,0,13847.952770530046,14337.022194311334,489.0694237812877,3.5317092128020589,0.29060275222997961,56,56,20
Q4-3,2025-03-15,6,17680.283902841114,18072.262112853459,391.97821001234479,2.2170357227655035,0.27549196176717,43.682634571959703,56,20
Q4-3,2025-03-15,12,23883.303543487622,24718.568805098963,835.26526161134097,3.4972769160282136,0.27829558819682498,49.035211750497936,56,20
Q4-3,2025-03-15,18,29705.26832474977,32010.045056834057,2304.7767320842868,7.7588147223164317,0.29857708586043347,51.689126659451162,56,20
Q4-3,2025-03-16,0,47693.229543303853,48904.233024849891,1211.0034815460385,2.5391517687987308,0.2802946437534668,56,56,20
Q4-3,2025-03-16,6,43668.377648598078,44432.966088663597,764.58844006551953,1.7508972882349871,0.24678067871496603,42.572178882269512,56,20
Q4-3,2025-03-16,12,43077.826575539999,44141.569513876464,1063.7429383364652,2.4693514573469022,0.27126496852711407,48.254629719895362,56,20
Q4-3,2025-03-16,18,37739.905316101751,40112.237542348943,2372.332226247192,6.286004711397708,0.28283511682942081,51.350005694610651,56,20
Q4-3,2025-03-17,0,46891.297218336273,48117.238515150282,1225.9412968140095,2.6144324630341442,0.27352215677335628,56,56,20
Q4-3,2025-03-17,6,39305.060203121044,39955.467334043395,650.40713092235092,1.654766911845873,0.26251592465286883,46.394540124873203,56,20
Q4-3,2025-03-17,12,48405.759065621358,49601.480401660738,1195.7213360393798,2.4702047010943362,0.27451609869804555,51.048562924322418,56,20
Q4-3,2025-03-17,18,37644.636324284205,39287.994016426397,1643.3576921421918,4.3654497761267397,0.30294762434292816,51.210630065672838,56,20
Q4-3,2025-03-18,0,52160.804968321958,53459.820051300398,1299.0150829784398,2.490404593578166,0.27693375795112674,56,56,20
Q4-3,2025-03-18,6,45575.438904031049,46369.22670788793,793.78780385688151,1.7417008435801851,0.26515788536481205,44.691231576508351,56,20
Q4-3,2025-03-18,12,43369.202071294741,44266.964506957789,897.76243566304765,2.0700460068119542,0.2850476255741049,49.877176570473708,56,20
Q4-3,2025-03-18,18,35343.333959304102,36358.113063095225,1014.7791037911229,2.8712036758037129,0.28890507149141537,50.707343578635587,56,20
Q4-3,2025-03-19,0,41996.686074823898,43084.761011329858,1088.0749365059601,2.5908590372282658,0.27920418724136425,56,56,20
Q4-3,2025-03-19,6,41431.040620606531,42443.880656433103,1012.8400358265717,2.4446405898933987,0.27623267904838467,46.051610430002846,56,20
Q4-3,2025-03-19,12,41644.760208018401,42615.50887331531,970.74866529690917,2.3310223433823385,0.27928835439745264,49.105936938369226,56,20
Q4-3,2025-03-19,18,38292.05630053785,39650.13898984134,1358.08268930349,3.5466434046907303,0.29160823666532204,50.828712778966505,56,20
Q4-3,2025-03-20,0,49156.115615696413,50415.035439650936,1258.9198239545221,2.5610644945926575,0.28766091082726619,56,56,20
Q4-3,2025-03-20,6,36678.658828584026,37221.290790532861,542.63196194883494,1.4794214927126959,0.26390826395098765,42.014004062000659,56,20
Q4-3,2025-03-20,12,34274.150598828623,34885.846699188354,611.69610035973164,1.7847155645649648,0.26439596410392818,50.084294039230997,56,20
Q4-3,2025-03-20,18,18105.126867523846,18624.816986178914,519.69011865506764,2.8704030767509492,0.30408893693634148,52.756521630959114,56,20
Q4-3,2025-03-21,0,12007.8796538921,12453.43072111436,445.55106722226083,3.7104891126872985,0.28194056767472903,56,56,20
Q4-3,2025-03-21,6,12078.586648492314,12357.845910658467,279.25926216615335,2.3120193636315234,0.27524911701544058,47.801828880756169,56,20
Q4-3,2025-03-21,12,13332.603229740769,13733.352083524664,400.74885378389445,3.0057809932418245,0.28060554346109218,50.549132579419599,56,20
Q4-3,2025-03-21,18,10721.59145903434,11098.170154160154,376.57869512581419,3.5123395306067007,0.29800276281646249,51.632250758296415,56,20
Q4-3,2025-03-22,0,14659.346630518135,15084.77045182134,425.42382130320402,2.9020653650248418,0.28367276135271535,56,56,20
Q4-3,2025-03-22,6,17184.317428444912,17601.718622868666,417.40119442375362,2.4289658065372866,0.31520458024561582,49.235186694756024,56,20
Q4-3,2025-03-22,12,25690.087845666756,26397.202713322076,707.11486765532027,2.752481314596178,0.27978888864748253,48.751456531200084,56,20
Q4-3,2025-03-22,18,34767.452565312014,36880.883535513123,2113.4309702011087,6.0787627918120979,0.29703778838131067,51.3855130676939,56,20
Q4-3,2025-03-23,0,49041.241792730994,50402.016115112056,1360.7743223810612,2.7747550278850452,0.30361790845983183,56,56,20
Q4-3,2025-03-23,6,42493.414798639227,43214.014958123327,720.6001594841,1.6957925431476006,0.27701017519298915,44.790804019161378,56,20
Q4-3,2025-03-23,12,44775.960784746778,45761.168331628083,985.20754688130546,2.2003046492235612,0.2960144077313881,49.477312800605247,56,20
Q4-3,2025-03-23,18,40295.660839234915,42655.910021529024,2360.2491822941083,5.8573283900483553,0.30324363916649277,51.650291455363075,56,20
Q4-3,2025-03-24,0,44449.470658046484,45836.422597717508,1386.9519396710239,3.120288991382969,0.29776658784105831,56,56,20
Q4-3,2025-03-24,6,40441.8429393388,41100.430514222593,658.58757488379342,1.6284806206078528,0.27386369956752526,46.325893016395675,56,20
Q4-3,2025-03-24,12,45066.349895240361,46144.795357543058,1078.4454623026977,2.393017106576445,0.26813921151584469,49.242183271680204,56,20
Q4-3,2025-03-24,18,42204.651040375145,44441.247302948257,2236.5962625731117,5.2994070734845522,0.29272081238491715,51.965921904918602,56,20
Q4-3,2025-03-25,0,50874.267856643048,52225.688322875503,1351.4204662324555,2.6563929529965558,0.29187407010562205,56,56,20
Q4-3,2025-03-25,6,42605.93035967031,43346.885176124582,740.95481645427208,1.7390884559949527,0.27929120933334356,44.233319431469845,56,20
Q4-3,2025-03-25,12,40663.900754155096,41498.061645056019,834.16089090092282,2.0513548268378701,0.27942696175927617,49.104508267654374,56,20
Q4-3,2025-03-25,18,32931.49599042975,34433.310449466429,1501.8144590366792,4.5604197861922824,0.31346368628215321,50.047866290438371,56,20
Q4-3,2025-03-26,0,43283.999434366175,44406.655312175695,1122.6558778095205,2.5936971917575713,0.29231865156458958,56,56,20
Q4-3,2025-03-26,6,39578.1993856677,40352.96531124381,774.76592557611002,1.9575572855814904,0.29262240700638115,44.22409791477056,56,20
Q4-3,2025-03-26,12,40186.909505103031,41026.740661828102,839.8311567250712,2.0898127451637549,0.27448274009580576,48.945691485213104,56,20
Q4-3,2025-03-26,18,36871.409311111827,38234.238157525448,1362.8288464136203,3.696166953951785,0.28115439114604229,51.576921623473865,56,20
Q4-3,2025-03-27,0,47508.633611175574,48695.183388179583,1186.5497770040092,2.4975455760632315,0.2804235289988023,56,56,20
Q4-3,2025-03-27,6,38018.59214237993,38676.730116991188,658.13797461125796,1.7310950709235273,0.28902904182065692,42.969955844594026,56,20
Q4-3,2025-03-27,12,31761.501605876347,32384.155140234681,622.65353435833458,1.9604033275401944,0.30300574275183917,50.607030775641448,56,20
Q4-3,2025-03-27,18,19607.715740351043,20071.981357712626,464.26561736158328,2.3677700325192008,0.30349836989067636,50.276570231663236,56,20
Q4-3,2025-03-28,0,12025.864622390134,12436.673754379244,410.80913198911003,3.4160465370968174,0.28836632785670308,56,56,20
Q4-3,2025-03-28,6,11459.270264948153,11781.584846206844,322.31458125869176,2.8126972643676362,0.30468224027557472,48.353205882287853,56,20
Q4-3,2025-03-28,12,12563.858583990377,12916.053960558507,352.19537656813009,2.8032421267214724,0.28756297505535722,50.312753910262309,56,20
Q4-3,2025-03-28,18,11062.726305868418,11463.334842156724,400.60853628830591,3.6212460221111575,0.29554311967333974,53.043093456920076,56,20
Q4-3,2025-03-29,0,12825.607653196656,13209.427938872401,383.82028567574525,2.9926089745937468,0.29531402232682297,56,56,20
Q4-3,2025-03-29,6,16629.985363493397,17046.500876050952,416.51551255755476,2.5046054067606072,0.27786575669943181,45.097783920261676,56,20
Q4-3,2025-03-29,12,20666.936880161375,21302.548148895447,635.61126873407193,3.0754981854336005,0.30295992380516645,48.776696472148799,56,20
Q4-3,2025-03-29,18,26353.006366073325,27369.213094754112,1016.2067286807869,3.856132065406559,0.29145013956869692,50.974604635433536,56,20
Q4-3,2025-03-30,0,45587.211278144066,46851.2914428441,1264.0801647000335,2.7728832917359725,0.29432066511160543,56,56,20
Q4-3,2025-03-30,6,37979.890881817853,38688.490261351355,708.59937953350163,1.8657225260031662,0.28039825426524323,46.761444634773362,56,20
Q4-3,2025-03-30,12,47857.880371555933,49085.620922971895,1227.7405514159618,2.5653884833262808,0.29103483627847121,49.0332455704526,56,20
Q4-3,2025-03-30,18,37357.995183493273,38824.069038808855,1466.0738553155825,3.9243911460306924,0.30194334574958559,50.694460669251924,56,20
Q4-3,2025-03-31,0,39126.581230896554,40070.497457213904,943.91622631734936,2.4124679351539724,0.29938399610726657,56,56,20
Q4-3,2025-03-31,6,41935.044378573657,43088.556283129903,1153.511904556246,2.7507110619528152,0.29240262596763583,45.20899676082356,56,20
Q4-3,2025-03-31,12,37373.45213281209,38094.301106542902,720.84897373081185,1.928772785476629,0.31413365986638708,48.009766050644757,56,20
Q4-3,2025-03-31,18,33346.926889678944,34387.961535783295,1041.0346461043519,3.1218308348124113,0.2689589106507867,52.097608238526682,56,20
Q4-3,2025-04-01,0,46957.958479048029,48162.078821013529,1204.1203419654994,2.5642518988613139,0.27578213297058901,56,56,20
Q4-3,2025-04-01,6,42337.063447711786,43348.199561704016,1011.1361139922301,2.3883000653577069,0.28655615973482085,50.733487630459628,56,20
Q4-3,2025-04-01,12,40726.365208079784,41636.720189265223,910.3549811854391,2.2352964143356191,0.2731227365622485,49.826063325328022,56,20
Q4-3,2025-04-01,18,48995.462479480368,50782.981977644027,1787.5194981636596,3.6483368208072076,0.29204243148447906,51.596292435544186,56,20
Q4-3,2025-04-02,0,43155.536365683867,44285.951854455212,1130.4154887713448,2.6193985383303531,0.2790310632705218,56,56,20
Q4-3,2025-04-02,6,41079.787949111495,42077.446085518255,997.6581364067606,2.428586383266218,0.29835474425423131,49.674109932638189,56,20
Q4-3,2025-04-02,12,37332.528797727013,38059.555484453158,727.02668672614527,1.9474348782138051,0.29410538449850032,52.119304640385806,56,20
Q4-3,2025-04-02,18,34386.280319277226,35364.799568780916,978.51924950368993,2.8456676337717202,0.29629462767163844,53.385121996440326,56,20
Q4-3,2025-04-03,0,45689.120396485392,46947.058759804131,1257.938363318739,2.7532558132056018,0.29334577014929719,56,56,20
Q4-3,2025-04-03,6,35066.860318723426,35597.904090849501,531.04377212607505,1.5143750176075388,0.29420829935927023,46.469146114849934,56,20
Q4-3,2025-04-03,12,30552.549239682579,31102.414701206748,549.8654615241685,1.7997367656967356,0.28596058602862245,47.858795702651271,56,20
Q4-3,2025-04-03,18,18012.329006476943,18366.10270498367,353.77369850672767,1.9640641606064158,0.30183189215720163,51.595127734625756,56,20
Q4-3,2025-04-04,0,11431.886604199677,11821.16734293865,389.28073873897301,3.4052186853914757,0.27259471170792243,56,56,20
Q4-3,2025-04-04,6,10838.933388527737,11125.971870547364,287.03848201962683,2.6482170498753899,0.29540145626146325,48.015508378309583,56,20
Q4-3,2025-04-04,12,12548.47220415327,13033.862786692835,485.390582539565,3.8681249369856507,0.30114764695785534,50.608500885184625,56,20
Q4-3,2025-04-04,18,10880.520683157336,11259.7229193494,379.20223619206445,3.4851478824819093,0.28332834184603167,52.397960659369836,56,20
Q4-3,2025-04-05,0,11805.16119906841,12195.692859797429,390.53166072901877,3.3081433971425822,0.28686059059803576,56,56,20
Q4-3,2025-04-05,6,15751.121109795864,16184.022437797192,432.90132800132778,2.7483842260097813,0.3016016092747838,46.054464795801017,56,20
Q4-3,2025-04-05,12,33676.447926292421,34865.832856142282,1189.3849298498608,3.5318004216271959,0.3004694331953861,48.617699749430543,56,20
Q4-3,2025-04-05,18,26942.974986820467,28000.864335287541,1057.8893484670734,3.9264014051327178,0.29599073343926474,50.300627052091137,56,20
Q4-3,2025-04-06,0,41465.101158544174,43267.935219899395,1802.8340613552209,4.3478347115613714,0.28035599698485342,56,56,20
Q4-3,2025-04-06,6,36646.315255132067,37288.747848954852,642.43259382278484,1.7530619090900812,0.29256784328767371,45.285489763275159,56,20
Q4-3,2025-04-06,12,37481.092066995247,38318.287060264513,837.19499326926598,2.2336462122630518,0.2823989149196075,47.50970051318491,56,20
Q4-3,2025-04-06,18,32627.968223209584,33569.150495755588,941.18227254600424,2.8845874377078307,0.29984052711237202,51.826062311132191,56,20
Q4-3,2025-04-07,0,37928.033322788382,39089.872868241131,1161.839545452749,3.0632738997164788,0.30527563327340401,56,56,20
Q4-3,2025-04-07,6,37751.75431120718,38536.848349282482,785.0940380753018,2.0796226623095881,0.29014299958880563,44.838589102333991,56,20
Q4-3,2025-04-07,12,44091.5959792879,45201.724780008866,1110.128800720966,2.5177786742907937,0.30694126352261886,49.543724099810248,56,20
Q4-3,2025-04-07,18,35229.612065929148,36162.873287860391,933.2612219312432,2.6490817445980586,0.29358202413095458,50.492764602344344,56,20
Q4-3,2025-04-08,0,45322.110770554122,47338.8528849582,2016.7421144040782,4.4497974170134125,0.28210506191147655,56,56,20
Q4-3,2025-04-08,6,39638.927959213164,40259.545326576415,620.61736736325111,1.5656764683490865,0.29309685085139314,46.081689967152784,56,20
Q4-3,2025-04-08,12,42587.732412028956,43415.765170857594,828.03275882863818,1.9442987732184669,0.27981670593821573,49.504634793199962,56,20
Q4-3,2025-04-08,18,38878.02857431033,40053.965978648164,1175.9374043378339,3.0246837287291495,0.29487479012695084,50.196811294551765,56,20
Q4-3,2025-04-09,0,43831.609230629299,45452.653745445772,1621.0445148164727,3.6983458815919912,0.28024417031818405,56,56,20
Q4-3,2025-04-09,6,39666.0831134705,40695.137468288842,1029.0543548183414,2.5942928417574951,0.29125479116857567,47.717156134625967,56,20
Q4-3,2025-04-09,12,52253.604238399872,53421.504559150417,1167.9003207505448,2.2350617488932745,0.29185662963013548,48.389475113631867,56,20
Q4-3,2025-04-09,18,35343.107231260161,36454.53659933219,1111.4293680720293,3.1446849333297777,0.2955560428285447,51.432999016231683,56,20
Q4-3,2025-04-10,0,41116.427543564372,42236.315557332382,1119.8880137680098,2.7236997002753949,0.29580517709969711,56,56,20
Q4-3,2025-04-10,6,33536.057813678548,34438.96604214776,902.90822846921219,2.6923505245775692,0.29205728059610048,44.991759047509333,56,20
Q4-3,2025-04-10,12,29728.003733661284,30098.194073402075,370.19033974079139,1.2452579832046506,0.27089553915764253,49.634842717641213,56,20
Q4-3,2025-04-10,18,17984.615145469706,18350.585933576866,365.97078810715902,2.0349103116579448,0.30548343977200204,53.580608063692431,56,20
Q4-3,2025-04-11,0,10684.773913322184,11022.50481266785,337.73089934566633,3.1608614471904772,0.28009274742993295,56,56,20
Q4-3,2025-04-11,6,11363.283826454623,11796.715993406797,433.43216695217416,3.8143214019094485,0.29427603053589085,48.053433419169842,56,20
Q4-3,2025-04-11,12,11809.730501945764,12115.478247540779,305.74774559501566,2.5889476948236956,0.2874984075693387,48.645979490532454,56,20
Q4-3,2025-04-11,18,10940.625558579733,11277.127294854825,336.50173627509139,3.0757083721890455,0.29852173323354003,51.663443288570626,56,20
Q4-3,2025-04-12,0,12498.3010755593,12977.553714637013,479.25263907771296,3.8345422804296314,0.29628762499022587,56,56,20
Q4-3,2025-04-12,6,16295.510662746861,16706.130178244468,410.6195154976067,2.5198321427037262,0.28310755200796356,48.041350889783239,56,20
Q4-3,2025-04-12,12,20977.499820419085,21424.562975753863,447.06315533477755,2.1311555674504934,0.30088996589221056,49.227341156971342,56,20
Q4-3,2025-04-12,18,33149.311903891234,34437.141994243982,1287.8300903527488,3.8849376243057954,0.29402739753771145,50.232129289971624,56,20
Q4-3,2025-04-13,0,38948.539327481296,39991.820871402524,1043.2815439212281,2.6786153266217916,0.28724458234168626,56,56,20
Q4-3,2025-04-13,6,34439.269046025423,35042.36120795006,603.09216192463646,1.7511758484729967,0.28665672712057982,45.946974241688395,56,20
Q4-3,2025-04-13,12,41558.191661206089,42486.37922221476,928.18756100867176,2.2334647488406523,0.3016880422282196,48.029270780010094,56,20
Q4-3,2025-04-13,18,33069.097827009653,34552.073776282676,1482.9759492730227,4.4844765860584834,0.27694748358797266,50.88248739396564,56,20
Q4-3,2025-04-14,0,41426.357373778868,42738.817537599192,1312.4601638203239,3.1681766078980766,0.27216477695491575,56,56,20
Q4-3,2025-04-14,6,34680.899684472563,35180.77168322065,499.87199874808721,1.4413466873579805,0.27842543524301561,49.432730903123392,56,20
Q4-3,2025-04-14,12,36508.219620939468,36947.63685876986,439.41723783039197,1.2036117958991399,0.28943183588533111,49.62087469781433,56,20
Q4-3,2025-04-14,18,32025.613398277703,33067.738885389525,1042.1254871118217,3.2540375547275735,0.29957137201148348,52.292881552541168,56,20
Q4-3,2025-04-15,0,36640.907360306832,37793.379376828743,1152.4720165219114,3.1453151669775137,0.28443781839361687,56,56,20
Q4-3,2025-04-15,6,36082.967265605897,36777.66494630646,694.69768070056307,1.9252786933704913,0.27718500859239409,47.758651037611749,56,20
Q4-3,2025-04-15,12,39597.990716622153,40524.15181112889,926.16109450673684,2.3389093177345499,0.27452574741287222,49.078775165640714,56,20
Q4-3,2025-04-15,18,37811.86572076258,39660.513231240693,1848.647510478113,4.8890671624886695,0.2847473287429414,50.704229294716164,56,20
Q4-3,2025-04-16,0,41168.083467518802,42448.069843664751,1279.9863761459492,3.1091716405886149,0.29014100454429331,56,56,20
Q4-3,2025-04-16,6,39554.471415996311,40378.801712136177,824.33029613986582,2.0840382051130035,0.29162751987060842,46.999778987857155,56,20
Q4-3,2025-04-16,12,35893.16324812411,36529.059287704789,635.89603958067892,1.7716355484882262,0.30346714593277196,48.081382260314484,56,20
Q4-3,2025-04-16,18,38328.116857527319,40191.054195200501,1862.9373376731819,4.8604979592346442,0.28785141966718569,50.364487681085954,56,20
Q4-3,2025-04-17,0,36586.106827373951,37535.625471679436,949.51864430548449,2.5952983977924893,0.27861378240948131,56,56,20
Q4-3,2025-04-17,6,31691.041873789567,32542.060626881848,851.01875309228126,2.6853606027895438,0.28237615699271035,45.803855547936053,56,20
Q4-3,2025-04-17,12,28388.774867428252,28670.972367535731,282.19750010747885,0.99404606724067257,0.28664830233667993,47.798977435876587,56,20
Q4-3,2025-04-17,18,18036.436879177796,18417.660740415529,381.22386123773322,2.1136317765613644,0.29834288542138498,51.914378223079815,56,20
Q4-3,2025-04-18,0,10662.123435769176,10985.932159345652,323.80872357647604,3.0370003266906975,0.2714326807125988,56,56,20
Q4-3,2025-04-18,6,10621.058221588377,10927.358669430305,306.30044784192796,2.8838976442040476,0.28559325147627151,46.514980609902388,56,20
Q4-3,2025-04-18,12,11425.856089819832,11721.817392965306,295.96130314547372,2.5902768319405745,0.2983871167826353,48.344294841870877,56,20
Q4-3,2025-04-18,18,10429.789540420346,10769.491330623288,339.70179020294199,3.2570339879480548,0.32783759222534814,51.613909984272865,56,20
Q4-3,2025-04-19,0,11046.776626055851,11402.346572144432,355.56994608858076,3.2187665065110727,0.28415883030457439,56,56,20
Q4-3,2025-04-19,6,15361.820081170112,15705.793757477999,343.97367630788722,2.2391466277457361,0.28516286640225458,45.904583757776329,56,20
Q4-3,2025-04-19,12,20982.274038185144,21409.336576969268,427.06253878412463,2.0353491619017339,0.27731500847405949,48.142455755747079,56,20
Q4-3,2025-04-19,18,22702.812188067255,23768.947137851254,1066.1349497839983,4.6960479651255049,0.27957240270695499,52.675528732350891,56,20
Q4-3,2025-04-20,0,38184.043641344178,39017.693749762242,833.65010841806361,2.1832420794622776,0.27669998258657669,56,56,20
Q4-3,2025-04-20,6,33910.354123054785,34620.970974798591,710.61685174380546,2.0955748476264802,0.28869995116893349,50.231050162638802,56,20
Q4-3,2025-04-20,12,35606.48854866653,36184.494465086798,578.00591642026848,1.6233162549299296,0.26523631635779948,48.123877818582727,56,20
Q4-3,2025-04-20,18,29076.731158329145,30096.529590625247,1019.798432296102,3.5072664349478533,0.28986645341952882,52.340505627149078,56,20
Q4-3,2025-04-21,0,39653.157385443701,40674.375919836246,1021.2185343925448,2.575377603518203,0.28250357002083532,56,56,20
Q4-3,2025-04-21,6,32858.379556177082,33356.345205056583,497.9656488795008,1.5154905859801726,0.28318790589193177,48.653663679370666,56,20
Q4-3,2025-04-21,12,34742.154256448594,35215.790016956569,473.63576050797565,1.3632884046620664,0.29207154711775424,48.184747885075652,56,20
Q4-3,2025-04-21,18,28596.592872516481,29432.973847422974,836.38097490649307,2.9247574304920754,0.29176573453037935,49.77497893001658,56,20
