model,start,end,slots,duration_h,energy_kwh,cost_yuan,weighted_price
Q4-2,2025-04-03 00:20:00,2025-04-03 00:20:00,1,0.16666666666666666,8.1588262370808025,18.071800115133975,0.443
Q4-2,2025-04-03 02:10:00,2025-04-03 02:20:00,2,0.33333333333333331,11.933301724212924,28.775956824583346,0.48227988346588629
Q4-2,2025-04-03 03:50:00,2025-04-03 04:00:00,2,0.33333333333333331,4.5599232174477038,11.619348284791938,0.50962912008398065
Q4-2,2025-04-03 05:10:00,2025-04-03 05:30:00,3,0.5,53.321340748429179,136.38966466514546,0.5115762760303938
Q4-2,2025-04-03 07:00:00,2025-04-03 07:00:00,1,0.16666666666666666,33.272860030808431,136.38545326628378,0.81979999999999997
Q4-2,2025-04-03 18:10:00,2025-04-03 18:30:00,3,0.5,20.10538593190995,126.86928767496819,1.2620427989259293
Q4-2,2025-04-03 19:00:00,2025-04-03 19:10:00,2,0.33333333333333331,52.831451177013037,347.92219646480584,1.3171025543064649
Q4-2,2025-04-03 20:30:00,2025-04-03 20:30:00,1,0.16666666666666666,20.716298286499068,136.09572159315564,1.3139000000000001
Q4-2,2025-04-03 21:10:00,2025-04-03 21:10:00,1,0.16666666666666666,6.208125759281188,29.665528940725157,0.95569999999999999
Q4-2,2025-04-03 22:50:00,2025-04-03 23:10:00,3,0.5,33.810418695872158,73.367722801270673,0.43399476037975232
Q4-2,2025-04-03 23:40:00,2025-04-03 23:50:00,2,0.33333333333333331,87.69129814732139,198.94491357517492,0.4537392370242882
Q4-2,2025-04-04 00:20:00,2025-04-04 00:20:00,1,0.16666666666666666,8.3192675906581144,13.277551074690349,0.31919999999999998
Q4-2,2025-04-04 01:30:00,2025-04-04 01:30:00,1,0.16666666666666666,4.2994814491656825,7.6079324242986743,0.35389999999999999
Q4-2,2025-04-04 03:50:00,2025-04-04 04:00:00,2,0.33333333333333331,46.691331874751654,79.47173188195876,0.3404132145775568
Q4-2,2025-04-04 04:40:00,2025-04-04 04:40:00,1,0.16666666666666666,11.75051035698732,19.035826778319461,0.32400000000000001
Q4-2,2025-04-04 05:20:00,2025-04-04 05:20:00,1,0.16666666666666666,3.5992996617685549,6.6335092766394466,0.36859999999999998
Q4-2,2025-04-04 06:50:00,2025-04-04 07:00:00,2,0.33333333333333331,4.7159318746597307,16.85018217350035,0.71460668310507103
Q4-2,2025-04-04 18:20:00,2025-04-04 18:30:00,2,0.33333333333333331,11.732060160095557,65.450310168995784,1.1157513561277663
Q4-2,2025-04-04 20:00:00,2025-04-04 20:00:00,1,0.16666666666666666,27.80885248063737,159.44205569773436,1.1467000000000001
Q4-2,2025-04-04 21:00:00,2025-04-04 21:00:00,1,0.16666666666666666,4.8974264556077856,18.867335420228994,0.77049999999999996
Q4-2,2025-04-04 22:00:00,2025-04-04 22:00:00,1,0.16666666666666666,3.8826231700452354,6.0627160800256359,0.31230000000000002
Q4-2,2025-04-04 22:40:00,2025-04-04 23:00:00,3,0.5,24.895512203636713,43.267308427065103,0.3475912290789876
Q4-2,2025-04-05 00:30:00,2025-04-05 00:40:00,2,0.33333333333333331,33.44620798873683,57.266831353433055,0.34244139947176033
Q4-2,2025-04-05 01:20:00,2025-04-05 01:40:00,3,0.5,36.902553273829369,66.440736339391066,0.36008747604198788
Q4-2,2025-04-05 02:30:00,2025-04-05 02:30:00,1,0.16666666666666666,8.4243089643489952,13.761108693264083,0.32669999999999999
Q4-2,2025-04-05 03:50:00,2025-04-05 04:10:00,3,0.5,41.319452670927831,80.151245084425312,0.38795889056303662
Q4-2,2025-04-05 05:40:00,2025-04-05 05:40:00,1,0.16666666666666666,16.55434714344392,25.866167411631125,0.3125
Q4-2,2025-04-05 13:20:00,2025-04-05 13:50:00,4,0.66666666666666663,259.39918362920071,887.63383612525013,0.68437673835865442
Q4-2,2025-04-05 14:20:00,2025-04-05 15:50:00,10,1.6666666666666667,899.26259935564121,2657.5159755759305,0.59104336763925269
Q4-2,2025-04-05 16:30:00,2025-04-05 17:30:00,7,1.1666666666666667,61.125701254981863,186.13376635919354,0.60901965143188697
Q4-2,2025-04-05 19:40:00,2025-04-05 19:40:00,1,0.16666666666666666,3.9922945105919894,23.005597117286339,1.1525000000000001
Q4-2,2025-04-05 20:50:00,2025-04-05 21:00:00,2,0.33333333333333331,17.385394402046927,76.70678553593234,0.88242790197386634
Q4-2,2025-04-05 22:00:00,2025-04-05 22:00:00,1,0.16666666666666666,3.2439747559901662,4.9243536795930716,0.30359999999999998
Q4-2,2025-04-05 22:50:00,2025-04-05 22:50:00,1,0.16666666666666666,7.025654629135488,12.523229376434006,0.35649999999999998
Q4-2,2025-04-05 23:20:00,2025-04-05 23:30:00,2,0.33333333333333331,18.232786925802429,31.588232461665459,0.3464992224196165
Q4-2,2025-04-05 23:50:00,2025-04-05 23:50:00,1,0.16666666666666666,20.649448966333011,33.555354570291144,0.32500000000000001
Q4-2,2025-04-06 02:40:00,2025-04-06 02:40:00,1,0.16666666666666666,4.3935606812788137,10.366606427477359,0.47189999999999999
Q4-2,2025-04-06 04:00:00,2025-04-06 04:00:00,1,0.16666666666666666,1.2543360481637365,2.5287414730980928,0.4032
Q4-2,2025-04-06 04:30:00,2025-04-06 04:30:00,1,0.16666666666666666,13.751478606708133,34.784365135668224,0.50590000000000002
Q4-2,2025-04-06 05:00:00,2025-04-06 05:00:00,1,0.16666666666666666,7.2941057101311344,18.62185187796479,0.51060000000000005
Q4-2,2025-04-06 07:00:00,2025-04-06 07:00:00,1,0.16666666666666666,4.5141518124373192,18.916553170018588,0.83809999999999996
Q4-2,2025-04-06 07:50:00,2025-04-06 08:00:00,2,0.33333333333333331,12.278744486206392,76.800514556234219,1.2509506105043531
Q4-2,2025-04-06 17:00:00,2025-04-06 17:00:00,1,0.16666666666666666,17.759863013763834,83.648954794827659,0.94199999999999995
Q4-2,2025-04-06 17:30:00,2025-04-06 17:30:00,1,0.16666666666666666,22.88040468523684,118.71497970935135,1.0377000000000001
Q4-2,2025-04-06 18:00:00,2025-04-06 18:20:00,3,0.5,24.337385747690973,153.13962004359189,1.2584722256631127
Q4-2,2025-04-06 18:50:00,2025-04-06 19:00:00,2,0.33333333333333331,40.460883961337231,254.72609038710652,1.2591227153144373
Q4-2,2025-04-06 19:50:00,2025-04-06 19:50:00,1,0.16666666666666666,0.22165983478942053,1.4232777991828693,1.2842
Q4-2,2025-04-06 20:30:00,2025-04-06 20:30:00,1,0.16666666666666666,6.2761147776183179,40.521735061692667,1.2912999999999999
Q4-2,2025-04-06 21:00:00,2025-04-06 21:00:00,1,0.16666666666666666,24.205838543998311,113.18650103173611,0.93519999999999992
Q4-2,2025-04-06 21:40:00,2025-04-06 21:40:00,1,0.16666666666666666,23.956126583322316,121.43360565086081,1.0138
Q4-2,2025-04-06 23:40:00,2025-04-06 23:40:00,1,0.16666666666666666,1.7123451825548273,3.4692113398560798,0.40520000000000006
Q4-2,2025-04-07 01:10:00,2025-04-07 01:20:00,2,0.33333333333333331,38.238933751087643,81.67358807974378,0.42717502852662936
Q4-2,2025-04-07 03:50:00,2025-04-07 03:50:00,1,0.16666666666666666,0.67940683092660947,1.3819134941047235,0.40679999999999999
Q4-2,2025-04-07 04:10:00,2025-04-07 04:20:00,2,0.33333333333333331,30.401642910650025,71.06384030364444,0.46750000000000003
Q4-2,2025-04-07 05:20:00,2025-04-07 05:20:00,1,0.16666666666666666,5.4141981099926397,13.099652327127194,0.4839
Q4-2,2025-04-07 11:10:00,2025-04-07 11:10:00,1,0.16666666666666666,5.5299502396840126,12.937318585740748,0.46789999999999998
Q4-2,2025-04-07 11:50:00,2025-04-07 12:10:00,3,0.5,73.436779094272993,175.89765757383398,0.47904513172624003
Q4-2,2025-04-07 12:40:00,2025-04-07 12:40:00,1,0.16666666666666666,57.574494487430968,130.78046422819943,0.45429999999999998
Q4-2,2025-04-07 13:20:00,2025-04-07 16:50:00,22,3.6666666666666665,1091.5435793208489,4616.8047119406856,0.84592219667733837
Q4-2,2025-04-07 17:10:00,2025-04-07 17:20:00,2,0.33333333333333331,14.622802304475499,68.962657073587295,0.94322080867468727
Q4-2,2025-04-07 18:10:00,2025-04-07 18:40:00,4,0.66666666666666663,50.574026177290648,321.01023915809827,1.2694668129951741
Q4-2,2025-04-07 21:10:00,2025-04-07 21:10:00,1,0.16666666666666666,21.933857037645112,99.820983378322907,0.91020000000000001
Q4-2,2025-04-07 22:20:00,2025-04-07 22:40:00,3,0.5,15.966684653620746,38.527185395442991,0.48259468050189397
Q4-2,2025-04-07 23:00:00,2025-04-07 23:30:00,4,0.66666666666666663,52.08373744931373,113.35133713751816,0.43526575736938289
Q4-2,2025-04-08 00:00:00,2025-04-08 00:10:00,2,0.33333333333333331,17.109387122024486,36.645235958311879,0.42836409857299196
Q4-2,2025-04-08 10:30:00,2025-04-08 10:40:00,2,0.33333333333333331,48.499474876659406,220.56400209556622,0.90955212466316271
Q4-2,2025-04-08 16:50:00,2025-04-08 17:00:00,2,0.33333333333333331,37.526968670973588,172.45229552302843,0.91908460304931061
Q4-2,2025-04-08 18:10:00,2025-04-08 19:00:00,6,1,92.896657753570366,598.33499434912858,1.2881733505124568
Q4-2,2025-04-08 20:00:00,2025-04-08 20:00:00,1,0.16666666666666666,20.460175653556007,136.25453976485625,1.3319000000000001
Q4-2,2025-04-08 20:30:00,2025-04-08 20:30:00,1,0.16666666666666666,6.5029061974354363,42.551766702918776,1.3087
Q4-2,2025-04-08 21:10:00,2025-04-08 21:20:00,2,0.33333333333333331,25.318368532162822,118.02045865097995,0.93229118219884011
Q4-2,2025-04-08 22:20:00,2025-04-08 22:30:00,2,0.33333333333333331,21.130326250785629,43.609394761384792,0.4127659388104658
Q4-2,2025-04-08 22:50:00,2025-04-08 23:20:00,4,0.66666666666666663,49.991066197781038,106.25703625201324,0.42510410092725603
Q4-2,2025-04-08 23:50:00,2025-04-09 00:00:00,2,0.33333333333333331,17.57004056297626,38.738155474167549,0.44095692705225642
Q4-2,2025-04-09 00:30:00,2025-04-09 00:30:00,1,0.16666666666666666,10.650741837389887,24.507356967834131,0.4602
Q4-2,2025-04-09 01:20:00,2025-04-09 01:20:00,1,0.16666666666666666,2.3868996581861666,5.6664997885339599,0.4748
Q4-2,2025-04-09 04:00:00,2025-04-09 04:10:00,2,0.33333333333333331,24.788889130846314,57.940516029738589,0.46747166219433123
Q4-2,2025-04-09 07:00:00,2025-04-09 07:00:00,1,0.16666666666666666,7.4169106124896302,31.96317628452406,0.8619
Q4-2,2025-04-09 08:00:00,2025-04-09 08:00:00,1,0.16666666666666666,18.986689912542488,112.11640393356339,1.181
Q4-2,2025-04-09 09:20:00,2025-04-09 12:00:00,17,2.8333333333333335,1054.3424029009307,3859.9931020796848,0.73220864331345326
Q4-2,2025-04-09 17:00:00,2025-04-09 17:10:00,2,0.33333333333333331,36.441128190209042,175.20768169956284,0.96159307025317309
Q4-2,2025-04-09 18:20:00,2025-04-09 18:30:00,2,0.33333333333333331,57.318182233153607,356.36673969233243,1.2434683927788803
Q4-2,2025-04-09 19:20:00,2025-04-09 19:20:00,1,0.16666666666666666,3.0420829008003238,19.221400808706846,1.2637
Q4-2,2025-04-09 20:10:00,2025-04-09 20:10:00,1,0.16666666666666666,1.0805291206326046,6.8721652072233663,1.272
Q4-2,2025-04-09 20:50:00,2025-04-09 20:50:00,1,0.16666666666666666,5.5589586902414112,32.461539271664719,1.1678999999999999
Q4-2,2025-04-09 22:00:00,2025-04-09 22:00:00,1,0.16666666666666666,27.374044911367491,61.495791893387064,0.44929999999999998
Q4-2,2025-04-09 22:30:00,2025-04-09 22:50:00,3,0.5,72.118799974079138,165.44034835597253,0.4587995041942875
Q4-2,2025-04-09 23:40:00,2025-04-09 23:50:00,2,0.33333333333333331,12.11890279741101,24.753632816929592,0.40851277101121347
Q4-2,2025-04-10 00:40:00,2025-04-10 00:50:00,2,0.33333333333333331,21.337980393380121,49.518664685580411,0.46413637816391512
Q4-2,2025-04-10 03:40:00,2025-04-10 03:40:00,1,0.16666666666666666,9.1923300688478093,22.87051721129335,0.49759999999999999
Q4-2,2025-04-10 05:00:00,2025-04-10 05:10:00,2,0.33333333333333331,29.883047298125462,66.876887765828883,0.44759081695141595
Q4-2,2025-04-10 07:20:00,2025-04-10 07:20:00,1,0.16666666666666666,20.539046216313906,83.357719068909972,0.81169999999999998
Q4-2,2025-04-10 09:20:00,2025-04-10 09:30:00,2,0.33333333333333331,8.9299701798409785,48.032005450090395,1.0757483951854747
Q4-2,2025-04-10 18:10:00,2025-04-10 18:20:00,2,0.33333333333333331,43.648736106732599,283.12894564566409,1.2973065013994434
Q4-2,2025-04-10 18:40:00,2025-04-10 18:40:00,1,0.16666666666666666,3.384512227073742,21.423962397376787,1.266
Q4-2,2025-04-10 19:10:00,2025-04-10 19:20:00,2,0.33333333333333331,56.056626341059314,372.91336173220475,1.330488065633233
Q4-2,2025-04-10 20:50:00,2025-04-10 20:50:00,1,0.16666666666666666,15.396211340451941,90.575911315878784,1.1766000000000001
Q4-2,2025-04-10 21:40:00,2025-04-10 22:00:00,3,0.5,68.185685634485935,279.36790604833169,0.81943271068916901
Q4-2,2025-04-10 22:30:00,2025-04-10 22:30:00,1,0.16666666666666666,11.939982832543478,24.429204875383959,0.40920000000000001
Q4-2,2025-04-11 01:10:00,2025-04-11 01:30:00,3,0.5,45.608724190350074,80.475505288186469,0.35289522659006339
Q4-2,2025-04-11 03:30:00,2025-04-11 03:30:00,1,0.16666666666666666,0.63307752910208137,1.1917684485346682,0.3765
Q4-2,2025-04-11 04:00:00,2025-04-11 04:10:00,2,0.33333333333333331,26.082771039286229,49.086760645872168,0.37639222130146383
Q4-2,2025-04-11 05:10:00,2025-04-11 05:50:00,5,0.83333333333333337,80.40741660266707,144.19139011962329,0.35865196573133168
Q4-2,2025-04-11 06:10:00,2025-04-11 06:20:00,2,0.33333333333333331,10.235289900085604,37.309015181737934,0.72902703383957679
Q4-2,2025-04-11 15:10:00,2025-04-11 15:30:00,3,0.5,65.861004175273592,139.78585475118533,0.42448746872786242
Q4-2,2025-04-11 16:30:00,2025-04-11 17:00:00,4,0.66666666666666663,187.76314583372303,558.84822533262729,0.59526934622998406
Q4-2,2025-04-11 17:30:00,2025-04-11 17:30:00,1,0.16666666666666666,10.939166293601687,35.699969199169104,0.65269999999999995
Q4-2,2025-04-11 18:10:00,2025-04-11 18:20:00,2,0.33333333333333331,7.9510309715680023,44.209922464215239,1.112055093793622
Q4-2,2025-04-11 18:50:00,2025-04-11 19:00:00,2,0.33333333333333331,43.377390899895943,238.65643729453475,1.100372485958381
Q4-2,2025-04-11 19:30:00,2025-04-11 19:30:00,1,0.16666666666666666,21.457040782405272,116.60828813198145,1.0869
Q4-2,2025-04-11 21:20:00,2025-04-11 21:30:00,2,0.33333333333333331,7.8144932733453629,30.127324064468663,0.77106276787595829
Q4-2,2025-04-11 22:20:00,2025-04-11 22:40:00,3,0.5,48.929632003204404,84.959112433787141,0.34727059638716745
Q4-2,2025-04-11 23:10:00,2025-04-11 23:20:00,2,0.33333333333333331,7.9970783598764683,14.454187056625379,0.36148669316899512
Q4-2,2025-04-11 23:50:00,2025-04-11 23:50:00,1,0.16666666666666666,5.5985010126130419,7.1940738012077592,0.25700000000000001
Q4-2,2025-04-12 00:30:00,2025-04-12 00:50:00,3,0.5,32.652649167856168,52.046838433839618,0.31879090830446571
Q4-2,2025-04-12 03:40:00,2025-04-12 03:50:00,2,0.33333333333333331,1.1904347168122626,2.1675368789720149,0.36415888218989939
Q4-2,2025-04-12 05:30:00,2025-04-12 05:40:00,2,0.33333333333333331,40.448977537128314,66.589451645438587,0.32925159398313991
Q4-2,2025-04-12 22:50:00,2025-04-12 23:00:00,2,0.33333333333333331,31.634432274908022,57.595078967420797,0.36412905069331297
Q4-2,2025-04-12 23:50:00,2025-04-13 00:00:00,2,0.33333333333333331,30.608568905037828,68.419724474257364,0.44706255092505315
Q4-2,2025-04-13 00:30:00,2025-04-13 00:30:00,1,0.16666666666666666,2.3874065580540673,5.3036236687171101,0.44429999999999997
Q4-2,2025-04-13 02:30:00,2025-04-13 02:40:00,2,0.33333333333333331,40.138757500265115,88.748375104039525,0.44220788400564393
Q4-2,2025-04-13 05:10:00,2025-04-13 05:20:00,2,0.33333333333333331,24.555610086468164,56.887430071632366,0.46333550558355918
Q4-2,2025-04-13 06:50:00,2025-04-13 07:00:00,2,0.33333333333333331,33.477208190267561,142.62684416216973,0.85208326424085734
Q4-2,2025-04-13 13:20:00,2025-04-13 13:30:00,2,0.33333333333333331,33.715718160461506,146.93787504116077,0.87162832683466374
Q4-2,2025-04-13 15:00:00,2025-04-13 15:10:00,2,0.33333333333333331,45.082975825650138,147.68456301141646,0.65516776701945534
Q4-2,2025-04-13 15:40:00,2025-04-13 15:50:00,2,0.33333333333333331,28.21715817947404,108.00303113968313,0.76551317076464198
Q4-2,2025-04-13 16:40:00,2025-04-13 16:50:00,2,0.33333333333333331,27.914813552202645,132.76470545732647,0.9512132703952848
Q4-2,2025-04-13 18:30:00,2025-04-13 18:40:00,2,0.33333333333333331,27.849777321685224,173.10837396842808,1.2431580473258383
Q4-2,2025-04-13 19:20:00,2025-04-13 19:20:00,1,0.16666666666666666,26.527345500854153,167.89156967490595,1.2658
Q4-2,2025-04-13 20:00:00,2025-04-13 20:00:00,1,0.16666666666666666,3.5641715050653602,22.391907480573124,1.2565
Q4-2,2025-04-13 20:40:00,2025-04-13 21:20:00,5,0.83333333333333337,61.522715442757999,306.21963613653583,0.99546853201383423
Q4-2,2025-04-13 22:00:00,2025-04-13 22:00:00,1,0.16666666666666666,4.236809346275777,9.7827927805507695,0.46179999999999999
Q4-2,2025-04-13 22:50:00,2025-04-13 23:00:00,2,0.33333333333333331,31.351652275859237,67.013000994553778,0.42749262721412462
Q4-2,2025-04-14 00:40:00,2025-04-14 00:50:00,2,0.33333333333333331,57.633028444387833,128.83417160134468,0.44708451066617599
Q4-2,2025-04-14 01:20:00,2025-04-14 01:20:00,1,0.16666666666666666,1.0002247591251034,1.9674421011990786,0.39340000000000003
Q4-2,2025-04-14 02:10:00,2025-04-14 02:20:00,2,0.33333333333333331,12.112206874751791,26.789593992161191,0.4423569423670396
Q4-2,2025-04-14 03:00:00,2025-04-14 03:00:00,1,0.16666666666666666,1.9829955643133417,5.1577714627790012,0.5202
Q4-2,2025-04-14 04:10:00,2025-04-14 04:10:00,1,0.16666666666666666,1.5908171042377717,3.6771737364456092,0.46229999999999999
Q4-2,2025-04-14 04:50:00,2025-04-14 05:10:00,3,0.5,14.206718170067234,34.202089357861446,0.48149176957593698
Q4-2,2025-04-14 05:50:00,2025-04-14 06:00:00,2,0.33333333333333331,36.216567650562638,137.73531788193969,0.76062049397328757
Q4-2,2025-04-14 10:50:00,2025-04-14 10:50:00,1,0.16666666666666666,5.1249944572703612,18.808729658182227,0.73399999999999999
Q4-2,2025-04-14 18:20:00,2025-04-14 18:20:00,1,0.16666666666666666,1.4563224214682862,8.9279846048113285,1.2261
Q4-2,2025-04-14 18:40:00,2025-04-14 18:50:00,2,0.33333333333333331,63.046537974067064,395.64045787010468,1.2550743326551681
Q4-2,2025-04-14 19:20:00,2025-04-14 19:20:00,1,0.16666666666666666,17.470098497758954,106.45404519609419,1.2186999999999999
Q4-2,2025-04-14 19:40:00,2025-04-14 19:50:00,2,0.33333333333333331,21.109992595022959,138.99096237546689,1.3168262541999791
Q4-2,2025-04-14 20:40:00,2025-04-14 20:40:00,1,0.16666666666666666,19.081855130278996,124.17517226029057,1.3015000000000001
Q4-2,2025-04-14 21:40:00,2025-04-14 21:40:00,1,0.16666666666666666,18.554324797488334,92.864395611429089,1.0009999999999999
Q4-2,2025-04-14 23:10:00,2025-04-14 23:10:00,1,0.16666666666666666,1.4502196563671532,3.1027449547975241,0.4279
Q4-2,2025-04-14 23:50:00,2025-04-14 23:50:00,1,0.16666666666666666,2.5301190086818224,5.5523461645522598,0.43890000000000007
Q4-2,2025-04-15 02:30:00,2025-04-15 02:30:00,1,0.16666666666666666,4.610428001674336,10.806843235924642,0.46879999999999999
Q4-2,2025-04-15 05:30:00,2025-04-15 05:30:00,1,0.16666666666666666,22.845735663092796,59.376066988378184,0.51980000000000004
Q4-2,2025-04-15 07:00:00,2025-04-15 07:00:00,1,0.16666666666666666,0.58435541235479604,2.5025020534094145,0.85650000000000015
Q4-2,2025-04-15 13:40:00,2025-04-15 13:50:00,2,0.33333333333333331,38.158789961499068,175.40464023000169,0.9193406835330945
Q4-2,2025-04-15 14:10:00,2025-04-15 16:30:00,15,2.5,655.59986028690946,2476.6060077815837,0.7555236533143096
Q4-2,2025-04-15 16:50:00,2025-04-15 17:10:00,3,0.5,86.691187642536192,406.62444690552417,0.93809868791325324
Q4-2,2025-04-15 17:40:00,2025-04-15 17:50:00,2,0.33333333333333331,13.680243266312345,72.636827322919373,1.0619230361464089
Q4-2,2025-04-15 18:20:00,2025-04-15 18:40:00,3,0.5,64.934292515709316,426.81405242073981,1.3146029189968682
Q4-2,2025-04-15 19:10:00,2025-04-15 19:20:00,2,0.33333333333333331,18.736292180733017,122.22956534475445,1.3047359014869129
Q4-2,2025-04-15 19:40:00,2025-04-15 19:50:00,2,0.33333333333333331,19.303525502478465,124.50073772432708,1.289927456084039
Q4-2,2025-04-15 20:50:00,2025-04-15 21:10:00,3,0.5,26.353823102497586,127.374090097162,0.96664601262418426
Q4-2,2025-04-15 21:40:00,2025-04-15 21:50:00,2,0.33333333333333331,39.23961373507791,159.15877437192211,0.81121478639655165
Q4-2,2025-04-15 23:00:00,2025-04-15 23:00:00,1,0.16666666666666666,19.035202220402198,44.685137212394153,0.46949999999999997
Q4-2,2025-04-16 00:50:00,2025-04-16 01:00:00,2,0.33333333333333331,31.13831561171321,72.709765339369994,0.4670115509524797
Q4-2,2025-04-16 01:50:00,2025-04-16 02:00:00,2,0.33333333333333331,27.913844975144912,62.187057588371303,0.44556425418099149
Q4-2,2025-04-16 03:50:00,2025-04-16 04:10:00,3,0.5,53.605385670706596,119.65315751288644,0.44642214962468812
Q4-2,2025-04-16 05:10:00,2025-04-16 05:30:00,3,0.5,19.12667306447247,43.297608725872784,0.45274584429738063
Q4-2,2025-04-16 15:10:00,2025-04-16 15:20:00,2,0.33333333333333331,33.313575026884791,125.00828729369758,0.75049457881847337
Q4-2,2025-04-16 16:10:00,2025-04-16 16:30:00,3,0.5,43.323352426759698,180.73127547979149,0.83433651994188029
Q4-2,2025-04-16 16:50:00,2025-04-16 17:10:00,3,0.5,57.380994118172225,264.46706147659853,0.92179323673600622
Q4-2,2025-04-16 17:30:00,2025-04-16 17:30:00,1,0.16666666666666666,11.143335844984222,56.062122636115618,1.0062
Q4-2,2025-04-16 18:10:00,2025-04-16 18:50:00,5,0.83333333333333337,104.00974663056331,650.57240010479677,1.2509835302562418
Q4-2,2025-04-16 21:10:00,2025-04-16 21:20:00,2,0.33333333333333331,23.917488092119811,109.23009026051015,0.91339098687791243
Q4-2,2025-04-16 21:40:00,2025-04-16 21:40:00,1,0.16666666666666666,4.6770687027352551,24.264632429790506,1.0376000000000001
Q4-2,2025-04-16 22:20:00,2025-04-16 22:20:00,1,0.16666666666666666,4.0514315610091671,8.3459490156788849,0.41199999999999998
Q4-2,2025-04-16 22:50:00,2025-04-16 23:00:00,2,0.33333333333333331,39.185016412539653,80.421638502732861,0.41047137842717363
Q4-2,2025-04-16 23:40:00,2025-04-17 00:00:00,3,0.5,35.948080034437226,77.770392073385025,0.43268175657160685
Q4-2,2025-04-17 01:00:00,2025-04-17 01:10:00,2,0.33333333333333331,11.809919554046019,24.639052939575219,0.41726030100067879
Q4-2,2025-04-17 02:20:00,2025-04-17 02:20:00,1,0.16666666666666666,2.7579148284276016,6.1804871305062559,0.44819999999999999
Q4-2,2025-04-17 03:00:00,2025-04-17 03:00:00,1,0.16666666666666666,1.1668562026279687,2.5449133779316,0.43619999999999998
Q4-2,2025-04-17 04:00:00,2025-04-17 04:00:00,1,0.16666666666666666,14.976960370670895,36.648622027031678,0.4894
Q4-2,2025-04-17 05:40:00,2025-04-17 05:50:00,2,0.33333333333333331,24.768344554116084,57.883310104282756,0.46739748777165269
Q4-2,2025-04-17 08:20:00,2025-04-17 08:20:00,1,0.16666666666666666,17.49247038560361,99.04236732328765,1.1324000000000001
Q4-2,2025-04-17 08:40:00,2025-04-17 08:40:00,1,0.16666666666666666,1.5133632564079562,8.0836298341030979,1.0683
Q4-2,2025-04-17 09:10:00,2025-04-17 09:10:00,1,0.16666666666666666,2.2040095060016256,10.444801048941704,0.94779999999999998
Q4-2,2025-04-17 09:30:00,2025-04-17 09:30:00,1,0.16666666666666666,7.760383701839956,36.885103734845309,0.9506
Q4-2,2025-04-17 10:30:00,2025-04-17 10:30:00,1,0.16666666666666666,20.286223530174226,93.103622891734616,0.91790000000000005
Q4-2,2025-04-17 10:50:00,2025-04-17 11:10:00,3,0.5,139.27976668174122,392.2150141404901,0.56320458238089122
Q4-2,2025-04-17 11:50:00,2025-04-17 12:00:00,2,0.33333333333333331,166.58753439096853,347.24735818985948,0.41689476881853094
Q4-2,2025-04-17 12:50:00,2025-04-17 12:50:00,1,0.16666666666666666,5.1598317618150986,13.425882244242885,0.52039999999999997
Q4-2,2025-04-17 13:30:00,2025-04-17 13:30:00,1,0.16666666666666666,12.237045208533914,54.632288333499659,0.89290000000000003
Q4-2,2025-04-17 18:20:00,2025-04-17 18:30:00,2,0.33333333333333331,25.60256399663001,162.08134059219043,1.2661336623435429
Q4-2,2025-04-17 20:00:00,2025-04-17 20:00:00,1,0.16666666666666666,19.593549031243811,127.48542677178783,1.3012999999999999
Q4-2,2025-04-17 20:30:00,2025-04-17 20:30:00,1,0.16666666666666666,8.8190688685342593,54.351921436776635,1.2325999999999999
Q4-2,2025-04-17 21:30:00,2025-04-17 21:30:00,1,0.16666666666666666,11.151724449853418,53.840525643892306,0.9655999999999999
Q4-2,2025-04-17 22:50:00,2025-04-17 23:00:00,2,0.33333333333333331,36.279911518743347,78.4632327818818,0.43254368325206755
Q4-2,2025-04-17 23:50:00,2025-04-17 23:50:00,1,0.16666666666666666,51.760108347699543,96.532602068459653,0.37299999999999994
Q4-2,2025-04-18 00:20:00,2025-04-18 00:20:00,1,0.16666666666666666,9.666445111039252,18.448410494418411,0.38169999999999998
Q4-2,2025-04-18 01:10:00,2025-04-18 01:10:00,1,0.16666666666666666,0.13406630064775982,0.23575558968908567,0.35170000000000001
Q4-2,2025-04-18 02:10:00,2025-04-18 02:10:00,1,0.16666666666666666,3.0527249657062043,5.0171534811381466,0.32869999999999999
Q4-2,2025-04-18 02:30:00,2025-04-18 02:50:00,3,0.5,80.406439156231386,147.5381501591537,0.3669809326401931
Q4-2,2025-04-18 03:30:00,2025-04-18 03:30:00,1,0.16666666666666666,0.55044244265940279,0.98942029068027648,0.35949999999999999
Q4-2,2025-04-18 04:20:00,2025-04-18 04:20:00,1,0.16666666666666666,10.938052082164518,20.197113169716783,0.36930000000000002
Q4-2,2025-04-18 05:20:00,2025-04-18 05:40:00,3,0.5,33.738250361649989,57.614862349496001,0.34154030948200192
Q4-2,2025-04-18 15:10:00,2025-04-18 15:20:00,2,0.33333333333333331,126.32741485971397,251.93987728094672,0.39886809614639041
Q4-2,2025-04-18 17:00:00,2025-04-18 17:00:00,1,0.16666666666666666,3.8559333731867227,10.694431210533375,0.55469999999999997
Q4-2,2025-04-18 18:20:00,2025-04-18 18:40:00,3,0.5,85.563589835691118,475.58525292894785,1.1116533418997974
Q4-2,2025-04-18 23:10:00,2025-04-18 23:10:00,1,0.16666666666666666,11.493608966055831,17.889802355665903,0.31130000000000002
