origin,horizon,M,S,mean_net_kwh,mean_timewise_variance_kwh2,full_Q80_mean_kwh,reduced_Q80_mean_kwh,full_Q90_mean_kwh,reduced_Q90_mean_kwh,positive_Q90_tail_underestimate_kwh,expected_objective_yuan_all_horizons
2025-04-05,2,26,26,380.87391262867015,3003.0709808637457,416.82539451016794,416.82539451016794,443.38565978809504,443.38565978809504,0,89069.278871743838
2025-04-06,0,26,26,384.51590586430382,3012.3460890625342,420.81295955090036,420.81295955090036,446.02191389969681,446.02191389969681,0,110868.79043653516
2025-04-06,1,26,26,383.75868029373731,2979.5617861724977,419.12400581136575,419.12400581136575,445.79714579121924,445.79714579121924,0,110868.79043653516
2025-04-06,2,26,26,384.4488625606557,2979.4612147925227,419.82453056990903,419.82453056990903,446.61712485746489,446.61712485746489,0,110868.79043653516
2025-04-07,0,26,26,382.36066317282842,2998.8739137697535,418.6618080387633,418.6618080387633,444.18594414478684,444.18594414478684,0,110340.64045927185
2025-04-07,1,26,26,382.86986018134405,2938.9404444652746,418.34466951016407,418.34466951016407,444.57354238533833,444.57354238533833,0,110340.64045927185
2025-04-07,2,26,26,379.11963023749746,2965.6388799115753,413.84766581931211,413.84766581931211,441.22130486409384,441.22130486409384,0,110340.64045927185
2025-04-08,0,26,26,381.17047521934182,2954.7041267613117,417.25949201241013,417.25949201241013,443.91766480848867,443.91766480848867,0,108973.72863849778
2025-04-08,1,26,26,377.24274820881521,2913.9669330571633,412.2148447234639,412.2148447234639,438.85399962228684,438.85399962228684,0,108973.72863849778
2025-04-08,2,26,26,370.01683379030266,3066.3507873133894,405.20958883708215,405.20958883708215,431.9387106219184,431.9387106219184,0,108973.72863849778
2025-04-09,0,26,26,376.24660975324292,2927.1653556017941,411.67504426218744,411.67504426218744,438.73537071124053,438.73537071124053,0,85431.910538215714
2025-04-09,1,26,26,368.9415667228443,3013.1358645001669,403.96946710392194,403.96946710392194,430.3563464940176,430.3563464940176,0,85431.910538215714
2025-04-09,2,26,26,50.491355952098019,2941.2579472528159,85.423005511308332,85.423005511308332,111.46790759149773,111.46790759149773,0,85431.910538215714
2025-04-10,0,26,26,373.85463751827149,3030.5173645241643,409.70641896234918,409.70641896234918,435.98711181940013,435.98711181940013,0,62231.150026120617
2025-04-10,1,26,26,55.906896013823321,2886.523310159942,90.476717191539976,90.476717191539976,115.27443970422175,115.27443970422175,0,62231.150026120617
2025-04-10,2,26,26,60.783467612981489,3059.4295801546918,95.781542866607666,95.781542866607666,122.47560729769778,122.47560729769778,0,62231.150026120617
2025-04-11,0,26,26,56.441636345315615,2884.4614243349852,91.850513340758027,91.850513340758027,116.10632435203411,116.10632435203411,0,64262.779969146184
2025-04-11,1,26,26,61.326605755564223,3016.8571139571095,96.368422704336908,96.368422704336908,122.42110517620894,122.42110517620894,0,64262.779969146184
2025-04-11,2,26,26,369.62670871122151,3001.1862177741682,404.11675316522496,404.11675316522496,430.85708867358073,430.85708867358073,0,64262.779969146184
2025-04-12,0,26,26,58.637572005340139,3013.9087614156988,94.529447423391105,94.529447423391105,119.55937604058846,119.55937604058846,0,86428.910240784244
2025-04-12,1,26,26,365.96401210236917,2998.5586729987094,400.68204462344687,400.68204462344687,427.68628198510464,427.68628198510464,0,86428.910240784244
2025-04-12,2,26,26,363.0910601470207,2992.6724404587121,397.4136422665041,397.4136422665041,424.58318792541769,424.58318792541769,0,86428.910240784244
