date,interval,timestamp,slot,weekday,weekday_name,month,day_of_year,grid,charge_cap,discharge_cap,soc_reserve_kwh,net_kwh,initial_soc,price,charge,discharge,emergency,unused,soc,planned_cost,emergency_cost,predicted_load_kw,predicted_pv_kw,hour_right,hour_center,Z_real_kwh,Z_forecast_kwh
2025-03-20,13:20-13:30,2025-03-20 13:30:00,81,4,星期四,3,79,0,214.27417863699731,16.218421196894269,365.97438409174708,-95.118749999999935,8609.1152276939611,0.86180000000000001,0,0,0,95.118749999999935,10800,0,0,6281.0804522678918,6889.8589285714288,13.5,13.416666666666666,0,0
2025-03-20,13:30-13:40,2025-03-20 13:40:00,82,4,星期四,3,79,0,209.87806059781207,0,325.55604140500571,-102.19911666666667,8609.1152276939611,0.86229999999999996,0,0,0,102.19911666666667,10800,0,0,6281.0804522678918,6844.0301714285715,13.666666666666666,13.583333333333334,0,0
2025-03-20,13:40-13:50,2025-03-20 13:50:00,83,4,星期四,3,79,0,234.45314419088282,149.33858686224923,253.47458069186999,-104.79273333333336,8609.1152276939611,0.90259999999999996,0,0,0,104.79273333333336,10800,0,0,6262.7767116125588,6726.5286999999998,13.833333333333334,13.75,0,0
2025-03-20,13:50-14:00,2025-03-20 14:00:00,84,4,星期四,3,79,0,161.83045818847191,142.60835894523169,284.93669828899101,-86.654999999999887,8609.1152276939611,0.97540000000000004,0,0,0,86.654999999999887,10800,0,0,6194.5559084243423,6496.7464285714286,14,13.916666666666666,0,0
2025-03-20,14:00-14:10,2025-03-20 14:10:00,85,4,星期四,3,79,0,114.08831482495891,176.19797266208005,278.25789997536543,-28.355233333333366,8609.1152276939611,1.0002,0,0,0,28.355233333333366,10800,0,0,6107.2009519516532,6270.8612428571423,14.166666666666666,14.083333333333334,0,0
2025-03-20,14:10-14:20,2025-03-20 14:20:00,86,4,星期四,3,79,0,82.93167815772054,258.61477706530872,216.26322068620519,18.553900000000034,8609.1152276939611,0.99780000000000002,0,18.553900000000034,0,0,10779.384555555556,0,0,6152.6196638211122,6027.0873999999985,14.333333333333334,14.25,18.553900000000034,20.922043970185616
2025-03-20,14:20-14:30,2025-03-20 14:30:00,87,4,星期四,3,79,0,39.105887009103903,311.9205397743757,185.74540895086562,39.517083333333325,8609.1152276939611,1.0270999999999999,0,39.517083333333325,0,0,10735.476685185185,0,0,6185.2591980600455,5793.3053571428563,14.5,14.416666666666666,39.517083333333325,65.325640152864864
2025-03-20,14:30-14:40,2025-03-20 14:40:00,88,4,星期四,3,79,0,0,286.94538223506987,175.89132339948694,70.293283333333264,8609.1152276939611,1.0906,0,70.293283333333264,0,0,10657.373037037038,0,0,6199.2033785012491,5631.4833428571428,14.666666666666666,14.583333333333334,70.293283333333264,94.620005940684379
2025-03-20,14:40-14:50,2025-03-20 14:50:00,89,4,星期四,3,79,0.069018541285625498,0,246.58936301252447,192.04039907357031,126.35851666666667,8609.1152276939611,0.93759999999999999,0,126.28949812538104,0,0,10517.051372453281,0.06471178430940247,0,6217.5071191565821,5403.7210428571425,14.833333333333334,14.75,126.35851666666667,135.63101271657328
2025-03-20,14:50-15:00,2025-03-20 15:00:00,90,4,星期四,3,79,228.24331886242911,833.33333333333326,8.3133379670122221,162.21373447362421,180.64416666666676,8609.1152276939611,0.6694,47.599152195762343,0,0,0,10559.890609429467,152.78607764651005,0,6217.5071191565821,5122.7142857142853,15,14.916666666666666,180.64416666666676,182.46547224038281
2025-03-20,15:00-15:10,2025-03-20 15:10:00,91,4,星期四,3,79,691.56886117483452,833.33333333333326,0,159.57668093027689,197.31856666666664,8609.1152276939611,0.66000000000000003,266.78821174503656,0,0,227.46208276313132,10800,456.43544837539082,0,6148.3854377702373,4932.555528571429,15.166666666666666,15.083333333333334,197.31856666666664,202.63831819980138
2025-03-20,15:10-15:20,2025-03-20 15:20:00,92,4,星期四,3,79,294.40114561419955,265.35062124350787,36.673874346740682,113.64165509497253,248.80676666666659,8609.1152276939611,0.72170000000000001,0,0,0,45.59437894753296,10800,212.46930678976781,0,6133.0788474775745,4702.9439857142852,15.333333333333334,15.25,248.80676666666659,238.35581029388155
2025-03-20,15:20-15:30,2025-03-20 15:30:00,93,4,星期四,3,79,302.41657967196642,104.54750108567472,51.32014681565748,104.85676329739434,340.14250000000004,8609.1152276939611,0.73080000000000001,0,37.725920328033624,0,0,10758.082310746629,221.00603642427305,0,6141.7890215619291,4370.7749999999996,15.5,15.416666666666666,340.14250000000004,295.16900359365491
2025-03-20,15:30-15:40,2025-03-20 15:40:00,94,4,星期四,3,79,361.86386983701482,126.90915869608648,42.003810605464871,117.15873999407826,402.7822666666666,8609.1152276939611,0.75339999999999996,0,40.918396829651783,0,0,10712.617425380349,272.62823953520694,0,6149.7918911352472,4012.8080428571425,15.666666666666666,15.583333333333334,402.7822666666666,356.16397471301747
2025-03-20,15:40-15:50,2025-03-20 15:50:00,95,4,星期四,3,79,430.32160265540074,109.17316576481937,40.335009790148263,110.35519382573594,452.45245,8609.1152276939611,0.7823,0,22.13084734459926,0,0,10688.02759499746,336.64058975732001,0,6133.0788474775745,3708.7088428571433,15.833333333333334,15.75,452.45245,404.06166743673856
2025-03-20,15:50-16:00,2025-03-20 16:00:00,96,4,星期四,3,79,454.54938701169897,103.64544560102377,31.107328239243721,110.22416016364204,507.32416666666666,8609.1152276939611,0.80549999999999999,0,31.107328239243721,21.667451415723967,0,10653.463896953856,366.13953123792351,87.265660576828267,6010.2830909394106,3434.6303571428571,16,15.916666666666666,507.32416666666666,429.27545563275891
2025-03-20,16:00-16:10,2025-03-20 16:10:00,97,4,星期四,3,79,491.07565227980871,102.51082573302097,64.727563511514887,108.50071273092257,562.26155000000006,8609.1152276939611,0.82709999999999995,0,64.727563511514887,6.4583342086764617,0,10581.544381941061,406.16867200062978,26.708441119981504,6097.2260626484294,3097.9767000000002,16.166666666666668,16.083333333333332,562.26155000000006,499.87489377473821
2025-03-20,16:10-16:20,2025-03-20 16:20:00,98,4,星期四,3,79,552.56910916269067,87.57198535908924,58.489923484503706,92.731219254100438,599.0672166666667,8609.1152276939611,0.85189999999999999,0,46.49810750397603,0,0,10529.879818047755,470.7336240956962,0,6132.3141787331633,2739.9681571428569,16.333333333333332,16.25,599.0672166666667,565.39100359838437
2025-03-20,16:20-16:30,2025-03-20 16:30:00,99,4,星期四,3,79,618.23735076771118,95.355258663076029,16.93519882348054,71.554709479777472,630.75624999999991,8609.1152276939611,0.87909999999999999,0,12.518899232288732,0,0,10515.969930011879,543.49245505989484,0,6132.3141787331633,2389.0982142857147,16.5,16.416666666666668,630.75624999999991,623.86932740790814
2025-03-20,16:30-16:40,2025-03-20 16:40:00,100,4,星期四,3,79,690.72555972565408,92.376023768812729,25.447228088591572,95.302472874310354,688.73554999999999,8609.1152276939611,0.90239999999999998,1.9900097256540903,0,0,0,10517.760938764968,623.3107450964302,0,6126.7183429787628,2037.6894142857145,16.666666666666668,16.583333333333332,688.73554999999999,681.50482144884143
2025-03-20,16:40-16:50,2025-03-20 16:50:00,101,4,星期四,3,79,759.92102915470412,91.645481247665543,6.9235429239115547,122.89373864853792,742.72428333333323,8609.1152276939611,0.9163,17.196745821370882,0,0,0,10533.238010004203,696.31563901445543,0,6126.7183429787628,1720.4536000000003,16.833333333333332,16.75,742.72428333333323,734.37745716312713
2025-03-20,16:50-17:00,2025-03-20 17:00:00,102,4,星期四,3,79,798.9630986093606,48.38641291852764,37.106324627307004,153.48630631257785,787.41291666666643,8609.1152276939611,0.9264,11.550181942694167,0,0,0,10543.633173752627,740.15941455171162,0,6109.451358459045,1433.9464285714287,17,16.916666666666668,787.41291666666643,779.25082164793605
2025-03-20,17:00-17:10,2025-03-20 17:10:00,103,4,星期四,3,79,847.45303113957857,50.284103266567854,30.297026762522254,166.35829970448609,843.23245000000009,8609.1152276939611,0.94620000000000004,4.2205811395784849,0,0,0,10547.431696778247,801.86005806426931,0,6153.0319513335489,1138.8227571428574,17.166666666666668,17.083333333333332,843.23245000000009,835.70153236511521
2025-03-20,17:10-17:20,2025-03-20 17:20:00,104,4,星期四,3,79,898.89572637416632,43.542296498571773,24.485889301008797,162.04748686168838,873.85518333333323,8609.1152276939611,0.97419999999999995,25.040543040833086,0,0,0,10569.968185514997,875.7042166337128,0,6113.514496067749,848.33591428571435,17.333333333333332,17.25,873.85518333333323,877.52976363033906
2025-03-20,17:20-17:30,2025-03-20 17:30:00,105,4,星期四,3,79,941.48923333440496,52.354511310941916,33.988967019401571,188.44065084581135,904.72375000000011,8609.1152276939611,0.98619999999999997,36.765483334404848,0,0,0,10603.057120515961,928.49668191439014,0,6104.7068015437299,569.14821428571429,17.5,17.416666666666668,904.72375000000011,922.59309787633595
2025-03-20,17:30-17:40,2025-03-20 17:40:00,106,4,星期四,3,79,1019.7255682526479,46.713856470383234,33.139164524087839,186.4281798299597,973.09074999999996,8609.1152276939611,0.97599999999999998,46.63481825264796,0,0,0,10645.028456943344,995.25215461458436,0,6239.0561081849992,301.48247142857144,17.666666666666668,17.583333333333332,973.09074999999996,989.59560612607129
2025-03-20,17:40-17:50,2025-03-20 17:50:00,107,4,星期四,3,79,921.79225932927648,35.047338827541125,51.225012667010809,168.05420737705046,873.00318333333337,8609.1152276939611,1.0742,35.047338827541125,0,0,13.741737168401983,10676.571061888131,990.18924497150886,0,5565.2497663407794,99.556257142857149,17.833333333333332,17.75,873.00318333333337,910.94891819965369
2025-03-20,17:50-18:00,2025-03-20 18:00:00,108,4,星期四,3,79,712.63163933668227,24.947255209736454,81.255673563175506,173.68804407840358,682.35333333333324,8609.1152276939611,1.2313000000000001,24.947255209736454,0,0,5.3310507936125759,10699.023591576894,877.46333751525697,0,4312.4567036988146,0,18,17.916666666666668,682.35333333333324,718.7427839498024
2025-03-20,18:00-18:10,2025-03-20 18:10:00,109,4,星期四,3,79,678.97650161256047,0.16713214706879412,79.106762490323092,175.89189177100556,697.99728333333326,8609.1152276939611,1.2561,0,19.020781720772789,0,0,10677.889389664924,852.86238367553722,0,4174.1829434219526,0,18.166666666666668,18.083333333333332,697.99728333333326,695.6971572369921
2025-03-20,18:10-18:20,2025-03-20 18:20:00,110,4,星期四,3,79,740.63955151322978,31.319998293535946,46.197011940120774,166.94076653362791,739.30821666666657,8609.1152276939611,1.2446999999999999,1.3313348465632089,0,0,0,10679.087591026831,921.87404976851701,0,4361.0400568542964,3.1385999999999998,18.333333333333332,18.25,739.30821666666657,726.31690947571599
2025-03-20,18:20-18:30,2025-03-20 18:30:00,111,4,星期四,3,79,745.53038001773689,35.319655434535434,41.244494979922138,166.42272282074825,709.24166666666656,8609.1152276939611,1.2544999999999999,35.319655434535434,0,0,0.96905791653489359,10710.875280917913,935.26786173225094,0,4335.437504478311,0,18.5,18.416666666666668,709.24166666666656,722.57291741305187
2025-03-20,18:30-18:40,2025-03-20 18:40:00,112,4,星期四,3,79,744.42335732332981,17.946280038695591,53.666850021328287,165.43478441423338,714.42281666666668,8609.1152276939611,1.2522,17.946280038695591,0,0,12.054260617967543,10727.02693295274,932.16692804027355,0,4346.1064124002369,0,18.666666666666668,18.583333333333332,714.42281666666668,724.35106873337281
2025-03-20,18:40-18:50,2025-03-20 18:50:00,113,4,星期四,3,79,434.05729229308997,0,360.30844951369397,158.25613425403455,744.97433333333322,8609.1152276939611,1.2881,0,310.91704104024325,0,0,10381.563554019136,559.1091982027292,0,4346.1064124002369,0.22534285714285712,18.833333333333332,18.75,744.97433333333322,724.31351159051565
2025-03-20,18:50-19:00,2025-03-20 19:00:00,114,4,星期四,3,79,48.684530811650845,0,776.76802034117839,164.15177972224362,763.20666666666659,8609.1152276939611,1.3466,0,714.52213585501579,0,0,9587.650069735786,65.55858919096903,0,4328.229003295688,0,19,18.916666666666668,763.20666666666659,721.37150054928134
2025-03-20,19:00-19:10,2025-03-20 19:10:00,115,4,星期四,3,79,47.565244454487342,0,733.88029294023204,155.39976109898853,746.71803333333332,8609.1152276939611,1.3523000000000001,0,699.15278887884597,0,0,8810.8136376481798,64.322480075803242,0,4351.1728331730792,0,19.166666666666668,19.083333333333332,746.71803333333332,725.19547219551316
2025-03-20,19:10-19:20,2025-03-20 19:20:00,116,4,星期四,3,79,48.020221756316232,0,740.94680652148622,150.61380379512636,714.25549999999998,8609.1152276939611,1.3445,0,666.23527824368375,0,0,8070.5522173774198,64.563188151367171,0,4350.4024600522653,0.016185714285714286,19.333333333333332,19.25,714.25549999999998,725.06437905632993
2025-03-20,19:20-19:30,2025-03-20 19:30:00,117,4,星期四,3,79,47.584266922582799,0,726.22836898973765,148.46307152358816,699.46333333333325,8609.1152276939611,1.3483000000000001,0,651.87906641075051,0,0,7346.2421435876968,64.157867091718387,0,4327.1616310873242,0,19.5,19.416666666666668,699.46333333333325,721.19360518122073
2025-03-20,19:30-19:40,2025-03-20 19:40:00,118,4,星期四,3,79,48.807773195812722,0,767.91122814155415,151.97367794874296,721.81140000000005,8609.1152276939611,1.349,0,673.00362680418732,0,0,6598.4603360274887,65.841686041151362,0,4471.6651469250673,0,19.666666666666668,19.583333333333332,721.81140000000005,745.27752448751119
2025-03-20,19:40-19:50,2025-03-20 19:50:00,119,4,星期四,3,79,49.056332190825898,0,776.31834293626935,124.42528104463858,728.49099999999999,8609.1152276939611,1.3472999999999999,0,679.43466780917413,0,0,5843.5329273506286,66.093596360699735,0,4507.976146942071,0.00084285714285714281,19.833333333333332,19.75,728.49099999999999,751.329217347488
2025-03-20,19:50-20:00,2025-03-20 20:00:00,120,4,星期四,3,79,47.479315858156042,0,722.65153726364815,121.55277055501597,726.36833333333334,8609.1152276939611,1.3482000000000001,0,678.8890174751773,0,0,5089.2117968226539,64.011613639965972,0,4349.9533639745159,0,20,19.916666666666668,726.36833333333334,724.99222732908595
2025-03-20,20:00-20:10,2025-03-20 20:10:00,121,4,星期四,3,79,47.684455569998143,0,729.73888642743623,119.62899431935966,764.33651666666674,8609.1152276939611,1.3512999999999999,0,716.6520610966686,0,0,4292.9317289374667,64.436004811738485,0,4350.9007225351015,0,20.166666666666668,20.083333333333332,764.33651666666674,725.15012042251692
2025-03-20,20:10-20:20,2025-03-20 20:20:00,122,4,星期四,3,79,47.94999940387774,0,744.34451348112088,136.0172734015047,753.94381666666663,8609.1152276939611,1.3400000000000001,0,705.99381726278887,0,0,3508.4941542010347,64.252999201196175,0,4349.2855465537141,0,20.333333333333332,20.25,753.94381666666663,724.88092442561901
2025-03-20,20:20-20:30,2025-03-20 20:30:00,123,4,星期四,3,79,48.032795943387889,0,754.59633703771578,128.82076824234073,702.56166666666661,8609.1152276939611,1.3489,0,654.52887072327871,0,0,2781.2398533973919,64.791438448035919,0,4290.5609478894557,0,20.5,20.416666666666668,702.56166666666661,715.09349131490933
2025-03-20,20:30-20:40,2025-03-20 20:40:00,124,4,星期四,3,79,48.004953900994771,0,743.3768712644254,122.3016516221743,709.37448333333327,8609.1152276939611,1.3952,0,661.36952943233848,0,0,2046.3848206947937,66.976511682667905,0,4347.8862143836559,0,20.666666666666668,20.583333333333332,709.37448333333327,724.64770239727602
2025-03-20,20:40-20:50,2025-03-20 20:50:00,125,4,星期四,3,79,753.16476101292744,34.521772849906142,44.707107914148082,134.75811148760113,719.83598333333339,8609.1152276939611,1.2225999999999999,33.328777679594054,0,0,0,2076.3807206064284,920.81923681440503,0,4377.1077015911706,0,20.833333333333332,20.75,719.83598333333339,729.51795026519505
2025-03-20,20:50-21:00,2025-03-20 21:00:00,126,4,星期四,3,79,742.89320136027368,54.116285353578633,7.846215851070383,126.84962666642348,709.54166666666663,8609.1152276939611,0.93320000000000003,33.35153469360705,0,0,0,2106.3971018306747,693.26793550940738,0,4370.8436093838345,0,21,20.916666666666668,709.54166666666663,728.47393489730575
2025-03-20,21:00-21:10,2025-03-20 21:10:00,127,4,星期四,3,79,724.62370965811169,63.073062213831577,16.41258347602723,112.68613261100276,715.0446833333333,8609.1152276939611,0.90680000000000005,9.5790263247783969,0,0,0,2115.0182255229752,657.08877991797567,0,4327.4217533994042,0,21.166666666666668,21.083333333333332,715.0446833333333,721.23695889990074
2025-03-20,21:10-21:20,2025-03-20 21:20:00,128,4,星期四,3,79,723.94495264527995,51.367635251483762,14.567520723732441,109.13600115957267,736.45059999999989,8609.1152276939611,0.93710000000000004,0,12.50564735471994,0,0,2101.1230617955084,678.40881512389183,0,4307.6915682422468,0,21.333333333333332,21.25,736.45059999999989,717.94859470704114
2025-03-20,21:20-21:30,2025-03-20 21:30:00,129,4,星期四,3,79,732.6388581362603,68.973292691953176,14.16659910776616,110.54934845915744,758.93333333333339,8609.1152276939611,0.93710000000000004,0,14.16659910776616,12.127876089306938,0,2085.3823961202129,686.55587395948953,56.825163416447658,4372.0553965114723,0,21.5,21.416666666666668,758.93333333333339,728.67589941857875
2025-03-20,21:30-21:40,2025-03-20 21:40:00,130,4,星期四,3,79,740.3093445289403,14.021974623925871,41.092687734426704,112.47196176813547,754.37546666666663,8609.1152276939611,0.98709999999999998,0,14.066122137726325,0,0,2069.7533715227391,730.75935398451691,0,4424.8263473923298,0,21.666666666666668,21.583333333333332,754.37546666666663,737.4710578987216
2025-03-20,21:40-21:50,2025-03-20 21:50:00,131,4,星期四,3,79,627.61728903822518,14.198206484833236,47.606657304987124,101.21987318690519,666.93753333333325,8609.1152276939611,0.77639999999999998,0,39.320244295108068,0,0,2026.0642111948414,487.28206320927802,0,3965.6588498574615,0,21.833333333333332,21.75,666.93753333333325,660.94314164291029
2025-03-20,21:50-22:00,2025-03-20 22:00:00,132,4,星期四,3,79,1093.8747212755322,833.33333333333326,0,76.772944765536295,553.15666666666664,8609.1152276939611,0.4209,540.7180546088656,0,0,0,2512.7104603428206,460.41187018487153,0,3353.5306032481062,0,22,21.916666666666668,553.15666666666664,558.92176720801774
2025-03-20,22:00-22:10,2025-03-20 22:10:00,133,4,星期四,3,79,1379.6386335943243,833.33333333333326,0,73.788685519823829,538.90146666666669,8609.1152276939611,0.38590000000000002,833.33333333333326,0,0,7.4038335943243965,3262.7104603428206,532.40254870404976,0,3353.4027132765741,0,22.166666666666668,22.083333333333332,538.90146666666669,558.90045221276239
2025-03-20,22:10-22:20,2025-03-20 22:20:00,134,4,星期四,3,79,560.59669839400385,25.298396979639165,15.230086003846294,76.246645023958507,553.32849999999996,8609.1152276939611,0.43680000000000002,7.268198394003889,0,0,0,3269.251838897424,244.8686378585009,0,3392.9498037692388,0,22.333333333333332,22.25,553.32849999999996,565.49163396153983
2025-03-20,22:20-22:30,2025-03-20 22:30:00,135,4,星期四,3,79,1354.5009517790388,833.33333333333326,0,65.200721657908403,542.63999999999999,8609.1152276939611,0.41980000000000001,811.86095177903883,0,0,0,3999.9266954985587,568.61949955684054,0,3353.1835635002867,0,22.5,22.416666666666668,542.63999999999999,558.86392725004782
2025-03-20,22:30-22:40,2025-03-20 22:40:00,136,4,星期四,3,79,1345.7260360088219,833.33333333333326,0,68.146185837012524,524.02209999999991,8609.1152276939611,0.41860000000000003,821.70393600882198,0,0,0,4739.4602379064982,563.32091867329291,0,3361.0102558002445,0,22.666666666666668,22.583333333333332,524.02209999999991,560.16837596670746
2025-03-20,22:40-22:50,2025-03-20 22:50:00,137,4,星期四,3,79,580.4648982957151,79.642677624426767,0.03121724866638451,69.059760100237455,526.96956666666665,8609.1152276939611,0.42409999999999998,53.495331629048451,0,0,0,4787.6060363726419,246.17516336721278,0,3354.8346656244912,0,22.833333333333332,22.75,526.96956666666665,559.13911093741524
2025-03-20,22:50-23:00,2025-03-20 23:00:00,138,4,星期四,3,79,557.15355013591386,50.353000469137328,18.512831724347237,66.051046154575317,549.39999999999998,8609.1152276939611,0.42370000000000002,7.7535501359138834,0,0,0,4794.5842314949641,236.06595919258672,0,3358.630556102039,0,23,22.916666666666668,549.39999999999998,559.77175935033983
2025-03-20,23:00-23:10,2025-03-20 23:10:00,139,4,星期四,3,79,550.1749907019813,22.898215585380058,43.694477646103238,60.632657337068352,559.40134999999998,8609.1152276939611,0.42480000000000001,0,9.2263592980186786,0,0,4784.3327211638325,233.71433605020167,0,3389.7325098011279,0,23.166666666666668,23.083333333333332,559.40134999999998,564.95541830018794
2025-03-20,23:10-23:20,2025-03-20 23:20:00,140,4,星期四,3,79,576.30539659556234,46.823252942486761,17.154654287384613,50.292072711180289,543.62793333333332,8609.1152276939611,0.42399999999999999,32.677463262229026,0,0,0,4813.7424380998382,244.35348815651844,0,3441.6079949469076,0,23.333333333333332,23.25,543.62793333333332,573.60133249115131
2025-03-20,23:20-23:30,2025-03-20 23:30:00,141,4,星期四,3,79,599.84600978043238,676.51542450671207,0.031329090013621462,41.966816271080155,544.62166666666667,8609.1152276939611,0.42199999999999999,55.224343113765713,0,0,0,4863.4443469022272,253.13501612734245,0,3400.1176873066579,0,23.5,23.416666666666668,544.62166666666667,566.68628121777635
2025-03-20,23:30-23:40,2025-03-20 23:40:00,142,4,星期四,3,79,576.52360566733125,60.664859813017415,10.842056529484049,36.514188250693124,600.67933333333326,8609.1152276939611,0.42399999999999999,0,10.842056529484049,13.313671136517959,0,4851.3976174250229,244.44600880294846,28.224982809418073,3411.5698581025449,0,23.666666666666668,23.583333333333332,600.67933333333326,568.59497635042419
2025-03-20,23:40-23:50,2025-03-20 23:50:00,143,4,星期四,3,79,512.77359960735714,41.972542427586575,55.208442177035423,37.09214545478163,540.97818333333328,8609.1152276939611,0.42709999999999998,0,28.204583725976136,0,0,4820.0591910628273,219.00560439230222,0,3183.7671765464693,0,23.833333333333332,23.75,540.97818333333328,530.62786275774488
2025-03-20,23:50-24:00,2025-03-21 00:00:00,144,4,星期四,3,79,419.52201470270683,46.180604612375419,31.596103549158567,17.56086497749013,400.16666666666663,8609.1152276939611,0.42759999999999998,19.355348036040198,0,0,0,4837.4790042952636,179.38761348687743,0,2544.7335190895392,0,24,23.916666666666668,400.16666666666663,424.12225318158988
