origin,step,mean_scenario_soc_kwh,scenario_soc_Q10_kwh,scenario_soc_Q90_kwh
2025-04-23,127,1386.1444604197848,1220.4735282123938,1553.7698862734469
2025-04-23,128,1380.9019282530135,1220.4735282123938,1552.8194899807652
2025-04-23,129,1354.7932015122726,1200,1528.4204834976651
2025-04-23,130,1358.5673350360455,1200,1555.5956819671578
2025-04-23,131,1380.6474323396046,1203.9648535629974,1586.1688578798273
2025-04-23,132,1406.4600428376502,1233.6566884997612,1633.4344509899443
2025-04-23,133,1398.4640140428551,1228.4659478004121,1619.4855452359673
2025-04-23,134,1417.1529307695075,1254.8245781841219,1644.8486637528217
2025-04-23,135,1412.7210333958551,1235.6141215854936,1645.6142019330275
2025-04-23,136,1418.6212639142248,1231.6725454201821,1663.3009417169947
2025-04-23,137,1405.9478917302224,1230.0805392808288,1667.9233362850207
2025-04-23,138,1405.507101833721,1238.8917838675138,1665.1659570577715
2025-04-23,139,1404.59021445546,1225.5600841642743,1635.6682048638093
2025-04-23,140,1383.3350390934263,1200,1619.6787845477484
2025-04-23,141,1371.5294803815427,1200,1622.4579355862793
2025-04-23,142,1360.9503214140411,1200,1607.9746877216144
2025-04-23,143,1311.050221115614,1200,1503.8823559340206
