kind,t,step_kwh,fixed_shadow_dJ_db,base_action,minus_status,minus_slope,plus_status,plus_slope,fixed_shadow_matches_milp_both_sides,milp_two_sided_smooth,minus_economic_value,plus_economic_value
internal_injection,66,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,67,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,68,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,69,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,70,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,71,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,72,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,73,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,74,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,75,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,76,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,77,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,78,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,79,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,80,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,81,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,82,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,83,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,84,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,85,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,86,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,87,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,88,0.01,-0.7333333333333334,active,0,-0.733333333482733,0,-0.7333333327551372,1,1,0.733333333482733,0.7333333327551372
internal_injection,89,0.01,-0.7333333333333334,active,0,-0.733333333482733,0,-0.7333333327551372,1,1,0.733333333482733,0.7333333327551372
internal_injection,90,0.01,-0.7333333333333334,idle,0,-0.733333333482733,0,-0.7333333327551372,1,1,0.733333333482733,0.7333333327551372
internal_injection,91,0.01,-0.7333333333333334,active,0,-0.733333333482733,0,-0.7333333327551372,1,1,0.733333333482733,0.7333333327551372
internal_injection,92,0.01,-1.13049,idle,0,-0.801888888963731,0,-0.7333333327551372,0,0,0.801888888963731,0.7333333327551372
internal_injection,93,0.01,-1.13049,idle,0,-0.8120000005874317,0,-0.7333333327551372,0,0,0.8120000005874317,0.7333333327551372
internal_injection,94,0.01,-1.13049,idle,0,-0.8371111114684027,0,-0.7333333327551372,0,0,0.8371111114684027,0.7333333327551372
internal_injection,95,0.01,-1.13049,idle,0,-0.8692222225363366,0,-0.7333333327551372,0,0,0.8692222225363366,0.7333333327551372
internal_injection,96,0.01,-1.13049,idle,0,-0.8950000003096648,0,-0.7333333327551372,0,0,0.8950000003096648,0.7333333327551372
internal_injection,97,0.01,-1.13049,idle,0,-0.9190000004309695,0,-0.7443899994541425,0,0,0.9190000004309695,0.7443899994541425
internal_injection,98,0.01,-1.13049,idle,0,-0.946555555856321,0,-0.7667099998798221,0,0,0.946555555856321,0.7667099998798221
internal_injection,99,0.01,-1.13049,idle,0,-0.9767777781235054,0,-0.7911900000181049,0,0,0.9767777781235054,0.7911900000181049
internal_injection,100,0.01,-1.13049,idle,0,-1.0026666670455597,0,-0.8121599996229634,0,0,1.0026666670455597,0.8121599996229634
internal_injection,101,0.01,-1.13049,idle,0,-1.0181111116253305,0,-0.8246699995652307,0,0,1.0181111116253305,0.8246699995652307
internal_injection,102,0.01,-1.13049,idle,0,-1.0293333340086974,0,-0.8337599996593781,0,0,1.0293333340086974,0.8337599996593781
internal_injection,103,0.01,-1.13049,idle,0,-1.0513333334529307,0,-0.8515800000168383,0,0,1.0513333334529307,0.8515800000168383
internal_injection,104,0.01,-1.13049,idle,0,-1.0824444449099246,0,-0.8767799998167902,0,0,1.0824444449099246,0.8767799998167902
internal_injection,105,0.01,-1.13049,idle,0,-1.0844444448594004,0,-0.8875799998349976,0,0,1.0844444448594004,0.8875799998349976
internal_injection,106,0.01,-1.13049,idle,0,-1.0844444448594004,0,-0.8875799998349976,0,0,1.0844444448594004,0.8875799998349976
internal_injection,107,0.01,-1.13049,idle,0,-1.1304900006507523,0,-0.9667799997259863,0,0,1.1304900006507523,0.9667799997259863
internal_injection,108,0.01,-1.13049,idle,0,-1.1304900006507523,0,-1.108169999497477,0,0,1.1304900006507523,1.108169999497477
internal_injection,109,0.01,-1.13049,active,0,-1.1304900006507523,0,-1.1304899999231566,1,1,1.1304900006507523,1.1304899999231566
internal_injection,110,0.01,-1.13049,idle,0,-1.1304900006507523,0,-1.1304899999231566,1,1,1.1304900006507523,1.1304899999231566
internal_injection,111,0.01,-1.13049,idle,0,-1.1304900006507523,0,-1.1304899999231566,1,1,1.1304900006507523,1.1304899999231566
internal_injection,112,0.01,-1.13049,idle,0,-1.1304900006507523,0,-1.1304899999231566,1,1,1.1304900006507523,1.1304899999231566
internal_injection,113,0.01,-1.13049,active,0,-1.1304900006507523,0,-1.1304899999231566,1,1,1.1304900006507523,1.1304899999231566
internal_injection,114,0.01,-1.13049,active,0,-1.1304900006507523,0,-1.1304899999231566,1,1,1.1304900006507523,1.1304899999231566
internal_injection,115,0.01,-1.13049,active,0,-1.1304900006507523,0,-1.1304899999231566,1,1,1.1304900006507523,1.1304899999231566
internal_injection,116,0.01,-1.13049,active,0,-1.1304900006507523,0,-1.1304899991955608,1,1,1.1304900006507523,1.1304899991955608
internal_injection,117,0.01,-1.13049,active,0,-1.1304900006507523,0,-1.1304899999231566,1,1,1.1304900006507523,1.1304899999231566
internal_injection,118,0.01,-1.13049,active,0,-1.1304900006507523,0,-1.1304899999231566,1,1,1.1304900006507523,1.1304899999231566
internal_injection,119,0.01,-1.13049,active,0,-1.1304900006507523,0,-1.1304899999231566,1,1,1.1304900006507523,1.1304899999231566
internal_injection,120,0.01,-1.13049,active,0,-1.1304900006507523,0,-1.1304899999231566,1,1,1.1304900006507523,1.1304899999231566
internal_injection,121,0.01,-1.13049,active,0,-1.1304900006507523,0,-1.1304899999231566,1,1,1.1304900006507523,1.1304899999231566
internal_injection,122,0.01,-1.13049,active,0,-1.1304900006507523,0,-1.1304899999231566,1,1,1.1304900006507523,1.1304899999231566
internal_injection,123,0.01,-1.13049,active,0,-1.1304900006507523,0,-1.1304899999231566,1,1,1.1304900006507523,1.1304899999231566
internal_injection,124,0.01,-1.13049,active,0,-1.1304900006507523,0,-1.1304899999231566,1,1,1.1304900006507523,1.1304899999231566
internal_injection,125,0.01,-1.13049,idle,0,-1.1304900006507523,0,-1.1003399995388463,0,0,1.1304900006507523,1.1003399995388463
internal_injection,126,0.01,-1.13049,idle,0,-1.0368888892116956,0,-0.8883899994543754,0,0,1.0368888892116956,0.8883899994543754
internal_injection,127,0.01,-1.13049,idle,0,-1.0075555561343208,0,-0.8883899994543754,0,0,1.0075555561343208,0.8883899994543754
internal_injection,128,0.01,-1.13049,idle,0,-1.0075555561343208,0,-0.8883899994543754,0,0,1.0075555561343208,0.8883899994543754
internal_injection,129,0.01,-1.13049,idle,0,-1.0075555561343208,0,-0.8883899994543754,0,0,1.0075555561343208,0.8883899994543754
internal_injection,130,0.01,-1.13049,idle,0,-1.0075555561343208,0,-0.8883899994543754,0,0,1.0075555561343208,0.8883899994543754
internal_injection,131,0.01,-1.13049,idle,0,-0.8626666669442784,0,-0.698759999795584,0,0,0.8626666669442784,0.698759999795584
internal_injection,132,0.01,-0.4711111111111111,active,0,-0.47111111125559546,0,-0.4711111105279997,1,1,0.47111111125559546,0.4711111105279997
internal_injection,133,0.01,-0.4711111111111111,active,0,-0.47111111125559546,0,-0.4711111105279997,1,1,0.47111111125559546,0.4711111105279997
internal_injection,134,0.01,-0.4711111111111111,idle,0,-0.47111111125559546,0,-0.4711111105279997,1,1,0.47111111125559546,0.4711111105279997
internal_injection,135,0.01,-0.4711111111111111,active,0,-0.47111111125559546,0,-0.4711111105279997,1,1,0.47111111125559546,0.4711111105279997
internal_injection,136,0.01,-0.4711111111111111,active,0,-0.47111111125559546,0,-0.4711111105279997,1,1,0.47111111125559546,0.4711111105279997
internal_injection,137,0.01,-0.4711111111111111,idle,0,-0.47111111125559546,0,-0.4711111105279997,1,1,0.47111111125559546,0.4711111105279997
internal_injection,138,0.01,-0.4711111111111111,active,0,-0.47111111125559546,0,-0.4711111105279997,1,1,0.47111111125559546,0.4711111105279997
internal_injection,139,0.01,-0.4711111111111111,idle,0,-0.47111111125559546,0,-0.4711111105279997,1,1,0.47111111125559546,0.4711111105279997
internal_injection,140,0.01,-0.4711111111111111,idle,0,-0.47111111125559546,0,-0.4711111105279997,1,1,0.47111111125559546,0.4711111105279997
internal_injection,141,0.01,-0.4711111111111111,active,0,-0.47111111125559546,0,-0.4711111105279997,1,1,0.47111111125559546,0.4711111105279997
internal_injection,142,0.01,-0.4711111111111111,active,0,-0.47111111125559546,0,-0.4711111105279997,1,1,0.47111111125559546,0.4711111105279997
internal_injection,143,0.01,-0.4711111111111111,idle,0,-0.47111111125559546,0,-0.4711111105279997,1,1,0.47111111125559546,0.4711111105279997
internal_injection,144,0.01,-0.4711111111111111,idle,0,-0.47111111125559546,0,-0.4711111105279997,1,1,0.47111111125559546,0.4711111105279997
