job,date,completed_at,audit_unix,recorded_solver_seconds,calls,original_failed_calls,supplemental_calls,supplemental_seconds,supplemental,old_start_sha,overnight,audit_wall_since_previous_seconds
horizon_1,2025-03-31,2026-09-11T23:49:18.172358036+08:00,1789141758.17,69.502627,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,80.972556
horizon_1,2025-04-01,2026-09-12T01:03:27.495861292+08:00,1789146207.5,38.699413,1,0,0,0,False,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,74.149104
horizon_1,2025-04-02,2026-09-12T01:04:07.974375486+08:00,1789146247.97,37.55845,1,0,0,0,False,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,40.478514
horizon_1,2025-04-03,2026-09-12T01:04:09.440586567+08:00,1789146249.44,1.25707512501,1,0,0,0,False,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,1.466211
horizon_1,2025-04-04,2026-09-12T01:04:10.556556463+08:00,1789146250.56,0.906350041998,1,0,0,0,False,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,1.115969
horizon_1,2025-04-05,2026-09-12T01:04:11.629170418+08:00,1789146251.63,0.863429249999,1,0,0,0,False,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,1.072613
horizon_1,2025-04-06,2026-09-12T01:04:13.046808958+08:00,1789146253.05,1.204899333,1,0,0,0,False,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,1.417638
horizon_1,2025-04-07,2026-09-12T01:04:14.446288586+08:00,1789146254.45,1.191235292,1,0,0,0,False,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,1.399479
horizon_1,2025-04-08,2026-09-12T01:04:51.789600611+08:00,1789146291.79,33.950231,1,0,0,0,False,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,37.343312
horizon_1,2025-04-09,2026-09-12T01:05:28.199426889+08:00,1789146328.2,31.346721,1,0,0,0,False,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,36.409826
horizon_1,2025-04-10,2026-09-12T01:06:13.606034040+08:00,1789146373.61,41.912771,1,0,0,0,False,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,45.406607
horizon_1,2025-04-11,2026-09-12T01:06:14.888202190+08:00,1789146374.89,1.029551584,1,0,0,0,False,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,1.282168
horizon_1,2025-04-12,2026-09-12T01:06:16.125927925+08:00,1789146376.13,0.980148958002,1,0,0,0,False,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,1.237725
horizon_1,2025-04-13,2026-09-12T04:00:34.047871590+08:00,1789156834.05,162.500341417,2,1,1,42.495619417,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,10457.921943
horizon_1,2025-04-14,2026-09-12T04:06:13.710822821+08:00,1789157173.71,330.864447375,2,1,1,208.798207375,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,339.662951
horizon_1,2025-04-15,2026-09-12T04:10:02.638488054+08:00,1789157402.64,224.03169075,2,1,1,103.78049575,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,228.927665
horizon_1,2025-04-16,2026-09-12T05:33:39.552872181+08:00,1789162419.55,331.989905917,2,1,1,206.033512917,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,5016.914384
horizon_1,2025-04-17,2026-09-12T05:34:24.205044031+08:00,1789162464.21,40.803544,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,44.652171
horizon_1,2025-04-18,2026-09-12T05:34:25.230645418+08:00,1789162465.23,0.802997125007,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,1.025601
horizon_1,2025-04-19,2026-09-12T05:34:26.322520256+08:00,1789162466.32,0.865654207999,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,1.091874
horizon_1,2025-04-20,2026-09-12T05:36:48.657861471+08:00,1789162608.66,138.636616291,2,1,1,10.592433291,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,142.335341
horizon_1,2025-04-21,2026-09-12T05:37:29.913359165+08:00,1789162649.91,34.804882,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,41.255497
horizon_1,2025-04-22,2026-09-12T05:38:07.366921186+08:00,1789162687.37,32.105959,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,37.453562
horizon_1,2025-04-23,2026-09-12T05:40:38.750164986+08:00,1789162838.75,145.724976542,2,1,1,16.552531542,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,151.383243
horizon_1,2025-04-24,2026-09-12T06:26:02.447745323+08:00,1789165562.45,153.007281375,2,1,1,27.191178375,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2723.69758
horizon_1,2025-04-25,2026-09-12T06:26:03.442322493+08:00,1789165563.44,0.769973543,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,0.994577
horizon_1,2025-04-26,2026-09-12T06:26:04.482702255+08:00,1789165564.48,0.794732333001,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,1.040379
horizon_2,2025-02-01,2026-09-11T23:28:01.198585987+08:00,1789140481.2,2.649102084,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,
horizon_2,2025-02-02,2026-09-11T23:28:04.395260334+08:00,1789140484.4,2.850070167,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,3.196674
horizon_2,2025-02-03,2026-09-11T23:28:08.299360514+08:00,1789140488.3,3.380189542,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,3.9041
horizon_2,2025-02-04,2026-09-11T23:28:12.140161514+08:00,1789140492.14,3.424689959,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,3.840801
horizon_2,2025-02-05,2026-09-11T23:28:16.299049854+08:00,1789140496.3,3.674498501,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,4.158888
horizon_2,2025-02-06,2026-09-11T23:28:20.744192362+08:00,1789140500.74,4.014302958,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,4.445142
horizon_2,2025-02-07,2026-09-12T06:01:26.538883924+08:00,1789164086.54,189.0475595,2,1,1,68.9701645,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,17953.192126
horizon_2,2025-02-08,2026-09-12T06:01:28.602750540+08:00,1789164088.6,1.855438375,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.063866
horizon_2,2025-02-09,2026-09-12T06:01:30.673313618+08:00,1789164090.67,1.856539459,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.070563
horizon_2,2025-02-10,2026-09-12T06:01:32.966349840+08:00,1789164092.97,2.067709125,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.293036
horizon_2,2025-02-11,2026-09-12T06:01:35.464703560+08:00,1789164095.46,2.256741417,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.498353
horizon_2,2025-02-12,2026-09-12T06:01:37.919824123+08:00,1789164097.92,2.201265,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.45512
horizon_2,2025-02-13,2026-09-12T06:01:40.488667011+08:00,1789164100.49,2.323027041,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.568842
horizon_2,2025-02-14,2026-09-12T06:01:42.700233459+08:00,1789164102.7,1.95994825,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.211566
horizon_2,2025-02-15,2026-09-12T06:01:45.125733614+08:00,1789164105.13,2.10071825,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.4255
horizon_2,2025-02-16,2026-09-12T06:01:47.884438276+08:00,1789164107.88,2.486122625,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.758704
horizon_2,2025-02-17,2026-09-12T06:01:50.829290628+08:00,1789164110.83,2.694859625,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.944852
horizon_2,2025-02-18,2026-09-12T06:01:53.571030378+08:00,1789164113.57,2.48091133399,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.741739
horizon_2,2025-02-19,2026-09-12T06:01:56.211184263+08:00,1789164116.21,2.231711916,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.640153
horizon_2,2025-02-20,2026-09-12T06:01:58.867385864+08:00,1789164118.87,2.397218833,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.656201
horizon_2,2025-02-21,2026-09-12T06:02:00.956123829+08:00,1789164120.96,1.75640745799,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.088737
horizon_2,2025-02-22,2026-09-12T06:02:03.444020033+08:00,1789164123.44,2.223632166,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.487896
horizon_2,2025-02-23,2026-09-12T06:02:06.252714396+08:00,1789164126.25,2.53911375,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.808694
horizon_2,2025-02-24,2026-09-12T06:02:09.208301306+08:00,1789164129.21,2.698676,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.955586
horizon_2,2025-02-25,2026-09-12T06:02:11.969543695+08:00,1789164131.97,2.365953958,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.761242
horizon_2,2025-02-26,2026-09-12T06:02:14.911953449+08:00,1789164134.91,2.66441708399,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.942409
horizon_2,2025-02-27,2026-09-12T06:02:17.757674217+08:00,1789164137.76,2.54009341601,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.84572
horizon_2,2025-02-28,2026-09-12T06:02:20.356399536+08:00,1789164140.36,2.161887541,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.598725
horizon_2,2025-03-01,2026-09-12T06:02:23.280380011+08:00,1789164143.28,2.596954625,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.92398
horizon_2,2025-03-02,2026-09-12T06:02:26.645346165+08:00,1789164146.65,3.028800334,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,3.364966
horizon_2,2025-03-03,2026-09-12T06:02:30.300611258+08:00,1789164150.3,3.322914791,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,3.655265
horizon_2,2025-03-04,2026-09-12T06:05:14.621809244+08:00,1789164314.62,142.138972833,2,1,1,22.135830833,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,164.321197
horizon_2,2025-03-05,2026-09-12T06:07:53.092642546+08:00,1789164473.09,137.508789041,2,1,1,17.504857041,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,158.470833
horizon_2,2025-03-06,2026-09-12T06:07:56.358659506+08:00,1789164476.36,2.978113083,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,3.266016
horizon_2,2025-03-07,2026-09-12T06:07:58.612999916+08:00,1789164478.61,1.965217041,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.25434
horizon_2,2025-03-08,2026-09-12T06:10:13.705925226+08:00,1789164613.71,120.026332,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,135.092925
horizon_2,2025-03-09,2026-09-12T06:13:01.495382071+08:00,1789164781.5,140.521160583,2,1,1,20.515985583,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,167.789456
horizon_2,2025-03-10,2026-09-12T06:15:43.453821898+08:00,1789164943.45,136.119455292,2,1,1,16.093914292,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,161.958439
horizon_2,2025-03-11,2026-09-12T06:18:24.001681805+08:00,1789165104,135.279549167,2,1,1,15.252187167,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,160.547859
horizon_2,2025-03-12,2026-09-12T06:21:03.312192678+08:00,1789165263.31,135.939917,2,1,1,15.935033,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,159.31051
horizon_2,2025-03-13,2026-09-12T06:21:06.799683094+08:00,1789165266.8,3.20351783401,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,3.48749
horizon_2,2025-03-14,2026-09-12T06:21:08.976813316+08:00,1789165268.98,1.89014375,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.17713
horizon_2,2025-03-15,2026-09-12T06:23:41.562757969+08:00,1789165421.56,128.314110916,2,1,1,8.289613916,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,152.585944
horizon_2,2025-03-16,2026-09-12T06:26:22.139999390+08:00,1789165582.14,136.6566355,2,1,1,16.6525795,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,160.577241
horizon_2,2025-03-17,2026-09-12T06:29:03.362220526+08:00,1789165743.36,138.399501417,2,1,1,18.395994417,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,161.222221
horizon_2,2025-03-18,2026-09-12T06:31:47.689138174+08:00,1789165907.69,136.876959667,2,1,1,16.842437667,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,164.326917
horizon_2,2025-03-19,2026-09-12T06:34:26.387587309+08:00,1789166066.39,133.92627225,2,1,1,13.92278725,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,158.698449
horizon_2,2025-03-20,2026-09-12T06:34:29.060208559+08:00,1789166069.06,2.395126459,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.672621
horizon_2,2025-03-21,2026-09-12T06:34:31.063183307+08:00,1789166071.06,1.6412425,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.002974
horizon_2,2025-03-22,2026-09-12T06:36:19.898002625+08:00,1789166179.9,94.53347,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,108.834819
horizon_2,2025-03-23,2026-09-12T06:39:06.364733219+08:00,1789166346.36,142.68540625,2,1,1,22.66026425,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,166.46673
horizon_2,2025-03-24,2026-09-12T06:41:40.194585323+08:00,1789166500.19,133.219139875,2,1,1,13.195371875,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,153.829852
horizon_2,2025-03-25,2026-09-12T06:44:13.443879366+08:00,1789166653.44,138.48620675,2,1,1,18.48087575,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,153.249294
horizon_2,2025-03-26,2026-09-12T06:46:50.614871264+08:00,1789166810.61,131.942916083,2,1,1,11.937937083,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,157.170991
horizon_2,2025-03-27,2026-09-12T06:46:53.048496962+08:00,1789166813.05,2.132219542,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.433625
horizon_2,2025-03-28,2026-09-12T06:46:55.168605804+08:00,1789166815.17,1.82094204201,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.120108
horizon_2,2025-03-29,2026-09-12T06:48:41.002654076+08:00,1789166921,92.844879,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,105.834048
horizon_2,2025-03-30,2026-09-12T06:51:22.384169340+08:00,1789167082.38,145.281737666,2,1,1,25.256393666,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,161.381515
horizon_2,2025-03-31,2026-09-12T06:54:08.282728195+08:00,1789167248.28,145.229867458,2,1,1,25.197487458,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,165.898558
horizon_2,2025-04-01,2026-09-12T06:56:50.941540241+08:00,1789167410.94,134.726460791,2,1,1,14.720840791,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,162.658812
horizon_2,2025-04-02,2026-09-12T06:59:46.196766376+08:00,1789167586.2,148.752945375,2,1,1,28.724121375,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,175.255226
horizon_2,2025-04-03,2026-09-12T06:59:50.724442959+08:00,1789167590.72,4.149353833,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,4.527676
horizon_2,2025-04-04,2026-09-12T06:59:53.430338860+08:00,1789167593.43,2.30954608299,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.705895
horizon_2,2025-04-05,2026-09-12T07:02:19.196436882+08:00,1789167739.2,132.178876708,2,1,1,12.146034708,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,145.766098
horizon_2,2025-04-06,2026-09-12T07:05:27.363149166+08:00,1789167927.36,156.838119167,2,1,1,36.807630167,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,188.166712
horizon_2,2025-04-07,2026-09-12T07:08:02.295295477+08:00,1789168082.3,135.254643292,2,1,1,15.223763292,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,154.932146
horizon_2,2025-04-08,2026-09-12T07:10:44.037840128+08:00,1789168244.04,145.485576333,2,1,1,25.455601333,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,161.742544
horizon_2,2025-04-09,2026-09-12T07:13:41.228586197+08:00,1789168421.23,154.512799666,2,1,1,34.505202666,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,177.190746
horizon_2,2025-04-10,2026-09-12T07:16:05.705196381+08:00,1789168565.71,134.083071125,2,1,1,14.077858125,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,144.47661
horizon_2,2025-04-11,2026-09-12T07:16:08.348323107+08:00,1789168568.35,2.252853499,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.643126
horizon_2,2025-04-12,2026-09-12T07:18:54.837415934+08:00,1789168734.84,135.6943815,2,1,1,15.6614105,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,166.489092
horizon_2,2025-04-13,2026-09-12T07:26:20.918738604+08:00,1789169180.92,417.03371675,2,1,1,296.99928275,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,446.081322
horizon_2,2025-04-14,2026-09-12T07:30:26.267884016+08:00,1789169426.27,218.693376875,2,1,1,98.660612875,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,245.349145
horizon_2,2025-04-15,2026-09-12T08:29:38.220538616+08:00,1789172978.22,197.731600667,2,1,1,77.692695667,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,3551.952654
horizon_2,2025-04-16,2026-09-12T08:42:27.518428801+08:00,1789173747.52,737.396164875,2,1,1,617.383848875,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,769.29789
horizon_2,2025-04-17,2026-09-12T08:45:11.901863337+08:00,1789173911.9,138.287179583,2,1,1,18.281712583,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,164.383434
horizon_2,2025-04-18,2026-09-12T08:45:14.617176056+08:00,1789173914.62,2.284201292,1,0,0,0,False,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,2.715312
horizon_2,2025-04-19,2026-09-12T08:52:32.019836426+08:00,1789174352.02,425.28255825,2,1,1,305.27554025,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,437.40266
horizon_3,2025-02-01,2026-09-11T23:42:26.690354586+08:00,1789141346.69,4.490556417,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,
horizon_3,2025-02-02,2026-09-11T23:42:32.144190550+08:00,1789141352.14,4.900761125,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,5.453835
horizon_3,2025-02-03,2026-09-11T23:42:38.111576319+08:00,1789141358.11,5.391588417,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,5.967385
horizon_3,2025-02-04,2026-09-11T23:42:44.419137955+08:00,1789141364.42,5.482235584,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,6.307561
horizon_3,2025-02-05,2026-09-11T23:42:51.424583435+08:00,1789141371.42,6.250881833,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,7.005445
horizon_3,2025-02-06,2026-09-11T23:42:59.066856623+08:00,1789141379.07,6.974752375,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,7.642273
horizon_3,2025-02-07,2026-09-11T23:43:06.417337894+08:00,1789141386.42,6.649852083,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,7.350481
horizon_3,2025-02-08,2026-09-11T23:43:13.844560623+08:00,1789141393.84,6.68662225,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,7.427222
horizon_3,2025-02-09,2026-09-11T23:43:22.931221008+08:00,1789141402.93,8.140834791,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,9.08666
horizon_3,2025-02-10,2026-09-11T23:43:31.861403227+08:00,1789141411.86,8.146149749,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,8.930182
horizon_3,2025-02-11,2026-09-11T23:43:40.448856115+08:00,1789141420.45,7.828935167,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,8.587452
horizon_3,2025-02-12,2026-09-11T23:43:50.519670963+08:00,1789141430.52,9.163292666,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,10.070814
horizon_3,2025-02-13,2026-09-11T23:44:00.740816832+08:00,1789141440.74,9.202552458,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,10.221145
horizon_3,2025-02-14,2026-09-11T23:44:09.514882325+08:00,1789141449.51,7.965566167,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,8.774065
horizon_3,2025-02-15,2026-09-11T23:44:19.782258987+08:00,1789141459.78,9.462617,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,10.267376
horizon_3,2025-02-16,2026-09-11T23:44:31.828653097+08:00,1789141471.83,11.001067001,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,12.046394
horizon_3,2025-02-17,2026-09-11T23:44:45.844318151+08:00,1789141485.84,12.932867375,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,14.015665
horizon_3,2025-02-18,2026-09-11T23:44:58.502210854+08:00,1789141498.5,11.706738125,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,12.657892
horizon_3,2025-02-19,2026-09-11T23:45:08.848540545+08:00,1789141508.85,9.197533999,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,10.346329
horizon_3,2025-02-20,2026-09-11T23:45:18.864285707+08:00,1789141518.86,8.978869625,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,10.015745
