step,grid,charge_cap,discharge_cap,soc_reserve_kwh,role
390,822.4605302688849,833.33333333333326,0,0,open_loop_proxy_only
391,865.29086563480223,833.33333333333326,82.98791353680167,0,open_loop_proxy_only
392,923.91785061262749,833.33333333333326,82.844897220449525,0,open_loop_proxy_only
393,1023.1927433587282,833.33333333333326,45.123371641716631,0,open_loop_proxy_only
394,954.74621538448764,833.33333333333326,52.785032217849675,0,open_loop_proxy_only
395,767.82310291741692,833.33333333333326,60.820370044025822,0,open_loop_proxy_only
396,737.52032790170335,833.33333333333326,106.18169681544805,0,open_loop_proxy_only
397,796.19780607275527,833.33333333333326,53.120068929701574,0,open_loop_proxy_only
398,769.7264782833945,833.33333333333326,68.694787230578413,0,open_loop_proxy_only
399,806.19930708167442,833.33333333333326,36.230134690972477,0,open_loop_proxy_only
400,780.08557838014224,833.33333333333326,76.632100292162249,0,open_loop_proxy_only
401,0,833.33333333333326,831.17132383590524,0,open_loop_proxy_only
402,2.6855477280730611,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
403,8.2538862981631382,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
404,24.053801487436886,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
405,15.824135639777978,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
406,0,833.33333333333326,817.76292419082847,0,open_loop_proxy_only
407,8.378299808105794,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
408,60.089048129099297,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
409,343.29803811715908,833.33333333333326,536.99111107750628,0,open_loop_proxy_only
410,27.844288172171105,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
411,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
412,671.42758852729912,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
413,830.18117500249616,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
414,839.11199168524047,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
415,822.21469202876654,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
416,811.46828583337867,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
417,815.53412496036674,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
418,731.4815965255666,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
419,610.82116057538906,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
420,694.78708207792556,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
421,624.43223416718308,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
422,628.4195084002655,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
423,614.36837297557213,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
424,572.22479799359746,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
425,575.11877576454583,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
426,582.94750480926564,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
427,583.60001418787942,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
428,580.50505371766133,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
429,575.2368184197785,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
430,586.70940937013381,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
431,587.44651956876851,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
