step,grid,charge_cap,discharge_cap,soc_reserve_kwh,role
381,447.02939215394895,833.33333333333326,0,0,open_loop_proxy_only
382,483.49379402855516,833.33333333333326,0,0,open_loop_proxy_only
383,609.26817487605899,833.33333333333326,0,0,open_loop_proxy_only
384,652.69091618508992,833.33333333333326,0,0,open_loop_proxy_only
385,709.60675807666814,833.33333333333326,0,0,open_loop_proxy_only
386,763.47441921914583,833.33333333333326,0,0,open_loop_proxy_only
387,796.80204543740615,833.33333333333326,0,0,open_loop_proxy_only
388,825.57568474953689,833.33333333333326,0,0,open_loop_proxy_only
389,888.39958648758693,833.33333333333326,0,0,open_loop_proxy_only
390,934.86037474605564,833.33333333333326,13.864559668043171,0,open_loop_proxy_only
391,922.59221600675642,833.33333333333326,43.140650279408689,0,open_loop_proxy_only
392,923.83052905750287,833.33333333333326,99.270413151246316,0,open_loop_proxy_only
393,1109.8712928922682,833.33333333333326,37.944605213369414,0,open_loop_proxy_only
394,993.25230711199595,833.33333333333326,25.266318949569609,0,open_loop_proxy_only
395,695.36711106464008,833.33333333333326,87.483547112626752,0,open_loop_proxy_only
396,699.60905139945817,833.33333333333326,59.647971663739327,0,open_loop_proxy_only
397,818.25164449299484,833.33333333333326,32.156733547452291,0,open_loop_proxy_only
398,792.35461563070396,833.33333333333326,101.85770818016397,0,open_loop_proxy_only
399,825.02851697033248,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
400,751.15347299368125,833.33333333333326,91.226807424065555,0,open_loop_proxy_only
401,0,833.33333333333326,820.1010416171514,0,open_loop_proxy_only
402,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
403,257.8201948128177,833.33333333333326,579.42219881130029,0,open_loop_proxy_only
404,3.8511325248018693,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
405,5.9883225202919448,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
406,27.301417351467762,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
407,10.166889692629297,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
408,23.435106858422273,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
409,8.8934331769382879,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
410,25.853435922356084,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
411,20.73460781493236,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
412,715.21226619024105,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
413,870.52244048683235,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
414,833.2287453103595,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
415,799.0571921229365,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
416,821.45274149205363,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
417,816.716842037898,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
418,788.03698986509607,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
419,610.16039832519823,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
420,618.04911592673898,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
421,565.37269142207947,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
422,610.41229712209474,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
423,610.23530376068788,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
424,576.21072863632003,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
425,601.18392791181566,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
426,615.28726643207392,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
427,637.96127235293545,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
428,624.19554771261755,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
429,579.69231713009651,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
430,575.57952001836941,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
431,583.76382125126884,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
