step,grid,charge_cap,discharge_cap,soc_reserve_kwh,role
382,23.58126388149109,833.33333333333326,34.611082180269172,0,open_loop_proxy_only
383,0,833.33333333333326,91.643340166910235,0,open_loop_proxy_only
384,51.989291912110879,833.33333333333326,55.93636458231321,0,open_loop_proxy_only
385,138.15775947248864,833.33333333333326,52.082718825335718,0,open_loop_proxy_only
386,170.27517041953823,833.33333333333326,30.595517404522045,0,open_loop_proxy_only
387,210.67085187817275,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
388,134.33776218022655,833.33333333333326,114.38527429460315,0,open_loop_proxy_only
389,198.04824277124681,833.33333333333326,82.464103206178493,0,open_loop_proxy_only
390,280.6289076266379,833.33333333333326,38.486479489231854,0,open_loop_proxy_only
391,269.6232703044019,833.33333333333326,85.284263548532124,0,open_loop_proxy_only
392,363.24049810688979,833.33333333333326,116.57962266922652,0,open_loop_proxy_only
393,471.4846442182253,833.33333333333326,84.408208426534088,0,open_loop_proxy_only
394,485.72395842026538,833.33333333333326,67.35512316859797,0,open_loop_proxy_only
395,517.83364799671904,833.33333333333326,72.495318282431754,0,open_loop_proxy_only
396,499.91809111309664,833.33333333333326,88.25144239992602,0,open_loop_proxy_only
397,558.94086782216323,833.33333333333326,68.195265759691438,0,open_loop_proxy_only
398,616.68023150810211,833.33333333333326,107.69762757226886,0,open_loop_proxy_only
399,689.4034269024778,833.33333333333326,70.167901674697191,0,open_loop_proxy_only
400,347.00820686892115,833.33333333333326,388.1652696704561,0,open_loop_proxy_only
401,0,833.33333333333326,737.28353663668815,0,open_loop_proxy_only
402,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
403,0,833.33333333333326,755.76109826310335,0,open_loop_proxy_only
404,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
405,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
406,0,833.33333333333326,818.12127147422802,0,open_loop_proxy_only
407,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
408,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
409,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
410,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
411,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
412,215.56921275664007,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
413,654.74821792801458,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
414,662.85759749690601,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
415,687.33273771906818,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
416,730.98939626112008,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
417,739.88246669325338,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
418,647.13290745436723,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
419,592.647444289188,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
420,635.65860973525787,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
421,635.19824373937945,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
422,624.36738157163552,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
423,611.88026409435963,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
424,627.7735551825358,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
425,636.65435952881603,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
426,590.57839696215797,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
427,577.54273539588667,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
428,559.12057146000052,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
429,597.81425067851524,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
430,562.04486560382225,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
431,500.33613349537518,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
