model_file,source_line,source_text,section,implementation_file,function,code_line,verification,evidence_file,acceptance
docs/1/final/第一问_MILP_边际价值强化版.md,369,0\le W_t\le S_t.,5,src/q1/model.py,build_problem,103,G非负不售电，W显式且不超过S,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,370,},5,src/q1/model.py,build_problem,103,G非负不售电，W显式且不超过S,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,371,$$,5,src/q1/model.py,build_problem,103,G非负不售电，W显式且不超过S,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,373,这种写法可以保证 $W_t$ 的物理来源严格对应光伏发电，而不会将外网购电误计为弃光。,5,src/q1/model.py,build_problem,103,G非负不售电，W显式且不超过S,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,375,---,5,src/q1/model.py,build_problem,103,G非负不售电，W显式且不超过S,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,377,# 6. 一般源—荷—储能物理结构,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,379,每个时段中，微网的能源来源包括：,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,381,$$,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,382,\boxed{,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,383,"G_t,\quad S_t-W_t,\quad D_t",6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,384,},6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,385,$$,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,387,分别对应：,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,389,- 外部电网购电；,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,390,- 实际被利用的光伏电量；,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,391,- 储能放电。,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,393,电能主要流向：,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,395,$$,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,396,\boxed{,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,397,"L_t,\quad C_t",6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,398,},6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,399,$$,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,401,分别对应：,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,403,- 小区负荷；,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,404,- 储能设备充电。,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,406,因此微网的物理能流可以表示为：,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,408,$$,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,409,\boxed{,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,410,\text{外网},6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,411,+,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,412,\text{有效光伏},6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,413,+,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,414,\text{储能放电},6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,415,\rightarrow,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,416,\text{负荷},6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,417,+,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,418,\text{储能充电},6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,419,},6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,420,$$,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,422,储能又通过状态变量：,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,424,$$,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,425,E_t,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,426,$$,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,428,将当前时段和未来时段连接起来，因此整个问题不是若干个独立的单时段优化，而是一个具有跨时段状态耦合关系的动态调度问题。,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,430,---,6,src/q1/model.py,check_solution,206,母线/状态等式与全日能量恒等式,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,432,# 7. 决策变量与能量平衡约束,7,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,434,## 7.1 决策变量,7.1,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,436,对于：,7.1,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,438,$$,7.1,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,439,"t=1,\ldots,144,",7.1,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,440,$$,7.1,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,442,定义：,7.1,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,444,| 变量 | 含义 | 单位 |,7.1,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,445,|---|---|---|,7.1,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,446,| $G_t$ | 第 $t$ 时段计划外网购电量 | kWh |,7.1,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,447,| $C_t$ | 第 $t$ 时段母线侧储能充电量 | kWh |,7.1,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,448,| $D_t$ | 第 $t$ 时段储能向母线输出的放电量 | kWh |,7.1,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,449,| $E_t$ | 第 $t$ 时段结束后的储电量 | kWh |,7.1,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,450,| $W_t$ | 第 $t$ 时段弃光量 | kWh |,7.1,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,451,| $u_t$ | 第 $t$ 时段充放电状态 | 0-1 |,7.1,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,453,其中：,7.1,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,455,$$,7.1,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,456,"G_t,C_t,D_t,W_t\ge0,",7.1,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,457,$$,7.1,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,459,$$,7.1,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,460,"u_t\in\{0,1\}.",7.1,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,461,$$,7.1,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,463,---,7.1,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,465,## 7.2 微网能量平衡,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,467,第 $t$ 时段进入母线的电能为：,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,469,$$,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,470,G_t+(S_t-W_t)+D_t.,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,471,$$,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,473,用于负荷和储能充电的电能为：,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,475,$$,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,476,L_t+C_t.,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,477,$$,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,479,因此建立严格的能量平衡约束：,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,481,$$,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,482,\boxed{,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,483,G_t+(S_t-W_t)+D_t,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,484,=,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,485,L_t+C_t,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,486,},7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,487,$$,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,489,即：,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,491,$$,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,492,\boxed{,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,493,G_t+S_t+D_t,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,494,=,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,495,L_t+C_t+W_t,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,496,},7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,497,$$,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,499,其中：,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,501,$$,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,502,"t=1,\ldots,144.",7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,503,$$,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,505,该约束同时满足：,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,507,1. 小区负荷必须得到供电；,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,508,2. 所有电能必须具有明确来源和去向；,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,509,3. 无法消纳的光伏通过 $W_t$ 显式表示。,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,511,---,7.2,src/q1/model.py,build_problem,103,六类变量、非负界限和严格母线平衡,outputs/q1/raw/solution_main.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,513,# 8. 储能 SOC 与状态转移约束,8,src/q1/model.py,build_problem,103,SOC递推、安全区间、E0=E144=6000,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,515,## 8.1 状态转移,8.1,src/q1/model.py,build_problem,103,SOC递推、安全区间、E0=E144=6000,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,517,储能设备第 $t$ 时段结束后的储电量为：,8.1,src/q1/model.py,build_problem,103,SOC递推、安全区间、E0=E144=6000,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,519,$$,8.1,src/q1/model.py,build_problem,103,SOC递推、安全区间、E0=E144=6000,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,520,\boxed{,8.1,src/q1/model.py,build_problem,103,SOC递推、安全区间、E0=E144=6000,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,521,E_t,8.1,src/q1/model.py,build_problem,103,SOC递推、安全区间、E0=E144=6000,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,522,=,8.1,src/q1/model.py,build_problem,103,SOC递推、安全区间、E0=E144=6000,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,523,E_{t-1},8.1,src/q1/model.py,build_problem,103,SOC递推、安全区间、E0=E144=6000,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,524,+,8.1,src/q1/model.py,build_problem,103,SOC递推、安全区间、E0=E144=6000,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,525,\eta_cC_t,8.1,src/q1/model.py,build_problem,103,SOC递推、安全区间、E0=E144=6000,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,526,-,8.1,src/q1/model.py,build_problem,103,SOC递推、安全区间、E0=E144=6000,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,527,\frac{D_t}{\eta_d},8.1,src/q1/model.py,build_problem,103,SOC递推、安全区间、E0=E144=6000,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,528,},8.1,src/q1/model.py,build_problem,103,SOC递推、安全区间、E0=E144=6000,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,529,$$,8.1,src/q1/model.py,build_problem,103,SOC递推、安全区间、E0=E144=6000,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,531,其中：,8.1,src/q1/model.py,build_problem,103,SOC递推、安全区间、E0=E144=6000,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,533,$$,8.1,src/q1/model.py,build_problem,103,SOC递推、安全区间、E0=E144=6000,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,534,"t=1,\ldots,144.",8.1,src/q1/model.py,build_problem,103,SOC递推、安全区间、E0=E144=6000,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
