date,day,price_std,joint_risk,peak_net_kwh,total_cost,emergency,adjustment_cost,median_distance
2025-12-20,353,0.32679912851674736,0.12742893727011267,619.58166666666659,26362.24150461243,115.62950788750859,-987.29224686995053,21899.431660760754
2025-12-21,354,0.37825023536493207,0.32102697683002873,1056.4616666666666,78377.371059489815,552.3074278496332,-1019.847267378582,30115.697894116631
2025-12-22,355,0.37900686265568351,0.29410907438318001,1054.1037999999999,77921.008760496887,332.92570478520918,-746.67555237318527,29659.335595123703
2025-12-23,356,0.37581915865936383,0.14870648039451187,1084.1687666666667,77448.856445690806,218.22677635336689,-1934.6277717447365,29187.183280317622
2025-12-24,357,0.38023447486741729,0.13736478728710688,1063.5216666666665,76666.049800716297,258.12165837804559,-1417.5255116266776,28404.376635343113
2025-12-25,358,0.38019209343741805,0.55079400699279368,1050.4786666666666,75354.818220294022,386.01920462177782,0.47613859382536816,27093.145054920838
2025-12-26,359,0.33096221261732517,0.15624340267401912,651.67833333333328,25769.35873898345,238.10416430740707,-421.89063912919266,22492.314426389734
2025-12-27,360,0.33682807546705407,0.1522750422746712,648.74166666666656,26604.484791603551,295.48239860670498,54.099557384816904,21657.188373769633
2025-12-28,361,0.38134904624168714,0.30833254480431233,1086.7249666666667,74542.661124456616,338.31933490811798,-1541.1141373823823,26280.987959083432
2025-12-29,362,0.37380865862035434,0.1400695188893524,1055.1716666666666,75011.228730098985,198.46051144442777,-305.81366431724871,26749.555564725801
2025-12-30,363,0.37866772456204922,0.15375586874202291,1048.0230833333333,74410.587263763126,412.32725346257916,-2079.1378191643976,26148.914098389942
2025-12-31,364,0.38111125448387223,0.21082990541274707,1041.0886666666665,77465.528644444217,333.23558250190831,-1001.9135722421188,29203.855479071033
