issue,target,horizon_hours,forecast_kw,date,issue_hour,actual_kw,error_kw
2025-05-01 00:00:00,2025-05-01 08:00:00,8,4412.8262999999997,2025-05-01,0,3902.0625,510.76379999999972
2025-05-01 00:00:00,2025-05-01 09:00:00,9,6841.3874999999998,2025-05-01,0,6080.4375,760.94999999999982
2025-05-01 00:00:00,2025-05-01 10:00:00,10,8205.3374999999996,2025-05-01,0,8097,108.33749999999964
2025-05-01 00:00:00,2025-05-01 11:00:00,11,9209.7749999999996,2025-05-01,0,8936.4375,273.33749999999964
2025-05-01 00:00:00,2025-05-01 12:00:00,12,9112.9789999999994,2025-05-01,0,9177.7875000000004,-64.808500000001004
2025-05-01 00:00:00,2025-05-01 13:00:00,13,8488.5339000000004,2025-05-01,0,8669.7000000000007,-181.16610000000037
2025-05-01 00:00:00,2025-05-01 14:00:00,14,7500.1877999999997,2025-05-01,0,8162.7749999999996,-662.58719999999994
2025-05-01 00:00:00,2025-05-01 15:00:00,15,6201.0023000000001,2025-05-01,0,6130.0124999999998,70.989800000000287
2025-05-01 00:00:00,2025-05-01 16:00:00,16,4193.6136999999999,2025-05-01,0,4130.3625000000002,63.251199999999699
2025-05-01 00:00:00,2025-05-01 17:00:00,17,2514.6471999999999,2025-05-01,0,2539.0500000000002,-24.402800000000298
2025-05-01 00:00:00,2025-05-01 18:00:00,18,760.5643,2025-05-01,0,794.77499999999998,-34.210699999999974
2025-05-01 00:00:00,2025-05-01 19:00:00,19,0,2025-05-01,0,0,0
2025-05-01 00:00:00,2025-05-01 20:00:00,20,0,2025-05-01,0,0,0
2025-05-01 00:00:00,2025-05-01 21:00:00,21,0,2025-05-01,0,0,0
2025-05-01 00:00:00,2025-05-01 22:00:00,22,0,2025-05-01,0,0,0
2025-05-01 00:00:00,2025-05-01 23:00:00,23,0,2025-05-01,0,0,0
2025-05-01 00:00:00,2025-05-02 00:00:00,24,0,2025-05-01,0,0,0
2025-05-01 06:00:00,2025-05-01 07:00:00,1,2275.9832999999999,2025-05-01,6,2328.5999999999999,-52.616700000000037
2025-05-01 06:00:00,2025-05-01 08:00:00,2,3745.8717000000001,2025-05-01,6,3902.0625,-156.19079999999985
2025-05-01 06:00:00,2025-05-01 09:00:00,3,5817.8955999999998,2025-05-01,6,6080.4375,-262.54190000000017
2025-05-01 06:00:00,2025-05-01 10:00:00,4,7736.6044000000002,2025-05-01,6,8097,-360.39559999999983
2025-05-01 06:00:00,2025-05-01 11:00:00,5,8866.0720000000001,2025-05-01,6,8936.4375,-70.365499999999884
2025-05-01 06:00:00,2025-05-01 12:00:00,6,9471.9827999999998,2025-05-01,6,9177.7875000000004,294.19529999999941
2025-05-01 06:00:00,2025-05-01 13:00:00,7,9242.0144,2025-05-01,6,8669.7000000000007,572.3143999999993
2025-05-01 06:00:00,2025-05-01 14:00:00,8,8230.4624999999996,2025-05-01,6,8162.7749999999996,67.6875
2025-05-01 06:00:00,2025-05-01 15:00:00,9,6750.3900999999996,2025-05-01,6,6130.0124999999998,620.3775999999998
2025-05-01 06:00:00,2025-05-01 16:00:00,10,4012.0848999999998,2025-05-01,6,4130.3625000000002,-118.27760000000035
2025-05-01 06:00:00,2025-05-01 17:00:00,11,2425.1943000000001,2025-05-01,6,2539.0500000000002,-113.85570000000007
2025-05-01 06:00:00,2025-05-01 18:00:00,12,718.19759999999997,2025-05-01,6,794.77499999999998,-76.577400000000011
2025-05-01 06:00:00,2025-05-01 19:00:00,13,0,2025-05-01,6,0,0
2025-05-01 06:00:00,2025-05-01 20:00:00,14,0,2025-05-01,6,0,0
2025-05-01 06:00:00,2025-05-01 21:00:00,15,0,2025-05-01,6,0,0
2025-05-01 06:00:00,2025-05-01 22:00:00,16,0,2025-05-01,6,0,0
2025-05-01 06:00:00,2025-05-01 23:00:00,17,0,2025-05-01,6,0,0
2025-05-01 06:00:00,2025-05-02 00:00:00,18,0,2025-05-01,6,0,0
2025-05-01 06:00:00,2025-05-02 01:00:00,19,0,2025-05-01,6,0,0
2025-05-01 06:00:00,2025-05-02 02:00:00,20,0,2025-05-01,6,0,0
2025-05-01 06:00:00,2025-05-02 03:00:00,21,0,2025-05-01,6,0,0
2025-05-01 06:00:00,2025-05-02 04:00:00,22,0,2025-05-01,6,0,0
2025-05-01 06:00:00,2025-05-02 05:00:00,23,0,2025-05-01,6,0,0
2025-05-01 06:00:00,2025-05-02 06:00:00,24,590.11599999999999,2025-05-01,6,756.29999999999995,-166.18399999999997
2025-05-01 12:00:00,2025-05-01 13:00:00,1,8628.3626000000004,2025-05-01,12,8669.7000000000007,-41.337400000000343
2025-05-01 12:00:00,2025-05-01 14:00:00,2,8100.2447000000002,2025-05-01,12,8162.7749999999996,-62.530299999999443
2025-05-01 12:00:00,2025-05-01 15:00:00,3,6029.7539999999999,2025-05-01,12,6130.0124999999998,-100.25849999999991
2025-05-01 12:00:00,2025-05-01 16:00:00,4,4080.7076000000002,2025-05-01,12,4130.3625000000002,-49.654899999999998
2025-05-01 12:00:00,2025-05-01 17:00:00,5,2491.0785000000001,2025-05-01,12,2539.0500000000002,-47.971500000000106
2025-05-01 12:00:00,2025-05-01 18:00:00,6,778.02329999999995,2025-05-01,12,794.77499999999998,-16.751700000000028
2025-05-01 12:00:00,2025-05-01 19:00:00,7,0,2025-05-01,12,0,0
2025-05-01 12:00:00,2025-05-01 20:00:00,8,0,2025-05-01,12,0,0
2025-05-01 12:00:00,2025-05-01 21:00:00,9,0,2025-05-01,12,0,0
2025-05-01 12:00:00,2025-05-01 22:00:00,10,0,2025-05-01,12,0,0
2025-05-01 12:00:00,2025-05-01 23:00:00,11,0,2025-05-01,12,0,0
2025-05-01 12:00:00,2025-05-02 00:00:00,12,0,2025-05-01,12,0,0
2025-05-01 12:00:00,2025-05-02 01:00:00,13,0,2025-05-01,12,0,0
2025-05-01 12:00:00,2025-05-02 02:00:00,14,0,2025-05-01,12,0,0
2025-05-01 12:00:00,2025-05-02 03:00:00,15,0,2025-05-01,12,0,0
2025-05-01 12:00:00,2025-05-02 04:00:00,16,0,2025-05-01,12,0,0
2025-05-01 12:00:00,2025-05-02 05:00:00,17,0,2025-05-01,12,0,0
2025-05-01 12:00:00,2025-05-02 06:00:00,18,923.17129999999997,2025-05-01,12,756.29999999999995,166.87130000000002
2025-05-01 12:00:00,2025-05-02 07:00:00,19,2470.248,2025-05-01,12,2375.8125,94.435500000000047
2025-05-01 12:00:00,2025-05-02 08:00:00,20,3542.6352000000002,2025-05-01,12,3934.7624999999998,-392.12729999999965
2025-05-01 12:00:00,2025-05-02 09:00:00,21,5970.5039999999999,2025-05-01,12,5703.5625,266.94149999999991
2025-05-01 12:00:00,2025-05-02 10:00:00,22,7127.9187000000002,2025-05-01,12,6936.2250000000004,191.69369999999981
2025-05-01 12:00:00,2025-05-02 11:00:00,23,7541.2761,2025-05-01,12,7664.8874999999998,-123.61139999999978
2025-05-01 12:00:00,2025-05-02 12:00:00,24,8731.7754999999997,2025-05-01,12,7449.3374999999996,1282.4380000000001
2025-05-01 18:00:00,2025-05-01 19:00:00,1,0,2025-05-01,18,0,0
2025-05-01 18:00:00,2025-05-01 20:00:00,2,0,2025-05-01,18,0,0
2025-05-01 18:00:00,2025-05-01 21:00:00,3,0,2025-05-01,18,0,0
2025-05-01 18:00:00,2025-05-01 22:00:00,4,0,2025-05-01,18,0,0
2025-05-01 18:00:00,2025-05-01 23:00:00,5,0,2025-05-01,18,0,0
2025-05-01 18:00:00,2025-05-02 00:00:00,6,0,2025-05-01,18,0,0
2025-05-01 18:00:00,2025-05-02 01:00:00,7,0,2025-05-01,18,0,0
2025-05-01 18:00:00,2025-05-02 02:00:00,8,0,2025-05-01,18,0,0
2025-05-01 18:00:00,2025-05-02 03:00:00,9,0,2025-05-01,18,0,0
2025-05-01 18:00:00,2025-05-02 04:00:00,10,0,2025-05-01,18,0,0
2025-05-01 18:00:00,2025-05-02 05:00:00,11,0,2025-05-01,18,0,0
2025-05-01 18:00:00,2025-05-02 06:00:00,12,686.92110000000002,2025-05-01,18,756.29999999999995,-69.378899999999931
2025-05-01 18:00:00,2025-05-02 07:00:00,13,2272.1214,2025-05-01,18,2375.8125,-103.69110000000001
2025-05-01 18:00:00,2025-05-02 08:00:00,14,3601.0277999999998,2025-05-01,18,3934.7624999999998,-333.73469999999998
2025-05-01 18:00:00,2025-05-02 09:00:00,15,5631.6971000000003,2025-05-01,18,5703.5625,-71.865399999999681
2025-05-01 18:00:00,2025-05-02 10:00:00,16,6533.8166000000001,2025-05-01,18,6936.2250000000004,-402.40840000000026
2025-05-01 18:00:00,2025-05-02 11:00:00,17,5938.5482000000002,2025-05-01,18,7664.8874999999998,-1726.3392999999996
2025-05-01 18:00:00,2025-05-02 12:00:00,18,5751.5271000000002,2025-05-01,18,7449.3374999999996,-1697.8103999999994
2025-05-01 18:00:00,2025-05-02 13:00:00,19,4921.9270999999999,2025-05-01,18,6965.4750000000004,-2043.5479000000005
2025-05-01 18:00:00,2025-05-02 14:00:00,20,5589.0806000000002,2025-05-01,18,6987.1499999999996,-1398.0693999999994
2025-05-01 18:00:00,2025-05-02 15:00:00,21,4445.3023000000003,2025-05-01,18,5095.9125000000004,-650.61020000000008
2025-05-01 18:00:00,2025-05-02 16:00:00,22,4746.0578999999998,2025-05-01,18,4004.9625000000001,741.0953999999997
2025-05-01 18:00:00,2025-05-02 17:00:00,23,2589.9868999999999,2025-05-01,18,2221.125,368.86189999999988
2025-05-01 18:00:00,2025-05-02 18:00:00,24,908.90970000000004,2025-05-01,18,669.14999999999998,239.75970000000007
2025-05-02 00:00:00,2025-05-02 01:00:00,1,0,2025-05-02,0,0,0
2025-05-02 00:00:00,2025-05-02 02:00:00,2,0,2025-05-02,0,0,0
2025-05-02 00:00:00,2025-05-02 03:00:00,3,0,2025-05-02,0,0,0
2025-05-02 00:00:00,2025-05-02 04:00:00,4,0,2025-05-02,0,0,0
2025-05-02 00:00:00,2025-05-02 05:00:00,5,0,2025-05-02,0,0,0
2025-05-02 00:00:00,2025-05-02 06:00:00,6,716.85640000000001,2025-05-02,0,756.29999999999995,-39.443599999999947
2025-05-02 00:00:00,2025-05-02 07:00:00,7,2234.0574000000001,2025-05-02,0,2375.8125,-141.75509999999986
2025-05-02 00:00:00,2025-05-02 08:00:00,8,3737.3389999999999,2025-05-02,0,3934.7624999999998,-197.42349999999988
2025-05-02 00:00:00,2025-05-02 09:00:00,9,5372.0751,2025-05-02,0,5703.5625,-331.48739999999998
2025-05-02 00:00:00,2025-05-02 10:00:00,10,6639.0612000000001,2025-05-02,0,6936.2250000000004,-297.16380000000026
2025-05-02 00:00:00,2025-05-02 11:00:00,11,7067.5248000000001,2025-05-02,0,7664.8874999999998,-597.36269999999968
2025-05-02 00:00:00,2025-05-02 12:00:00,12,6891.1169,2025-05-02,0,7449.3374999999996,-558.22059999999965
2025-05-02 00:00:00,2025-05-02 13:00:00,13,7504.5028000000002,2025-05-02,0,6965.4750000000004,539.02779999999984
2025-05-02 00:00:00,2025-05-02 14:00:00,14,7961.0904,2025-05-02,0,6987.1499999999996,973.94040000000041
2025-05-02 00:00:00,2025-05-02 15:00:00,15,4855.1755999999996,2025-05-02,0,5095.9125000000004,-240.73690000000079
2025-05-02 00:00:00,2025-05-02 16:00:00,16,3887.3218000000002,2025-05-02,0,4004.9625000000001,-117.64069999999992
2025-05-02 00:00:00,2025-05-02 17:00:00,17,2055.5250000000001,2025-05-02,0,2221.125,-165.59999999999991
2025-05-02 00:00:00,2025-05-02 18:00:00,18,491.78879999999998,2025-05-02,0,669.14999999999998,-177.3612
2025-05-02 00:00:00,2025-05-02 19:00:00,19,0,2025-05-02,0,0,0
2025-05-02 00:00:00,2025-05-02 20:00:00,20,0,2025-05-02,0,0,0
2025-05-02 00:00:00,2025-05-02 21:00:00,21,0,2025-05-02,0,0,0
2025-05-02 00:00:00,2025-05-02 22:00:00,22,0,2025-05-02,0,0,0
2025-05-02 00:00:00,2025-05-02 23:00:00,23,0,2025-05-02,0,0,0
2025-05-02 00:00:00,2025-05-03 00:00:00,24,0,2025-05-02,0,0,0
2025-05-02 06:00:00,2025-05-02 07:00:00,1,2313.9241000000002,2025-05-02,6,2375.8125,-61.88839999999982
2025-05-02 06:00:00,2025-05-02 08:00:00,2,3814.5045,2025-05-02,6,3934.7624999999998,-120.25799999999981
2025-05-02 06:00:00,2025-05-02 09:00:00,3,5493.6450999999997,2025-05-02,6,5703.5625,-209.91740000000027
2025-05-02 06:00:00,2025-05-02 10:00:00,4,6307.2033000000001,2025-05-02,6,6936.2250000000004,-629.02170000000024
2025-05-02 06:00:00,2025-05-02 11:00:00,5,7122.0752000000002,2025-05-02,6,7664.8874999999998,-542.8122999999996
2025-05-02 06:00:00,2025-05-02 12:00:00,6,7140.9513999999999,2025-05-02,6,7449.3374999999996,-308.38609999999971
2025-05-02 06:00:00,2025-05-02 13:00:00,7,6362.1228000000001,2025-05-02,6,6965.4750000000004,-603.35220000000027
2025-05-02 06:00:00,2025-05-02 14:00:00,8,6705.3312999999998,2025-05-02,6,6987.1499999999996,-281.81869999999981
2025-05-02 06:00:00,2025-05-02 15:00:00,9,5275.9791999999998,2025-05-02,6,5095.9125000000004,180.0666999999994
2025-05-02 06:00:00,2025-05-02 16:00:00,10,3956.1963000000001,2025-05-02,6,4004.9625000000001,-48.766200000000026
2025-05-02 06:00:00,2025-05-02 17:00:00,11,1957.3524,2025-05-02,6,2221.125,-263.77260000000001
2025-05-02 06:00:00,2025-05-02 18:00:00,12,583.51260000000002,2025-05-02,6,669.14999999999998,-85.637399999999957
2025-05-02 06:00:00,2025-05-02 19:00:00,13,0,2025-05-02,6,0,0
2025-05-02 06:00:00,2025-05-02 20:00:00,14,0,2025-05-02,6,0,0
2025-05-02 06:00:00,2025-05-02 21:00:00,15,0,2025-05-02,6,0,0
2025-05-02 06:00:00,2025-05-02 22:00:00,16,0,2025-05-02,6,0,0
2025-05-02 06:00:00,2025-05-02 23:00:00,17,0,2025-05-02,6,0,0
2025-05-02 06:00:00,2025-05-03 00:00:00,18,0,2025-05-02,6,0,0
2025-05-02 06:00:00,2025-05-03 01:00:00,19,0,2025-05-02,6,0,0
2025-05-02 06:00:00,2025-05-03 02:00:00,20,0,2025-05-02,6,0,0
2025-05-02 06:00:00,2025-05-03 03:00:00,21,0,2025-05-02,6,0,0
2025-05-02 06:00:00,2025-05-03 04:00:00,22,0,2025-05-02,6,0,0
2025-05-02 06:00:00,2025-05-03 05:00:00,23,0,2025-05-02,6,0,0
2025-05-02 06:00:00,2025-05-03 06:00:00,24,167.29140000000001,2025-05-02,6,829.01250000000005,-661.72109999999998
2025-05-02 12:00:00,2025-05-02 13:00:00,1,6973.5050000000001,2025-05-02,12,6965.4750000000004,8.0299999999997453
2025-05-02 12:00:00,2025-05-02 14:00:00,2,6977.9350999999997,2025-05-02,12,6987.1499999999996,-9.2148999999999432
2025-05-02 12:00:00,2025-05-02 15:00:00,3,5089.2754999999997,2025-05-02,12,5095.9125000000004,-6.6370000000006257
2025-05-02 12:00:00,2025-05-02 16:00:00,4,3910.7093,2025-05-02,12,4004.9625000000001,-94.253200000000106
2025-05-02 12:00:00,2025-05-02 17:00:00,5,2124.7058000000002,2025-05-02,12,2221.125,-96.419199999999819
2025-05-02 12:00:00,2025-05-02 18:00:00,6,619.98720000000003,2025-05-02,12,669.14999999999998,-49.162799999999947
2025-05-02 12:00:00,2025-05-02 19:00:00,7,0,2025-05-02,12,0,0
2025-05-02 12:00:00,2025-05-02 20:00:00,8,0,2025-05-02,12,0,0
2025-05-02 12:00:00,2025-05-02 21:00:00,9,0,2025-05-02,12,0,0
2025-05-02 12:00:00,2025-05-02 22:00:00,10,0,2025-05-02,12,0,0
2025-05-02 12:00:00,2025-05-02 23:00:00,11,0,2025-05-02,12,0,0
2025-05-02 12:00:00,2025-05-03 00:00:00,12,0,2025-05-02,12,0,0
2025-05-02 12:00:00,2025-05-03 01:00:00,13,0,2025-05-02,12,0,0
2025-05-02 12:00:00,2025-05-03 02:00:00,14,0,2025-05-02,12,0,0
2025-05-02 12:00:00,2025-05-03 03:00:00,15,0,2025-05-02,12,0,0
2025-05-02 12:00:00,2025-05-03 04:00:00,16,0,2025-05-02,12,0,0
2025-05-02 12:00:00,2025-05-03 05:00:00,17,0,2025-05-02,12,0,0
2025-05-02 12:00:00,2025-05-03 06:00:00,18,944.42780000000005,2025-05-02,12,829.01250000000005,115.4153
2025-05-02 12:00:00,2025-05-03 07:00:00,19,2905.7487999999998,2025-05-02,12,2545.9499999999998,359.79880000000003
2025-05-02 12:00:00,2025-05-03 08:00:00,20,5368.2749999999996,2025-05-02,12,4358.5874999999996,1009.6875
2025-05-02 12:00:00,2025-05-03 09:00:00,21,6841.3874999999998,2025-05-02,12,6184.0874999999996,657.30000000000018
2025-05-02 12:00:00,2025-05-03 10:00:00,22,8205.3374999999996,2025-05-02,12,7483.7624999999998,721.57499999999982
2025-05-02 12:00:00,2025-05-03 11:00:00,23,9209.7749999999996,2025-05-02,12,8849.5499999999993,360.22500000000036
2025-05-02 12:00:00,2025-05-03 12:00:00,24,9458.1659999999993,2025-05-02,12,7848.1875,1609.9784999999993
2025-05-02 18:00:00,2025-05-02 19:00:00,1,0,2025-05-02,18,0,0
2025-05-02 18:00:00,2025-05-02 20:00:00,2,0,2025-05-02,18,0,0
2025-05-02 18:00:00,2025-05-02 21:00:00,3,0,2025-05-02,18,0,0
2025-05-02 18:00:00,2025-05-02 22:00:00,4,0,2025-05-02,18,0,0
2025-05-02 18:00:00,2025-05-02 23:00:00,5,0,2025-05-02,18,0,0
2025-05-02 18:00:00,2025-05-03 00:00:00,6,0,2025-05-02,18,0,0
2025-05-02 18:00:00,2025-05-03 01:00:00,7,0,2025-05-02,18,0,0
2025-05-02 18:00:00,2025-05-03 02:00:00,8,0,2025-05-02,18,0,0
2025-05-02 18:00:00,2025-05-03 03:00:00,9,0,2025-05-02,18,0,0
2025-05-02 18:00:00,2025-05-03 04:00:00,10,0,2025-05-02,18,0,0
2025-05-02 18:00:00,2025-05-03 05:00:00,11,0,2025-05-02,18,0,0
2025-05-02 18:00:00,2025-05-03 06:00:00,12,715.01769999999999,2025-05-02,18,829.01250000000005,-113.99480000000005
2025-05-02 18:00:00,2025-05-03 07:00:00,13,1896.46,2025-05-02,18,2545.9499999999998,-649.48999999999978
2025-05-02 18:00:00,2025-05-03 08:00:00,14,3572.0149000000001,2025-05-02,18,4358.5874999999996,-786.57259999999951
2025-05-02 18:00:00,2025-05-03 09:00:00,15,5284.8662999999997,2025-05-02,18,6184.0874999999996,-899.22119999999995
2025-05-02 18:00:00,2025-05-03 10:00:00,16,6568.7064,2025-05-02,18,7483.7624999999998,-915.05609999999979
2025-05-02 18:00:00,2025-05-03 11:00:00,17,9209.7749999999996,2025-05-02,18,8849.5499999999993,360.22500000000036
2025-05-02 18:00:00,2025-05-03 12:00:00,18,9156.0095000000001,2025-05-02,18,7848.1875,1307.8220000000001
2025-05-02 18:00:00,2025-05-03 13:00:00,19,9575.3243000000002,2025-05-02,18,7884.1499999999996,1691.1743000000006
2025-05-02 18:00:00,2025-05-03 14:00:00,20,8230.4624999999996,2025-05-02,18,6841.0124999999998,1389.4499999999998
2025-05-02 18:00:00,2025-05-03 15:00:00,21,6964.8000000000002,2025-05-02,18,5734.7250000000004,1230.0749999999998
2025-05-02 18:00:00,2025-05-03 16:00:00,22,4951.8000000000002,2025-05-02,18,3992.1750000000002,959.625
2025-05-02 18:00:00,2025-05-03 17:00:00,23,3003.6750000000002,2025-05-02,18,2581.3874999999998,422.28750000000036
2025-05-02 18:00:00,2025-05-03 18:00:00,24,1132.2825,2025-05-02,18,839.85000000000002,292.4325
2025-05-03 00:00:00,2025-05-03 01:00:00,1,0,2025-05-03,0,0,0
2025-05-03 00:00:00,2025-05-03 02:00:00,2,0,2025-05-03,0,0,0
2025-05-03 00:00:00,2025-05-03 03:00:00,3,0,2025-05-03,0,0,0
2025-05-03 00:00:00,2025-05-03 04:00:00,4,0,2025-05-03,0,0,0
2025-05-03 00:00:00,2025-05-03 05:00:00,5,0,2025-05-03,0,0,0
2025-05-03 00:00:00,2025-05-03 06:00:00,6,753.54729999999995,2025-05-03,0,829.01250000000005,-75.465200000000095
2025-05-03 00:00:00,2025-05-03 07:00:00,7,2322.2601,2025-05-03,0,2545.9499999999998,-223.68989999999985
2025-05-03 00:00:00,2025-05-03 08:00:00,8,4140.4898000000003,2025-05-03,0,4358.5874999999996,-218.09769999999935
2025-05-03 00:00:00,2025-05-03 09:00:00,9,6439.6846999999998,2025-05-03,0,6184.0874999999996,255.59720000000016
2025-05-03 00:00:00,2025-05-03 10:00:00,10,7343.8733000000002,2025-05-03,0,7483.7624999999998,-139.88919999999962
2025-05-03 00:00:00,2025-05-03 11:00:00,11,8674.3912,2025-05-03,0,8849.5499999999993,-175.15879999999925
2025-05-03 00:00:00,2025-05-03 12:00:00,12,7509.4013999999997,2025-05-03,0,7848.1875,-338.78610000000026
2025-05-03 00:00:00,2025-05-03 13:00:00,13,7223.9026999999996,2025-05-03,0,7884.1499999999996,-660.2473
2025-05-03 00:00:00,2025-05-03 14:00:00,14,5945.4712,2025-05-03,0,6841.0124999999998,-895.54129999999986
2025-05-03 00:00:00,2025-05-03 15:00:00,15,5676.7754000000004,2025-05-03,0,5734.7250000000004,-57.949599999999919
2025-05-03 00:00:00,2025-05-03 16:00:00,16,3930.2824000000001,2025-05-03,0,3992.1750000000002,-61.89260000000013
2025-05-03 00:00:00,2025-05-03 17:00:00,17,2530.2339000000002,2025-05-03,0,2581.3874999999998,-51.153599999999642
2025-05-03 00:00:00,2025-05-03 18:00:00,18,830.44209999999998,2025-05-03,0,839.85000000000002,-9.4079000000000406
2025-05-03 00:00:00,2025-05-03 19:00:00,19,0,2025-05-03,0,0,0
2025-05-03 00:00:00,2025-05-03 20:00:00,20,0,2025-05-03,0,0,0
2025-05-03 00:00:00,2025-05-03 21:00:00,21,0,2025-05-03,0,0,0
2025-05-03 00:00:00,2025-05-03 22:00:00,22,0,2025-05-03,0,0,0
2025-05-03 00:00:00,2025-05-03 23:00:00,23,0,2025-05-03,0,0,0
2025-05-03 00:00:00,2025-05-04 00:00:00,24,0,2025-05-03,0,0,0
2025-05-03 06:00:00,2025-05-03 07:00:00,1,2517.1601999999998,2025-05-03,6,2545.9499999999998,-28.789800000000014
2025-05-03 06:00:00,2025-05-03 08:00:00,2,4283.4515000000001,2025-05-03,6,4358.5874999999996,-75.135999999999513
2025-05-03 06:00:00,2025-05-03 09:00:00,3,6055.2618000000002,2025-05-03,6,6184.0874999999996,-128.82569999999942
2025-05-03 06:00:00,2025-05-03 10:00:00,4,7426.9732000000004,2025-05-03,6,7483.7624999999998,-56.789299999999457
2025-05-03 06:00:00,2025-05-03 11:00:00,5,8638.6164000000008,2025-05-03,6,8849.5499999999993,-210.93359999999848
2025-05-03 06:00:00,2025-05-03 12:00:00,6,7427.0337,2025-05-03,6,7848.1875,-421.15380000000005
2025-05-03 06:00:00,2025-05-03 13:00:00,7,7487.5694999999996,2025-05-03,6,7884.1499999999996,-396.58050000000003
2025-05-03 06:00:00,2025-05-03 14:00:00,8,6509.7039999999997,2025-05-03,6,6841.0124999999998,-331.30850000000009
2025-05-03 06:00:00,2025-05-03 15:00:00,9,5585.5977000000003,2025-05-03,6,5734.7250000000004,-149.1273000000001
2025-05-03 06:00:00,2025-05-03 16:00:00,10,3962.9596999999999,2025-05-03,6,3992.1750000000002,-29.215300000000298
2025-05-03 06:00:00,2025-05-03 17:00:00,11,2733.4411,2025-05-03,6,2581.3874999999998,152.05360000000019
2025-05-03 06:00:00,2025-05-03 18:00:00,12,826.92449999999997,2025-05-03,6,839.85000000000002,-12.925500000000056
2025-05-03 06:00:00,2025-05-03 19:00:00,13,0,2025-05-03,6,0,0
2025-05-03 06:00:00,2025-05-03 20:00:00,14,0,2025-05-03,6,0,0
2025-05-03 06:00:00,2025-05-03 21:00:00,15,0,2025-05-03,6,0,0
2025-05-03 06:00:00,2025-05-03 22:00:00,16,0,2025-05-03,6,0,0
2025-05-03 06:00:00,2025-05-03 23:00:00,17,0,2025-05-03,6,0,0
2025-05-03 06:00:00,2025-05-04 00:00:00,18,0,2025-05-03,6,0,0
2025-05-03 06:00:00,2025-05-04 01:00:00,19,0,2025-05-03,6,0,0
2025-05-03 06:00:00,2025-05-04 02:00:00,20,0,2025-05-03,6,0,0
2025-05-03 06:00:00,2025-05-04 03:00:00,21,0,2025-05-03,6,0,0
2025-05-03 06:00:00,2025-05-04 04:00:00,22,0,2025-05-03,6,0,0
2025-05-03 06:00:00,2025-05-04 05:00:00,23,0,2025-05-03,6,0,0
2025-05-03 06:00:00,2025-05-04 06:00:00,24,873.03160000000003,2025-05-03,6,967.83749999999998,-94.805899999999951
2025-05-03 12:00:00,2025-05-03 13:00:00,1,7762.8024999999998,2025-05-03,12,7884.1499999999996,-121.34749999999985
2025-05-03 12:00:00,2025-05-03 14:00:00,2,6704.6247000000003,2025-05-03,12,6841.0124999999998,-136.38779999999952
2025-05-03 12:00:00,2025-05-03 15:00:00,3,5532.9894000000004,2025-05-03,12,5734.7250000000004,-201.73559999999998
2025-05-03 12:00:00,2025-05-03 16:00:00,4,3870.9005999999999,2025-05-03,12,3992.1750000000002,-121.27440000000024
2025-05-03 12:00:00,2025-05-03 17:00:00,5,2510.5162999999998,2025-05-03,12,2581.3874999999998,-70.871200000000044
2025-05-03 12:00:00,2025-05-03 18:00:00,6,815.93899999999996,2025-05-03,12,839.85000000000002,-23.911000000000058
2025-05-03 12:00:00,2025-05-03 19:00:00,7,0,2025-05-03,12,0,0
2025-05-03 12:00:00,2025-05-03 20:00:00,8,0,2025-05-03,12,0,0
2025-05-03 12:00:00,2025-05-03 21:00:00,9,0,2025-05-03,12,0,0
2025-05-03 12:00:00,2025-05-03 22:00:00,10,0,2025-05-03,12,0,0
2025-05-03 12:00:00,2025-05-03 23:00:00,11,0,2025-05-03,12,0,0
2025-05-03 12:00:00,2025-05-04 00:00:00,12,0,2025-05-03,12,0,0
2025-05-03 12:00:00,2025-05-04 01:00:00,13,0,2025-05-03,12,0,0
2025-05-03 12:00:00,2025-05-04 02:00:00,14,0,2025-05-03,12,0,0
2025-05-03 12:00:00,2025-05-04 03:00:00,15,0,2025-05-03,12,0,0
2025-05-03 12:00:00,2025-05-04 04:00:00,16,0,2025-05-03,12,0,0
2025-05-03 12:00:00,2025-05-04 05:00:00,17,0,2025-05-03,12,0,0
2025-05-03 12:00:00,2025-05-04 06:00:00,18,1152.7125000000001,2025-05-03,12,967.83749999999998,184.87500000000011
2025-05-03 12:00:00,2025-05-04 07:00:00,19,3135.5625,2025-05-03,12,2829.1125000000002,306.44999999999982
2025-05-03 12:00:00,2025-05-04 08:00:00,20,5368.2749999999996,2025-05-03,12,4763.6999999999998,604.57499999999982
2025-05-03 12:00:00,2025-05-04 09:00:00,21,6841.3874999999998,2025-05-03,12,6576.8249999999998,264.5625
2025-05-03 12:00:00,2025-05-04 10:00:00,22,7648.3139000000001,2025-05-03,12,7995.0749999999998,-346.76109999999971
2025-05-03 12:00:00,2025-05-04 11:00:00,23,7166.3815000000004,2025-05-03,12,8370.8624999999993,-1204.4809999999989
2025-05-03 12:00:00,2025-05-04 12:00:00,24,4854.5769,2025-05-03,12,7929.5249999999996,-3074.9480999999996
2025-05-03 18:00:00,2025-05-03 19:00:00,1,0,2025-05-03,18,0,0
2025-05-03 18:00:00,2025-05-03 20:00:00,2,0,2025-05-03,18,0,0
2025-05-03 18:00:00,2025-05-03 21:00:00,3,0,2025-05-03,18,0,0
2025-05-03 18:00:00,2025-05-03 22:00:00,4,0,2025-05-03,18,0,0
