group,slot,mean_kw,std_kw,n,grouping,series
12,49,6372.8468774193552,1607.8624915659648,31,month,load_kw
12,50,6225.0997935483865,1522.9538668297268,31,month,load_kw
12,51,6244.4119354838704,1509.7490175443495,31,month,load_kw
12,52,6242.5927516129032,1528.7583836349852,31,month,load_kw
12,53,6292.9729483870969,1405.6692210706653,31,month,load_kw
12,54,6384.1396774193545,1209.2489937739151,31,month,load_kw
12,55,6391.8711129032263,1178.1480469980188,31,month,load_kw
12,56,6367.2167129032259,1195.764671081693,31,month,load_kw
12,57,6346.5593548387096,1193.903988428817,31,month,load_kw
12,58,6319.0309451612902,1215.846608659439,31,month,load_kw
12,59,6322.6632903225809,1235.1610162467528,31,month,load_kw
12,60,6341.304516129032,1237.1551224316718,31,month,load_kw
12,61,6315.4404774193545,1245.7291691346152,31,month,load_kw
12,62,6279.0756612903224,1222.6683779669959,31,month,load_kw
12,63,6260.4464516129028,1178.1784568945072,31,month,load_kw
12,64,6254.8238064516127,1174.7440653298047,31,month,load_kw
12,65,6245.4994161290324,1211.5371442093804,31,month,load_kw
12,66,6220.8922580645167,1242.2201134573793,31,month,load_kw
12,67,6180.9041806451614,1225.1798612591783,31,month,load_kw
12,68,6140.5640935483871,1229.4867167274226,31,month,load_kw
12,69,6127.0322580645161,1256.2964616435345,31,month,load_kw
12,70,6134.1389290322577,1234.4051020678494,31,month,load_kw
12,71,6000.1737225806455,1133.4974652734259,31,month,load_kw
12,72,5786.536129032258,1030.3444860035161,31,month,load_kw
12,73,5737.5571548387097,1043.9718134637926,31,month,load_kw
12,74,5781.7049354838709,1069.1670426208266,31,month,load_kw
12,75,5782.9435483870966,1044.8970003228335,31,month,load_kw
12,76,5696.2732064516131,1035.7169702945932,31,month,load_kw
12,77,5756.3921677419348,1074.3752566296052,31,month,load_kw
12,78,5924.6641935483867,1154.4362779347448,31,month,load_kw
12,79,5923.0149161290319,1212.2399788433167,31,month,load_kw
12,80,5880.9215096774196,1194.5785516938001,31,month,load_kw
12,81,5874.9693548387095,1159.3248923401798,31,month,load_kw
12,82,5844.5819193548396,1208.0991224379195,31,month,load_kw
12,83,5813.2106193548379,1230.2791378261595,31,month,load_kw
12,84,5792.4061290322579,1196.7200256358417,31,month,load_kw
12,85,5769.5501225806447,1171.1711412054817,31,month,load_kw
12,86,5770.9740935483878,1159.0546730655624,31,month,load_kw
12,87,5765.4429032258067,1155.2857961075938,31,month,load_kw
12,88,5694.0493806451614,1175.8647732810734,31,month,load_kw
12,89,5652.9790741935485,1216.3951579452576,31,month,load_kw
12,90,5665.1254838709683,1231.5167220487067,31,month,load_kw
12,91,5657.6285290322585,1183.9275950515359,31,month,load_kw
12,92,5626.3939322580645,1182.3076975025433,31,month,load_kw
12,93,5598.1280645161287,1227.6966179053068,31,month,load_kw
12,94,5594.0442709677418,1218.2999360991028,31,month,load_kw
12,95,5567.1975838709677,1216.8670118473219,31,month,load_kw
12,96,5528.3648387096773,1229.9494849542154,31,month,load_kw
12,97,5532.0583774193556,1201.0159095287247,31,month,load_kw
12,98,5513.4126064516122,1200.3663972063625,31,month,load_kw
12,99,5496.7622580645166,1210.6033241204145,31,month,load_kw
12,100,5549.7131935483867,1176.6913024810208,31,month,load_kw
12,101,5449.5391322580645,1324.8350650955813,31,month,load_kw
12,102,5264.8596774193547,1554.4880806307992,31,month,load_kw
12,103,5290.8042225806457,1516.9371601630137,31,month,load_kw
12,104,5284.9095258064517,1458.8467976919026,31,month,load_kw
12,105,5261.0664516129027,1550.5876725283836,31,month,load_kw
12,106,5374.3797709677419,1648.1829242070773,31,month,load_kw
12,107,4825.201064516129,1287.0035846619958,31,month,load_kw
12,108,3923.4577419354841,711.87703656230622,31,month,load_kw
12,109,3862.4922903225806,660.76858219389362,31,month,load_kw
12,110,3991.3309612903226,749.00567858060072,31,month,load_kw
12,111,3920.8970967741934,720.12938820369197,31,month,load_kw
12,112,3919.9793290322582,711.87686355600624,31,month,load_kw
12,113,3940.4924483870968,721.9903416575238,31,month,load_kw
12,114,3915.8406451612905,727.03590100689189,31,month,load_kw
12,115,3868.4643064516131,720.56133115382204,31,month,load_kw
12,116,3895.0997806451614,722.66333392302818,31,month,load_kw
12,117,3960.4958064516127,732.81075778936815,31,month,load_kw
12,118,3934.4779838709678,732.49580231241055,31,month,load_kw
12,119,3902.6717225806451,753.30134036185677,31,month,load_kw
12,120,3921.4687096774192,769.10067166677186,31,month,load_kw
12,121,3959.6106419354842,707.6665650034422,31,month,load_kw
12,122,3976.0386161290326,682.44751243932512,31,month,load_kw
12,123,3961.8383870967746,715.5999060559692,31,month,load_kw
12,124,3941.9961870967741,736.3128724020678,31,month,load_kw
12,125,3941.3011774193551,733.9917429773094,31,month,load_kw
12,126,3957.9874193548389,722.22768023187689,31,month,load_kw
12,127,3967.2357903225807,720.91017785258043,31,month,load_kw
12,128,3959.6056129032258,721.36239917221201,31,month,load_kw
12,129,3999.1322580645165,733.09744383999271,31,month,load_kw
12,130,4082.8982387096776,756.59556313033409,31,month,load_kw
12,131,3700.9353258064516,622.72821085166788,31,month,load_kw
12,132,3083.3741935483872,421.6649951938482,31,month,load_kw
12,133,3022.2824806451613,426.07450764670131,31,month,load_kw
12,134,3107.3496161290323,439.85362061293387,31,month,load_kw
12,135,3081.518064516129,414.72825974300611,31,month,load_kw
12,136,3102.5663677419357,423.16792288278452,31,month,load_kw
12,137,3136.4779516129033,421.91457440232841,31,month,load_kw
12,138,3150.5193548387097,410.80124772559208,31,month,load_kw
12,139,3163.069770967742,436.32233693790818,31,month,load_kw
12,140,3179.9337129032256,438.72877301572373,31,month,load_kw
12,141,3209.3312903225806,436.10946627914365,31,month,load_kw
12,142,3253.8330290322583,481.84289102871844,31,month,load_kw
12,143,3271.663712903226,398.72105010054815,31,month,load_kw
12,144,3275.3532258064515,469.41410873830864,31,month,load_kw
1,1,3730.6053615384617,422.04803063613207,52,weekday,load_kw
1,2,3716.0720576923077,405.85560103545203,52,weekday,load_kw
1,3,3693.832115384615,405.19924247619304,52,weekday,load_kw
1,4,3695.2807961538465,395.10919516402197,52,weekday,load_kw
1,5,3715.3619942307696,397.0004443382727,52,weekday,load_kw
1,6,3741.4924999999998,408.57690492097544,52,weekday,load_kw
1,7,3757.5978923076918,411.79238142668675,52,weekday,load_kw
1,8,3729.5271384615385,367.61167106651777,52,weekday,load_kw
1,9,3701.4140384615384,323.21157428835852,52,weekday,load_kw
1,10,3753.0680384615384,350.40446826722473,52,weekday,load_kw
1,11,3781.3880846153847,337.52020832709269,52,weekday,load_kw
1,12,3766.0265384615386,289.29624433072286,52,weekday,load_kw
1,13,3783.6944057692308,323.51022472679188,52,weekday,load_kw
1,14,3784.7165788461539,326.73059515109463,52,weekday,load_kw
1,15,3753.3882692307693,298.58910254021197,52,weekday,load_kw
1,16,3736.0145576923078,285.21571087358723,52,weekday,load_kw
1,17,3757.1440519230769,284.77544202746662,52,weekday,load_kw
1,18,3793.2674999999999,283.8746344045789,52,weekday,load_kw
1,19,3800.1609288461541,283.33411317843519,52,weekday,load_kw
1,20,3815.2077038461534,274.54591357160257,52,weekday,load_kw
1,21,3826.9478846153847,278.06675127045304,52,weekday,load_kw
1,22,3787.4139423076922,278.88623699364558,52,weekday,load_kw
1,23,3777.2421711538459,253.2310867519775,52,weekday,load_kw
1,24,3814.7221153846153,268.06301522353198,52,weekday,load_kw
1,25,3836.7314384615383,257.6713177486435,52,weekday,load_kw
1,26,3836.231678846154,275.85778862771855,52,weekday,load_kw
1,27,3836.644615384615,287.80075931212122,52,weekday,load_kw
1,28,3858.9246807692307,271.12313312224512,52,weekday,load_kw
1,29,3855.4064038461538,248.33748423367223,52,weekday,load_kw
1,30,3825.2403846153848,246.37452661457334,52,weekday,load_kw
1,31,3824.1315769230769,287.47491435726067,52,weekday,load_kw
1,32,3871.6921788461541,291.0604147474798,52,weekday,load_kw
1,33,3847.0063461538457,235.95365411518682,52,weekday,load_kw
1,34,3706.9011884615388,236.74630558087628,52,weekday,load_kw
1,35,4188.8943980769236,256.3098343291922,52,weekday,load_kw
1,36,5010.4117307692304,263.23675132086964,52,weekday,load_kw
1,37,5084.8621134615387,225.3517519816989,52,weekday,load_kw
1,38,4950.7726769230767,252.25797586107109,52,weekday,load_kw
1,39,4983.4163461538465,322.75861845711972,52,weekday,load_kw
1,40,5009.4452384615379,297.90291522497807,52,weekday,load_kw
1,41,4993.8451230769233,264.45271677265828,52,weekday,load_kw
1,42,4969.8984615384616,274.14928280820556,52,weekday,load_kw
1,43,4985.0807076923074,283.82131339794154,52,weekday,load_kw
1,44,5029.2138923076918,270.87896030510387,52,weekday,load_kw
1,45,4959.2405769230772,257.15921874577066,52,weekday,load_kw
1,46,4784.767944230769,263.20148356314223,52,weekday,load_kw
1,47,5523.4307076923078,277.85550476582637,52,weekday,load_kw
1,48,6733.2165384615382,259.43816418337838,52,weekday,load_kw
1,49,6857.4790942307691,247.69281232000426,52,weekday,load_kw
1,50,6693.8653500000009,263.82144217986996,52,weekday,load_kw
1,51,6760.6128846153842,292.41105838197171,52,weekday,load_kw
1,52,6767.3859596153843,276.04738698329493,52,weekday,load_kw
1,53,6734.3619384615386,264.53190962876022,52,weekday,load_kw
1,54,6714.0446153846151,242.36928517839934,52,weekday,load_kw
1,55,6704.381307692307,261.85111022089609,52,weekday,load_kw
1,56,6704.7592250000007,278.07339867519488,52,weekday,load_kw
1,57,6703.6548076923073,286.81318658318594,52,weekday,load_kw
1,58,6686.3030038461538,250.24822329383284,52,weekday,load_kw
1,59,6671.6515730769224,243.63766287769693,52,weekday,load_kw
1,60,6668.4624999999996,258.71385688557149,52,weekday,load_kw
1,61,6668.9881884615379,281.0250100306381,52,weekday,load_kw
1,62,6673.7931211538462,294.94290775635397,52,weekday,load_kw
1,63,6671.4484615384617,301.44924591753994,52,weekday,load_kw
1,64,6644.2450711538459,285.80906228113986,52,weekday,load_kw
1,65,6606.9871423076929,265.05715861187468,52,weekday,load_kw
1,66,6594.7180769230772,266.94174598434478,52,weekday,load_kw
1,67,6629.3744403846158,262.47554237791422,52,weekday,load_kw
1,68,6636.7414019230773,274.76331721570557,52,weekday,load_kw
1,69,6611.5294230769232,267.4779853606683,52,weekday,load_kw
1,70,6589.9514230769228,251.95745106782761,52,weekday,load_kw
1,71,6415.0267788461542,250.89224879342697,52,weekday,load_kw
1,72,6180.1830769230774,271.98943851711715,52,weekday,load_kw
1,73,6162.5481749999999,259.21587047597245,52,weekday,load_kw
1,74,6182.9038403846153,248.2259654800047,52,weekday,load_kw
1,75,6121.4473076923077,263.54632564548649,52,weekday,load_kw
1,76,6067.7159826923071,255.28002596835694,52,weekday,load_kw
1,77,6226.244207692308,251.22932033257618,52,weekday,load_kw
1,78,6483.0009615384615,284.07136281851268,52,weekday,load_kw
1,79,6507.5354384615384,275.86127051597066,52,weekday,load_kw
1,80,6476.2200865384611,286.07491757214683,52,weekday,load_kw
1,81,6491.5261538461536,301.22747372391802,52,weekday,load_kw
1,82,6476.0589057692314,302.86606034258864,52,weekday,load_kw
1,83,6449.4721788461529,315.28181040717652,52,weekday,load_kw
1,84,6432.9751923076929,317.13659238469177,52,weekday,load_kw
1,85,6424.5742692307695,323.40591166510939,52,weekday,load_kw
1,86,6428.3059557692313,334.6996562713083,52,weekday,load_kw
1,87,6427.9190384615376,354.50539087280589,52,weekday,load_kw
1,88,6405.680046153846,337.09371919794364,52,weekday,load_kw
1,89,6422.2380557692313,342.02518729448792,52,weekday,load_kw
1,90,6467.8423076923073,371.0683758491881,52,weekday,load_kw
1,91,6467.1848788461539,383.01628953273695,52,weekday,load_kw
1,92,6442.8027134615386,395.30123247679626,52,weekday,load_kw
1,93,6422.7044230769234,405.50321826731681,52,weekday,load_kw
1,94,6410.8171865384611,426.21504515715174,52,weekday,load_kw
1,95,6395.7481538461534,433.89025030624629,52,weekday,load_kw
1,96,6387.0915384615382,425.69947564709798,52,weekday,load_kw
1,97,6405.7302442307691,421.2738024291466,52,weekday,load_kw
1,98,6421.0431576923083,444.58151927679489,52,weekday,load_kw
1,99,6428.6400000000003,470.48022350552043,52,weekday,load_kw
1,100,6448.0707153846151,452.75511044269786,52,weekday,load_kw
1,101,6440.3995769230769,448.7152497887173,52,weekday,load_kw
1,102,6425.8463461538468,473.60257943880964,52,weekday,load_kw
1,103,6455.6154788461536,511.16336365575438,52,weekday,load_kw
1,104,6420.3498788461538,510.74248403317125,52,weekday,load_kw
1,105,6450.418076923077,504.50523330439614,52,weekday,load_kw
1,106,6639.817578846154,524.92717708003624,52,weekday,load_kw
1,107,5894.4108653846151,551.29148428655571,52,weekday,load_kw
1,108,4641.6530769230767,569.85128421692662,52,weekday,load_kw
1,109,4509.9766038461539,526.82098479365868,52,weekday,load_kw
1,110,4685.0072942307688,509.67041458039148,52,weekday,load_kw
1,111,4634.5574999999999,519.37173267087746,52,weekday,load_kw
1,112,4653.3961307692307,504.68751866947338,52,weekday,load_kw
1,113,4696.2728942307695,516.76191651685804,52,weekday,load_kw
1,114,4708.9628846153846,541.9516110131525,52,weekday,load_kw
1,115,4713.2945115384618,539.81654327073102,52,weekday,load_kw
1,116,4693.3797076923074,546.62038198511448,52,weekday,load_kw
1,117,4675.7071153846155,555.05931638627783,52,weekday,load_kw
1,118,4710.7460692307695,517.11726955617894,52,weekday,load_kw
1,119,4736.6044884615385,526.62104256393104,52,weekday,load_kw
1,120,4724.6373076923082,565.02684517558998,52,weekday,load_kw
1,121,4709.5517211538463,539.07485914963888,52,weekday,load_kw
1,122,4729.1203826923074,535.79237453552651,52,weekday,load_kw
1,123,4760.3411538461532,574.86436071665855,52,weekday,load_kw
1,124,4745.0611576923075,574.32899807775402,52,weekday,load_kw
1,125,4726.620440384615,549.8677019208659,52,weekday,load_kw
1,126,4743.7548076923076,538.67647820790535,52,weekday,load_kw
1,127,4783.2251538461533,552.59959360390076,52,weekday,load_kw
1,128,4755.5759230769236,577.59935869226422,52,weekday,load_kw
1,129,4759.6088461538466,567.46980690745409,52,weekday,load_kw
1,130,4887.9419269230766,520.33818699454332,52,weekday,load_kw
1,131,4431.7597134615389,490.74421803873469,52,weekday,load_kw
1,132,3644.4125000000004,491.45596307568286,52,weekday,load_kw
1,133,3554.748592307692,501.67718665493152,52,weekday,load_kw
1,134,3659.704023076923,521.41803086082166,52,weekday,load_kw
1,135,3635.7763461538461,535.00424639703397,52,weekday,load_kw
1,136,3667.6882711538465,519.92513906087731,52,weekday,load_kw
1,137,3677.5590980769234,482.29874488368534,52,weekday,load_kw
1,138,3648.7182692307692,463.40952082479214,52,weekday,load_kw
1,139,3666.2824807692309,479.66553259550176,52,weekday,load_kw
1,140,3691.6716173076925,472.8838737858747,52,weekday,load_kw
1,141,3696.8611538461537,426.62389359124796,52,weekday,load_kw
1,142,3696.6014942307693,424.45947922932442,52,weekday,load_kw
1,143,3704.6404153846156,461.71234272667778,52,weekday,load_kw
1,144,3726.5265384615386,485.24363292843589,52,weekday,load_kw
2,1,3753.9067403846152,459.10674655141327,52,weekday,load_kw
2,2,3754.55035,444.18166127701829,52,weekday,load_kw
2,3,3731.8167307692306,454.54530172091035,52,weekday,load_kw
2,4,3719.694573076923,429.82000224280853,52,weekday,load_kw
2,5,3709.9488884615389,411.98515530298579,52,weekday,load_kw
2,6,3709.9103846153844,391.35180318822177,52,weekday,load_kw
2,7,3736.8051942307693,377.89877597280474,52,weekday,load_kw
2,8,3744.0181673076922,356.49273464102561,52,weekday,load_kw
2,9,3734.3473076923078,357.19491951306173,52,weekday,load_kw
2,10,3757.9459884615385,343.03776543610684,52,weekday,load_kw
2,11,3792.0240538461539,347.82541230366633,52,weekday,load_kw
2,12,3801.5905769230767,366.87156899775732,52,weekday,load_kw
2,13,3775.9321788461539,356.24258311898802,52,weekday,load_kw
2,14,3771.5247961538462,328.89515273727125,52,weekday,load_kw
2,15,3795.7417307692308,295.82845198991527,52,weekday,load_kw
2,16,3802.9869615384619,279.35486298042127,52,weekday,load_kw
2,17,3798.6538923076923,271.94706011926172,52,weekday,load_kw
2,18,3791.6928846153846,296.37047742903792,52,weekday,load_kw
2,19,3788.3067884615384,302.23556665180729,52,weekday,load_kw
2,20,3820.1760788461538,340.77391573349314,52,weekday,load_kw
2,21,3852.9373076923075,326.02034611183961,52,weekday,load_kw
2,22,3819.0381615384613,292.58782394415965,52,weekday,load_kw
2,23,3803.622036538462,278.15053442461499,52,weekday,load_kw
2,24,3825.2930769230766,282.01774058741984,52,weekday,load_kw
2,25,3820.1942173076923,266.02846159759343,52,weekday,load_kw
2,26,3815.569119230769,258.31598178004003,52,weekday,load_kw
2,27,3837.6876923076925,256.80213800661056,52,weekday,load_kw
2,28,3876.3649538461541,266.52479433738483,52,weekday,load_kw
2,29,3878.0911634615386,260.1230974911627,52,weekday,load_kw
2,30,3843.8905769230769,275.51735621933523,52,weekday,load_kw
2,31,3834.0944923076922,269.83942697136246,52,weekday,load_kw
2,32,3879.6328730769233,255.15442013673334,52,weekday,load_kw
2,33,3860.8626923076927,245.25118913677372,52,weekday,load_kw
2,34,3721.8005230769227,245.64905762434532,52,weekday,load_kw
2,35,4179.8922769230767,256.81931191361321,52,weekday,load_kw
2,36,4981.8265384615388,263.65457959368734,52,weekday,load_kw
2,37,5088.8143346153847,247.45208054760039,52,weekday,load_kw
2,38,4961.5452461538462,242.63233780722177,52,weekday,load_kw
2,39,4963.0448076923076,269.0438580872497,52,weekday,load_kw
2,40,4985.1887673076917,273.54678997143014,52,weekday,load_kw
2,41,4978.2977288461543,275.18153552382745,52,weekday,load_kw
2,42,4950.6350000000002,252.69491202385754,52,weekday,load_kw
2,43,4952.1398461538465,240.62290744723643,52,weekday,load_kw
2,44,5036.8068538461539,260.42717582014046,52,weekday,load_kw
2,45,5016.7905769230774,293.44628270433765,52,weekday,load_kw
2,46,4793.7751749999998,272.85285641833445,52,weekday,load_kw
2,47,5515.0030711538466,287.11896516286515,52,weekday,load_kw
2,48,6769.3225000000002,316.98343260272759,52,weekday,load_kw
2,49,6897.799526923076,267.48545093727893,52,weekday,load_kw
2,50,6701.5978192307684,234.95004042002594,52,weekday,load_kw
2,51,6740.1215384615389,264.55116369669025,52,weekday,load_kw
2,52,6755.6008615384617,266.47775727143977,52,weekday,load_kw
2,53,6731.0049749999998,250.40607392844979,52,weekday,load_kw
2,54,6718.9909615384622,244.53695380757608,52,weekday,load_kw
2,55,6744.0368326923071,259.52463694304623,52,weekday,load_kw
2,56,6723.7706557692309,266.72738772546705,52,weekday,load_kw
2,57,6669.999615384615,265.37199550790803,52,weekday,load_kw
2,58,6676.1101634615388,265.08637698271696,52,weekday,load_kw
2,59,6681.9040999999997,276.47125538474086,52,weekday,load_kw
2,60,6670.7034615384619,289.31675141029473,52,weekday,load_kw
2,61,6684.9603538461533,250.89959959970824,52,weekday,load_kw
2,62,6673.738240384615,247.21549067124886,52,weekday,load_kw
2,63,6631.6796153846162,264.19779433080191,52,weekday,load_kw
2,64,6611.0321096153848,239.8208125521399,52,weekday,load_kw
2,65,6614.582173076923,264.08061081279425,52,weekday,load_kw
2,66,6620.1984615384617,285.24853660077014,52,weekday,load_kw
2,67,6605.0577057692299,235.65878300547249,52,weekday,load_kw
2,68,6590.6303692307692,243.13750192853456,52,weekday,load_kw
2,69,6607.7982692307696,297.37108864785847,52,weekday,load_kw
2,70,6632.2704538461539,282.39077031588215,52,weekday,load_kw
2,71,6443.170971153846,258.054055665443,52,weekday,load_kw
2,72,6155.8821153846156,264.19453254897383,52,weekday,load_kw
2,73,6130.7152442307697,263.90145322277317,52,weekday,load_kw
2,74,6174.8104326923076,276.98317787956688,52,weekday,load_kw
2,75,6149.6115384615387,290.9017056440307,52,weekday,load_kw
2,76,6135.6418557692314,301.4077600955078,52,weekday,load_kw
2,77,6290.1195615384622,311.37642225336066,52,weekday,load_kw
2,78,6507.5307692307688,301.79665927312107,52,weekday,load_kw
2,79,6511.2780230769231,309.3330502690572,52,weekday,load_kw
2,80,6453.2166365384619,302.26802801215712,52,weekday,load_kw
2,81,6454.6951923076931,300.63705434470364,52,weekday,load_kw
2,82,6488.5917134615383,350.52713787481372,52,weekday,load_kw
2,83,6498.8414576923078,371.72727218531338,52,weekday,load_kw
2,84,6472.9078846153852,352.1114431169043,52,weekday,load_kw
2,85,6445.8130538461537,336.06526017151651,52,weekday,load_kw
2,86,6444.2271903846158,352.07754324589291,52,weekday,load_kw
2,87,6453.1738461538462,377.85137400292382,52,weekday,load_kw
2,88,6437.6722057692305,376.82903417562119,52,weekday,load_kw
2,89,6436.3516365384612,398.39394615309237,52,weekday,load_kw
2,90,6451.0786538461543,429.88457933851799,52,weekday,load_kw
2,91,6442.7319230769226,415.93045372349223,52,weekday,load_kw
2,92,6430.0440269230767,406.48719408821694,52,weekday,load_kw
2,93,6433.8232692307693,417.18308039460794,52,weekday,load_kw
2,94,6453.5285519230774,403.80518063792789,52,weekday,load_kw
2,95,6456.9850423076923,423.37069997488459,52,weekday,load_kw
2,96,6444.4942307692309,466.41565157770083,52,weekday,load_kw
2,97,6445.1850403846147,468.22810972252961,52,weekday,load_kw
2,98,6443.6835096153845,453.28463535304667,52,weekday,load_kw
2,99,6439.3286538461543,451.93424623686303,52,weekday,load_kw
2,100,6445.8053076923079,469.99770368250012,52,weekday,load_kw
2,101,6431.6172942307694,477.45659432477441,52,weekday,load_kw
2,102,6411.9078846153852,466.07841859050933,52,weekday,load_kw
2,103,6427.4486230769235,484.60229121582546,52,weekday,load_kw
2,104,6398.8634750000001,495.36304855479847,52,weekday,load_kw
2,105,6448.9042307692307,497.69418445918643,52,weekday,load_kw
2,106,6636.8324673076922,515.28009123654761,52,weekday,load_kw
2,107,5913.1316153846146,536.21796810783849,52,weekday,load_kw
2,108,4686.6553846153847,541.13586208380525,52,weekday,load_kw
2,109,4525.0543115384617,515.95097106361231,52,weekday,load_kw
2,110,4712.4302807692311,529.83727876724481,52,weekday,load_kw
2,111,4710.8586538461541,581.56743670481296,52,weekday,load_kw
2,112,4706.9359346153851,556.24708403564705,52,weekday,load_kw
2,113,4714.5769096153845,551.29116650573849,52,weekday,load_kw
2,114,4720.5913461538457,581.76984132103405,52,weekday,load_kw
2,115,4732.2573038461542,556.99684020648795,52,weekday,load_kw
2,116,4741.5007788461535,549.71737421973558,52,weekday,load_kw
2,117,4754.1717307692306,588.77499632452634,52,weekday,load_kw
2,118,4777.7232057692308,608.30582767462533,52,weekday,load_kw
2,119,4758.0033750000002,597.46860134092185,52,weekday,load_kw
2,120,4718.7161538461532,574.71069498830138,52,weekday,load_kw
2,121,4739.3205038461538,569.48001138909262,52,weekday,load_kw
2,122,4752.1454769230768,564.95345562981413,52,weekday,load_kw
2,123,4735.2130769230771,562.42284447069119,52,weekday,load_kw
2,124,4734.3094326923074,566.79782657541068,52,weekday,load_kw
2,125,4734.1605653846154,560.86448769073422,52,weekday,load_kw
2,126,4746.3682692307693,542.42871190318249,52,weekday,load_kw
2,127,4791.7883615384617,549.59132151514473,52,weekday,load_kw
2,128,4766.2223846153847,557.13306848405887,52,weekday,load_kw
2,129,4764.9536538461534,568.19906937217695,52,weekday,load_kw
2,130,4893.4822461538461,578.79912277358699,52,weekday,load_kw
2,131,4426.4062019230769,571.05027709128137,52,weekday,load_kw
2,132,3636.186346153846,544.16557903994442,52,weekday,load_kw
2,133,3585.7292442307689,509.0440883632732,52,weekday,load_kw
2,134,3696.8099903846155,500.08090847200242,52,weekday,load_kw
2,135,3641.0911538461537,529.99605551123295,52,weekday,load_kw
2,136,3672.4497846153845,530.79620039678593,52,weekday,load_kw
2,137,3687.3316596153845,511.71184330305408,52,weekday,load_kw
2,138,3655.9776923076925,475.64337480361274,52,weekday,load_kw
2,139,3680.4741038461539,473.18354538766232,52,weekday,load_kw
2,140,3710.5597192307691,503.82920427434038,52,weekday,load_kw
2,141,3712.5453846153841,499.13242732731055,52,weekday,load_kw
2,142,3705.5779615384618,434.30374002123284,52,weekday,load_kw
2,143,3694.3197961538463,426.75764080766351,52,weekday,load_kw
2,144,3686.0976923076919,464.0645581340367,52,weekday,load_kw
3,1,3688.6117830188678,410.33977809342758,53,weekday,load_kw
3,2,3705.6265094339619,393.4901009398904,53,weekday,load_kw
3,3,3717.4579245283016,422.24246568565508,53,weekday,load_kw
3,4,3703.5513830188684,426.57021054693007,53,weekday,load_kw
3,5,3704.105409433962,407.52872733055898,53,weekday,load_kw
3,6,3731.761886792453,402.88447181188388,53,weekday,load_kw
3,7,3757.1175094339624,390.97660796531744,53,weekday,load_kw
3,8,3755.8461528301887,387.1550274737512,53,weekday,load_kw
3,9,3745.7973584905662,354.04570333585542,53,weekday,load_kw
3,10,3763.2436962264151,350.01363212955317,53,weekday,load_kw
3,11,3760.0385849056606,347.55023210570664,53,weekday,load_kw
3,12,3749.0649056603775,345.95696938193498,53,weekday,load_kw
3,13,3789.9130849056605,319.81350499019516,53,weekday,load_kw
3,14,3803.1482207547174,310.01621316575734,53,weekday,load_kw
3,15,3775.1077358490566,299.79629927695851,53,weekday,load_kw
3,16,3775.7890754716982,277.50133019013265,53,weekday,load_kw
3,17,3803.5470509433962,277.01613838543415,53,weekday,load_kw
3,18,3825.4583018867925,294.32066565839295,53,weekday,load_kw
3,19,3812.7322264150944,270.24476512118616,53,weekday,load_kw
3,20,3800.7090433962267,267.5141299032968,53,weekday,load_kw
3,21,3808.7803773584901,274.51486245292278,53,weekday,load_kw
3,22,3824.5914943396224,275.587545215077,53,weekday,load_kw
3,23,3837.6763849056601,262.83987219050061,53,weekday,load_kw
3,24,3847.7275471698113,280.63246863047965,53,weekday,load_kw
3,25,3860.1218811320755,302.39681554009837,53,weekday,load_kw
3,26,3866.162581132076,303.53093559634073,53,weekday,load_kw
3,27,3865.4079245283019,270.24035450913857,53,weekday,load_kw
3,28,3866.1231245283016,258.74125777299719,53,weekday,load_kw
3,29,3863.9312415094337,255.82503650379678,53,weekday,load_kw
3,30,3851.9460377358491,254.27243287571903,53,weekday,load_kw
3,31,3840.7035283018872,277.45182176877222,53,weekday,load_kw
3,32,3898.2911320754715,287.13935925404979,53,weekday,load_kw
3,33,3902.1767924528299,283.96926134959915,53,weekday,load_kw
3,34,3752.3746037735846,265.19275051976581,53,weekday,load_kw
3,35,4205.2067415094343,259.1162880261237,53,weekday,load_kw
3,36,5007.7603773584906,268.62825674699951,53,weekday,load_kw
3,37,5087.8900320754719,249.54227727143729,53,weekday,load_kw
3,38,4972.7567603773587,256.86853594936298,53,weekday,load_kw
3,39,5010.8266037735848,255.8455237348642,53,weekday,load_kw
3,40,5012.1032094339616,282.00611194435726,53,weekday,load_kw
3,41,4997.6809792452832,281.25428003172709,53,weekday,load_kw
3,42,4979.2850943396224,243.59830919918622,53,weekday,load_kw
3,43,4939.1625924528298,255.26588071169201,53,weekday,load_kw
3,44,5002.0645773584902,292.90805222862292,53,weekday,load_kw
3,45,5006.6983018867923,304.90426594472518,53,weekday,load_kw
3,46,4808.8583509433965,270.98328306996217,53,weekday,load_kw
3,47,5540.2932641509433,265.23751735711556,53,weekday,load_kw
3,48,6787.682830188679,307.09480507702739,53,weekday,load_kw
3,49,6900.6914962264145,279.45552542910622,53,weekday,load_kw
3,50,6710.365856603773,259.06236598147672,53,weekday,load_kw
3,51,6756.8252830188676,270.12400739577549,53,weekday,load_kw
3,52,6738.829750943396,278.47366522512277,53,weekday,load_kw
3,53,6712.2166320754714,289.38279089932132,53,weekday,load_kw
3,54,6726.1413207547166,311.52500494797766,53,weekday,load_kw
3,55,6730.5397849056599,281.1194551217406,53,weekday,load_kw
3,56,6704.8453037735844,247.92351452475154,53,weekday,load_kw
3,57,6673.6924528301888,256.59116842756254,53,weekday,load_kw
3,58,6681.0336113207541,269.67588238950196,53,weekday,load_kw
