date,interval,timestamp,slot,weekday,weekday_name,month,load_kw,pv_kw,net_load_kw
2025-04-06,05:40-05:50,2025-04-06 05:50:00,35,7,星期日,4,3932.7750999999998,72.014700000000005,3860.7603999999997
2025-04-06,05:50-06:00,2025-04-06 06:00:00,36,7,星期日,4,4736.6700000000001,305.0625,4431.6075000000001
2025-04-06,06:00-06:10,2025-04-06 06:10:00,37,7,星期日,4,4873.9254000000001,559.42939999999999,4314.4960000000001
2025-04-06,06:10-06:20,2025-04-06 06:20:00,38,7,星期日,4,4746.3564999999999,829.98940000000005,3916.3670999999999
2025-04-06,06:20-06:30,2025-04-06 06:30:00,39,7,星期日,4,4727.0200000000004,1135.6875,3591.3325000000004
2025-04-06,06:30-06:40,2025-04-06 06:40:00,40,7,星期日,4,4778.3406000000004,1464.5273999999999,3313.8132000000005
2025-04-06,06:40-06:50,2025-04-06 06:50:00,41,7,星期日,4,4864.5043999999998,1711.2327,3153.2716999999998
2025-04-06,06:50-07:00,2025-04-06 07:00:00,42,7,星期日,4,4880.7200000000003,1955.55,2925.1700000000001
2025-04-06,07:00-07:10,2025-04-06 07:10:00,43,7,星期日,4,4755.2395999999999,2372.1666,2383.0729999999999
2025-04-06,07:10-07:20,2025-04-06 07:20:00,44,7,星期日,4,4818.7235000000001,2697.0940000000001,2121.6295
2025-04-06,07:20-07:30,2025-04-06 07:30:00,45,7,星期日,4,4922.1000000000004,2888.7375000000002,2033.3625000000002
2025-04-06,07:30-07:40,2025-04-06 07:40:00,46,7,星期日,4,4746.0717999999997,3162.8411999999998,1583.2305999999999
2025-04-06,07:40-07:50,2025-04-06 07:50:00,47,7,星期日,4,5522.1592000000001,3433.7514999999999,2088.4077000000002
2025-04-06,07:50-08:00,2025-04-06 08:00:00,48,7,星期日,4,6763.2700000000004,3688.1624999999999,3075.1075000000005
2025-04-06,08:00-08:10,2025-04-06 08:10:00,49,7,星期日,4,6636.5506999999998,4038.5944,2597.9562999999998
2025-04-06,08:10-08:20,2025-04-06 08:20:00,50,7,星期日,4,6320.8495999999996,4490.4503999999997,1830.3991999999998
2025-04-06,08:20-08:30,2025-04-06 08:30:00,51,7,星期日,4,6495.6999999999998,4908.375,1587.3249999999998
2025-04-06,08:30-08:40,2025-04-06 08:40:00,52,7,星期日,4,6655.5218000000004,5132.5429000000004,1522.9789000000001
2025-04-06,08:40-08:50,2025-04-06 08:50:00,53,7,星期日,4,6658.9633000000003,5346.5591000000004,1312.4041999999999
2025-04-06,08:50-09:00,2025-04-06 09:00:00,54,7,星期日,4,6534.6899999999996,5640.1875,894.5024999999996
2025-04-06,09:00-09:10,2025-04-06 09:10:00,55,7,星期日,4,6385.79,5930.5567000000001,455.23329999999987
2025-04-06,09:10-09:20,2025-04-06 09:20:00,56,7,星期日,4,6348.7465000000002,6175.5096999999996,173.23680000000058
2025-04-06,09:20-09:30,2025-04-06 09:30:00,57,7,星期日,4,6464.8999999999996,6516.3000000000002,-51.400000000000546
2025-04-06,09:30-09:40,2025-04-06 09:40:00,58,7,星期日,4,6631.7496000000001,7078.2736000000004,-446.52400000000034
2025-04-06,09:40-09:50,2025-04-06 09:50:00,59,7,星期日,4,6597.1731,7276.4155000000001,-679.24240000000009
2025-04-06,09:50-10:00,2025-04-06 10:00:00,60,7,星期日,4,6405.6999999999998,7216.3125,-810.61250000000018
2025-04-06,10:00-10:10,2025-04-06 10:10:00,61,7,星期日,4,6350.6733000000004,7581.3240999999998,-1230.6507999999994
2025-04-06,10:10-10:20,2025-04-06 10:20:00,62,7,星期日,4,6390.3433000000005,7907.0645999999997,-1516.7212999999992
2025-04-06,10:20-10:30,2025-04-06 10:30:00,63,7,星期日,4,6426.5699999999997,7920.8625000000002,-1494.2925000000005
2025-04-06,10:30-10:40,2025-04-06 10:40:00,64,7,星期日,4,6411.7875999999997,7832.3368,-1420.5492000000004
2025-04-06,10:40-10:50,2025-04-06 10:50:00,65,7,星期日,4,6376.7484999999997,7821.0843999999997,-1444.3359
2025-04-06,10:50-11:00,2025-04-06 11:00:00,66,7,星期日,4,6375.71,7909.6499999999996,-1533.9399999999996
2025-04-06,11:00-11:10,2025-04-06 11:10:00,67,7,星期日,4,6425.2798000000003,7995.1918999999998,-1569.9120999999996
2025-04-06,11:10-11:20,2025-04-06 11:20:00,68,7,星期日,4,6385.1018999999997,8050.9535999999998,-1665.8517000000002
2025-04-06,11:20-11:30,2025-04-06 11:30:00,69,7,星期日,4,6318.9899999999998,8091.2624999999998,-1772.2725
2025-04-06,11:30-11:40,2025-04-06 11:40:00,70,7,星期日,4,6399.9962999999998,8134.9310999999998,-1734.9348
2025-04-06,11:40-11:50,2025-04-06 11:50:00,71,7,星期日,4,6286.8023000000003,8140.857,-1854.0546999999997
2025-04-06,11:50-12:00,2025-04-06 12:00:00,72,7,星期日,4,6018.8000000000002,8145.1499999999996,-2126.3499999999995
2025-04-06,12:00-12:10,2025-04-06 12:10:00,73,7,星期日,4,5978.3539000000001,8210.5123000000003,-2232.1584000000003
2025-04-06,12:10-12:20,2025-04-06 12:20:00,74,7,星期日,4,5890.1547,8154.9498999999996,-2264.7951999999996
2025-04-06,12:20-12:30,2025-04-06 12:30:00,75,7,星期日,4,5726.3400000000001,8157.3374999999996,-2430.9974999999995
2025-04-06,12:30-12:40,2025-04-06 12:40:00,76,7,星期日,4,5780.4560000000001,8573.4910999999993,-2793.0350999999991
2025-04-06,12:40-12:50,2025-04-06 12:50:00,77,7,星期日,4,5963.0517,8801.4074999999993,-2838.3557999999994
2025-04-06,12:50-13:00,2025-04-06 13:00:00,78,7,星期日,4,6114.6599999999999,8601.1875,-2486.5275000000001
2025-04-06,13:00-13:10,2025-04-06 13:10:00,79,7,星期日,4,6168.9305000000004,8283.7235000000001,-2114.7929999999997
2025-04-06,13:10-13:20,2025-04-06 13:20:00,80,7,星期日,4,6295.9251000000004,7942.0618999999997,-1646.1367999999993
2025-04-06,13:20-13:30,2025-04-06 13:30:00,81,7,星期日,4,6388.4700000000003,7695.0749999999998,-1306.6049999999996
2025-04-06,13:30-13:40,2025-04-06 13:40:00,82,7,星期日,4,6184.9123,7631.4052000000001,-1446.4929000000002
2025-04-06,13:40-13:50,2025-04-06 13:50:00,83,7,星期日,4,6124.7325000000001,7394.7085999999999,-1269.9760999999999
2025-04-06,13:50-14:00,2025-04-06 14:00:00,84,7,星期日,4,6258.29,7056.2624999999998,-797.97249999999985
2025-04-06,14:00-14:10,2025-04-06 14:10:00,85,7,星期日,4,6191.0110000000004,7026.2999,-835.28889999999956
2025-04-06,14:10-14:20,2025-04-06 14:20:00,86,7,星期日,4,6021.6346999999996,6930.0290999999997,-908.39440000000013
2025-04-06,14:20-14:30,2025-04-06 14:30:00,87,7,星期日,4,5993.46,6610.1625000000004,-616.70250000000033
2025-04-06,14:30-14:40,2025-04-06 14:40:00,88,7,星期日,4,6225.7623999999996,6275.8028999999997,-50.040500000000065
2025-04-06,14:40-14:50,2025-04-06 14:50:00,89,7,星期日,4,6301.9058000000005,5924.6388999999999,377.26690000000053
2025-04-06,14:50-15:00,2025-04-06 15:00:00,90,7,星期日,4,6129.1899999999996,5537.6999999999998,591.48999999999978
2025-04-06,15:00-15:10,2025-04-06 15:10:00,91,7,星期日,4,6024.3757999999998,5145.5086000000001,878.86719999999968
2025-04-06,15:10-15:20,2025-04-06 15:20:00,92,7,星期日,4,6099.8954999999996,4810.0379999999996,1289.8575000000001
2025-04-06,15:20-15:30,2025-04-06 15:30:00,93,7,星期日,4,6187.8500000000004,4525.6875,1662.1625000000004
2025-04-06,15:30-15:40,2025-04-06 15:40:00,94,7,星期日,4,6055.6972999999998,4247.4393,1808.2579999999998
2025-04-06,15:40-15:50,2025-04-06 15:50:00,95,7,星期日,4,6083.9195,4065.0803000000001,2018.8391999999999
2025-04-06,15:50-16:00,2025-04-06 16:00:00,96,7,星期日,4,6233.8999999999996,3932.7375000000002,2301.1624999999995
2025-04-06,16:00-16:10,2025-04-06 16:10:00,97,7,星期日,4,6097.3550999999998,3694.3906000000002,2402.9644999999996
2025-04-06,16:10-16:20,2025-04-06 16:20:00,98,7,星期日,4,6062.1921000000002,3428.8409999999999,2633.3511000000003
2025-04-06,16:20-16:30,2025-04-06 16:30:00,99,7,星期日,4,6166.21,3154.1999999999998,3012.0100000000002
2025-04-06,16:30-16:40,2025-04-06 16:40:00,100,7,星期日,4,6056.1417000000001,2802.8105,3253.3312000000001
2025-04-06,16:40-16:50,2025-04-06 16:50:00,101,7,星期日,4,6017.5037000000002,2445.5563000000002,3571.9474
2025-04-06,16:50-17:00,2025-04-06 17:00:00,102,7,星期日,4,6072.9799999999996,2110.8000000000002,3962.1799999999994
2025-04-06,17:00-17:10,2025-04-06 17:10:00,103,7,星期日,4,5967.8865999999998,1763.1579999999999,4204.7286000000004
2025-04-06,17:10-17:20,2025-04-06 17:20:00,104,7,星期日,4,6030.6037999999999,1425.2147,4605.3891000000003
2025-04-06,17:20-17:30,2025-04-06 17:30:00,105,7,星期日,4,6239.6099999999997,1112.1375,5127.4724999999999
2025-04-06,17:30-17:40,2025-04-06 17:40:00,106,7,星期日,4,6091.9947000000002,818.80859999999996,5273.1860999999999
2025-04-06,17:40-17:50,2025-04-06 17:50:00,107,7,星期日,4,5202.5938999999998,549.46230000000003,4653.1315999999997
2025-04-06,17:50-18:00,2025-04-06 18:00:00,108,7,星期日,4,4171.9300000000003,297.41250000000002,3874.5175000000004
2025-04-06,18:00-18:10,2025-04-06 18:10:00,109,7,星期日,4,4097.3505999999998,69.847300000000004,4027.5032999999999
2025-04-06,18:10-18:20,2025-04-06 18:20:00,110,7,星期日,4,4287.9710999999998,0,4287.9710999999998
2025-04-06,18:20-18:30,2025-04-06 18:30:00,111,7,星期日,4,4220.3500000000004,0,4220.3500000000004
2025-04-06,18:30-18:40,2025-04-06 18:40:00,112,7,星期日,4,4073.8548999999998,4.2239000000000004,4069.6309999999999
2025-04-06,18:40-18:50,2025-04-06 18:50:00,113,7,星期日,4,4304.3575000000001,0,4304.3575000000001
2025-04-06,18:50-19:00,2025-04-06 19:00:00,114,7,星期日,4,4635.1899999999996,0,4635.1899999999996
2025-04-06,19:00-19:10,2025-04-06 19:10:00,115,7,星期日,4,4356.0892999999996,0.30330000000000001,4355.7860000000001
2025-04-06,19:10-19:20,2025-04-06 19:20:00,116,7,星期日,4,4165.8505999999998,0,4165.8505999999998
2025-04-06,19:20-19:30,2025-04-06 19:30:00,117,7,星期日,4,4310.8299999999999,0,4310.8299999999999
2025-04-06,19:30-19:40,2025-04-06 19:40:00,118,7,星期日,4,4356.6527999999998,0.0218,4356.6309999999994
2025-04-06,19:40-19:50,2025-04-06 19:50:00,119,7,星期日,4,4390.1139999999996,0,4390.1139999999996
2025-04-06,19:50-20:00,2025-04-06 20:00:00,120,7,星期日,4,4417.46,0,4417.46
2025-04-06,20:00-20:10,2025-04-06 20:10:00,121,7,星期日,4,4322.4885000000004,0.0016000000000000001,4322.4869000000008
2025-04-06,20:10-20:20,2025-04-06 20:20:00,122,7,星期日,4,4359.0679,0,4359.0679
2025-04-06,20:20-20:30,2025-04-06 20:30:00,123,7,星期日,4,4437.9899999999998,0,4437.9899999999998
2025-04-06,20:30-20:40,2025-04-06 20:40:00,124,7,星期日,4,4247.8692000000001,0,4247.8692000000001
2025-04-06,20:40-20:50,2025-04-06 20:50:00,125,7,星期日,4,4304.7223999999997,0,4304.7223999999997
2025-04-06,20:50-21:00,2025-04-06 21:00:00,126,7,星期日,4,4518.8800000000001,0,4518.8800000000001
2025-04-06,21:00-21:10,2025-04-06 21:10:00,127,7,星期日,4,4284.0051999999996,0,4284.0051999999996
2025-04-06,21:10-21:20,2025-04-06 21:20:00,128,7,星期日,4,4170.0515999999998,0,4170.0515999999998
2025-04-06,21:20-21:30,2025-04-06 21:30:00,129,7,星期日,4,4448.4899999999998,0,4448.4899999999998
2025-04-06,21:30-21:40,2025-04-06 21:40:00,130,7,星期日,4,4685.4915000000001,0,4685.4915000000001
2025-04-06,21:40-21:50,2025-04-06 21:50:00,131,7,星期日,4,4091.5632999999998,0,4091.5632999999998
2025-04-06,21:50-22:00,2025-04-06 22:00:00,132,7,星期日,4,3146,0,3146
2025-04-06,22:00-22:10,2025-04-06 22:10:00,133,7,星期日,4,3146.9196999999999,0,3146.9196999999999
2025-04-06,22:10-22:20,2025-04-06 22:20:00,134,7,星期日,4,3303.6666,0,3303.6666
2025-04-06,22:20-22:30,2025-04-06 22:30:00,135,7,星期日,4,3205.5,0,3205.5
2025-04-06,22:30-22:40,2025-04-06 22:40:00,136,7,星期日,4,3226.1185,0,3226.1185
2025-04-06,22:40-22:50,2025-04-06 22:50:00,137,7,星期日,4,3221.1698999999999,0,3221.1698999999999
2025-04-06,22:50-23:00,2025-04-06 23:00:00,138,7,星期日,4,3180.0100000000002,0,3180.0100000000002
2025-04-06,23:00-23:10,2025-04-06 23:10:00,139,7,星期日,4,3281.8263999999999,0,3281.8263999999999
2025-04-06,23:10-23:20,2025-04-06 23:20:00,140,7,星期日,4,3380.2685000000001,0,3380.2685000000001
2025-04-06,23:20-23:30,2025-04-06 23:30:00,141,7,星期日,4,3433.9099999999999,0,3433.9099999999999
2025-04-06,23:30-23:40,2025-04-06 23:40:00,142,7,星期日,4,3514.6659,0,3514.6659
2025-04-06,23:40-23:50,2025-04-06 23:50:00,143,7,星期日,4,3408.5547999999999,0,3408.5547999999999
2025-04-06,23:50-24:00,2025-04-07 00:00:00,144,7,星期日,4,3237.23,0,3237.23
2025-04-07,00:00-00:10,2025-04-07 00:10:00,1,1,星期一,4,3358.3526000000002,0,3358.3526000000002
2025-04-07,00:10-00:20,2025-04-07 00:20:00,2,1,星期一,4,3452.3789999999999,0,3452.3789999999999
2025-04-07,00:20-00:30,2025-04-07 00:30:00,3,1,星期一,4,3378.98,0,3378.98
2025-04-07,00:30-00:40,2025-04-07 00:40:00,4,1,星期一,4,3314.2058999999999,0,3314.2058999999999
2025-04-07,00:40-00:50,2025-04-07 00:50:00,5,1,星期一,4,3290.9159,0,3290.9159
2025-04-07,00:50-01:00,2025-04-07 01:00:00,6,1,星期一,4,3378.27,0,3378.27
2025-04-07,01:00-01:10,2025-04-07 01:10:00,7,1,星期一,4,3612.0281,0,3612.0281
2025-04-07,01:10-01:20,2025-04-07 01:20:00,8,1,星期一,4,3613.1385,0,3613.1385
2025-04-07,01:20-01:30,2025-04-07 01:30:00,9,1,星期一,4,3414.4000000000001,0,3414.4000000000001
2025-04-07,01:30-01:40,2025-04-07 01:40:00,10,1,星期一,4,3434.5853999999999,0,3434.5853999999999
2025-04-07,01:40-01:50,2025-04-07 01:50:00,11,1,星期一,4,3571.5219000000002,0,3571.5219000000002
2025-04-07,01:50-02:00,2025-04-07 02:00:00,12,1,星期一,4,3603.2199999999998,0,3603.2199999999998
2025-04-07,02:00-02:10,2025-04-07 02:10:00,13,1,星期一,4,3439.3105999999998,0,3439.3105999999998
2025-04-07,02:10-02:20,2025-04-07 02:20:00,14,1,星期一,4,3431.3519999999999,0,3431.3519999999999
2025-04-07,02:20-02:30,2025-04-07 02:30:00,15,1,星期一,4,3582.2600000000002,0,3582.2600000000002
2025-04-07,02:30-02:40,2025-04-07 02:40:00,16,1,星期一,4,3573.2617,0,3573.2617
2025-04-07,02:40-02:50,2025-04-07 02:50:00,17,1,星期一,4,3618.4533000000001,0,3618.4533000000001
2025-04-07,02:50-03:00,2025-04-07 03:00:00,18,1,星期一,4,3702.4699999999998,0,3702.4699999999998
2025-04-07,03:00-03:10,2025-04-07 03:10:00,19,1,星期一,4,3582.6997000000001,0,3582.6997000000001
2025-04-07,03:10-03:20,2025-04-07 03:20:00,20,1,星期一,4,3561.1995999999999,0,3561.1995999999999
2025-04-07,03:20-03:30,2025-04-07 03:30:00,21,1,星期一,4,3688.21,0,3688.21
2025-04-07,03:30-03:40,2025-04-07 03:40:00,22,1,星期一,4,3695.3892999999998,0,3695.3892999999998
2025-04-07,03:40-03:50,2025-04-07 03:50:00,23,1,星期一,4,3610.6918000000001,0.0018,3610.6900000000001
2025-04-07,03:50-04:00,2025-04-07 04:00:00,24,1,星期一,4,3597.8600000000001,0,3597.8600000000001
2025-04-07,04:00-04:10,2025-04-07 04:10:00,25,1,星期一,4,3766.5956000000001,0,3766.5956000000001
2025-04-07,04:10-04:20,2025-04-07 04:20:00,26,1,星期一,4,3798.7995999999998,0.0246,3798.7749999999996
2025-04-07,04:20-04:30,2025-04-07 04:30:00,27,1,星期一,4,3677.9299999999998,0,3677.9299999999998
2025-04-07,04:30-04:40,2025-04-07 04:40:00,28,1,星期一,4,3680.3051999999998,0,3680.3051999999998
2025-04-07,04:40-04:50,2025-04-07 04:50:00,29,1,星期一,4,3630.4802,0.3427,3630.1374999999998
2025-04-07,04:50-05:00,2025-04-07 05:00:00,30,1,星期一,4,3539.25,0,3539.25
2025-04-07,05:00-05:10,2025-04-07 05:10:00,31,1,星期一,4,3629.9351999999999,0,3629.9351999999999
2025-04-07,05:10-05:20,2025-04-07 05:20:00,32,1,星期一,4,3761.6181999999999,4.7732000000000001,3756.8449999999998
2025-04-07,05:20-05:30,2025-04-07 05:30:00,33,1,星期一,4,3707.3499999999999,0,3707.3499999999999
2025-04-07,05:30-05:40,2025-04-07 05:40:00,34,1,星期一,4,3469.0140999999999,0,3469.0140999999999
2025-04-07,05:40-05:50,2025-04-07 05:50:00,35,1,星期一,4,3874.7464,95.197000000000003,3779.5493999999999
2025-04-07,05:50-06:00,2025-04-07 06:00:00,36,1,星期一,4,4693.8699999999999,376.3125,4317.5574999999999
2025-04-07,06:00-06:10,2025-04-07 06:10:00,37,1,星期一,4,4832.1926000000003,677.23940000000005,4154.9531999999999
2025-04-07,06:10-06:20,2025-04-07 06:20:00,38,1,星期一,4,4777.0045,968.47860000000003,3808.5259000000001
2025-04-07,06:20-06:30,2025-04-07 06:30:00,39,1,星期一,4,4842.6300000000001,1268.175,3574.4549999999999
2025-04-07,06:30-06:40,2025-04-07 06:40:00,40,1,星期一,4,4825.5834000000004,1592.9161999999999,3232.6672000000008
2025-04-07,06:40-06:50,2025-04-07 06:50:00,41,1,星期一,4,4778.5127000000002,1886.8371,2891.6756000000005
2025-04-07,06:50-07:00,2025-04-07 07:00:00,42,1,星期一,4,4788.3699999999999,2159.2874999999999,2629.0825
2025-04-07,07:00-07:10,2025-04-07 07:10:00,43,1,星期一,4,4859.2629999999999,2463.277,2395.9859999999999
2025-04-07,07:10-07:20,2025-04-07 07:20:00,44,1,星期一,4,4815.5533999999998,2701.2428,2114.3105999999998
2025-04-07,07:20-07:30,2025-04-07 07:30:00,45,1,星期一,4,4599.1099999999997,2938.8375000000001,1660.2724999999996
2025-04-07,07:30-07:40,2025-04-07 07:40:00,46,1,星期一,4,4460.1367,3329.0463,1131.0904
2025-04-07,07:40-07:50,2025-04-07 07:50:00,47,1,星期一,4,5178.0162,3589.0309000000002,1588.9852999999998
2025-04-07,07:50-08:00,2025-04-07 08:00:00,48,1,星期一,4,6389.1300000000001,3824.2125000000001,2564.9175
2025-04-07,08:00-08:10,2025-04-07 08:10:00,49,1,星期一,4,6828.7119000000002,4412.7515999999996,2415.9603000000006
2025-04-07,08:10-08:20,2025-04-07 08:20:00,50,1,星期一,4,6714.6323000000002,4853.5409,1861.0914000000002
2025-04-07,08:20-08:30,2025-04-07 08:30:00,51,1,星期一,4,6494.0100000000002,5045.9250000000002,1448.085
2025-04-07,08:30-08:40,2025-04-07 08:40:00,52,1,星期一,4,6407.1911,5387.1112999999996,1020.0798000000004
2025-04-07,08:40-08:50,2025-04-07 08:50:00,53,1,星期一,4,6484.7430999999997,5768.4030000000002,716.34009999999944
2025-04-07,08:50-09:00,2025-04-07 09:00:00,54,1,星期一,4,6608.5100000000002,6076.8374999999996,531.67250000000058
2025-04-07,09:00-09:10,2025-04-07 09:10:00,55,1,星期一,4,6624.9376000000002,6362.4227000000001,262.51490000000013
2025-04-07,09:10-09:20,2025-04-07 09:20:00,56,1,星期一,4,6624.2719999999999,6796.0754999999999,-171.80349999999999
2025-04-07,09:20-09:30,2025-04-07 09:30:00,57,1,星期一,4,6609.6899999999996,7244.7749999999996,-635.08500000000004
2025-04-07,09:30-09:40,2025-04-07 09:40:00,58,1,星期一,4,6507.4965000000002,7398.8154999999997,-891.31899999999951
2025-04-07,09:40-09:50,2025-04-07 09:50:00,59,1,星期一,4,6517.8082999999997,7560.7042000000001,-1042.8959000000004
2025-04-07,09:50-10:00,2025-04-07 10:00:00,60,1,星期一,4,6567.6199999999999,7915.9125000000004,-1348.2925000000005
2025-04-07,10:00-10:10,2025-04-07 10:10:00,61,1,星期一,4,6395.7425000000003,8334.2556999999997,-1938.5131999999994
2025-04-07,10:10-10:20,2025-04-07 10:20:00,62,1,星期一,4,6342.0481,8539.8299999999999,-2197.7819
2025-04-07,10:20-10:30,2025-04-07 10:30:00,63,1,星期一,4,6466.9499999999998,8722.125,-2255.1750000000002
2025-04-07,10:30-10:40,2025-04-07 10:40:00,64,1,星期一,4,6470.6085000000003,9253.4665000000005,-2782.8580000000002
2025-04-07,10:40-10:50,2025-04-07 10:50:00,65,1,星期一,4,6352.6882999999998,9287.9673000000003,-2935.2790000000005
2025-04-07,10:50-11:00,2025-04-07 11:00:00,66,1,星期一,4,6341.1000000000004,8709.375,-2368.2749999999996
2025-04-07,11:00-11:10,2025-04-07 11:10:00,67,1,星期一,4,6597.6548000000003,8316.6877999999997,-1719.0329999999994
2025-04-07,11:10-11:20,2025-04-07 11:20:00,68,1,星期一,4,6467.4574000000002,8390.6293000000005,-1923.1719000000003
2025-04-07,11:20-11:30,2025-04-07 11:30:00,69,1,星期一,4,6048.0200000000004,8602.2749999999996,-2554.2549999999992
2025-04-07,11:30-11:40,2025-04-07 11:40:00,70,1,星期一,4,6089.8526000000002,8371.4123999999993,-2281.5597999999991
2025-04-07,11:40-11:50,2025-04-07 11:50:00,71,1,星期一,4,6147.9856,7982.1316999999999,-1834.1460999999999
2025-04-07,11:50-12:00,2025-04-07 12:00:00,72,1,星期一,4,6045.8199999999997,7822.2749999999996,-1776.4549999999999
2025-04-07,12:00-12:10,2025-04-07 12:10:00,73,1,星期一,4,6060.8498,8007.8742000000002,-1947.0244000000002
2025-04-07,12:10-12:20,2025-04-07 12:20:00,74,1,星期一,4,5992.1931999999997,8060.1880000000001,-2067.9948000000004
2025-04-07,12:20-12:30,2025-04-07 12:30:00,75,1,星期一,4,5884.6000000000004,7866.5625,-1981.9624999999996
2025-04-07,12:30-12:40,2025-04-07 12:40:00,76,1,星期一,4,6000.3887999999997,7713.9946,-1713.6058000000003
2025-04-07,12:40-12:50,2025-04-07 12:50:00,77,1,星期一,4,6009.2794000000004,7451.1877000000004,-1441.9083000000001
2025-04-07,12:50-13:00,2025-04-07 13:00:00,78,1,星期一,4,5961.6099999999997,7199.8125,-1238.2025000000003
2025-04-07,13:00-13:10,2025-04-07 13:10:00,79,1,星期一,4,6238.5586999999996,7292.5434999999998,-1053.9848000000002
2025-04-07,13:10-13:20,2025-04-07 13:20:00,80,1,星期一,4,6431.7541000000001,7371.8743999999997,-940.12029999999959
2025-04-07,13:20-13:30,2025-04-07 13:30:00,81,1,星期一,4,6350.3999999999996,7325.25,-974.85000000000036
2025-04-07,13:30-13:40,2025-04-07 13:40:00,82,1,星期一,4,6214.8708999999999,7354.4988999999996,-1139.6279999999997
2025-04-07,13:40-13:50,2025-04-07 13:50:00,83,1,星期一,4,6197.0394999999999,7244.8881000000001,-1047.8486000000003
2025-04-07,13:50-14:00,2025-04-07 14:00:00,84,1,星期一,4,6226.5600000000004,6967.5749999999998,-741.01499999999942
2025-04-07,14:00-14:10,2025-04-07 14:10:00,85,1,星期一,4,6111.5122000000001,6723.0146000000004,-611.50240000000031
2025-04-07,14:10-14:20,2025-04-07 14:20:00,86,1,星期一,4,6063.0699999999997,6454.8359,-391.76590000000033
2025-04-07,14:20-14:30,2025-04-07 14:30:00,87,1,星期一,4,6111.6499999999996,6144.8625000000002,-33.212500000000546
2025-04-07,14:30-14:40,2025-04-07 14:40:00,88,1,星期一,4,6077.8590000000004,5858.6210000000001,219.23800000000028
2025-04-07,14:40-14:50,2025-04-07 14:50:00,89,1,星期一,4,6072.1828999999998,5576.9272000000001,495.25569999999971
2025-04-07,14:50-15:00,2025-04-07 15:00:00,90,1,星期一,4,6123.3599999999997,5327.2875000000004,796.07249999999931
2025-04-07,15:00-15:10,2025-04-07 15:10:00,91,1,星期一,4,6123.0496999999996,5162.1304,960.91929999999957
2025-04-07,15:10-15:20,2025-04-07 15:20:00,92,1,星期一,4,6047.6706999999997,4963.6396000000004,1084.0310999999992
2025-04-07,15:20-15:30,2025-04-07 15:30:00,93,1,星期一,4,5981.25,4711.3125,1269.9375
2025-04-07,15:30-15:40,2025-04-07 15:40:00,94,1,星期一,4,6029.2709999999997,4494.4206000000004,1534.8503999999994
2025-04-07,15:40-15:50,2025-04-07 15:50:00,95,1,星期一,4,6051.4315999999999,4278.7111000000004,1772.7204999999994
2025-04-07,15:50-16:00,2025-04-07 16:00:00,96,1,星期一,4,6007.6099999999997,3995.4375,2012.1724999999997
2025-04-07,16:00-16:10,2025-04-07 16:10:00,97,1,星期一,4,5993.6728999999996,3619.6527999999998,2374.0200999999997
2025-04-07,16:10-16:20,2025-04-07 16:20:00,98,1,星期一,4,6002.3330999999998,3302.6363000000001,2699.6967999999997
2025-04-07,16:20-16:30,2025-04-07 16:30:00,99,1,星期一,4,6069.7799999999997,3075.0749999999998,2994.7049999999999
2025-04-07,16:30-16:40,2025-04-07 16:40:00,100,1,星期一,4,6203.5586999999996,2821.0897,3382.4689999999996
2025-04-07,16:40-16:50,2025-04-07 16:50:00,101,1,星期一,4,6041.6471000000001,2500.0373,3541.6098000000002
2025-04-07,16:50-17:00,2025-04-07 17:00:00,102,1,星期一,4,5793.54,2155.9499999999998,3637.5900000000001
2025-04-07,17:00-17:10,2025-04-07 17:10:00,103,1,星期一,4,6025.7183999999997,1863.6042,4162.1142
2025-04-07,17:10-17:20,2025-04-07 17:20:00,104,1,星期一,4,6113.4025000000001,1567.2942,4546.1082999999999
2025-04-07,17:20-17:30,2025-04-07 17:30:00,105,1,星期一,4,6026.4200000000001,1240.95,4785.4700000000003
2025-04-07,17:30-17:40,2025-04-07 17:40:00,106,1,星期一,4,6207.5299000000005,916.06629999999996,5291.463600000001
2025-04-07,17:40-17:50,2025-04-07 17:50:00,107,1,星期一,4,5478.7578000000003,602.8338,4875.924
2025-04-07,17:50-18:00,2025-04-07 18:00:00,108,1,星期一,4,4213.7600000000002,311.77499999999998,3901.9850000000001
2025-04-07,18:00-18:10,2025-04-07 18:10:00,109,1,星期一,4,4113.2071999999998,75.1768,4038.0303999999996
2025-04-07,18:10-18:20,2025-04-07 18:20:00,110,1,星期一,4,4356.0324000000001,0,4356.0324000000001
2025-04-07,18:20-18:30,2025-04-07 18:30:00,111,1,星期一,4,4311.0799999999999,0,4311.0799999999999
2025-04-07,18:30-18:40,2025-04-07 18:40:00,112,1,星期一,4,4200.3000000000002,3.7195999999999998,4196.5803999999998
2025-04-07,18:40-18:50,2025-04-07 18:50:00,113,1,星期一,4,4271.8885,0,4271.8885
2025-04-07,18:50-19:00,2025-04-07 19:00:00,114,1,星期一,4,4354.0200000000004,0,4354.0200000000004
2025-04-07,19:00-19:10,2025-04-07 19:10:00,115,1,星期一,4,4091.7071000000001,0.2671,4091.4400000000001
2025-04-07,19:10-19:20,2025-04-07 19:20:00,116,1,星期一,4,4036.0488999999998,0,4036.0488999999998
2025-04-07,19:20-19:30,2025-04-07 19:30:00,117,1,星期一,4,4273.3000000000002,0,4273.3000000000002
