efficiency_name,t,interval,current_price,future_price_threshold,future_max_price,future_profitable_periods,pv_surplus_kwh
eta095,71,11:40-11:50,0.4662,0.5165650969529086,1.3952,55,313.20881666666673
eta095,72,11:50-12:00,0.4432,0.4910803324099723,1.3952,55,346.9304333333333
eta095,73,12:00-12:10,0.4411,0.48875346260387814,1.3952,55,352.92088333333334
eta095,74,12:10-12:20,0.4551,0.5042659279778393,1.3952,55,348.0333333333333
eta095,75,12:20-12:30,0.4463,0.4945152354570637,1.3952,55,344.72636666666665
eta095,76,12:30-12:40,0.4113,0.45573407202216065,1.3952,55,335.0626000000001
eta095,77,12:40-12:50,0.5682,0.6295844875346261,1.3952,54,304.5517666666665
eta095,78,12:50-13:00,0.8279,0.9173407202216066,1.3952,34,264.5071833333334
eta095,79,13:00-13:10,0.8636,0.9568975069252078,1.3952,28,242.50754999999992
eta095,80,13:10-13:20,0.8416,0.9325207756232687,1.3952,33,223.07558333333316
eta095,81,13:20-13:30,0.8618,0.9549030470914128,1.3952,28,198.75931666666656
eta095,82,13:30-13:40,0.8623,0.9554570637119113,1.3952,28,177.3598166666668
eta095,83,13:40-13:50,0.9026,1.0001108033240997,1.3952,22,151.74029999999982
eta095,84,13:50-14:00,0.9754,1.0807756232686982,1.3952,19,120.0350333333331
eta095,85,14:00-14:10,1.0002,1.1082548476454295,1.3952,18,87.81445000000008
eta095,86,14:10-14:20,0.9978,1.1055955678670362,1.3952,18,53.62486666666655
eta095,87,14:20-14:30,1.0271,1.1380609418282548,1.3952,18,16.255133333333447
eta095,88,14:30-14:40,1.0906,1.208421052631579,1.3952,18,0.0
eta095,89,14:40-14:50,0.9376,1.0388919667590029,1.3952,19,0.0
eta095,90,14:50-15:00,0.6694,0.7417174515235457,1.3952,38,0.0
eta095,91,15:00-15:10,0.66,0.7313019390581718,1.3952,38,0.0
eta095,92,15:10-15:20,0.7217,0.7996675900277008,1.3952,35,0.0
eta095,93,15:20-15:30,0.7308,0.8097506925207757,1.3952,34,0.0
eta095,94,15:30-15:40,0.7534,0.834792243767313,1.3952,33,0.0
eta095,95,15:40-15:50,0.7823,0.866814404432133,1.3952,32,0.0
eta095,96,15:50-16:00,0.8055,0.8925207756232687,1.3952,31,0.0
eta095,97,16:00-16:10,0.8271,0.9164542936288088,1.3952,28,0.0
eta095,98,16:10-16:20,0.8519,0.9439335180055402,1.3952,24,0.0
eta095,99,16:20-16:30,0.8791,0.9740720221606648,1.3952,23,0.0
eta095,100,16:30-16:40,0.9024,0.9998891966759003,1.3952,19,0.0
eta095,101,16:40-16:50,0.9163,1.0152908587257619,1.3952,19,0.0
eta095,102,16:50-17:00,0.9264,1.0264819944598338,1.3952,19,0.0
eta095,103,17:00-17:10,0.9462,1.048421052631579,1.3952,19,0.0
eta095,104,17:10-17:20,0.9742,1.0794459833795014,1.3952,18,0.0
eta095,105,17:20-17:30,0.9862,1.0927423822714681,1.3952,18,0.0
eta095,106,17:30-17:40,0.976,1.0814404432132965,1.3952,18,0.0
eta095,107,17:40-17:50,1.0742,1.1902493074792244,1.3952,18,0.0
eta095,108,17:50-18:00,1.2313,1.3643213296398893,1.3952,1,0.0
eta095,109,18:00-18:10,1.2561,1.3918005540166205,1.3952,1,0.0
eta095,110,18:10-18:20,1.2447,1.379168975069252,1.3952,1,0.0
eta095,111,18:20-18:30,1.2545,1.390027700831025,1.3952,1,0.0
eta095,112,18:30-18:40,1.2522,1.3874792243767313,1.3952,1,0.0
eta095,113,18:40-18:50,1.2881,1.4272576177285319,1.3952,0,0.0
eta095,114,18:50-19:00,1.3466,1.4920775623268698,1.3952,0,0.0
eta095,115,19:00-19:10,1.3523,1.498393351800554,1.3952,0,0.0
eta095,116,19:10-19:20,1.3445,1.4897506925207757,1.3952,0,0.0
eta095,117,19:20-19:30,1.3483,1.4939612188365652,1.3952,0,0.0
eta095,118,19:30-19:40,1.349,1.4947368421052631,1.3952,0,0.0
eta095,119,19:40-19:50,1.3473,1.4928531855955678,1.3952,0,0.0
eta095,120,19:50-20:00,1.3482,1.4938504155124654,1.3952,0,0.0
eta095,121,20:00-20:10,1.3513,1.4972853185595567,1.3952,0,0.0
eta095,122,20:10-20:20,1.34,1.4847645429362881,1.3952,0,0.0
eta095,123,20:20-20:30,1.3489,1.4946260387811634,1.3952,0,0.0
eta095,124,20:30-20:40,1.3952,1.5459279778393353,1.2226,0,0.0
eta095,125,20:40-20:50,1.2226,1.3546814404432133,0.9871,0,0.0
eta095,126,20:50-21:00,0.9332,1.034016620498615,0.9871,0,0.0
eta095,127,21:00-21:10,0.9068,1.0047645429362881,0.9871,0,0.0
eta095,128,21:10-21:20,0.9371,1.0383379501385042,0.9871,0,0.0
eta095,129,21:20-21:30,0.9371,1.0383379501385042,0.9871,0,0.0
eta095,130,21:30-21:40,0.9871,1.0937396121883656,0.7764,0,0.0
eta095,131,21:40-21:50,0.7764,0.8602770083102493,0.4368,0,0.0
eta095,132,21:50-22:00,0.4209,0.4663711911357341,0.4368,0,0.0
eta095,133,22:00-22:10,0.3859,0.42759002770083104,0.4368,2,0.0
eta095,134,22:10-22:20,0.4368,0.48398891966759006,0.4276,0,0.0
eta095,135,22:20-22:30,0.4198,0.46515235457063714,0.4276,0,0.0
eta095,136,22:30-22:40,0.4186,0.4638227146814405,0.4276,0,0.0
eta095,137,22:40-22:50,0.4241,0.4699168975069252,0.4276,0,0.0
eta095,138,22:50-23:00,0.4237,0.4694736842105264,0.4276,0,0.0
eta095,139,23:00-23:10,0.4248,0.4706925207756233,0.4276,0,0.0
eta095,140,23:10-23:20,0.424,0.4698060941828255,0.4276,0,0.0
eta095,141,23:20-23:30,0.422,0.467590027700831,0.4276,0,0.0
eta095,142,23:30-23:40,0.424,0.4698060941828255,0.4276,0,0.0
eta095,143,23:40-23:50,0.4271,0.4732409972299169,0.4276,0,0.0
eta095,144,23:50-24:00,0.4276,0.4737950138504155,,0,0.0
roundtrip090,1,00:00-00:10,0.4248,0.4720000000000001,1.3952,90,0.0
roundtrip090,2,00:10-00:20,0.4245,0.4716666666666667,1.3952,90,0.0
roundtrip090,3,00:20-00:30,0.4269,0.4743333333333334,1.3952,90,0.0
roundtrip090,4,00:30-00:40,0.4272,0.47466666666666674,1.3952,90,0.0
roundtrip090,5,00:40-00:50,0.4271,0.47455555555555556,1.3952,90,0.0
roundtrip090,6,00:50-01:00,0.4285,0.47611111111111115,1.3952,90,0.0
roundtrip090,7,01:00-01:10,0.4311,0.47900000000000004,1.3952,89,0.0
roundtrip090,8,01:10-01:20,0.4302,0.4780000000000001,1.3952,90,0.0
roundtrip090,9,01:20-01:30,0.4279,0.4754444444444445,1.3952,90,0.0
roundtrip090,10,01:30-01:40,0.4312,0.4791111111111112,1.3952,89,0.0
roundtrip090,11,01:40-01:50,0.4333,0.4814444444444445,1.3952,89,0.0
roundtrip090,12,01:50-02:00,0.4311,0.47900000000000004,1.3952,89,0.0
roundtrip090,13,02:00-02:10,0.4293,0.4770000000000001,1.3952,90,0.0
roundtrip090,14,02:10-02:20,0.4324,0.4804444444444445,1.3952,89,0.0
roundtrip090,15,02:20-02:30,0.4367,0.4852222222222222,1.3952,88,0.0
roundtrip090,16,02:30-02:40,0.4348,0.48311111111111116,1.3952,88,0.0
roundtrip090,17,02:40-02:50,0.4335,0.4816666666666667,1.3952,89,0.0
roundtrip090,18,02:50-03:00,0.4357,0.48411111111111116,1.3952,88,0.0
roundtrip090,19,03:00-03:10,0.4374,0.48600000000000004,1.3952,88,0.0
roundtrip090,20,03:10-03:20,0.4371,0.4856666666666667,1.3952,88,0.0
roundtrip090,21,03:20-03:30,0.4356,0.48400000000000004,1.3952,88,0.0
roundtrip090,22,03:30-03:40,0.4353,0.48366666666666674,1.3952,88,0.0
roundtrip090,23,03:40-03:50,0.436,0.4844444444444445,1.3952,88,0.0
roundtrip090,24,03:50-04:00,0.4378,0.4864444444444445,1.3952,88,0.0
roundtrip090,25,04:00-04:10,0.4401,0.48900000000000005,1.3952,88,0.0
roundtrip090,26,04:10-04:20,0.4389,0.48766666666666675,1.3952,88,0.0
roundtrip090,27,04:20-04:30,0.4364,0.4848888888888889,1.3952,88,0.0
roundtrip090,28,04:30-04:40,0.4393,0.48811111111111116,1.3952,88,0.0
roundtrip090,29,04:40-04:50,0.4422,0.49133333333333334,1.3952,88,0.0
roundtrip090,30,04:50-05:00,0.4395,0.4883333333333334,1.3952,88,0.0
roundtrip090,31,05:00-05:10,0.4333,0.4814444444444445,1.3952,89,0.0
roundtrip090,32,05:10-05:20,0.4439,0.4932222222222223,1.3952,88,0.0
roundtrip090,33,05:20-05:30,0.4301,0.4778888888888889,1.3952,90,0.0
roundtrip090,34,05:30-05:40,0.3713,0.4125555555555556,1.3952,108,0.0
roundtrip090,35,05:40-05:50,0.5708,0.6342222222222222,1.3952,84,0.0
roundtrip090,36,05:50-06:00,0.9099,1.0110000000000001,1.3952,29,0.0
roundtrip090,37,06:00-06:10,0.9368,1.040888888888889,1.3952,26,0.0
roundtrip090,38,06:10-06:20,0.8758,0.9731111111111113,1.3952,40,0.0
roundtrip090,39,06:20-06:30,0.8759,0.9732222222222223,1.3952,40,0.0
roundtrip090,40,06:30-06:40,0.8601,0.9556666666666668,1.3952,43,0.0
roundtrip090,41,06:40-06:50,0.8442,0.9380000000000001,1.3952,46,0.0
roundtrip090,42,06:50-07:00,0.8334,0.9260000000000002,1.3952,51,0.0
roundtrip090,43,07:00-07:10,0.8092,0.8991111111111112,1.3952,55,0.0
roundtrip090,44,07:10-07:20,0.7972,0.8857777777777779,1.3952,55,0.0
roundtrip090,45,07:20-07:30,0.7644,0.8493333333333334,1.3952,61,0.0
roundtrip090,46,07:30-07:40,0.6899,0.7665555555555555,1.3952,68,0.0
roundtrip090,47,07:40-07:50,0.86,0.9555555555555556,1.3952,43,0.0
roundtrip090,48,07:50-08:00,1.1617,1.2907777777777778,1.3952,11,0.0
roundtrip090,49,08:00-08:10,1.1683,1.2981111111111112,1.3952,11,0.0
roundtrip090,50,08:10-08:20,1.0956,1.2173333333333334,1.3952,18,0.0
roundtrip090,51,08:20-08:30,1.0849,1.2054444444444445,1.3952,18,0.0
roundtrip090,52,08:30-08:40,1.061,1.1788888888888889,1.3952,18,0.0
roundtrip090,53,08:40-08:50,1.043,1.1588888888888889,1.3952,18,0.0
roundtrip090,54,08:50-09:00,1.036,1.1511111111111112,1.3952,18,0.0
roundtrip090,55,09:00-09:10,1.0147,1.1274444444444445,1.3952,18,0.0
roundtrip090,56,09:10-09:20,0.9922,1.1024444444444446,1.3952,18,0.0
roundtrip090,57,09:20-09:30,0.97,1.077777777777778,1.3952,19,0.0
roundtrip090,58,09:30-09:40,0.9422,1.046888888888889,1.3952,20,17.42406666666659
roundtrip090,59,09:40-09:50,0.9569,1.0632222222222223,1.3952,20,52.83776666666654
roundtrip090,60,09:50-10:00,0.9977,1.1085555555555557,1.3952,18,84.56241666666665
roundtrip090,61,10:00-10:10,0.9919,1.1021111111111113,1.3952,18,116.9835833333334
roundtrip090,62,10:10-10:20,0.9588,1.0653333333333335,1.3952,20,146.66060000000004
roundtrip090,63,10:20-10:30,0.9549,1.0610000000000002,1.3952,20,173.52024999999992
roundtrip090,64,10:30-10:40,0.9839,1.0932222222222223,1.3952,18,201.02908333333323
roundtrip090,65,10:40-10:50,0.799,0.8877777777777779,1.3952,38,225.40611666666655
roundtrip090,66,10:50-11:00,0.5025,0.5583333333333333,1.3952,55,244.00925000000007
roundtrip090,67,11:00-11:10,0.4662,0.518,1.3952,55,258.1624166666668
roundtrip090,68,11:10-11:20,0.5007,0.5563333333333335,1.3952,55,272.6315333333332
roundtrip090,69,11:20-11:30,0.4827,0.5363333333333334,1.3952,55,284.3209833333333
roundtrip090,70,11:30-11:40,0.4785,0.5316666666666667,1.3952,55,289.3014666666668
roundtrip090,71,11:40-11:50,0.4662,0.518,1.3952,55,313.20881666666673
roundtrip090,72,11:50-12:00,0.4432,0.49244444444444446,1.3952,55,346.9304333333333
roundtrip090,73,12:00-12:10,0.4411,0.49011111111111116,1.3952,55,352.92088333333334
roundtrip090,74,12:10-12:20,0.4551,0.5056666666666667,1.3952,55,348.0333333333333
roundtrip090,75,12:20-12:30,0.4463,0.49588888888888893,1.3952,55,344.72636666666665
roundtrip090,76,12:30-12:40,0.4113,0.457,1.3952,55,335.0626000000001
roundtrip090,77,12:40-12:50,0.5682,0.6313333333333334,1.3952,54,304.5517666666665
roundtrip090,78,12:50-13:00,0.8279,0.919888888888889,1.3952,34,264.5071833333334
roundtrip090,79,13:00-13:10,0.8636,0.9595555555555557,1.3952,28,242.50754999999992
roundtrip090,80,13:10-13:20,0.8416,0.9351111111111112,1.3952,32,223.07558333333316
roundtrip090,81,13:20-13:30,0.8618,0.9575555555555557,1.3952,28,198.75931666666656
roundtrip090,82,13:30-13:40,0.8623,0.9581111111111111,1.3952,28,177.3598166666668
roundtrip090,83,13:40-13:50,0.9026,1.002888888888889,1.3952,21,151.74029999999982
roundtrip090,84,13:50-14:00,0.9754,1.083777777777778,1.3952,19,120.0350333333331
roundtrip090,85,14:00-14:10,1.0002,1.1113333333333335,1.3952,18,87.81445000000008
roundtrip090,86,14:10-14:20,0.9978,1.1086666666666667,1.3952,18,53.62486666666655
roundtrip090,87,14:20-14:30,1.0271,1.1412222222222221,1.3952,18,16.255133333333447
roundtrip090,88,14:30-14:40,1.0906,1.2117777777777778,1.3952,18,0.0
roundtrip090,89,14:40-14:50,0.9376,1.041777777777778,1.3952,19,0.0
roundtrip090,90,14:50-15:00,0.6694,0.7437777777777779,1.3952,38,0.0
roundtrip090,91,15:00-15:10,0.66,0.7333333333333334,1.3952,38,0.0
roundtrip090,92,15:10-15:20,0.7217,0.801888888888889,1.3952,35,0.0
roundtrip090,93,15:20-15:30,0.7308,0.812,1.3952,34,0.0
roundtrip090,94,15:30-15:40,0.7534,0.8371111111111111,1.3952,33,0.0
roundtrip090,95,15:40-15:50,0.7823,0.8692222222222223,1.3952,32,0.0
roundtrip090,96,15:50-16:00,0.8055,0.8950000000000001,1.3952,31,0.0
roundtrip090,97,16:00-16:10,0.8271,0.919,1.3952,28,0.0
roundtrip090,98,16:10-16:20,0.8519,0.9465555555555556,1.3952,23,0.0
roundtrip090,99,16:20-16:30,0.8791,0.9767777777777779,1.3952,21,0.0
roundtrip090,100,16:30-16:40,0.9024,1.0026666666666668,1.3952,19,0.0
roundtrip090,101,16:40-16:50,0.9163,1.0181111111111112,1.3952,19,0.0
roundtrip090,102,16:50-17:00,0.9264,1.0293333333333334,1.3952,19,0.0
roundtrip090,103,17:00-17:10,0.9462,1.0513333333333335,1.3952,19,0.0
roundtrip090,104,17:10-17:20,0.9742,1.0824444444444445,1.3952,18,0.0
roundtrip090,105,17:20-17:30,0.9862,1.0957777777777777,1.3952,18,0.0
roundtrip090,106,17:30-17:40,0.976,1.0844444444444445,1.3952,18,0.0
roundtrip090,107,17:40-17:50,1.0742,1.1935555555555557,1.3952,18,0.0
roundtrip090,108,17:50-18:00,1.2313,1.3681111111111113,1.3952,1,0.0
roundtrip090,109,18:00-18:10,1.2561,1.3956666666666668,1.3952,0,0.0
roundtrip090,110,18:10-18:20,1.2447,1.383,1.3952,1,0.0
roundtrip090,111,18:20-18:30,1.2545,1.393888888888889,1.3952,1,0.0
roundtrip090,112,18:30-18:40,1.2522,1.3913333333333335,1.3952,1,0.0
roundtrip090,113,18:40-18:50,1.2881,1.4312222222222224,1.3952,0,0.0
roundtrip090,114,18:50-19:00,1.3466,1.4962222222222223,1.3952,0,0.0
roundtrip090,115,19:00-19:10,1.3523,1.5025555555555559,1.3952,0,0.0
roundtrip090,116,19:10-19:20,1.3445,1.493888888888889,1.3952,0,0.0
roundtrip090,117,19:20-19:30,1.3483,1.4981111111111114,1.3952,0,0.0
roundtrip090,118,19:30-19:40,1.349,1.498888888888889,1.3952,0,0.0
roundtrip090,119,19:40-19:50,1.3473,1.497,1.3952,0,0.0
roundtrip090,120,19:50-20:00,1.3482,1.4980000000000002,1.3952,0,0.0
roundtrip090,121,20:00-20:10,1.3513,1.5014444444444446,1.3952,0,0.0
roundtrip090,122,20:10-20:20,1.34,1.4888888888888892,1.3952,0,0.0
roundtrip090,123,20:20-20:30,1.3489,1.498777777777778,1.3952,0,0.0
roundtrip090,124,20:30-20:40,1.3952,1.5502222222222224,1.2226,0,0.0
roundtrip090,125,20:40-20:50,1.2226,1.3584444444444446,0.9871,0,0.0
roundtrip090,126,20:50-21:00,0.9332,1.036888888888889,0.9871,0,0.0
roundtrip090,127,21:00-21:10,0.9068,1.0075555555555558,0.9871,0,0.0
roundtrip090,128,21:10-21:20,0.9371,1.0412222222222223,0.9871,0,0.0
roundtrip090,129,21:20-21:30,0.9371,1.0412222222222223,0.9871,0,0.0
roundtrip090,130,21:30-21:40,0.9871,1.0967777777777779,0.7764,0,0.0
roundtrip090,131,21:40-21:50,0.7764,0.8626666666666667,0.4368,0,0.0
roundtrip090,132,21:50-22:00,0.4209,0.46766666666666673,0.4368,0,0.0
roundtrip090,133,22:00-22:10,0.3859,0.42877777777777787,0.4368,1,0.0
roundtrip090,134,22:10-22:20,0.4368,0.4853333333333334,0.4276,0,0.0
roundtrip090,135,22:20-22:30,0.4198,0.4664444444444445,0.4276,0,0.0
roundtrip090,136,22:30-22:40,0.4186,0.4651111111111112,0.4276,0,0.0
roundtrip090,137,22:40-22:50,0.4241,0.47122222222222226,0.4276,0,0.0
roundtrip090,138,22:50-23:00,0.4237,0.47077777777777785,0.4276,0,0.0
roundtrip090,139,23:00-23:10,0.4248,0.4720000000000001,0.4276,0,0.0
roundtrip090,140,23:10-23:20,0.424,0.47111111111111115,0.4276,0,0.0
roundtrip090,141,23:20-23:30,0.422,0.4688888888888889,0.4276,0,0.0
roundtrip090,142,23:30-23:40,0.424,0.47111111111111115,0.4276,0,0.0
roundtrip090,143,23:40-23:50,0.4271,0.47455555555555556,0.4276,0,0.0
roundtrip090,144,23:50-24:00,0.4276,0.47511111111111115,,0,0.0
