date,total_cost,emergency,adjustment_cost,peak_net,initial_soc,pv_update_mae_kw,median_cost_distance
2025-09-10,42046.16468706839,0.0,-1017.4532507432637,968.2876666666666,5808.204789063861,373.694623611111,503.947069547874
2025-09-11,40051.78160495519,17.04717477563173,-2696.107434206189,974.0979,6051.640268784385,882.6722555555556,2498.3301516610736
2025-09-12,17945.880022154597,53.35646593265756,-386.22929733931386,614.6483333333333,6043.017786291719,276.77671944444444,24604.231734461668
2025-09-13,17837.103272583015,0.4612935816311392,-85.95329802371666,579.39,5340.394748725698,349.462699074074,24713.00848403325
2025-09-14,43479.43913172811,86.1014608448115,-2602.989060425632,996.0440666666666,5394.972626916981,414.95122222222216,929.3273751118468
2025-09-15,41018.46063967827,548.0242985934282,-65.81509841321999,1001.2566666666667,5548.16474764948,211.90358194444454,1531.6511169379955
2025-09-16,43065.34952609501,99.56402595169719,-2136.4888477998165,1016.2152333333333,6194.650435930604,482.2261099537036,515.2377694787428
2025-09-17,42015.922076519986,37.328445155103054,-1532.8160347481835,1039.7542166666667,5467.716751133141,365.78637986111113,534.1896800962786
2025-09-18,43803.36770379789,406.95093672162363,2873.8397005617085,1002.4592666666667,5727.025249274007,623.8031768518518,1253.2559471816276
2025-09-19,18513.656121996126,0.0,70.10209095759403,587.3666666666666,5814.696225422154,142.91440833333345,24036.45563462014
2025-09-20,19087.221075506975,336.4388303935861,-240.94144258194277,598.2383333333332,6019.974585650848,504.402004861111,23462.89068110929
2025-09-21,41601.98811502215,8.107805079317885,-2017.6876613314473,995.4938999999999,5539.345534075333,245.69077962962962,948.1236415941166
2025-09-22,43813.270242551735,23.369029508670906,-3021.506077993143,1032.48795,6130.293241272715,558.2992256944445,1263.1584859354698
2025-09-23,44795.01387819834,77.72273234859404,-2104.6555463338227,1051.8626666666667,5910.208699898251,202.11229699074067,2244.902121582076
2025-09-24,42224.47656483008,10.662106940715148,2571.968544080585,1041.9011,6058.213437907861,564.7619886574075,325.635191786183
2025-09-25,43091.20721410848,18.83297771277182,-916.965743433397,1021.2371499999999,6154.900659426069,266.7002673611112,541.0954574922143
2025-09-26,18437.21409249861,53.31622774461522,-599.7802662239253,566.3806333333333,6006.897965670015,427.40427592592584,24112.897664117656
2025-09-27,19575.878339619274,255.85775713944471,547.1816364192576,593.7983333333333,5812.404635952204,564.1779833333331,22974.23341699699
2025-09-28,45586.64887478368,59.34581329947842,-77.0698740878504,1114.6246833333332,5057.090159185768,362.80935601851854,3036.5371181674127
2025-09-29,45262.98991341651,91.89318383061477,-2606.2885822572107,1030.5213166666667,6319.102001773926,365.52470902777765,2712.878156800245
2025-09-30,46926.44626464011,117.15039351545909,554.4863926073674,1061.8673666666666,6044.225493886623,455.61833634259256,4376.334508023843
2025-10-01,41115.90786479436,3.1966210869211937,-1892.9418050742918,1017.9812833333332,6959.952666285063,304.02020000000005,1434.203891821904
2025-10-02,42107.219123799914,29.52137432593065,-3648.814453333255,1012.9781166666667,9248.18737058822,800.4171125,442.89263281635067
2025-10-03,16458.980812603473,13.378026728142231,146.85503490621605,498.67564999999996,9289.264273200606,303.08436875000007,26091.13094401279
2025-10-04,18160.388452111565,9.031494528735493,-369.4114501411045,570.1066666666666,8890.981690473054,904.2157840277779,24389.7233045047
2025-10-05,42462.38663918742,35.100367013459255,-3710.025075224604,1048.70105,8721.620313030484,663.2338347222224,87.72511742884672
2025-10-06,39476.34861553988,0.0,1219.015095167198,1008.8647166666666,9608.64174929291,475.30319444444444,3073.763141076386
2025-10-07,40719.022172615914,0.0,-416.9516776786571,1032.0395166666665,9438.223516608348,212.75267615740748,1831.0895840003504
2025-10-08,37397.22234151446,25.227180064536583,-789.4925021945816,1027.9773166666664,9683.669532649557,142.8054824074074,5152.889415101803
2025-10-09,42014.51207529849,120.18914759258323,-3763.174629437752,1032.9138666666665,8190.99430648988,843.3463444444444,535.5996813177771
2025-10-10,16815.70089581192,16.969282122764866,-152.2338903295694,492.7483333333333,8211.483104988798,646.6677571759259,25734.410860804346
2025-10-11,16811.985143678015,1.9975676594909828,188.3784451909774,572.045,8460.899378655427,343.82621226851853,25738.12661293825
2025-10-12,42057.800895826986,264.88250258406254,104.00259550559699,1039.8855333333331,8464.162812875144,180.53004560185187,492.3108607892791
2025-10-13,41786.7334466829,122.01708166400208,-7.864632310405314,1028.2076166666666,8078.472872956635,547.1767736111111,763.3783099333668
2025-10-14,42586.328184563055,0.0,-1908.4589928448815,1028.4286499999998,8306.99347235071,507.75669513888874,36.216427946790645
2025-10-15,43870.78259156896,5.214840042142356,-2776.0321866389972,1066.9034,8130.427575863645,479.7713652777777,1320.6708349526962
2025-10-16,43143.51011388903,6.264858021574355,-1174.9299526540372,1033.52345,8452.373129650807,324.35823472222205,593.3983572727666
2025-10-17,17314.857283825422,9.192901724697776,1301.5877954898863,504.2486833333333,8253.31587927214,686.5266993055554,25235.254472790843
2025-10-18,17329.48595263041,39.61567418903921,-294.8121148330103,562.4966666666667,8286.512419487386,485.7513597222221,25220.625803985855
2025-10-19,45214.668102883516,210.92877375196107,-1468.9806593939934,1049.3363166666666,8691.030514975135,176.84964444444438,2664.556346267251
2025-10-20,46018.12284067932,10.29427501525862,-2774.9819084146907,1037.9413166666666,8104.048864515473,379.8599375000001,3468.0110840630587
2025-10-21,46112.4211459593,0.0,-2099.725823655796,1057.83765,7942.554933390513,331.05244305555556,3562.309389343034
2025-10-22,45519.49606055827,23.80556384717689,-1457.7900892237733,1051.1055333333334,7552.765632103119,228.41203750000003,2969.3843039420026
2025-10-23,47284.240404555174,63.58370026471633,-4406.905678243131,1047.606,7772.459704936239,1099.3503826388887,4734.128647938909
2025-10-24,17856.332003915388,10.137293195060014,388.4504037889556,509.03313333333335,8094.083380651184,459.7333921296297,24693.779752700877
2025-10-25,17749.185955779092,49.86052951247167,10.23311313249191,555.54,8271.891884432716,450.18283749999995,24800.925800837173
2025-10-26,45018.44738782447,15.555886446342015,-1676.5345751312723,1072.8432333333333,7946.342028984591,557.9843370370371,2468.3356312082033
2025-10-27,44798.59382603691,24.54446800919277,2029.816615078331,1042.5914833333331,8583.707974815192,295.3471449074074,2248.482069420643
2025-10-28,45790.45242388577,0.0,2895.7718633933805,1033.8604833333334,8144.8237814903705,463.31082337962965,3240.3406672695055
2025-10-29,47193.427883162665,11.812882320783428,-923.5298916040138,1061.4176333333332,8417.657512167618,225.2038569444445,4643.3161265464005
2025-10-30,43710.79199739902,4.873895274986694,480.5532438660579,1055.6005166666666,8138.949751884052,282.3556055555555,1160.6802407827563
2025-10-31,19032.69675486857,14.589100005150783,-502.97288270471364,493.39666666666665,8303.044715966756,278.5615942129629,23517.415001747693
2025-11-01,18120.301560268617,31.612371514222332,-37.520628908924195,567.7449999999999,8838.751738663881,156.84888888888892,24429.810196347647
2025-11-02,48316.26651075294,122.76754610516946,904.6907351362793,1039.6920666666665,9125.75471862098,371.4079863425927,5766.1547541366745
2025-11-03,48770.26422616889,22.07255540578663,-1614.5852022660656,1032.8959666666665,8535.087963317534,312.20371759259257,6220.152469552624
2025-11-04,46478.64754399888,24.538063511511837,1026.535190091533,1064.6792,9470.731604823004,128.66387106481469,3928.535787382614
2025-11-05,49319.59451657158,83.27802250730656,-1990.2312091499284,1028.8,9391.527088145074,516.8729472222224,6769.482759955317
2025-11-06,48643.20798647454,8.197684577949758,1520.3115404243597,1058.2041333333332,10199.06404998183,158.1758812500002,6093.0962298582745
2025-11-07,18705.84015723649,11.109596672044312,257.2836678889977,491.60833333333335,9892.731907640638,205.56021875000008,23844.271599379776
2025-11-08,18641.62621655312,5.883659818296053,-17.378292077399827,563.5316666666666,10278.728445688828,340.25169861111107,23908.485540063146
2025-11-09,48003.9870044705,2.0693522769352057,-420.78224752403605,1052.0769666666665,10412.251924193959,152.3733141203703,5453.875247854237
2025-11-10,51936.81195041975,120.24075784767754,2208.3783450230135,1056.4210833333332,9949.566201381884,371.7548819444444,9386.700193803488
2025-11-11,50009.5754167477,6.85996333155731,-1444.9257567349055,1028.9703,9879.95917789066,297.0487097222223,7459.463660131434
2025-11-12,49792.21815158078,24.846513365473356,1019.2730408931064,1045.51015,10067.2138638287,254.7057694444444,7242.106394964518
2025-11-13,50248.74525364767,82.0501872033513,2365.016032237737,1071.9488833333335,10006.07466060692,396.8045474537038,7698.633497031406
2025-11-14,19394.68953841227,0.0,-111.71393768751665,484.82158333333336,9935.671220776405,185.37533356481492,23155.422218203996
2025-11-15,19755.76155941563,44.08637964629165,-309.62889855701803,543.8666666666666,10486.143520975937,400.78406944444436,22794.350197200634
2025-11-16,50886.96980631057,19.60171079867473,2142.982810041066,1045.5349666666666,10199.32506961998,205.0922555555555,8336.858049694303
2025-11-17,50624.42899040238,4.855346718269516,3300.2362457895706,1048.7504833333332,9854.949758654544,473.98301550925925,8074.317233786118
2025-11-18,50815.9964071995,42.400290867357796,1085.7237695792592,1029.3392999999999,10241.587988959442,218.43764930555562,8265.884650583233
2025-11-19,53325.388447810314,53.236082280266146,3912.6034589619467,1048.0065666666667,9910.825779600502,400.28784351851846,10775.276691194049
2025-11-20,50487.21956779518,3.0136903049302646,1152.0053655026695,1054.8557833333332,9841.444868700039,273.1226062499998,7937.1078111789175
2025-11-21,20230.45976126585,56.99695898465626,622.0538944919663,495.84666666666664,9791.560711851373,313.3241388888888,22319.651995350414
2025-11-22,20493.248306914622,65.07184691396202,-354.66940484429284,552.3616666666667,10427.320307051592,253.2085877314814,22056.863449701643
2025-11-23,52127.14847631307,53.16361495235765,2223.4066148347156,1046.2273333333333,10044.880519070779,255.07649513888884,9577.036719696807
2025-11-24,50075.303640652404,116.51095565364912,305.4019910251068,1059.0744,10003.92434598252,167.97261527777786,7525.1918840361395
2025-11-25,54679.13685961852,5.303207309460504,-3043.053011936803,1050.6744833333332,9565.291348669913,462.0893208333334,12129.025103002255
2025-11-26,53196.672331645634,11.739661608752726,-30.6747778942067,1016.3478333333334,9962.048630205449,274.56985740740726,10646.560575029369
2025-11-27,51781.10168811965,13.430226411254921,311.21888745377055,1063.3272166666666,10237.612496506019,184.47656342592595,9230.989931503384
2025-11-28,19946.13832785934,32.71788440241827,75.54945991246703,511.01249999999993,10063.432748274681,143.12687337962967,22603.973428756926
2025-11-29,22880.934816347366,42.76614050380732,-1627.8335263687416,575.8683333333333,10269.898162045733,368.2816340277776,19669.1769402689
2025-11-30,54400.16739532779,75.21208521879156,888.3400799441276,1044.6573666666666,10167.104559335356,228.8207555555556,11850.055638711528
2025-12-01,73221.73306324138,3544.541978325143,777.9758568689298,1046.1220833333332,9801.789556419815,254.61528009259266,30671.621306625115
2025-12-02,69647.00960566833,1908.130069978873,4.4322527189660725,1042.695,9555.029301030596,259.80683194444447,27096.89784905206
2025-12-03,63154.96892039738,541.8041801531974,6724.443931180137,1041.8664833333332,9610.76544001095,543.2300583333333,20604.85716378112
2025-12-04,66055.8523186211,1505.5075778522148,-1098.6808933842703,1063.5103833333333,9569.330933241503,406.5870319444443,23505.74056200483
2025-12-05,25584.046301977607,366.05059296949935,429.30555979684203,665.5749999999999,9592.069834714724,106.62832592592586,16966.065454638658
2025-12-06,25974.351047983095,193.17542830082135,-322.51827681939045,655.6695833333333,10001.0331468085,102.53666111111107,16575.76070863317
2025-12-07,61581.85640258727,191.20571598346424,-818.9769656293201,1077.2946499999998,9722.731554944803,397.7287525462963,19031.744645971005
2025-12-08,63063.542450388275,9.11111706886345,-1181.2787275537598,1042.0874999999999,9621.002774838884,190.90120972222235,20513.43069377201
2025-12-09,61867.68286846549,13.771303358375008,-1606.0920697078277,1073.1910333333333,10282.082388962484,292.4559805555555,19317.571111849225
2025-12-10,61237.86716390955,6.209637284886867,774.1480346820271,1052.7140666666664,10043.43800666221,249.10616203703705,18687.755407293283
2025-12-11,61151.851379010055,20.129991178464934,-1740.098134263698,1054.7148666666667,9910.868113038183,200.7683106481481,18601.73962239379
2025-12-12,27647.41541043868,9.563157179558457,652.8831259756196,625.3124499999999,9962.010821264568,222.5565701388888,14902.696346177585
2025-12-13,27088.048152256084,0.0,-324.51785971226144,633.905,10192.450669397655,290.88741388888906,15462.06360436018
2025-12-14,62006.82305551321,18.903607537696416,3422.311935361046,1057.7831833333332,10206.095887515727,344.63126597222225,19456.711298896946
2025-12-15,62192.50215504237,12.22860695536167,3054.2722377385458,1086.9876666666667,9887.76817544704,420.51065138888885,19642.390398426105
2025-12-16,62175.31418009448,5.584826965175694,-980.9975353308268,1071.0308,10128.630614648733,162.76551041666664,19625.202423478215
2025-12-17,61751.08177541564,9.019898520136167,-1668.6719746702727,1063.7946333333332,9942.42445270827,256.0241854166668,19200.970018799373
2025-12-18,60425.73498661112,11.778479100499112,-132.23896352452812,1048.2651166666665,10129.423553410736,127.34214444444446,17875.623229994853
2025-12-19,26809.168959912833,0.0,692.7139664838148,626.0969499999999,9991.641243723847,253.44636250000005,15740.942796703432
2025-12-20,26749.10557138343,0.0,-1218.8198701147417,619.5816666666666,10128.344868500273,138.41413888888894,15801.006185232836
2025-12-21,62048.550167890426,26.023778103517667,208.668074322312,1056.4616666666666,10142.370634047416,193.44603263888888,19498.43841127416
2025-12-22,61189.38356905097,14.834177250200696,120.9731444090374,1054.1037999999999,10107.583578545424,160.47997754629634,18639.27181243471
2025-12-23,61295.82206448528,7.118791539002359,-1266.7296948699604,1084.1687666666667,9916.27723543966,208.4698548611112,18745.710307869012
2025-12-24,61197.75224156995,21.833350706388387,-534.7501663748048,1063.5216666666665,10194.843670730923,104.66901898148156,18647.640484953685
2025-12-25,61107.57460278772,26.42038648710647,2247.169985275071,1050.4786666666666,10040.261357175577,243.02616249999997,18557.462846171453
2025-12-26,26264.832615028125,21.411047196736597,-553.9854408378643,651.6783333333333,10056.97836529545,144.7607659722222,16285.27914158814
2025-12-27,26149.03239202116,0.0,-637.9839337496762,648.7416666666666,10657.21233306794,134.89344236111114,16401.079364595105
2025-12-28,60201.463402310925,15.110677799598193,-569.6876323754981,1086.7249666666667,10213.20591627276,150.90329328703706,17651.35164569466
2025-12-29,60862.58964347379,8.266030340778116,1200.7225372055848,1055.1716666666666,10317.123336950497,252.62463379629628,18312.477886857523
2025-12-30,59883.7369323614,1.8813758178597482,-390.1850628222021,1048.0230833333333,9951.791068646318,174.39336180555563,17333.625175745132
2025-12-31,60891.454860291575,0.0,-485.94119549647235,1041.0886666666665,10124.496082796846,174.8053891203703,18341.34310367531
