date,K,M,S,initial_soc,final_soc,cost,emergency_kwh,computational_limited
2025-11-18,2,27,27,8347.7319962750371,7987.8478688813848,50099.465506769899,12.650205601861746,False
2025-11-19,2,27,27,7987.8478688813848,7872.4217507927624,50632.798667255469,66.293835240955332,False
2025-11-20,2,27,27,7872.4217507927624,7068.6941690256472,50647.267705932296,36.227756698197567,False
2025-11-21,2,27,27,7068.6941690256472,7990.4288722397541,19464.19710878668,39.672298220855453,False
2025-11-22,2,27,27,7990.4288722397541,8085.9281865769999,19396.811367393195,87.486912771983782,False
2025-11-23,2,27,27,8085.9281865769999,8032.7699896042805,51412.728442284802,53.835479127835129,False
2025-11-24,2,27,27,8032.7699896042805,7807.1104060461885,51286.245446321205,18.756798067942896,False
2025-11-25,2,27,27,7807.1104060461885,8007.6398406981571,51403.291558897734,24.75385528911238,False
2025-11-26,2,27,27,8007.6398406981571,7842.1128853735463,51949.298018334666,71.616271739303784,False
2025-11-27,2,27,27,7842.1128853735463,7795.3206225714239,51987.818146732228,60.633318000954318,False
2025-11-28,2,27,27,7795.3206225714239,8178.685280523755,19546.641311557974,4.9190100665997534,False
2025-11-29,2,27,27,8178.685280523755,7719.3348657339438,26191.743114223507,1081.2101964646656,False
2025-11-30,2,27,27,7719.3348657339438,7758.467747258991,63033.353231506808,1541.7976975092056,False
2025-12-01,2,27,27,7758.467747258991,7713.0511293187601,85862.930048368318,6574.9047248455136,False
2025-12-02,2,27,27,7713.0511293187601,7688.2951743673821,87519.263566348876,5843.5751889269368,False
2025-12-03,2,27,27,7688.2951743673821,7609.2454021465674,74097.592057001835,2992.7234477586494,False
2025-12-04,2,27,27,7609.2454021465674,7810.9583752979661,62822.679264344188,981.71411107635709,False
2025-12-05,2,27,27,7810.9583752979661,8673.2513937854947,29357.224074053822,1440.7160661274625,False
2025-12-06,2,27,27,8673.2513937854947,8410.6567185365384,38761.845414425319,2772.9570287310175,False
2025-12-07,2,27,27,8410.6567185365384,8233.198611323769,65268.799215600593,1438.7078290321851,False
2025-12-08,2,27,27,8233.198611323769,8719.0435380954877,61908.724594146574,9.8194418262785348,False
2025-12-09,2,27,27,8719.0435380954877,8508.0954107593225,62298.962460129173,25.433138002640362,False
2025-12-10,2,27,27,8508.0954107593225,8529.5337503486553,62177.194432233271,21.112601012821642,False
2025-12-11,2,27,27,8529.5337503486553,8596.2329256418543,62419.16852189097,6.5827951703929557,False
2025-12-12,2,27,27,8596.2329256418543,8799.903810536387,27491.885804842692,13.278896476943999,False
2025-12-13,2,27,27,8799.903810536387,8742.4597275901942,26883.951957336769,0,False
2025-12-14,2,27,27,8742.4597275901942,8506.4285696379957,62305.378340406962,1.4257440618735018,False
2025-12-15,2,27,27,8506.4285696379957,8611.7412797888337,62908.357038873735,23.897862012469545,False
2025-12-16,2,27,27,8611.7412797888337,8424.9126547263313,63041.783948792443,2.2737838680769755,False
2025-12-17,2,27,27,8424.9126547263313,8654.3386247331655,63442.668469815406,31.104566527195288,False
2025-12-18,2,27,27,8654.3386247331655,8598.2675037471854,63023.458559271283,11.778479100499112,False
2025-12-19,2,27,27,8598.2675037471854,8801.0836950825833,28133.438313259801,0,False
2025-12-20,2,27,27,8801.0836950825833,8560.4344885310657,27267.175720528656,0,False
2025-12-21,2,27,27,8560.4344885310657,8544.1540469570191,62988.685469042735,86.28828649054492,False
2025-12-22,2,27,27,8544.1540469570191,8331.0050984751797,63160.361466906848,23.788906011853488,False
2025-12-23,2,27,27,8331.0050984751797,8647.8852038354125,63116.627402038932,0,False
2025-12-24,2,27,27,8647.8852038354125,8492.2416845824828,62581.508181721707,24.649687821846101,False
2025-12-25,2,27,27,8492.2416845824828,8467.1694593012617,62452.80489392655,8.5010688036081774,False
2025-12-26,2,27,27,8467.1694593012617,9108.2500605892856,27315.372426595379,0,False
2025-12-27,2,27,27,9108.2500605892856,8566.9629893220517,26161.821335061686,0,False
2025-12-28,2,27,27,8566.9629893220517,8643.7570737423939,61919.495429879164,26.556766770956074,False
2025-12-29,2,27,27,8643.7570737423939,8273.0202846681168,61495.233984705585,2.8441707002488101,False
2025-12-30,2,27,27,8273.0202846681168,8630.6150442070611,60849.083052267983,1.8813758178597482,False
