origin,horizon,M,S,mean_net_kwh,mean_timewise_variance_kwh2,full_Q80_mean_kwh,reduced_Q80_mean_kwh,full_Q90_mean_kwh,reduced_Q90_mean_kwh,positive_Q90_tail_underestimate_kwh,expected_objective_yuan_all_horizons
2025-04-13,2,26,26,369.53677996010731,3419.5460882122625,406.95773754652527,406.95773754652527,433.90879730981817,433.90879730981817,0,109254.68083061825
2025-04-14,0,26,26,369.46870993319857,2996.7067919024216,404.63786460199998,404.63786460199998,428.4821330221074,428.4821330221074,0,109559.05346350912
2025-04-14,1,26,26,371.21239890070791,3157.5149070516618,407.41942395215563,407.41942395215563,433.23645876390464,433.23645876390464,0,109559.05346350912
2025-04-14,2,26,26,371.7954359462849,3335.2942664033681,408.99441185482993,408.99441185482993,435.37988215881154,435.37988215881154,0,109559.05346350912
2025-04-15,0,26,26,371.69641234589443,2871.5059514111822,407.26164642308345,407.26164642308345,429.39531535348328,429.39531535348328,0,108778.70637317376
2025-04-15,1,26,26,370.32976732249637,3134.9191456221183,405.99608536184581,405.99608536184581,431.92041724079797,431.92041724079797,0,108778.70637317376
2025-04-15,2,26,26,363.66116078639436,3334.2873257826982,400.6032384501454,400.6032384501454,426.15166632271365,426.15166632271365,0,108778.70637317376
2025-04-16,0,26,26,368.69697152740463,2792.3069206555429,404.05401881490394,404.05401881490394,425.27837934079957,425.27837934079957,0,83848.773127434193
2025-04-16,1,26,26,360.60893597338463,2966.2223479265349,395.23090905784852,395.23090905784852,422.34636570202997,422.34636570202997,0,83848.773127434193
2025-04-16,2,26,26,42.674025024705251,3458.2814226864703,79.702036736544954,79.702036736544954,105.90047007854578,105.90047007854578,0,83848.773127434193
2025-04-17,0,26,26,365.21887003888037,2726.3307140727566,399.76462153879959,399.76462153879959,421.03832031176142,421.03832031176142,0,60610.735977087374
2025-04-17,1,26,26,46.39126781406911,3120.4123130760436,82.174273336196052,82.174273336196052,107.72094302467713,107.72094302467713,0,60610.735977087374
2025-04-17,2,26,26,49.367961372294921,3382.0232322468833,86.035959825755029,86.035959825755029,112.12095439073278,112.12095439073278,0,60610.735977087374
2025-04-18,0,26,26,48.129215401832305,2816.9832904986356,83.938457455793184,83.938457455793184,104.08746019132744,104.08746019132744,0,63598.124220934696
2025-04-18,1,26,26,49.868867381009892,3257.2450829164486,86.809353438118578,86.809353438118578,110.94498070141475,110.94498070141475,0,63598.124220934696
2025-04-18,2,26,26,359.5246162223786,3357.2657676715735,396.18754741832322,396.18754741832322,422.4030786556188,422.4030786556188,0,63598.124220934696
2025-04-19,0,26,26,50.610967129058977,3205.4843838425991,88.702330749154711,88.702330749154711,108.94244066644029,108.94244066644029,0,86461.359413688464
2025-04-19,1,26,26,363.47082198344651,3176.7349953445778,399.82070469940777,399.82070469940777,424.40781276010489,424.40781276010489,0,86461.359413688464
2025-04-19,2,26,26,363.04421514647021,3351.7583650169963,400.22408129403243,400.22408129403243,428.15174971555473,428.15174971555473,0,86461.359413688464
2025-04-20,0,26,26,359.71918693029448,3219.7760429949526,398.20147588513049,398.20147588513049,418.21413157037318,418.21413157037318,0,106077.31575820129
2025-04-20,1,26,26,364.69683331515432,3142.9980052158612,400.96118719233499,400.96118719233499,425.04379580570208,425.04379580570208,0,106077.31575820129
2025-04-20,2,26,26,360.63624312289198,3452.2451287401791,398.28582111721244,398.28582111721244,425.94301700580894,425.94301700580894,0,106077.31575820129
2025-04-21,0,26,26,360.53881943496322,3160.7919130467167,399.05389701406307,399.05389701406307,419.0988012619581,419.0988012619581,0,106242.51968692777
2025-04-21,1,26,26,362.3829139768377,3273.4119292666956,398.74558342394386,398.74558342394386,422.75188964899496,422.75188964899496,0,106242.51968692777
2025-04-21,2,26,26,362.80539583656793,3513.2551334151049,400.81792436100596,400.81792436100596,427.83438957000465,427.83438957000465,0,106242.51968692777
2025-04-22,0,26,26,355.24662348907469,3191.5886525605974,394.07302339275361,394.07302339275361,414.55087626957516,414.55087626957516,0,104621.27162019089
2025-04-22,1,26,26,360.92277500772713,3284.4796561787703,396.92073941092622,396.92073941092622,421.49710462640553,421.49710462640553,0,104621.27162019089
2025-04-22,2,26,26,352.50436312062538,3522.7632957898372,390.82244355796581,390.82244355796581,417.80222670649499,417.80222670649499,0,104621.27162019089
2025-04-23,0,26,26,359.04656140611286,3189.3191606326222,398.39498791601068,398.39498791601068,418.38866836172616,418.38866836172616,0,81528.413833374449
2025-04-23,1,26,26,355.76944944931779,3245.5717580777459,391.77305088028851,391.77305088028851,416.00414653164273,416.00414653164273,0,81528.413833374449
2025-04-23,2,26,26,36.094726671657632,3485.2738566380485,73.852326042033837,73.852326042033837,100.90928345282592,100.90928345282592,0,81528.413833374449
2025-04-24,0,26,26,353.68745591167823,3081.7695487127039,392.34054774316132,392.34054774316132,412.24666667365153,412.24666667365153,0,58318.832914944636
2025-04-24,1,26,26,38.659791256728454,3239.1786844261824,75.25377338818339,75.25377338818339,99.428658263183834,99.428658263183834,0,58318.832914944636
2025-04-24,2,26,26,37.000169685068613,3424.5622510242683,74.372688415867685,74.372688415867685,100.87660741010379,100.87660741010379,0,58318.832914944636
2025-04-25,0,26,26,32.773444741888724,3234.6628953524623,70.301106436111638,70.301106436111638,91.744255201596033,91.744255201596033,0,60320.519053925345
2025-04-25,1,26,26,36.471815427636848,3332.0579145610614,72.814503377898902,72.814503377898902,97.945738430868843,97.945738430868843,0,60320.519053925345
2025-04-25,2,26,26,344.43878744589648,3364.8249864452341,380.83161588376527,380.83161588376527,406.35067197915879,406.35067197915879,0,60320.519053925345
2025-04-26,0,26,26,30.773659793235197,3234.5931979501029,68.329525426721077,68.329525426721077,89.772674192205457,89.772674192205457,0,81727.126634920714
2025-04-26,1,26,26,344.00478559531552,3330.288908656305,380.38950339791359,380.38950339791359,405.52073845088358,405.52073845088358,0,81727.126634920714
2025-04-26,2,26,26,340.87200796632897,3362.0159409304911,377.31817176679982,377.31817176679982,402.83722786219346,402.83722786219346,0,81727.126634920714
2025-04-27,0,27,27,334.60609955510438,3221.9594542043251,372.96569106972839,372.96569106972839,395.63707494383539,395.63707494383539,0,65180.722029621924
2025-04-27,1,27,27,335.95391234947186,3854.8639294004679,375.37621593874439,375.37621593874439,400.46175031614291,400.46175031614291,0,65180.722029621924
2025-04-28,0,26,26,334.2859375493212,3320.6608268696209,372.77647850154972,372.77647850154972,394.09197748359395,394.09197748359395,0,99258.689138913978
2025-04-28,1,26,26,337.1712245024836,3548.4510572253607,374.2052786692683,374.2052786692683,398.48068577522707,398.48068577522707,0,99258.689138913978
2025-04-28,2,26,26,330.25187982276952,3519.7929465676666,366.92840318202622,366.92840318202622,394.42922451309005,394.42922451309005,0,99258.689138913978
2025-04-29,0,26,26,340.10852545469112,3496.6659131303604,380.7042117885872,380.7042117885872,399.39695028063971,399.39695028063971,0,101382.05913333141
2025-04-29,1,26,26,339.71905024848263,3200.4251048401002,376.34080683773595,376.34080683773595,395.89498194749751,395.89498194749751,0,101382.05913333141
2025-04-29,2,26,26,336.38701870724884,3665.3577323674076,372.34817584466549,372.34817584466549,403.08067855140024,403.08067855140024,0,101382.05913333141
2025-04-30,0,26,26,333.08916800681413,3216.5197245851573,372.1088892975028,372.1088892975028,391.65117857947803,391.65117857947803,0,78611.732216916673
2025-04-30,1,26,26,335.29299145393577,3411.9519837535718,371.04366084265791,371.04366084265791,393.74797455058717,393.74797455058717,0,78611.732216916673
2025-04-30,2,26,26,21.010159714650158,3760.5226848414063,58.331234117463787,58.331234117463787,87.112430104707983,87.112430104707983,0,78611.732216916673
2025-05-01,0,26,26,328.95421443536293,3422.9853628072192,366.70357827485202,366.70357827485202,388.04052001701075,388.04052001701075,0,56484.601478645032
2025-05-01,1,26,26,18.629123017775512,3513.2615201214194,54.798642225426782,54.798642225426782,78.893459952807234,78.893459952807234,0,56484.601478645032
2025-05-01,2,26,26,23.732766954407758,3716.682063860746,62.464235435195079,62.464235435195079,91.201336625298552,91.201336625298552,0,56484.601478645032
2025-05-02,0,26,26,14.623631293951583,3446.6455590046403,52.048768735495337,52.048768735495337,74.469104121782095,74.469104121782095,0,62028.539851745285
2025-05-02,1,26,26,23.137619743817062,3473.3321060163953,59.130731299826117,59.130731299826117,83.022654653278721,83.022654653278721,0,62028.539851745285
2025-05-02,2,26,26,340.09716784502166,3798.488500837937,378.6483967110496,378.6483967110496,408.2672802589542,408.2672802589542,0,62028.539851745285
2025-05-03,0,26,26,28.417635884508009,3725.1664191681798,67.80837525949643,67.80837525949643,89.475114699765868,89.475114699765868,0,88498.814807114424
2025-05-03,1,26,26,348.3799062283037,3382.7929485140889,385.55355338775092,385.55355338775092,409.54547746373805,409.54547746373805,0,88498.814807114424
2025-05-03,2,26,26,359.29293327105603,4221.3797100970096,400.64609066075241,400.64609066075241,435.8656448498599,435.8656448498599,0,88498.814807114424
2025-05-04,0,26,26,348.93028134280769,3583.592733148007,386.57191855950657,386.57191855950657,411.86502722960375,411.86502722960375,0,112435.86523469022
2025-05-04,1,26,26,360.08706381179201,4002.9177204236166,401.11802499994286,401.11802499994286,433.72611188097744,433.72611188097744,0,112435.86523469022
2025-05-04,2,26,26,357.92559594863201,4042.5307756167863,397.80601633260727,397.80601633260727,431.57576843190526,431.57576843190526,0,112435.86523469022
2025-05-05,0,26,26,360.40136380007971,4343.1685904546121,403.42089605058368,403.42089605058368,436.16422656818133,436.16422656818133,0,115444.39028017892
2025-05-05,1,26,26,358.91739833483837,3925.38607904228,401.39584759355944,401.39584759355944,430.63715877727742,430.63715877727742,0,115444.39028017892
2025-05-05,2,26,26,362.16451757235632,3853.693627286526,403.11882944006135,403.11882944006135,434.80928292795545,434.80928292795545,0,115444.39028017892
2025-05-06,0,26,26,359.91030787384886,3825.9218784024811,399.20752522847812,399.20752522847812,430.13611277822724,430.13611277822724,0,117825.10085097734
2025-05-06,1,26,26,366.92005317768326,3854.9877570452209,410.43649584850766,410.43649584850766,440.35616710204664,440.35616710204664,0,117825.10085097734
2025-05-06,2,26,26,378.01053879149981,3961.7550155472909,421.90221905062367,421.90221905062367,453.62475621397175,453.62475621397175,0,117825.10085097734
2025-05-07,0,26,26,366.18064277882786,3806.6708862960263,406.9309848835253,406.9309848835253,438.00475827736216,438.00475827736216,0,95562.181545575906
2025-05-07,1,26,26,379.15607717379976,3913.0507219763354,423.81771172634967,423.81771172634967,455.00662364702345,455.00662364702345,0,95562.181545575906
2025-05-07,2,26,26,65.151946940431301,4038.6962087834681,109.41370177665792,109.41370177665792,141.7277760141348,141.7277760141348,0,95562.181545575906
2025-05-08,0,26,26,377.56770240236767,3967.9535705605103,420.47164549630747,420.47164549630747,452.15446535353152,452.15446535353152,0,73830.046463730148
2025-05-08,1,26,26,67.494163313823208,4117.8020165859762,113.37565573073371,113.37565573073371,145.13607754967367,145.13607754967367,0,73830.046463730148
2025-05-08,2,26,26,65.050008764845131,4002.4633355013616,108.89924369168641,108.89924369168641,142.86526637182317,142.86526637182317,0,73830.046463730148
2025-05-09,0,26,26,64.845065251900735,3988.3605021347157,108.7843527448866,108.7843527448866,139.55888274405621,139.55888274405621,0,75383.478178850302
2025-05-09,1,26,26,66.818075630681989,4108.423863303964,112.833943611658,112.833943611658,144.04351535056628,144.04351535056628,0,75383.478178850302
2025-05-09,2,26,26,380.48164005882728,4031.5876655940001,424.759629086828,424.759629086828,458.06978601048115,458.06978601048115,0,75383.478178850302
2025-05-10,0,26,26,63.494104128465956,3923.002248447212,107.28562890818395,107.28562890818395,136.83196427631762,136.83196427631762,0,99824.051108679021
2025-05-10,1,26,26,380.31498603291163,4116.7353006010562,426.07766162906631,426.07766162906631,456.43340250539666,456.43340250539666,0,99824.051108679021
2025-05-10,2,26,26,385.07033719869378,3794.5788668760483,428.97440003746527,428.97440003746527,461.20296882218099,461.20296882218099,0,99824.051108679021
2025-05-11,0,26,26,382.86444294030298,3847.8341242142956,425.86789324429742,425.86789324429742,456.91008947287708,456.91008947287708,0,121483.76714641576
2025-05-11,1,26,26,386.6578806437318,4195.8383723322295,432.39605783260259,432.39605783260259,464.52001846360429,464.52001846360429,0,121483.76714641576
2025-05-11,2,26,26,390.89546930317181,3582.7504605485324,433.76313093353377,433.76313093353377,462.24813792801189,462.24813792801189,0,121483.76714641576
2025-05-12,0,26,26,387.05999842873166,4131.6416269391693,431.84539189487543,431.84539189487543,462.46417741389411,462.46417741389411,0,122760.17774145628
2025-05-12,1,26,26,393.79605606536961,4007.8787800077366,438.42129318184834,438.42129318184834,468.54147726164189,468.54147726164189,0,122760.17774145628
2025-05-12,2,26,26,394.09196270278028,3730.0370408486924,437.85318309927675,437.85318309927675,465.75095319209908,465.75095319209908,0,122760.17774145628
2025-05-13,0,26,26,387.49709002327404,4040.8000467479692,432.84472278505251,432.84472278505251,462.6371502317258,462.6371502317258,0,121581.21533293663
2025-05-13,1,26,26,392.06037273829429,4066.0508751738048,437.85425358606608,437.85425358606608,467.21134776518716,467.21134776518716,0,121581.21533293663
2025-05-13,2,26,26,389.53457932677361,3929.5685365951203,434.52159794870403,434.52159794870403,463.00172759183857,463.00172759183857,0,121581.21533293663
2025-05-14,0,26,26,388.45593985408391,4025.6567742307152,433.97560196672225,433.97560196672225,462.71876208700127,462.71876208700127,0,96848.94776831221
2025-05-14,1,26,26,389.51079998183621,4248.9392020673622,436.35956492093669,436.35956492093669,466.40830256986311,466.40830256986311,0,96848.94776831221
2025-05-14,2,26,26,68.461943977719841,3801.3348069366266,112.95908288737672,112.95908288737672,141.17982187227801,141.17982187227801,0,96848.94776831221
2025-05-15,0,26,26,386.36331731828454,4051.9436959627865,431.99277133539482,431.99277133539482,460.98251714474941,460.98251714474941,0,71217.523771527907
2025-05-15,1,26,26,67.701847336536929,4283.0346618629646,114.81790828041714,114.81790828041714,144.61710369295781,144.61710369295781,0,71217.523771527907
2025-05-15,2,26,26,67.373223832748408,3779.284371111466,111.45379390876177,111.45379390876177,140.12462654160151,140.12462654160151,0,71217.523771527907
2025-05-16,0,26,26,64.867936048229012,4052.2621789553327,110.52045845919743,110.52045845919743,139.51049717529796,139.51049717529796,0,73165.38615656356
2025-05-16,1,26,26,66.717576122853814,4283.115069873259,113.8584328048609,113.8584328048609,143.65734512263589,143.65734512263589,0,73165.38615656356
2025-05-16,2,26,26,379.26931477295943,3782.1175986808812,423.35703657961324,423.35703657961324,452.02780727411579,452.02780727411579,0,73165.38615656356
2025-05-17,0,26,26,60.426886274127746,3917.0068854125948,105.14275167323792,105.14275167323792,134.23737461069746,134.23737461069746,0,96188.785004356396
2025-05-17,1,26,26,374.65488032645703,4172.0056834959041,421.2933994417956,421.2933994417956,450.95754350199809,450.95754350199809,0,96188.785004356396
2025-05-17,2,26,26,369.49685950234766,3795.8377495250443,414.28808777662084,414.28808777662084,442.95108409982799,442.95108409982799,0,96188.785004356396
2025-05-18,0,26,26,374.34721420637266,3950.8379482573896,419.15730946609102,419.15730946609102,449.14698695366064,449.14698695366064,0,116929.34114312833
2025-05-18,1,26,26,373.90763564453107,4159.367489038892,420.3530831264261,420.3530831264261,449.92139023373068,449.92139023373068,0,116929.34114312833
2025-05-18,2,26,26,374.59388190364581,3828.0520131886201,419.28918950517436,419.28918950517436,448.17830748394783,448.17830748394783,0,116929.34114312833
2025-05-19,0,26,26,370.21360035399198,4198.3605818188144,416.57634995832331,416.57634995832331,446.50152297836252,446.50152297836252,0,116320.39560256949
2025-05-19,1,26,26,376.35873168739624,4183.2102898605617,422.74283193327324,422.74283193327324,451.99949415707243,451.99949415707243,0,116320.39560256949
2025-05-19,2,26,26,375.45079747551267,3887.6188965113347,420.09480840755941,420.09480840755941,448.42757715330663,448.42757715330663,0,116320.39560256949
2025-05-20,0,26,26,368.82714792904676,4151.8429157162318,415.46750204326634,415.46750204326634,444.65673312071897,444.65673312071897,0,114804.9304762297
2025-05-20,1,26,26,370.27409734004198,4244.3181777839682,417.29941913057246,417.29941913057246,445.49653342286831,445.49653342286831,0,114804.9304762297
2025-05-20,2,26,26,365.14417506146174,4021.7745035138951,410.62015895956938,410.62015895956938,438.65608221954727,438.65608221954727,0,114804.9304762297
2025-05-21,0,26,26,372.00959127809483,4060.414024286225,417.92992541548233,417.92992541548233,446.71967698325221,446.71967698325221,0,92310.13071695526
2025-05-21,1,26,26,369.95720676081805,4270.8001197330714,417.93246927405596,417.93246927405596,446.32271776841361,446.32271776841361,0,92310.13071695526
2025-05-21,2,26,26,54.062559583996062,3816.0785222296472,99.342071006921174,99.342071006921174,127.34615016625536,127.34615016625536,0,92310.13071695526
2025-05-22,0,26,26,366.52032689713883,4189.7175917330642,412.82566984315031,412.82566984315031,441.6692774592986,441.6692774592986,0,68773.447986090847
2025-05-22,1,26,26,54.973339546852969,4305.3495345973924,103.64662814953137,103.64662814953137,131.63352705098845,131.63352705098845,0,68773.447986090847
2025-05-22,2,26,26,59.609158384663566,3718.7766602845722,104.90753245849827,104.90753245849827,132.00594639686378,132.00594639686378,0,68773.447986090847
2025-05-23,0,26,26,52.311809733996114,4139.0255935219502,97.457662756814287,97.457662756814287,125.94924971965722,125.94924971965722,0,71270.102500600202
2025-05-23,1,26,26,57.636760493901761,4319.7292839664997,105.95408893475795,105.95408893475795,134.18019523150085,134.18019523150085,0,71270.102500600202
2025-05-23,2,26,26,367.89600130334384,3578.6319770594014,411.82867515440807,411.82867515440807,439.50604182847752,439.50604182847752,0,71270.102500600202
2025-05-24,0,26,26,57.310298200295669,4139.5943460086173,102.47492415958446,102.47492415958446,130.96649212441147,130.96649212441147,0,94806.381908644777
2025-05-24,1,26,26,367.431840189887,4319.8655904346306,415.77092805195878,415.77092805195878,443.99717727434421,443.99717727434421,0,94806.381908644777
2025-05-24,2,26,26,365.85251773079392,3580.8112021731067,409.78899575933042,409.78899575933042,437.46636606657927,437.46636606657927,0,94806.381908644777
2025-05-25,0,26,26,364.21623340184175,4064.169064974823,409.82304204673642,409.82304204673642,438.52753828382197,438.52753828382197,0,113599.96628956786
2025-05-25,1,26,26,363.17111756564071,4221.4235212490121,411.4245622510777,411.4245622510777,439.55006285413913,439.55006285413913,0,113599.96628956786
2025-05-25,2,26,26,365.38396328634616,3497.5062904523656,409.44396729001591,409.44396729001591,435.34495335303131,435.34495335303131,0,113599.96628956786
2025-05-26,0,26,26,359.7823756918458,3900.8839755445533,404.66655566247101,404.66655566247101,433.19763006525449,433.19763006525449,0,112793.35782338947
2025-05-26,1,26,26,361.98441687674602,4039.3103709116017,408.6214318213419,408.6214318213419,438.61186965561797,438.61186965561797,0,112793.35782338947
2025-05-26,2,26,26,358.26820402107637,3571.4716226069791,402.14619182831308,402.14619182831308,427.74435060495722,427.74435060495722,0,112793.35782338947
2025-05-27,0,26,26,364.84447711937815,3723.1898375718429,409.70302829309469,409.70302829309469,437.96976678214747,437.96976678214747,0,113241.14208332841
2025-05-27,1,26,26,363.32146226934117,4074.3289440758435,410.09475459573878,410.09475459573878,439.61807641047187,439.61807641047187,0,113241.14208332841
2025-05-27,2,26,26,362.32567939337514,3595.1123349416284,405.68158770886242,405.68158770886242,432.5860043716491,432.5860043716491,0,113241.14208332841
2025-05-28,0,26,26,361.48461395278912,3763.6981828406433,406.87172816186603,406.87172816186603,434.05454137122825,434.05454137122825,0,89633.434642736131
2025-05-28,1,26,26,359.90716979378692,4005.2247136488108,406.12628555097359,406.12628555097359,435.6727752137412,435.6727752137412,0,89633.434642736131
2025-05-28,2,26,26,48.442032284933539,3567.6830731494233,91.539716644457897,91.539716644457897,117.87800816232854,117.87800816232854,0,89633.434642736131
2025-05-29,0,26,26,362.2443603563961,3818.5249821005718,407.46507686501491,407.46507686501491,434.86717297376401,434.86717297376401,0,66645.575126901356
2025-05-29,1,26,26,49.223223344205621,3991.5250989347096,95.27591744533224,95.27591744533224,124.52885032929606,124.52885032929606,0,66645.575126901356
2025-05-29,2,26,26,45.64829463687655,3460.4037048896389,88.67882519434508,88.67882519434508,113.43864612828965,113.43864612828965,0,66645.575126901356
2025-05-30,0,26,26,52.359985763448208,3810.2840224909869,97.367964290405268,97.367964290405268,124.85890873942556,124.85890873942556,0,69101.216094451651
2025-05-30,1,26,26,48.86716010421312,3873.680484783074,93.444552265675185,93.444552265675185,120.1894924982288,120.1894924982288,0,69101.216094451651
2025-05-30,2,26,26,363.06704843344397,3449.2376225357407,405.67610821356783,405.67610821356783,430.77238475007096,430.77238475007096,0,69101.216094451651
2025-05-31,0,26,26,48.596755178682102,3667.90949143128,91.319731566546935,91.319731566546935,117.33421345311929,117.33421345311929,0,91410.275871554986
2025-05-31,1,26,26,364.87729653684687,3896.054663959113,410.76001349526695,410.76001349526695,436.8148552604095,436.8148552604095,0,91410.275871554986
2025-05-31,2,26,26,365.99858325523951,3412.9608582351043,408.87083732245299,408.87083732245299,432.65902326609262,432.65902326609262,0,91410.275871554986
2025-06-01,0,26,26,366.75083291362989,3678.8593210384593,410.61053009807864,410.61053009807864,435.71655914840153,435.71655914840153,0,110531.64479324812
2025-06-01,1,26,26,370.18645051023208,3873.3126819095214,415.72909897805289,415.72909897805289,441.88174264420053,441.88174264420053,0,110531.64479324812
2025-06-01,2,26,26,367.53997335886504,3379.5606551630908,409.82490456080427,409.82490456080427,433.94803999735416,433.94803999735416,0,110531.64479324812
2025-06-02,0,26,26,386.50711072216438,3652.4699454496035,429.89928678634743,429.89928678634743,454.34877349980957,454.34877349980957,0,119494.27394918323
2025-06-02,1,26,26,382.98081441113106,3581.4948563070552,426.01381877644832,426.01381877644832,450.58800505568405,450.58800505568405,0,119494.27394918323
2025-06-02,2,26,26,397.88631276655025,5192.7874036483427,440.61154858429865,440.61154858429865,479.65549107161615,479.65549107161615,0,119494.27394918323
2025-06-03,0,26,26,407.48367596208533,3559.5334214646837,448.5485072219775,448.5485072219775,474.9538190456712,474.9538190456712,0,133556.10929348011
2025-06-03,1,26,26,411.54641056105334,5276.9226978688175,453.87565526559359,453.87565526559359,494.03588938802216,494.03588938802216,0,133556.10929348011
2025-06-03,2,26,26,420.67667289137137,6500.0110973777146,467.82154386805047,467.82154386805047,524.75866143890335,524.75866143890335,0,133556.10929348011
2025-06-04,0,26,26,436.83980928920926,5119.6230587978771,479.48080068655548,479.48080068655548,516.57532137100497,516.57532137100497,0,117964.85889756789
2025-06-04,1,26,26,437.53871445854077,6476.4043640180607,483.21061023679977,483.21061023679977,538.67599889626763,538.67599889626763,0,117964.85889756789
2025-06-04,2,26,26,120.87616441935701,7090.905349293349,188.87164839298109,188.87164839298109,225.69984467911925,225.69984467911925,0,117964.85889756789
2025-06-05,0,26,26,454.9128110095719,5765.6095703522151,499.13381909785181,499.13381909785181,553.86688138930219,553.86688138930219,0,89686.943409768195
2025-06-05,1,26,26,122.65715479162019,6629.3045867794281,174.73235388816931,174.73235388816931,228.090808701801,228.090808701801,0,89686.943409768195
2025-06-05,2,26,26,128.82577724173564,6622.585168753676,191.95679042280082,191.95679042280082,235.62019415341118,235.62019415341118,0,89686.943409768195
2025-06-06,0,26,26,125.39096570132516,5735.1704301397222,172.79671319352775,172.79671319352775,225.38147556277298,225.38147556277298,0,98749.034496638284
2025-06-06,1,26,26,134.24328238992541,6235.7811979562111,191.47615136611412,191.47615136611412,235.06882263589782,235.06882263589782,0,98749.034496638284
2025-06-06,2,26,26,501.36170344318009,6440.2326737664725,562.95879509794838,562.95879509794838,603.17201659910211,603.17201659910211,0,98749.034496638284
2025-06-07,0,26,26,152.72162679030151,5997.9591269535331,201.29824763213315,201.29824763213315,254.34189743561657,254.34189743561657,0,140520.9095473827
2025-06-07,1,26,26,509.32411614574056,6218.1426009845618,564.77622450406204,564.77622450406204,609.126742710028,609.126742710028,0,140520.9095473827
2025-06-07,2,26,26,519.80841156336771,7260.987962871136,585.36089035086036,585.36089035086036,629.36173499270933,629.36173499270933,0,140520.9095473827
2025-06-08,0,26,26,517.47035473653443,6112.1361420500434,566.93323686393694,566.93323686393694,619.37388664979176,619.37388664979176,0,178065.20170715169
2025-06-08,1,26,26,521.87080921096333,6831.4637338800112,580.91952131063897,580.91952131063897,627.06193538834441,627.06193538834441,0,178065.20170715169
2025-06-08,2,26,26,536.48537701146586,7320.982190116837,605.68530472713223,605.68530472713223,643.91095587166183,643.91095587166183,0,178065.20170715169
2025-06-09,0,26,26,523.35222420969455,6776.9817192870232,580.3880886969788,580.3880886969788,627.6832517259412,627.6832517259412,0,179029.21977383239
2025-06-09,1,26,26,529.50775835659033,7069.4703058453842,593.39364747685431,593.39364747685431,634.81620667304708,634.81620667304708,0,179029.21977383239
2025-06-09,2,26,26,534.65971748474067,7542.0036203959417,604.2204130348739,604.2204130348739,643.21163780682366,643.21163780682366,0,179029.21977383239
2025-06-10,0,26,26,530.78818050977713,6735.6578792712135,591.18904687904092,591.18904687904092,634.45833408810063,634.45833408810063,0,180036.05258339824
2025-06-10,1,26,26,534.72052120743319,7088.5599083347379,598.73873561233688,598.73873561233688,640.14886463738048,640.14886463738048,0,180036.05258339824
2025-06-10,2,26,26,536.85325693028085,7667.7295163196331,606.52368972881629,606.52368972881629,645.35176431945263,645.35176431945263,0,180036.05258339824
2025-06-11,0,26,26,535.02161338610028,6978.535636237053,595.90960693484942,595.90960693484942,638.51103309630412,638.51103309630412,0,147502.93852952914
2025-06-11,1,26,26,537.73367349327759,7052.9152159547766,601.38489334726228,601.38489334726228,641.72861134371988,641.72861134371988,0,147502.93852952914
2025-06-11,2,26,26,224.62660500365755,7471.6089617393609,292.66531230641652,292.66531230641652,331.38532894981176,331.38532894981176,0,147502.93852952914
2025-06-12,0,26,26,540.30344300540048,7164.9290266711696,602.06596942411466,602.06596942411466,644.56324227097753,644.56324227097753,0,115681.58306270425
2025-06-12,1,26,26,228.52923143649437,7189.4606713528174,292.79449512879393,292.79449512879393,333.52983973701248,333.52983973701248,0,115681.58306270425
2025-06-12,2,26,26,227.35026108856863,7382.5897862085358,294.99200485491315,294.99200485491315,333.92402783984221,333.92402783984221,0,115681.58306270425
2025-06-13,0,26,26,227.78107223737626,7076.2919218596744,289.22889714047028,289.22889714047028,332.88828911554515,332.88828911554515,0,116439.50386788187
2025-06-13,1,26,26,229.56557190878797,6722.8445368584198,292.26058896882273,292.26058896882273,332.20539571800379,332.20539571800379,0,116439.50386788187
2025-06-13,2,26,26,531.3481973046537,7265.4925697195767,598.92880170864089,598.92880170864089,637.72398301968747,637.72398301968747,0,116439.50386788187
2025-06-14,0,26,26,230.27222565049402,6633.5222528251152,289.79320941251632,289.79320941251632,331.27086106769013,331.27086106769013,0,150321.35268017396
2025-06-14,1,26,26,533.79015519286725,6664.6691992816859,595.71414775711435,595.71414775711435,635.66906223923593,635.66906223923593,0,150321.35268017396
2025-06-14,2,26,26,542.91587324892851,7189.2950028370733,610.42188186403712,610.42188186403712,648.08868006183559,648.08868006183559,0,150321.35268017396
2025-06-15,0,26,26,532.55267935185725,6631.8113005387358,592.13327009878833,592.13327009878833,633.6109217539622,633.6109217539622,0,182053.85636830353
2025-06-15,1,26,26,541.63906975235136,6665.3403526057864,603.59585403552171,603.59585403552171,643.55076851764329,643.55076851764329,0,182053.85636830353
2025-06-15,2,26,26,544.36770965073447,7187.9673740837234,611.87511578480485,611.87511578480485,649.54191398260321,649.54191398260321,0,182053.85636830353
2025-06-16,0,26,26,542.73706011435797,6677.148833773671,603.05460659147764,603.05460659147764,643.78206311580493,643.78206311580493,0,182497.09713390699
2025-06-16,1,26,26,546.07218822688469,6349.0618412869389,607.18212001254994,607.18212001254994,646.98628130265274,646.98628130265274,0,182497.09713390699
2025-06-16,2,26,26,546.3283529152319,7264.1584894295647,614.36051370528605,614.36051370528605,652.02276285449966,652.02276285449966,0,182497.09713390699
2025-06-17,0,26,26,544.8451146110533,6587.7779025196178,605.33356903756862,605.33356903756862,645.77306626648146,645.77306626648146,0,182315.75198921436
