date,K,M,S,initial_soc,final_soc,min_soc,planned_grid_kwh,planned_cost,emergency_cost,cost,emergency_kwh,unused_kwh,charge_kwh,discharge_kwh,tail_scenario_count,body_scenario_count,max_reserve_kwh,mean_reserve_kwh,requested_mip_gap,achieved_mip_gap,runtime_seconds,solver_status,computational_limited
2025-04-19,3,26,26,3273.9594412599813,8284.6009952327495,1722.5134805221251,33840.42609272094,16411.944707201412,12.025509294301793,16423.970216495713,5.4168140852219366,19139.41960612846,17958.771853169485,10037.027802491788,5,21,1509.9191717625135,713.3926453349618,0.029999999999999999,0.029444194747957904,10.224724199997581,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-04-20,3,26,26,8284.6009952327495,8446.6282189408612,1772.5396010892582,58555.85029978097,35179.081267095258,1790.973719858199,36970.054986953459,361.31087282090465,3140.8074149710351,19330.444068211662,15511.835193914148,5,21,1509.9191717625135,714.95258126882641,0.029999999999999999,0.025297580679003309,10.908655799998087,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-04-21,3,26,26,8446.6282189408612,8548.5260779709897,1945.8976115650053,60275.113602614801,36521.544620683555,0,36521.544620683555,0,8393.3651625976672,17226.999913456268,13862.161856772467,5,21,1509.9191717625135,715.18177281146518,0.029999999999999999,0.02548077704398221,10.939275600001565,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-04-22,3,26,26,8548.5260779709897,8298.248861149752,1777.8012913027221,58434.707400730738,35344.131123444356,88.118656580351441,35432.249780024707,33.079115701976853,3130.0115437248974,17947.869216738269,14763.023560697107,5,21,1468.3347253559718,701.9224418316162,0.029999999999999999,0.023689447440277546,10.650792500000534,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-04-23,3,26,26,8298.248861149752,8622.4833576457768,1892.8211344715469,59250.550972619545,35701.823449954543,0,35701.823449954543,0,4138.9312156036949,17999.431544751387,14287.728504402205,5,21,1468.3347253559718,702.20295800775841,0.029999999999999999,0.024395315126645053,10.98310329999731,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-04-24,3,26,26,8622.4833576457768,2372.5214367869607,1294.7023625717177,50291.972738679644,31204.169579391972,14.608920398495675,31218.778499790467,2.9599676625459779,6624.1452877640759,11608.665512374042,15027.984793795917,5,21,1468.3347253559718,702.62707651448841,0.029999999999999999,0.026630764743423744,10.222086199999467,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-04-25,3,26,26,2372.5214367869607,2466.1452328453006,1629.4353527002354,26884.556092164043,13163.991080919059,0,13163.991080919059,0,22451.652707044985,12359.39115087658,9926.8454157575252,5,21,1468.3347253559718,711.19659836567007,0.029999999999999999,0.021544651394834191,10.136644800000795,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-04-26,3,26,26,2466.1452328453006,7811.7675853703659,1321.8989248591668,34620.795284580352,16630.042098860678,91.86009982161103,16721.902198682288,14.6717936146959,26361.223171713009,17857.842925663976,9653.7926525152652,5,21,1468.3347253559718,715.78678825719851,0.029999999999999999,0.027039831498022408,10.462128900002426,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-04-27,2,27,27,7811.7675853703659,7956.4785441258291,1322.3016516221742,54765.046137617261,32508.917728360349,6503.8566816571711,39012.774410017519,1110.6640155083346,3420.0272594451048,19747.22024982758,15865.008539480419,5,22,1445.1654876029716,682.93727735153095,0.029999999999999999,0.028825717157377584,10.91383400000268,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-04-28,3,26,26,7956.4785441258291,7909.6805869174168,1285.8246075275792,56040.720212283166,33713.249504626816,23753.654650749082,57466.904155375902,3665.7750487065528,149.47269990359575,15669.333715300145,12734.278470880687,5,21,1445.1654876029716,682.93727735153095,0.029999999999999999,0.026259552884254952,10.893318999998883,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-04-29,3,26,26,7909.6805869174168,8050.9498527140167,1322.3016516221742,56898.725553447555,33902.07090287302,2454.7602693524859,36356.831172225502,460.81601775809429,6488.3159422783419,17425.629331808985,13987.61741954834,5,21,1445.1654876029716,684.91543035884808,0.029999999999999999,0.029683286583142208,11.145837399999436,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-04-30,3,26,26,8050.9498527140167,8567.6503108467423,1850.7535029546659,55212.512510345368,33473.946751686606,106.95116869094605,33580.897920377553,23.399688339914846,3095.073839950172,17994.492174117506,14110.508248715727,5,21,1445.1654876029716,688.58224587076722,0.029999999999999999,0.029710535669380929,31.230231800000183,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-05-01,3,26,26,8567.6503108467423,1654.0467886461622,1282.5789883430666,47110.271644179389,29998.345620394812,12363.387602873911,42361.733223268719,2270.0553849759535,2369.748473058391,11691.804874092006,15692.605117995046,5,21,1468.3347253559718,719.64596261983229,0.029999999999999999,0.029071771836000217,10.413549999997485,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-05-02,3,26,26,1654.0467886461622,1781.7088503745117,1276.7729447655363,27352.865000377849,13386.876526671924,14065.765921456643,27452.642448128565,2602.1666356362748,13081.836326279274,12989.365109715804,10406.489883314287,5,21,1445.1654876029716,688.76667914028474,0.029999999999999999,0.029915217379651343,10.731448000002274,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-05-03,3,26,26,1781.7088503745117,7679.0399736169529,1278.9721414193853,34056.749973899212,16239.320685411061,9504.1369048034358,25743.457590214497,1678.1796685058996,17866.636981730961,19439.594735557665,10438.473724883514,5,21,1468.3347253559718,694.87376523208923,0.029999999999999999,0.019723277596263369,92.67679450000287,Optimal,False
2025-05-04,3,26,26,7679.0399736169529,7864.9704675904977,1283.2159534853345,58745.36616495646,35176.989576107211,7297.3950357911317,42474.384611898342,1287.5138536273835,4820.7162114643206,17421.889627421071,13944.393153634885,5,21,1509.9191717625135,725.99549887874514,0.029999999999999999,0.025202392156150912,68.631016700001055,Optimal,False
2025-05-05,3,26,26,7864.9704675904977,7654.9435336659135,1300.661390720132,63453.920659256983,37808.492601318067,5545.9821418542833,43354.474743172352,1060.1184910954607,5900.1530623504077,19615.2817291272,16077.402441125159,5,21,1549.8865338311145,766.61622747242711,0.029999999999999999,0.0260124880620685,80.050924600000144,Optimal,False
2025-05-06,3,26,26,7654.9435336659135,8340.8653589467776,2055.255768614375,59876.146860847715,37075.572202724215,3475.4103107401861,40550.982513464405,700.02824873317888,3397.8622545517419,19425.793924261623,15117.563435899139,5,21,1595.3984831339171,794.92702211688879,0.029999999999999999,0.025417271894139868,89.014183800001774,Optimal,False
2025-05-07,3,26,26,8340.8653589467776,8454.9272837745339,1768.8012703233951,60456.46326016073,37499.440226074541,835.742953893189,38335.183179967731,191.889458737203,1839.1570376047362,19151.021047095906,15409.671315802709,5,21,1595.3984831339171,779.19251189747797,0.029999999999999999,0.021141988948894706,76.416118200002529,Optimal,False
2025-05-08,3,26,26,8454.9272837745339,4894.2325393721185,2608.9344312909034,56190.00428949434,36965.21965836086,320.46532796609756,37285.68498632696,64.463266029400913,1115.5295073558752,13247.636411210757,13935.210763042884,5,21,1660.6583407294434,803.45036308602528,0.029999999999999999,0.029759707856718057,36.601865000000544,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-05-09,3,26,26,4894.2325393721185,4895.809985904024,2464.4157510731334,29716.751467749236,16469.410604804893,5.1891985395606364,16474.599803344452,1.0968502514395766,18914.414059452291,12119.098456156162,9815.0500476077777,5,21,1660.6583407294434,829.9195805205095,0.029999999999999999,0.029992786472668453,16.403941000000486,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-05-10,3,26,26,4895.809985904024,9779.2505674166005,2623.6339090565652,36212.00725516204,19314.118905199899,0,19314.118905199899,0,16412.37422272989,17281.532767039429,9602.9450179406158,5,21,1773.5755379271775,862.67457578313713,0.029999999999999999,0.019552924185088756,75.482051999999385,Optimal,False
2025-05-11,3,26,26,9779.2505674166005,9400.9831865205961,2492.0886117499549,60645.342287691565,38338.986626244863,185.80697583333372,38524.7936020782,27.561666666666724,2389.1669585858122,16526.834501292084,13727.176588852995,5,21,1836.5557282545367,889.29811312711081,0.029999999999999999,0.021732350891474871,76.563712500003021,Optimal,False
2025-05-12,3,26,26,9400.9831865205961,9951.5203323182413,2813.7201688375044,61876.95329101025,39245.212821520472,0,39245.212821520472,0,6622.3895889421883,14883.605460614983,11560.236991880256,5,21,1773.5755379271775,862.43027212679715,0.029999999999999999,0.02142667782888075,69.342454199999338,Optimal,False
2025-05-13,3,26,26,9951.5203323182413,9606.2946415251336,2548.292756202115,60984.607509781257,38746.829785407841,0,38746.829785407841,0,5227.7915032855353,15464.770323909765,12837.167084080706,5,21,1836.5557282545367,889.75958985982595,0.029999999999999999,0.021195700460295425,86.362414700000954,Optimal,False
2025-05-14,3,26,26,9606.2946415251336,9767.6364547371722,2885.8886631848804,61392.352308583679,38978.149050279593,129.93819362307619,39108.087243902672,29.669641197186024,5323.4148514444942,15469.740437432625,12385.282122429591,5,21,1924.5098832737733,929.73131698282975,0.029999999999999999,0.020708256397717204,92.365497799997684,Optimal,False
2025-05-15,3,26,26,9767.6364547371722,4394.6347030876141,3163.8046028484519,54370.210169086298,35821.623532894919,81.137070954211055,35902.760603849129,18.412464619444464,4493.7944788273808,10344.586568577017,13214.816697031989,5,21,1924.5098832737733,932.52963769935536,0.029999999999999999,0.029885938640431702,25.621123500000976,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-05-16,3,26,26,4394.6347030876141,3976.5769361980956,2639.5043454339707,28853.260978721279,15903.455019692248,38.270884748472703,15941.72590444072,18.052304126638067,24501.600784763265,10686.620815536222,9032.4148507849022,5,21,1924.5098832737733,932.52963769935536,0.029999999999999999,0.029974359711606533,27.515722100000858,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-05-17,3,26,26,3976.5769361980956,9240.3002055470188,2103.3295448363783,36144.448272592133,18926.290942194762,0,18926.290942194762,0,17665.988936233894,17327.943740057221,9298.2834870323186,5,21,1836.5557282545367,887.19668411855173,0.029999999999999999,0.021718531560646074,55.51129530000253,Optimal,False
2025-05-18,3,26,26,9240.3002055470188,9773.956938176816,2957.5672473517698,60076.50349655006,37778.574474671252,117.64616765692998,37896.220642328182,28.073091662034074,2625.9508256004847,17485.087385498933,13682.629722887321,5,21,1836.5557282545367,889.79468285731014,0.029999999999999999,0.023768725422154479,99.00102490000063,Optimal,False
2025-05-19,3,26,26,9773.956938176816,9430.0214492600426,2541.9791931597942,59217.476805783546,37150.597535252818,180.10484486968213,37330.7023801225,26.703958020562254,9030.4491511045981,15831.878961708484,13133.363899008971,5,21,1836.5557282545367,891.1000662601059,0.029999999999999999,0.023396545293554019,80.396041899999545,Optimal,False
2025-05-20,3,26,26,9430.0214492600426,9484.1332862316958,2536.4276161353096,59116.556631761661,37163.539553744791,0,37163.539553744791,0,1393.0452976416136,16565.346653573146,13369.230136119761,5,21,1924.5098832737733,937.1612924001106,0.029999999999999999,0.024121103345550995,102.67029629999888,Optimal,False
2025-05-21,3,26,26,9484.1332862316958,9380.2663273172784,2485.5130468226671,59338.232134927799,37211.365797347353,367.51239079655022,37578.878188143906,102.64981552649516,5189.910312738074,15693.87693371511,12805.520579332218,5,21,1924.5098832737733,956.90749091614862,0.029999999999999999,0.023750480331643443,99.998239500000636,Optimal,False
2025-05-22,3,26,26,9380.2663273172784,4035.5982875487448,2692.1330095184421,52218.872705285306,34288.804056126959,0,34288.804056126959,0,4278.2346792115659,10180.044448414501,13056.037239007426,5,21,1836.5557282545367,925.13015604008388,0.029999999999999999,0.02989897997283927,35.824070100003155,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-05-23,3,26,26,4035.5982875487448,3898.4427653291018,2318.0802395210344,28504.102637864504,15582.752301170178,0,15582.752301170178,0,20062.183534821837,11286.369419510569,9265.3991998012352,5,21,1924.5098832737733,957.06681370452156,0.029999999999999999,0.029997415955649621,31.686937600003148,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-05-24,3,26,26,3898.4427653291018,9478.9043410807335,2613.716421307292,35916.922397116447,18789.520549095112,12.844325507726934,18802.364874602838,1.9106471562256502,23857.268707182524,17287.618608317607,8980.5556545607924,5,21,1924.5098832737733,960.50217784434528,0.029999999999999999,0.022395585525706873,87.300295299999561,Optimal,False
2025-05-25,3,26,26,9478.9043410807335,9508.9333197803389,2542.421520666277,58035.896856535655,36409.811681424646,0,36409.811681424646,0,6500.6902240726631,15595.63351736852,12605.437068238854,5,21,1924.5098832737733,962.83761594670489,0.029999999999999999,0.025266121671281352,103.99983240000074,Optimal,False
2025-05-26,3,26,26,9508.9333197803389,8597.6158318776415,1547.7553712846509,57641.408079364322,36343.193599512495,197.70285019153025,36540.896449704029,44.775876949063047,874.27906241673577,16064.514121100408,13832.442177203751,5,21,1924.5098832737733,969.84154700010311,0.029999999999999999,0.028057848973319827,99.854571800002304,Optimal,False
2025-05-27,3,26,26,8597.6158318776415,9503.2746896370427,2449.7969132720664,58649.281365191026,36825.184165880688,0,36825.184165880688,0,5243.2031210648001,16845.357748119866,12829.646803993637,5,21,1836.5557282545367,934.42753429604898,0.029999999999999999,0.025322602818114257,92.346145200001047,Optimal,False
2025-05-28,3,26,26,9503.2746896370427,9727.4565696506052,2582.7437361203893,57471.640028004367,36202.609248406923,129.24573037057922,36331.854978777505,30.754363492176424,1771.0771718074893,17135.418040404536,13677.924920715475,5,21,1836.5557282545367,936.36588418403699,0.029999999999999999,0.024281005854343115,71.414757300000929,Optimal,False
2025-05-29,3,26,26,9727.4565696506052,3323.6529120657742,2009.6361166754823,50195.144380678466,33153.143270959568,1960.2991005187987,35113.44237147837,376.19529772033286,174.10141177199534,10792.305570806087,14505.190804179278,5,21,1924.5098832737733,966.36283944223737,0.029999999999999999,0.029408772913962006,36.013214999999036,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-05-30,3,26,26,3323.6529120657742,3710.4695272318663,2307.9926451632427,29127.674216438005,16000.868038523606,154.62175409931439,16155.489792622921,32.529250239540097,20090.400237093494,11186.500048778438,8712.9300858610495,5,21,1924.5098832737733,966.9962055887338,0.029999999999999999,0.027300808127547264,31.357731399999466,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-05-31,3,26,26,3710.4695272318663,9457.6230255799437,2445.5343356153653,34729.440847051985,18163.384671135384,810.40901495806497,18973.79368609345,241.37949389529101,18100.845954384728,17412.393094996241,8931.6002584336911,5,21,1964.1491567323328,1003.6912963394539,0.029999999999999999,0.029608182840747115,10.921775000002526,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-01,3,26,26,9457.6230255799437,7024.9739991844453,1311.2021239830278,58593.861089734288,36709.129383448715,70948.541529147289,107657.670912596,12344.945096906928,0,10017.705317879805,10303.725431238588,5,21,1964.1491567323328,1000.3302899139411,0.029999999999999999,0.026937996426192292,10.909873000000516,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-02,3,26,26,7024.9739991844453,6870.0629846513502,1311.6266226527159,63362.436504303987,39174.570811258192,46214.461962524299,85389.032773782499,8467.0095927091479,226.16465031073184,16325.7574199063,13363.283423203891,5,21,1964.1491567323328,1006.2995528760425,0.029999999999999999,0.029579503542218128,28.509650699998019,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-03,3,26,26,6870.0629846513502,7308.5159628801694,1311.6266226527159,66263.237696921919,41220.218381901454,33269.181695745603,74489.400077647064,5556.6853954913331,26.181096824946053,16877.723588679168,13276.348426424196,5,21,1979.5269895333352,1072.1493478285488,0.029999999999999999,0.023410415390486196,82.579484500001854,Optimal,False
2025-06-04,3,26,26,7308.5159628801694,7566.3607967142452,1334.89258048698,69592.868120514075,42909.164819662743,20626.100196304422,63535.265015967161,3676.9799916399343,54.370713376902359,17569.243324525156,13999.02674241471,5,21,2183.3735645886391,1167.9082822159439,0.029999999999999999,0.028636458377910224,93.659781199999998,Optimal,False
2025-06-05,3,26,26,7566.3607967142452,2132.183762809063,1329.4082912928232,66620.620596905996,42436.405057190947,14224.979319388196,56661.384376579139,2626.3720973111185,441.94651142926551,13402.565771767651,15746.837605646462,5,21,2307.7143680016229,1209.2649456603529,0.029999999999999999,0.029997646963376728,21.152645100002701,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-06,3,26,26,2132.183762809063,2698.9547769935853,1329.4082912928232,34547.077416178632,18732.092121918118,19334.306741060154,38066.398862978269,3901.9927939633562,4682.5557567051692,12639.079687740779,9727.5606343039599,5,21,2307.7143680016229,1209.2649456603529,0.029999999999999999,0.029006899966367464,12.359375100000761,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-07,3,26,26,2698.9547769935853,8174.1574143994203,1354.5433119379761,41237.183818372359,21900.414651426778,9847.5258440984162,31747.940495525196,1591.7567123657934,3266.0433363562493,18466.850810789379,10030.466783074153,5,21,2502.1258672117287,1275.8152894235393,0.029999999999999999,0.02968523471465493,10.035375499999645,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-08,3,26,26,8174.1574143994203,9620.6730600648752,2434.8584574441256,85447.374095948981,54453.287749764779,1.8770792054932739,54455.164828970272,0.85966531050756767,15888.287648721394,16174.519814592219,11799.496968720785,5,21,2575.0912174432156,1332.3978614284736,0.029999999999999999,0.026473590558958395,10.339126200000464,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-09,3,26,26,9620.6730600648752,9933.1328522070835,2282.6646659260459,85965.776434309286,55899.102459777132,124.16503668348984,56023.267496460619,56.717406062435131,11567.835956177876,17056.48072596066,13534.53557510015,5,21,2650.0444574367079,1398.2645272579384,0.029999999999999999,0.022969141865610814,10.723524399996677,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-10,3,26,26,9933.1328522070835,9978.1090636413155,2620.7547646131734,89103.624162157939,58408.926465830955,37.294919433305431,58446.22138526426,17.031817696440235,14248.022362677246,16914.267334489414,13660.077950645624,5,21,2756.6945882340065,1452.5427716272891,0.029999999999999999,0.022171822285236356,10.350025899999309,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-11,3,26,26,9978.1090636413155,10113.911601614091,2651.5691535075703,89911.056975328727,58825.730638567329,0,58825.730638567329,0,9997.2758093168832,19511.118764051051,15681.783914705858,5,21,2650.0444574367079,1398.2982996874748,0.029999999999999999,0.025455950475088862,9.7248011999981827,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-12,3,26,26,10113.911601614091,7939.6092239235131,3141.0731441900216,85218.168019828532,56763.771604760783,0,56763.771604760783,0,11817.564501341256,15289.916974081467,14341.70488892751,5,21,2650.0444574367079,1400.6604664793203,0.029999999999999999,0.024839647522638543,8.8641141000007337,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-13,3,26,26,7939.6092239235131,7663.2793367185295,3158.1067345564065,42378.977029417285,26480.820453147502,0,26480.820453147502,0,11928.484291566469,12388.820717554216,10283.641679703398,5,21,2650.0444574367079,1401.9176550793152,0.029999999999999999,0.026008442382434188,22.568705199999386,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-14,3,26,26,7663.2793367185295,10124.613581797583,2862.9702397374112,48561.467680788621,29001.469614934547,0,29001.469614934547,0,17534.451835407475,13781.433025315748,8947.7599299346111,5,21,2756.6945882340065,1455.8391114595061,0.029999999999999999,0.028103211343990395,9.2471540999977151,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-15,3,26,26,10124.613581797583,10191.317700313972,2791.9025821285959,89606.898006603151,59026.274186346593,23.354390328614514,59049.628576675204,10.832277517910256,15877.022725311606,16072.102730586194,12958.369505110069,5,21,2756.6945882340065,1459.9467977607114,0.029999999999999999,0.029755026953001692,9.1925096000013582,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-16,3,26,26,10191.317700313972,10134.045210622113,2689.8156052943605,90134.430985640036,59467.070113783215,37.32036397906527,59504.390477762281,13.076511555383767,14215.813797201437,17311.50591605256,14073.865032725245,5,21,2756.6945882340065,1443.8479256913322,0.029999999999999999,0.021398040452114808,8.9903970999985177,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-17,3,26,26,10134.045210622113,9819.1876229712216,2459.0582587905437,89676.65067605795,59010.697781010516,91.995464248184689,59102.693245258699,27.36011696643396,12136.842806101817,16913.308416535263,13983.15164627937,5,21,2756.6945882340065,1444.6479944105379,0.029999999999999999,0.020665256128303798,8.9544372000018484,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-18,3,26,26,9819.1876229712216,10005.297686184596,2678.835354818526,90383.413231291168,59433.198378282672,11.498035248859068,59444.696413531528,5.2888846590888079,16391.707862312702,15268.96998287112,12200.366629233577,5,21,2756.6945882340065,1444.6479944105379,0.029999999999999999,0.021578038271266097,9.0193977000017185,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-19,3,26,26,10005.297686184596,7871.0057225679757,2917.1134072867062,85068.709985609836,56541.590937631663,0,56541.590937631663,0,15937.55754370262,14697.426364011564,13825.778122104333,5,21,2756.6945882340065,1444.6479944105379,0.029999999999999999,0.029356927310682419,8.8519874000012351,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-20,3,26,26,7871.0057225679757,7375.0859849465332,3412.4111073136428,40580.990046879044,25295.717358560389,0,25295.717358560389,0,16476.948390676716,11314.676684534899,9611.2158783325685,5,21,2756.6945882340065,1456.722641427662,0.029999999999999999,0.025640707480904322,24.531226200000674,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-21,3,26,26,7375.0859849465332,10517.1060778712,2878.5551897088749,45357.229030669907,27013.069481242826,0,27013.069481242826,0,20184.114197976895,15845.033416109551,10006.658983416539,5,21,2650.0444574367079,1410.8520213689922,0.029999999999999999,0.023917131983162782,9.1435769000017899,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-22,3,26,26,10517.1060778712,9622.6930815406049,2344.939934658179,84864.187740009598,55278.447792058898,127.91554045810061,55406.363332517001,49.79906563514303,15283.364102976404,15675.017365083553,13501.735762415216,5,21,2650.0444574367079,1410.8557314107118,0.029999999999999999,0.026447927185182428,8.8299667999999656,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-23,3,26,26,9622.6930815406049,9933.640284586354,2674.1776173187764,87148.705458881595,56970.771351863805,58.836241084527643,57029.607592948334,26.948394627819248,16641.46305675184,16805.538494823257,13332.633698065669,5,21,2650.0444574367079,1411.4182129857008,0.029999999999999999,0.022786920909310469,9.2938235000001441,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-24,3,26,26,9933.640284586354,10011.353219703533,2706.1629239378053,86668.721341035911,56801.816348101849,2973.0247759945792,59774.841124096427,630.89064936115346,7264.1346077980324,19456.544689439841,15689.859556840809,5,21,2650.0444574367079,1411.4182129857008,0.029999999999999999,0.022824834220307129,8.610464099998353,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-25,3,26,26,10011.353219703533,10054.079860749967,2700.9763384649268,86479.887189352507,56573.244846912246,0,56573.244846912246,0,12653.743970049683,17632.988819444043,14244.266966807885,5,21,2650.0444574367079,1411.574477725761,0.029999999999999999,0.022961825539729842,8.9780661999975564,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-26,3,26,26,10054.079860749967,6721.4214348813393,3040.7263852028032,81037.654927662021,54143.499183738371,0,54143.499183738371,0,13923.170585974318,13507.858377032288,13940.757868677916,5,21,2609.2203278371621,1366.7119306111044,0.029999999999999999,0.025622581748971886,9.1116435000003548,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-27,3,26,26,6721.4214348813393,6942.5879329358295,3062.7147432737224,39660.16010642911,24072.921913327591,0,24072.921913327591,0,17490.746424013989,11572.199828944316,9174.4320131958593,5,21,2650.0444574367079,1411.0497559649857,0.029999999999999999,0.028426609552506029,21.164101200000005,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-28,3,26,26,6942.5879329358295,10244.012402990815,3083.6285476011403,44260.440781807163,25839.105178338632,133.96921636905083,25973.074394707684,29.691758947041407,16609.847607642747,15431.983123133192,9528.6243066883981,5,21,2756.6945882340065,1447.095657990021,0.029999999999999999,0.028452184495999129,8.8840989999989688,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-29,3,26,26,10244.012402990815,10243.855155173342,2634.3321508488148,85477.941402282508,55852.207963839493,314.83700898146174,56167.044972820957,97.024891151060004,13274.78851188724,15960.793532887941,12928.384284674954,5,21,2756.6945882340065,1447.1684155933135,0.029999999999999999,0.025903135519744942,8.8909132000007958,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-06-30,3,26,26,10243.855155173342,9644.4887177443125,2500.7106231999537,83291.409370606852,54219.955091688353,325.36204660753674,54545.31713829589,110.77065142738525,11013.454359260157,16055.113016457235,13544.071337016489,5,21,2756.6945882340065,1447.1684155933135,0.029999999999999999,0.025682707137630278,8.927703900000779,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-07-01,3,26,26,9644.4887177443125,7385.7098892626573,1343.6723550724901,82885.516072664817,53420.839580406195,10652.71205116821,64073.551631574403,2715.2373004531696,5550.3369433270818,16930.386011005648,15746.51361454807,5,21,2650.0444574367079,1404.0717504787997,0.029999999999999999,0.027943318128426202,8.8056015000001935,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-07-02,3,26,26,7385.7098892626573,7713.6446064312695,1389.0722190953495,87110.08537674637,55529.901060358701,6921.0037576034701,62450.904817962175,1713.8871876775816,12361.957395973222,17168.987138591106,13611.738336807039,5,21,3323.010745760716,1766.6739002555241,0.029999999999999999,0.029758453635440933,9.0364493999986735,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-07-03,3,26,26,7713.6446064312695,2105.2171130733104,1379.8865028013311,82870.367298129218,54767.869051688198,2873.2148532238298,57641.083904912026,711.21166376064878,6415.270589634415,12913.022015496197,15507.132576574078,5,21,3323.010745760716,1767.1694332130521,0.029999999999999999,0.029689798972891635,9.0914553000002343,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-07-04,3,26,26,2105.2171130733104,2705.4129355302653,1381.4914907558609,39865.054303137709,23643.676061949674,13632.319081661142,37275.995143610817,3632.0568847908989,11928.18146859996,11304.663223424854,8616.6009707628727,5,21,3366.5581995733673,1798.7955223245012,0.029999999999999999,0.025423595802986417,56.180313500000921,Optimal,False
2025-07-05,3,26,26,2705.4129355302653,7890.2693065363201,1424.3076098264914,48166.022646698744,27901.961077799588,6218.8169904060405,34120.778068205625,1615.6449257440845,13213.100277699645,16379.561021952979,8601.0736938764639,5,21,3480.2532316316233,1809.3659354309898,0.029999999999999999,0.021735099634457609,61.272629600000073,Optimal,False
2025-07-06,3,26,26,7890.2693065363201,7515.7589068580719,1387.5299043865614,77359.473834915683,49249.387252925502,34385.777870540347,83635.165123465849,6547.2139106767245,1019.0197166926882,18056.557045316516,14962.870566416799,5,21,3480.2532316316233,1809.3081304476825,0.029999999999999999,0.023401230650363099,79.78689459999805,Optimal,False
2025-07-07,3,26,26,7515.7589068580719,9677.8555157893788,2605.2180947391771,86926.028421314593,56413.803978872689,313.34524816166874,56727.149227034359,143.49468619467788,8487.1607298093513,16984.171910500416,11811.292299467163,5,21,3516.6120801786674,1843.1680274815772,0.029999999999999999,0.029978621344790551,37.434266399999615,certified_by_feasible_policy_and_global_lp_lower_bound,False
2025-07-08,3,26,26,9677.8555157893788,10800,3308.2750977216137,88433.980360808273,58320.16557434338,709.96529847389922,59030.130872817281,165.02213321270975,8767.0751961638907,17108.474975794048,12847.934694603624,5,21,3563.3834192630688,1875.5840286729467,0.029999999999999999,0.029779049081936595,26.446255299997574,certified_by_feasible_policy_and_global_lp_lower_bound,False
