date,method,actual_cost_yuan,empirical_expected_cost_yuan,emergency_kwh
2025-05-28,empirical_Q80,51178.747557671137,51863.62552907817,390.19492651902146
2025-05-29,point_forecast,57508.370258306051,54718.273355990234,2554.8046714191496
2025-05-29,conditional_empirical_mean,56577.946629321603,53825.746735186636,2269.5223420953862
2025-05-29,empirical_Q80,52218.303426136175,51733.596290620721,576.8932685909615
2025-05-30,point_forecast,30160.985446180846,30582.811350255746,1236.7730075687411
2025-05-30,conditional_empirical_mean,29716.743082905865,29929.181412726008,1054.638026581116
2025-05-30,empirical_Q80,29261.23805135498,28655.982333329008,475.82386613109037
2025-05-31,point_forecast,29605.742349406748,30252.314620105957,1213.9976426886201
2025-05-31,conditional_empirical_mean,29740.155249882802,29763.533106194682,1180.8217263350314
2025-05-31,empirical_Q80,28738.074149225671,28542.144118195647,455.66161033593716
2025-06-01,point_forecast,97850.690783316648,54431.425136809208,12375.898079402634
2025-06-01,conditional_empirical_mean,96487.622141703323,53981.793530155846,12025.033043046253
2025-06-01,empirical_Q80,86211.379200449403,51907.494926214262,8873.9423686669143
2025-06-02,point_forecast,97431.398001322246,57646.450948931728,11950.084769018791
2025-06-02,conditional_empirical_mean,95423.563810351916,56761.838455340978,11330.070028896231
2025-06-02,empirical_Q80,83849.107591192311,54646.128302296202,7889.4103006388432
2025-06-03,point_forecast,85167.58744314767,61123.987373033691,8034.568323437019
2025-06-03,conditional_empirical_mean,81511.77052130946,59888.663420486584,6979.5515941609865
2025-06-03,empirical_Q80,69955.445819207933,57809.987210896928,3579.789926721111
2025-06-04,point_forecast,74254.869140050199,64301.331583447696,5811.8019507729532
2025-06-04,conditional_empirical_mean,70809.244481397152,62738.632374439287,4755.7349743969171
2025-06-04,empirical_Q80,64736.057096814118,60463.417662656306,2410.4792999506813
2025-06-05,point_forecast,79610.916436564643,66441.639423515793,6504.8005570886644
2025-06-05,conditional_empirical_mean,75866.426843957641,64659.924594535696,5324.0226742934938
2025-06-05,empirical_Q80,65917.30080905564,62274.07554978093,2109.8362088893828
2025-06-06,point_forecast,60091.053396153366,33417.681275137358,7832.9921432165102
2025-06-06,conditional_empirical_mean,57405.109620372052,32378.492795197239,6996.9195187650212
2025-06-06,empirical_Q80,50135.515280875661,31073.756720916266,4815.2202165158797
2025-06-07,point_forecast,50609.940027653145,36013.25824275038,5403.7601925794715
2025-06-07,conditional_empirical_mean,46986.292079445273,34501.92437316318,4283.8619328331797
2025-06-07,empirical_Q80,39827.036780907118,33178.91086913702,2112.4849135854756
2025-06-08,point_forecast,61286.434245948272,77018.073870159104,1122.9826645114547
2025-06-08,conditional_empirical_mean,61975.987776354392,73126.766733816679,676.23635135230825
2025-06-08,empirical_Q80,65206.416034091351,70035.051876837082,90.428204802918458
2025-06-09,point_forecast,68616.397928736114,76157.141332975618,2772.5594917406606
2025-06-09,conditional_empirical_mean,66254.289874028735,72734.624157908605,1697.0495366589644
2025-06-09,empirical_Q80,65624.668742710201,69685.567393149569,309.95257148081078
2025-06-10,point_forecast,66666.565910372185,76901.796240230091,2320.7198954658925
2025-06-10,conditional_empirical_mean,64684.026780386172,73141.827832439187,1244.4223414038033
2025-06-10,empirical_Q80,65798.48525604012,70144.967593755675,266.70775521143378
2025-06-11,point_forecast,82366.097887424199,77306.628621221709,5520.5783808630567
2025-06-11,conditional_empirical_mean,76247.239852757994,73347.46041049331,3520.6721936477261
2025-06-11,empirical_Q80,70986.021911056567,70303.650987587083,1193.5493996988273
2025-06-12,point_forecast,67162.270677672932,79160.888316449957,2175.999242649305
2025-06-12,conditional_empirical_mean,64751.911631069219,74645.303402770776,922.13365653079609
2025-06-12,empirical_Q80,67131.854950547975,71443.499259156175,179.74330052517871
2025-06-13,point_forecast,35460.228020254333,42890.0783470264,852.69189557382856
2025-06-13,conditional_empirical_mean,35233.917728229862,40705.275166782238,456.76619322952689
2025-06-13,empirical_Q80,36617.788556707237,39169.597724025974,57.192101211627495
2025-06-14,point_forecast,35332.48575645122,42706.188606857439,1020.9504891583196
2025-06-14,conditional_empirical_mean,34681.268120564986,40534.672038950666,446.68736546355257
2025-06-14,empirical_Q80,36395.398467564941,39033.37324271736,76.285478162961738
2025-06-15,point_forecast,66479.66077632668,77743.55961452733,2091.1444794394097
2025-06-15,conditional_empirical_mean,63654.659482935458,73176.63848589464,832.28668130787594
2025-06-15,empirical_Q80,65319.358416339943,70166.16515135589,21.409154080683493
2025-06-16,point_forecast,67984.351453407697,79462.939383143646,2516.7306843922897
2025-06-16,conditional_empirical_mean,65300.397756931168,74688.493486037289,1186.525537747749
2025-06-16,empirical_Q80,67377.950514454526,71498.529623702445,269.73536380686835
2025-06-17,point_forecast,73811.630621702701,79839.329686578916,3768.8355031299384
2025-06-17,conditional_empirical_mean,69819.8913542589,74835.119241990367,2079.7263151681204
2025-06-17,empirical_Q80,69770.028958850831,71683.864893705046,728.34537529600107
2025-06-18,point_forecast,62642.72651853491,80409.594537461962,1027.5088363285931
2025-06-18,conditional_empirical_mean,62896.443114313719,75431.823581895558,399.53339223415173
2025-06-18,empirical_Q80,67362.577654749926,72181.421448723951,34.285407571820087
2025-06-19,point_forecast,64789.122042894858,79371.274295464435,1654.5365150654859
2025-06-19,conditional_empirical_mean,64482.081172865452,74567.122465788314,931.73236556401378
2025-06-19,empirical_Q80,67052.525403344625,71387.616825374935,159.42568879283658
2025-06-20,point_forecast,34027.212296762867,41250.871349794426,977.75830892917975
2025-06-20,conditional_empirical_mean,33838.828815356166,39250.076518921975,564.12707542215628
2025-06-20,empirical_Q80,35207.440457390032,37792.854707927436,95.706975738389474
2025-06-21,point_forecast,34201.977217289677,41156.369595490192,902.37035668972908
2025-06-21,conditional_empirical_mean,34452.127500529998,39271.102677127499,634.37758893831415
2025-06-21,empirical_Q80,35248.955837405272,37805.325953752385,92.966625542142964
2025-06-22,point_forecast,64942.554168423652,76037.471470397446,2290.7369924719205
2025-06-22,conditional_empirical_mean,62829.033143136978,71981.894990290908,1183.3250322901149
2025-06-22,empirical_Q80,64584.279738580401,68875.352521295572,238.82135515824831
2025-06-23,point_forecast,64007.045342346079,76161.772175251957,1959.8654259504794
2025-06-23,conditional_empirical_mean,61876.432301852365,72172.250112928887,925.02506457707204
2025-06-23,empirical_Q80,64443.135209745262,69056.007282994091,149.54848894314705
2025-06-24,point_forecast,85914.62417977993,75412.060812132782,6942.4002416724379
2025-06-24,conditional_empirical_mean,79923.483932466217,71677.514521937555,4969.4615728454546
2025-06-24,empirical_Q80,73813.650047100717,68653.844043563062,2376.3659086642028
2025-06-25,point_forecast,66414.466962882114,76395.318805798321,2642.3985493213254
2025-06-25,conditional_empirical_mean,64148.456447381061,72207.55038189872,1485.5372219196424
2025-06-25,empirical_Q80,66094.541341077012,69049.886901993174,630.81872363788329
2025-06-26,point_forecast,64657.58379772956,76463.895366354933,2032.1504640642661
2025-06-26,conditional_empirical_mean,63102.96826739324,72231.323640388582,1048.680650877408
2025-06-26,empirical_Q80,64236.449389150548,69134.292571686863,30.378130394726213
2025-06-27,point_forecast,33187.390976772993,39696.84432778645,894.05009211942138
2025-06-27,conditional_empirical_mean,32894.255395257082,38057.421257730195,525.37395848505992
2025-06-27,empirical_Q80,33995.18662072024,36549.336456520687,75.887865329180272
2025-06-28,point_forecast,34843.763863645836,39433.964648074725,1431.9988286639614
2025-06-28,conditional_empirical_mean,33986.342463765526,37868.721232521289,917.76563206165292
2025-06-28,empirical_Q80,34613.775303397699,36343.300327598401,340.38538750164014
2025-06-29,point_forecast,65540.012734914271,75093.5323871328,2541.420065586236
2025-06-29,conditional_empirical_mean,63559.668065998529,71543.90464033313,1501.701036683889
2025-06-29,empirical_Q80,64578.480254592359,68405.718243412601,402.42481543470194
2025-06-30,point_forecast,66392.150602959446,73663.642082914972,2652.280881684886
2025-06-30,conditional_empirical_mean,64638.168933119887,70887.474553662963,1791.6677622337686
2025-06-30,empirical_Q80,64919.40985338483,67907.629203601973,491.89395524711205
2025-07-01,point_forecast,92243.087652272647,72270.861818140736,9834.8711743224048
2025-07-01,conditional_empirical_mean,89525.342536247423,70011.942390986107,8820.9664267466651
2025-07-01,empirical_Q80,82333.845099388593,67046.758301666181,5710.4096565757045
2025-07-02,point_forecast,84314.142673064693,73331.547192187252,7484.8392072796796
2025-07-02,conditional_empirical_mean,82931.057369801565,71206.061721030754,6716.716985647191
2025-07-02,empirical_Q80,77716.161395161005,68484.425740830615,4128.3303725731748
2025-07-03,point_forecast,84579.513920372745,74288.295928679334,6275.6073083889969
2025-07-03,conditional_empirical_mean,83287.666182523026,73559.841379843347,5686.6336141556194
2025-07-03,empirical_Q80,74098.14198556167,70708.962362078484,2273.8534089373388
2025-07-04,point_forecast,62430.690239752192,38667.154363960166,9135.666522618325
2025-07-04,conditional_empirical_mean,59536.275067795701,37483.332221863922,8117.1033928441402
2025-07-04,empirical_Q80,50591.981419475647,36158.741729473528,5098.3870268913852
2025-07-05,point_forecast,60219.271595587561,39635.7249289545,7994.005796276143
2025-07-05,conditional_empirical_mean,57343.609018547984,38434.888728845071,6919.08917082478
2025-07-05,empirical_Q80,48046.950041507785,37079.433666411969,3845.0040810559994
2025-07-06,point_forecast,102267.8569356841,67665.289860623481,12233.196903351869
2025-07-06,conditional_empirical_mean,101051.04870736015,67189.024387482379,11581.891558054051
2025-07-06,empirical_Q80,87498.727611927388,64472.48961101981,7143.3027305505166
2025-07-07,point_forecast,71219.715373412357,73487.672903336614,3411.7826646396866
2025-07-07,conditional_empirical_mean,68739.715713354744,72598.367205595147,2412.3122418618486
2025-07-07,empirical_Q80,67366.29036207922,69735.068290006748,632.72436577623012
2025-07-08,point_forecast,74304.594519604434,75976.900269321908,2873.818286833095
2025-07-08,conditional_empirical_mean,75879.029011160383,74999.837082611906,2988.2223183043816
2025-07-08,empirical_Q80,71445.169495218492,72258.578945073081,840.15780908951831
2025-07-09,point_forecast,66757.50441101547,75697.081473232422,1002.6980023228551
2025-07-09,conditional_empirical_mean,67867.371039450751,74711.20197624978,1026.0817871996585
2025-07-09,empirical_Q80,68680.055814460065,71955.581449757301,222.00351792364984
2025-07-10,point_forecast,68860.297198399145,74484.210100001641,1896.8421206548237
2025-07-10,conditional_empirical_mean,69452.134869792717,73644.831352673908,1809.525851280865
2025-07-10,empirical_Q80,67983.954205770176,70981.592021576056,302.96232861462374
2025-07-11,point_forecast,42014.284532280493,47643.265866324829,1295.6444934907031
2025-07-11,conditional_empirical_mean,41566.500392427093,46199.547768205928,889.18124642055704
2025-07-11,empirical_Q80,42550.250008425122,44505.840692393489,295.45818087588412
2025-07-12,point_forecast,42588.709343871342,46554.227148832637,1578.0623614400342
2025-07-12,conditional_empirical_mean,40995.427611943058,45106.902624718452,914.14733095041731
2025-07-12,empirical_Q80,41348.074146804036,43422.010184674305,203.66376498042445
2025-07-13,point_forecast,66461.109986519237,73546.071072310544,1351.8387140473496
2025-07-13,conditional_empirical_mean,67303.05961528953,72535.689177533757,1354.6527115120489
2025-07-13,empirical_Q80,66401.354730808482,69860.279174813419,94.913224898641545
2025-07-14,point_forecast,64995.730703603724,73554.244648725624,1017.3173403324492
2025-07-14,conditional_empirical_mean,64663.203941526794,72520.278530212585,694.55155385387661
2025-07-14,empirical_Q80,66557.803174359477,69820.561478613934,109.78213035213044
2025-07-15,point_forecast,64641.532333007621,75423.379931634234,841.43723587836507
2025-07-15,conditional_empirical_mean,64448.65301691588,74125.63159878552,451.97779646622195
2025-07-15,empirical_Q80,67734.323387989425,71466.327967893798,103.7033069794019
2025-07-16,point_forecast,68941.803630589362,73961.992346170679,2242.5446162255494
2025-07-16,conditional_empirical_mean,68406.767521664558,72793.887702073684,1775.3747217953519
2025-07-16,empirical_Q80,67582.204587584798,70188.163622319029,385.02822186975743
2025-07-17,point_forecast,72293.741197093652,73689.187048041276,2862.9984197147332
2025-07-17,conditional_empirical_mean,71433.721593994851,72444.470357415063,2306.300141514128
2025-07-17,empirical_Q80,68985.494669486798,69811.394488612219,680.63317483434412
2025-07-18,point_forecast,40312.735660648541,46225.267848669304,950.2636652841403
2025-07-18,conditional_empirical_mean,39451.470125878201,44810.27360108943,460.57446541981403
2025-07-18,empirical_Q80,40862.924111214226,43135.585054055991,82.719376752142793
2025-07-19,point_forecast,41077.529216061703,45819.268613840453,1334.1555161966362
2025-07-19,conditional_empirical_mean,39865.489425113694,44385.889841202043,780.3064423318192
2025-07-19,empirical_Q80,40236.076644770917,42731.046067541072,45.246911953364474
2025-07-20,point_forecast,66478.120273462904,73444.796045258729,1732.7989762742025
2025-07-20,conditional_empirical_mean,65970.395088477817,71768.501884314901,1254.9234142293997
2025-07-20,empirical_Q80,66439.265892163239,69136.505827529603,278.16841032217565
2025-07-21,point_forecast,68961.064141675044,74414.795008308734,2107.669705618292
2025-07-21,conditional_empirical_mean,67813.652168367902,72694.769229153811,1474.4992921674798
2025-07-21,empirical_Q80,67289.674304393149,70080.468613592966,261.09892369149202
2025-07-22,point_forecast,68573.412820673489,74463.61151733654,2146.5883460529353
2025-07-22,conditional_empirical_mean,67525.93333199402,72726.232058782422,1473.5468385375407
2025-07-22,empirical_Q80,68631.520445823975,70087.639934678853,534.4047821019534
2025-07-23,point_forecast,70379.267603304572,74185.902012621431,2263.4169873003502
2025-07-23,conditional_empirical_mean,69716.335879725724,72707.778193962353,1764.5202639032814
2025-07-23,empirical_Q80,68365.425018173963,70034.416190694858,444.00209973876713
2025-07-24,point_forecast,70018.719493953511,74697.721619391232,2335.8989019173691
2025-07-24,conditional_empirical_mean,68794.425931529928,73135.630222137392,1651.2775648557099
2025-07-24,empirical_Q80,69460.967602947872,70426.591555805324,659.76672151832133
2025-07-25,point_forecast,40686.221412266466,45690.106603012653,1232.1492008488253
2025-07-25,conditional_empirical_mean,39691.466831395723,44123.340140353946,697.84047170950748
2025-07-25,empirical_Q80,40430.609678326662,42468.624426800758,165.2513035617639
2025-07-26,point_forecast,39793.711764108339,46136.948961745111,1092.9192518290579
2025-07-26,conditional_empirical_mean,39453.533238946649,44542.115872113958,677.46295269146231
2025-07-26,empirical_Q80,40534.30021199488,42908.762669085292,82.531633391766718
2025-07-27,point_forecast,73938.341535368556,73205.537566187995,3406.399596271659
2025-07-27,conditional_empirical_mean,73167.959807577863,71674.314580753155,2803.8352118211446
2025-07-27,empirical_Q80,70663.042567782555,69036.077441913309,1162.57630946531
2025-07-28,point_forecast,74800.624091297243,74342.669275452412,3195.6626460712541
2025-07-28,conditional_empirical_mean,73478.616437074219,72755.099051204088,2553.5136369848597
2025-07-28,empirical_Q80,70554.263742657713,70104.885573714273,893.92394186980937
2025-07-29,point_forecast,69533.314116284251,75313.082491987501,1967.8285648734209
2025-07-29,conditional_empirical_mean,68982.598893271555,73618.398440386663,1525.286539532096
2025-07-29,empirical_Q80,69842.942110463773,70924.322906506131,721.88384854210699
2025-07-30,point_forecast,70354.625105670348,74469.520951121085,2250.6609017413457
2025-07-30,conditional_empirical_mean,69814.490147928533,73179.011761180285,1828.7032738391622
2025-07-30,empirical_Q80,68012.048054002735,70537.362718469609,380.33057609916392
2025-07-31,point_forecast,69921.036560792141,73872.176043901156,2076.1112269706255
2025-07-31,conditional_empirical_mean,68600.499835454568,72664.722101539461,1533.1885239853673
2025-07-31,empirical_Q80,67436.49062041023,70117.638620889935,311.5512227483714
2025-08-01,point_forecast,39224.844181316985,43216.867207607087,1091.8962837219833
2025-08-01,conditional_empirical_mean,39219.357654305015,42494.732154862562,921.89680045320301
2025-08-01,empirical_Q80,39476.330575709435,41073.942283637414,302.44865629384526
2025-08-02,point_forecast,38886.072039554449,42187.571450184172,819.86465839341213
2025-08-02,conditional_empirical_mean,39208.615941808603,41851.992168745892,821.90011232246741
2025-08-02,empirical_Q80,39060.200600765216,40413.298259255585,226.24770036475491
2025-08-03,point_forecast,64569.039285784143,69315.684675028431,1158.8506908612701
2025-08-03,conditional_empirical_mean,65380.053752802021,69262.878433942999,1307.1955578462453
2025-08-03,empirical_Q80,65306.84032258657,66759.282528977739,386.42348395684144
2025-08-04,point_forecast,61988.14202934123,67538.378561781719,708.84567177340909
2025-08-04,conditional_empirical_mean,62174.605257952549,68093.309623842841,895.76940300323895
2025-08-04,empirical_Q80,63291.758445974468,65457.588598814116,105.19084328407268
2025-08-05,point_forecast,61417.472300670051,66404.657714607078,734.58225310320472
2025-08-05,conditional_empirical_mean,62164.303433260953,67023.158833433525,1063.3009160876691
2025-08-05,empirical_Q80,62752.078766912542,64483.736983729978,190.30923676261773
2025-08-06,point_forecast,68669.590684365976,64930.696596102178,2728.5822238193878
2025-08-06,conditional_empirical_mean,69368.490008167995,65674.962495229047,3085.6227791483361
2025-08-06,empirical_Q80,66732.084159931808,63286.909292099976,1467.2176183335371
2025-08-07,point_forecast,63271.600254330886,64530.690991982352,1606.9963593476004
2025-08-07,conditional_empirical_mean,64320.311014632309,65197.833419022558,2021.208712783922
2025-08-07,empirical_Q80,62498.35001368275,62826.249839676108,582.00853269991262
2025-08-08,point_forecast,38988.661346100082,39114.754337049344,945.0170608107785
2025-08-08,conditional_empirical_mean,39690.908187728615,39590.218588625125,1194.5860595004779
2025-08-08,empirical_Q80,38097.185375374538,38072.205766879801,326.41828789535487
2025-08-09,point_forecast,38834.888978784104,38875.432188446386,1125.5135520575061
2025-08-09,conditional_empirical_mean,39530.290335369456,39317.578049895623,1414.6297502120733
2025-08-09,empirical_Q80,37919.618014973217,37844.560197487437,388.3253064182141
2025-08-10,point_forecast,61719.238481094602,63374.936986751432,1128.735889621021
2025-08-10,conditional_empirical_mean,62426.399253475596,63995.456295400916,1427.3130089965589
2025-08-10,empirical_Q80,61233.858993810842,61888.183244327178,355.26002886520428
2025-08-11,point_forecast,64673.055416450472,63529.025407006076,1838.8812199375445
2025-08-11,conditional_empirical_mean,65418.777077701299,64123.918114339576,2154.6000524585693
2025-08-11,empirical_Q80,62971.059800654504,62011.847626489871,767.29281682737792
2025-08-12,point_forecast,65917.84525594255,63940.107488435075,2106.9675639328179
2025-08-12,conditional_empirical_mean,66513.748813695522,64472.188902141344,2356.3838328465536
2025-08-12,empirical_Q80,63451.785522308557,62305.374379002424,797.39709111768252
2025-08-13,point_forecast,61576.425700222804,64302.982351698578,1159.1892978578753
2025-08-13,conditional_empirical_mean,61988.245525181512,64696.71823122583,1343.9343901344303
2025-08-13,empirical_Q80,61813.658083039321,62497.806719318607,441.20905930749586
2025-08-14,point_forecast,68651.907118457326,63876.374201795734,2534.714354813661
2025-08-14,conditional_empirical_mean,69366.684734848124,64334.280018061327,2796.4131692101514
2025-08-14,empirical_Q80,64237.115303207524,62191.068257154278,926.42257652888736
2025-08-15,point_forecast,40621.913724560989,38676.290706433931,1713.3537993696791
2025-08-15,conditional_empirical_mean,41382.087345979446,39016.666531941002,2001.0806150053761
2025-08-15,empirical_Q80,38615.094913704212,37560.5860535545,625.81296661547208
2025-08-16,point_forecast,39713.90732325158,38729.575221609368,1286.6399099187984
2025-08-16,conditional_empirical_mean,40383.387936756262,39030.215532959635,1518.1438691814024
2025-08-16,empirical_Q80,38552.450434050203,37556.666711249978,481.54360097781188
2025-08-17,point_forecast,65155.387366479219,63106.67632335009,2077.4509036479567
2025-08-17,conditional_empirical_mean,65916.464327610738,63571.829220487314,2337.1870954614642
2025-08-17,empirical_Q80,62512.837468599158,61446.64770071346,751.72968874033847
2025-08-18,point_forecast,66685.57865199355,63896.683740407731,2185.9707051634268
2025-08-18,conditional_empirical_mean,67250.868935056598,64331.022214751174,2402.4387878149009
2025-08-18,empirical_Q80,63509.506562782059,62208.873374208211,772.92223094762312
2025-08-19,point_forecast,62769.594638655639,64213.095441433506,1323.4579045754958
2025-08-19,conditional_empirical_mean,63767.924081660938,64626.572121323406,1665.3856338795085
2025-08-19,empirical_Q80,62236.796149059934,62482.327923611374,452.45673677857815
2025-08-20,point_forecast,75366.962865012931,63851.079490248114,3986.3844506685436
2025-08-20,conditional_empirical_mean,75877.51569899336,64269.983577208463,4220.9645859732436
2025-08-20,empirical_Q80,70430.626942933974,62135.198370333739,2188.960781050564
2025-08-21,point_forecast,61789.315169734546,64742.942706540569,1096.468709189279
2025-08-21,conditional_empirical_mean,62128.339063329622,65114.883063679947,1290.3408008198428
2025-08-21,empirical_Q80,62355.72230275115,62939.347441363425,447.67616307424282
2025-08-22,point_forecast,42695.931308388208,39070.149316255316,1998.0078650155988
2025-08-22,conditional_empirical_mean,43393.732703848189,39351.465159951484,2200.9631838924752
2025-08-22,empirical_Q80,40429.106858714193,37900.879117323741,988.86964761405875
2025-08-23,point_forecast,38495.009429768237,39638.006006610733,1024.5511607829828
2025-08-23,conditional_empirical_mean,38929.24568549027,39869.727662808305,1200.3716233314713
2025-08-23,empirical_Q80,37960.00666589231,38403.826573678918,301.12931789675753
2025-08-24,point_forecast,67539.610123911523,64928.250559499349,2480.0737528432737
2025-08-24,conditional_empirical_mean,67899.828878015353,65146.814091403736,2634.520687171404
2025-08-24,empirical_Q80,62804.683922728094,62967.136776029263,584.82835183104737
2025-08-25,point_forecast,70801.834151812393,65809.450941675852,3219.5746179466187
2025-08-25,conditional_empirical_mean,70852.332854847817,66033.705197262912,3334.6418798714253
2025-08-25,empirical_Q80,66357.994022409956,63743.260347801748,1312.4047750415755
2025-08-26,point_forecast,64236.93288656637,66210.493925823481,1370.7552135938483
2025-08-26,conditional_empirical_mean,64916.777375246304,66423.200384404132,1570.6033322311537
2025-08-26,empirical_Q80,63196.399442406924,64115.688100006293,346.64361951165074
2025-08-27,point_forecast,69694.642296424019,66119.133610314719,2449.3549822140794
2025-08-27,conditional_empirical_mean,69704.724425257824,66303.61039683377,2502.8322720702749
2025-08-27,empirical_Q80,64593.090485432665,63982.887180899292,615.007450929068
2025-08-28,point_forecast,69292.032393126341,66330.323589998079,2556.2114934998476
2025-08-28,conditional_empirical_mean,69576.436057941086,66478.461504970517,2699.2391069383602
2025-08-28,empirical_Q80,67026.585985045807,64159.518200150829,1162.5384226255687
2025-08-29,point_forecast,41438.739715440854,40679.981467069039,1326.2539271628748
2025-08-29,conditional_empirical_mean,41453.377502235526,40779.416819680933,1409.0752266078412
2025-08-29,empirical_Q80,40470.407957695534,39304.297241904431,546.82639728840832
2025-08-30,point_forecast,39928.586243567333,40642.478159571605,1220.5573431521141
2025-08-30,conditional_empirical_mean,40435.100136285961,40689.003757704282,1424.0917449013314
2025-08-30,empirical_Q80,39076.722410125236,39203.730881886229,384.56821026325082
2025-08-31,point_forecast,63883.313020382244,67032.687580849015,1286.1338732240069
2025-08-31,conditional_empirical_mean,64063.007911466411,67035.374674075632,1360.6075780498413
2025-08-31,empirical_Q80,62907.666955878136,64685.766853556888,199.34616953522158
2025-09-01,point_forecast,58915.80335709652,67188.960358186319,0
2025-09-01,conditional_empirical_mean,58981.272568819215,67060.784212158222,0
2025-09-01,empirical_Q80,62360.526414261498,64783.090638494003,0
2025-09-02,point_forecast,59366.971081515396,64984.988264257816,502.9999375035066
2025-09-02,conditional_empirical_mean,58787.071219042286,65295.952960676179,422.41494495903396
2025-09-02,empirical_Q80,60366.081304814827,62740.928900847844,8.3269940208600701
2025-09-03,point_forecast,56731.797963656812,63562.578437288714,298.9822690997803
2025-09-03,conditional_empirical_mean,56397.631204017074,64116.38718495697,318.341496221169
2025-09-03,empirical_Q80,59052.948522498715,61330.138461300761,45.278006618349309
2025-09-04,point_forecast,58352.402159478115,62037.500468615275,850.91128496617284
2025-09-04,conditional_empirical_mean,57896.862406517168,62878.336550578519,875.39438651165881
2025-09-04,empirical_Q80,58420.348623462152,60040.747487851542,182.09412802662399
2025-09-05,point_forecast,34900.458880952952,39285.092224910361,14.561875268499477
2025-09-05,conditional_empirical_mean,34107.704794572433,40255.9416653765,19.345773782907315
2025-09-05,empirical_Q80,36681.977486854783,38095.195424080426,0
2025-09-06,point_forecast,35198.088126507093,38572.555324218374,231.39607865640949
2025-09-06,conditional_empirical_mean,34134.934548141799,39867.660683993578,242.19466534410793
2025-09-06,empirical_Q80,36200.375158623312,37500.80008636562,33.65464334196546
2025-09-07,point_forecast,57721.425594165492,61011.758673717719,734.70594559802555
2025-09-07,conditional_empirical_mean,56575.52316417564,62593.46435484245,750.49173436456192
2025-09-07,empirical_Q80,57826.019301283886,59229.99153491469,197.17690575230597
2025-09-08,point_forecast,63299.72720279581,56758.087195293141,3332.2083922786305
2025-09-08,conditional_empirical_mean,66157.162614818721,58469.789198197192,4522.4984628075326
2025-09-08,empirical_Q80,59836.916046225,55031.448804818676,1781.7529027874336
2025-09-09,point_forecast,58526.063832964144,57973.260322822076,1890.8757447844234
2025-09-09,conditional_empirical_mean,61575.807616314385,59581.194021749674,3075.0624024480585
2025-09-09,empirical_Q80,55694.278770761543,56101.273340813095,443.63694917012896
2025-09-10,point_forecast,66762.44328450397,57953.416953449392,3544.229561805867
2025-09-10,conditional_empirical_mean,68516.635965808688,59544.281308847523,4450.7989506782505
2025-09-10,empirical_Q80,60983.271465676073,56087.725410966785,1592.7768787032828
2025-09-11,point_forecast,58148.906448317517,58902.143721288165,1563.383725952538
2025-09-11,conditional_empirical_mean,60601.038848385942,60315.455322256486,2581.5695259998138
2025-09-11,empirical_Q80,56334.745871600178,56760.209707422269,467.84387936838903
2025-09-12,point_forecast,34625.042721391539,33148.460511240941,1472.5546831462093
2025-09-12,conditional_empirical_mean,37029.823298737108,34772.405369540058,2631.0366220395936
2025-09-12,empirical_Q80,32998.660854595961,32200.973563285956,594.24291296175579
2025-09-13,point_forecast,34984.237241049632,33058.328642389715,1473.0961960984632
2025-09-13,conditional_empirical_mean,37545.355276357288,34638.031904651238,2534.1760348980647
2025-09-13,empirical_Q80,32729.614118574496,32045.319427430019,509.07110883108896
2025-09-14,point_forecast,61667.491294935258,59111.914112167331,2388.1998659995243
2025-09-14,conditional_empirical_mean,64134.284776663888,60433.785225654246,3420.9771701443715
2025-09-14,empirical_Q80,57156.224490262473,56928.57453116899,716.31692095298615
2025-09-15,point_forecast,59244.350016233511,59894.461338537578,1745.7661166311184
2025-09-15,conditional_empirical_mean,62355.993374079575,61159.232718157073,2814.6345178529082
2025-09-15,empirical_Q80,57111.96846257057,57588.957520285512,458.81734558148645
2025-09-16,point_forecast,59003.487590276723,60019.690826038692,1791.5071160304219
2025-09-16,conditional_empirical_mean,62517.450311617664,61335.606892210591,3093.8665446910991
2025-09-16,empirical_Q80,57371.427015888214,57762.512847267164,552.82064684023339
2025-09-17,point_forecast,59845.725855605226,60354.830424333268,1640.5449430929484
2025-09-17,conditional_empirical_mean,61937.692452038915,61641.319942506474,2541.2851508158496
2025-09-17,empirical_Q80,56990.090959801018,58030.954427775323,337.31098001498469
2025-09-18,point_forecast,59630.45773202274,59699.997333204301,1584.6609840762285
2025-09-18,conditional_empirical_mean,62477.927945190633,61132.918881560749,2627.73433024318
2025-09-18,empirical_Q80,57521.286800085822,57551.406793596499,451.11172973157068
2025-09-19,point_forecast,33858.839857303108,34044.2696692432,1149.9941364455822
2025-09-19,conditional_empirical_mean,36087.073659977294,35596.03465171373,2143.4724821521045
2025-09-19,empirical_Q80,33075.152149700822,32921.135303357703,472.98825575892488
2025-09-20,point_forecast,36146.675275378417,33441.548142879488,1622.815579603423
2025-09-20,conditional_empirical_mean,38919.438013377898,35002.166037807678,2761.0067064926538
2025-09-20,empirical_Q80,34289.260132404226,32338.50591023203,730.21042955969313
2025-09-21,point_forecast,57955.833599907171,61169.808861639845,1123.5786415637485
2025-09-21,conditional_empirical_mean,61623.228314122214,62314.564086831786,2287.3614582822293
2025-09-21,empirical_Q80,57950.624942997456,58672.714530578181,362.47537870767439
2025-09-22,point_forecast,60416.498058676523,60806.106938645607,1877.7390378522264
2025-09-22,conditional_empirical_mean,63364.209304008364,62118.395546438653,3064.7835827161266
