date,timestamp,month,value_kw,series,form,scope
2025-01-27,2025-01-27 20:30:00,1,4261.46,load_kw,raw,initial_history
2025-01-27,2025-01-27 20:40:00,1,4285.0938999999998,load_kw,raw,initial_history
2025-01-27,2025-01-27 20:50:00,1,4324.2529999999997,load_kw,raw,initial_history
2025-01-27,2025-01-27 21:00:00,1,4333.6199999999999,load_kw,raw,initial_history
2025-01-27,2025-01-27 21:10:00,1,4425.0087999999996,load_kw,raw,initial_history
2025-01-27,2025-01-27 21:20:00,1,4477.1599999999999,load_kw,raw,initial_history
2025-01-27,2025-01-27 21:30:00,1,4534.9200000000001,load_kw,raw,initial_history
2025-01-27,2025-01-27 21:40:00,1,4670.4607999999998,load_kw,raw,initial_history
2025-01-27,2025-01-27 21:50:00,1,4209.4059999999999,load_kw,raw,initial_history
2025-01-27,2025-01-27 22:00:00,1,3453.5799999999999,load_kw,raw,initial_history
2025-01-27,2025-01-27 22:10:00,1,3443.3827999999999,load_kw,raw,initial_history
2025-01-27,2025-01-27 22:20:00,1,3545.5713000000001,load_kw,raw,initial_history
2025-01-27,2025-01-27 22:30:00,1,3454.9200000000001,load_kw,raw,initial_history
2025-01-27,2025-01-27 22:40:00,1,3488.4052999999999,load_kw,raw,initial_history
2025-01-27,2025-01-27 22:50:00,1,3432.3528999999999,load_kw,raw,initial_history
2025-01-27,2025-01-27 23:00:00,1,3329.71,load_kw,raw,initial_history
2025-01-27,2025-01-27 23:10:00,1,3480.5689000000002,load_kw,raw,initial_history
2025-01-27,2025-01-27 23:20:00,1,3636.2046999999998,load_kw,raw,initial_history
2025-01-27,2025-01-27 23:30:00,1,3704.6700000000001,load_kw,raw,initial_history
2025-01-27,2025-01-27 23:40:00,1,3794.5385000000001,load_kw,raw,initial_history
2025-01-27,2025-01-27 23:50:00,1,3647.2224000000001,load_kw,raw,initial_history
2025-01-27,2025-01-28 00:00:00,1,3458.6700000000001,load_kw,raw,initial_history
2025-01-28,2025-01-28 00:10:00,1,3695.8008,load_kw,raw,initial_history
2025-01-28,2025-01-28 00:20:00,1,3746.0434,load_kw,raw,initial_history
2025-01-28,2025-01-28 00:30:00,1,3518.1399999999999,load_kw,raw,initial_history
2025-01-28,2025-01-28 00:40:00,1,3552.6532999999999,load_kw,raw,initial_history
2025-01-28,2025-01-28 00:50:00,1,3734.221,load_kw,raw,initial_history
2025-01-28,2025-01-28 01:00:00,1,3904.3899999999999,load_kw,raw,initial_history
2025-01-28,2025-01-28 01:10:00,1,4025.7550999999999,load_kw,raw,initial_history
2025-01-28,2025-01-28 01:20:00,1,4030.1350000000002,load_kw,raw,initial_history
2025-01-28,2025-01-28 01:30:00,1,3922.9499999999998,load_kw,raw,initial_history
2025-01-28,2025-01-28 01:40:00,1,3824.4288999999999,load_kw,raw,initial_history
2025-01-28,2025-01-28 01:50:00,1,3961.0852,load_kw,raw,initial_history
2025-01-28,2025-01-28 02:00:00,1,4083.0700000000002,load_kw,raw,initial_history
2025-01-28,2025-01-28 02:10:00,1,3751.6921000000002,load_kw,raw,initial_history
2025-01-28,2025-01-28 02:20:00,1,3735.2172,load_kw,raw,initial_history
2025-01-28,2025-01-28 02:30:00,1,4067.8699999999999,load_kw,raw,initial_history
2025-01-28,2025-01-28 02:40:00,1,4034.0333999999998,load_kw,raw,initial_history
2025-01-28,2025-01-28 02:50:00,1,4054.8445000000002,load_kw,raw,initial_history
2025-01-28,2025-01-28 03:00:00,1,4185.7399999999998,load_kw,raw,initial_history
2025-01-28,2025-01-28 03:10:00,1,4035.1473999999998,load_kw,raw,initial_history
2025-01-28,2025-01-28 03:20:00,1,4041.1612,load_kw,raw,initial_history
2025-01-28,2025-01-28 03:30:00,1,4228.1700000000001,load_kw,raw,initial_history
2025-01-28,2025-01-28 03:40:00,1,4150.5681000000004,load_kw,raw,initial_history
2025-01-28,2025-01-28 03:50:00,1,3990.3903,load_kw,raw,initial_history
2025-01-28,2025-01-28 04:00:00,1,3958.27,load_kw,raw,initial_history
2025-01-28,2025-01-28 04:10:00,1,4098.0835999999999,load_kw,raw,initial_history
2025-01-28,2025-01-28 04:20:00,1,4324.2712000000001,load_kw,raw,initial_history
2025-01-28,2025-01-28 04:30:00,1,4445.8900000000003,load_kw,raw,initial_history
2025-01-28,2025-01-28 04:40:00,1,4299.1989999999996,load_kw,raw,initial_history
2025-01-28,2025-01-28 04:50:00,1,4121.6278000000002,load_kw,raw,initial_history
2025-01-28,2025-01-28 05:00:00,1,4122.5600000000004,load_kw,raw,initial_history
2025-01-28,2025-01-28 05:10:00,1,4331.0667000000003,load_kw,raw,initial_history
2025-01-28,2025-01-28 05:20:00,1,4567.3091000000004,load_kw,raw,initial_history
2025-01-28,2025-01-28 05:30:00,1,4503.04,load_kw,raw,initial_history
2025-01-28,2025-01-28 05:40:00,1,4041.9142000000002,load_kw,raw,initial_history
2025-01-28,2025-01-28 05:50:00,1,4336.4031999999997,load_kw,raw,initial_history
2025-01-28,2025-01-28 06:00:00,1,5278.0600000000004,load_kw,raw,initial_history
2025-01-28,2025-01-28 06:10:00,1,5563.1746999999996,load_kw,raw,initial_history
2025-01-28,2025-01-28 06:20:00,1,5398.3694999999998,load_kw,raw,initial_history
2025-01-28,2025-01-28 06:30:00,1,5262.3900000000003,load_kw,raw,initial_history
2025-01-28,2025-01-28 06:40:00,1,5373.1737999999996,load_kw,raw,initial_history
2025-01-28,2025-01-28 06:50:00,1,5415.1845000000003,load_kw,raw,initial_history
2025-01-28,2025-01-28 07:00:00,1,5366.79,load_kw,raw,initial_history
2025-01-28,2025-01-28 07:10:00,1,5507.4853999999996,load_kw,raw,initial_history
2025-01-28,2025-01-28 07:20:00,1,5621.7384000000002,load_kw,raw,initial_history
2025-01-28,2025-01-28 07:30:00,1,5460.2399999999998,load_kw,raw,initial_history
2025-01-28,2025-01-28 07:40:00,1,5173.8734000000004,load_kw,raw,initial_history
2025-01-28,2025-01-28 07:50:00,1,6039.7811000000002,load_kw,raw,initial_history
2025-01-28,2025-01-28 08:00:00,1,7434.6000000000004,load_kw,raw,initial_history
2025-01-28,2025-01-28 08:10:00,1,7344.1121000000003,load_kw,raw,initial_history
2025-01-28,2025-01-28 08:20:00,1,6870.6698999999999,load_kw,raw,initial_history
2025-01-28,2025-01-28 08:30:00,1,6915.7799999999997,load_kw,raw,initial_history
2025-01-28,2025-01-28 08:40:00,1,7270.9596000000001,load_kw,raw,initial_history
2025-01-28,2025-01-28 08:50:00,1,7335.7982000000002,load_kw,raw,initial_history
2025-01-28,2025-01-28 09:00:00,1,7155.6499999999996,load_kw,raw,initial_history
2025-01-28,2025-01-28 09:10:00,1,7266.6944999999996,load_kw,raw,initial_history
2025-01-28,2025-01-28 09:20:00,1,7264.8831,load_kw,raw,initial_history
2025-01-28,2025-01-28 09:30:00,1,7124.7799999999997,load_kw,raw,initial_history
2025-01-28,2025-01-28 09:40:00,1,7246.2619000000004,load_kw,raw,initial_history
2025-01-28,2025-01-28 09:50:00,1,7265.0789000000004,load_kw,raw,initial_history
2025-01-28,2025-01-28 10:00:00,1,7108.46,load_kw,raw,initial_history
2025-01-28,2025-01-28 10:10:00,1,7094.3410000000003,load_kw,raw,initial_history
2025-01-28,2025-01-28 10:20:00,1,7149.4215999999997,load_kw,raw,initial_history
2025-01-28,2025-01-28 10:30:00,1,7172.4499999999998,load_kw,raw,initial_history
2025-01-28,2025-01-28 10:40:00,1,7140.0093999999999,load_kw,raw,initial_history
2025-01-28,2025-01-28 10:50:00,1,7043.5177999999996,load_kw,raw,initial_history
2025-01-28,2025-01-28 11:00:00,1,6978.1400000000003,load_kw,raw,initial_history
2025-01-28,2025-01-28 11:10:00,1,7040.9616999999998,load_kw,raw,initial_history
2025-01-28,2025-01-28 11:20:00,1,6956.3891000000003,load_kw,raw,initial_history
2025-01-28,2025-01-28 11:30:00,1,6879.9899999999998,load_kw,raw,initial_history
2025-01-28,2025-01-28 11:40:00,1,7171.3198000000002,load_kw,raw,initial_history
2025-01-28,2025-01-28 11:50:00,1,6961.3833999999997,load_kw,raw,initial_history
2025-01-28,2025-01-28 12:00:00,1,6370.9399999999996,load_kw,raw,initial_history
2025-01-28,2025-01-28 12:10:00,1,6423.4767000000002,load_kw,raw,initial_history
2025-01-28,2025-01-28 12:20:00,1,6568.6521000000002,load_kw,raw,initial_history
2025-01-28,2025-01-28 12:30:00,1,6438.1599999999999,load_kw,raw,initial_history
2025-01-28,2025-01-28 12:40:00,1,6287.1949000000004,load_kw,raw,initial_history
2025-01-28,2025-01-28 12:50:00,1,6479.1347999999998,load_kw,raw,initial_history
2025-01-28,2025-01-28 13:00:00,1,6792.9399999999996,load_kw,raw,initial_history
2025-01-28,2025-01-28 13:10:00,1,6680.6574000000001,load_kw,raw,initial_history
2025-01-28,2025-01-28 13:20:00,1,6675.5401000000002,load_kw,raw,initial_history
2025-01-28,2025-01-28 13:30:00,1,6880.8999999999996,load_kw,raw,initial_history
2025-01-28,2025-01-28 13:40:00,1,6856.2812000000004,load_kw,raw,initial_history
2025-01-28,2025-01-28 13:50:00,1,6797.9078,load_kw,raw,initial_history
2025-01-28,2025-01-28 14:00:00,1,6709.25,load_kw,raw,initial_history
2025-01-28,2025-01-28 14:10:00,1,6409.1625999999997,load_kw,raw,initial_history
2025-01-28,2025-01-28 14:20:00,1,6385.2374,load_kw,raw,initial_history
2025-01-28,2025-01-28 14:30:00,1,6578.1000000000004,load_kw,raw,initial_history
2025-01-28,2025-01-28 14:40:00,1,6440.6354000000001,load_kw,raw,initial_history
2025-01-28,2025-01-28 14:50:00,1,6326.8870999999999,load_kw,raw,initial_history
2025-01-28,2025-01-28 15:00:00,1,6362.3900000000003,load_kw,raw,initial_history
2025-01-28,2025-01-28 15:10:00,1,6295.0708000000004,load_kw,raw,initial_history
2025-01-28,2025-01-28 15:20:00,1,6209.2848999999997,load_kw,raw,initial_history
2025-01-28,2025-01-28 15:30:00,1,6280.8800000000001,load_kw,raw,initial_history
2025-01-28,2025-01-28 15:40:00,1,6557.9894999999997,load_kw,raw,initial_history
2025-01-28,2025-01-28 15:50:00,1,6590.4511000000002,load_kw,raw,initial_history
2025-01-28,2025-01-28 16:00:00,1,6299.6099999999997,load_kw,raw,initial_history
2025-01-28,2025-01-28 16:10:00,1,6061.1781000000001,load_kw,raw,initial_history
2025-01-28,2025-01-28 16:20:00,1,6073.5349999999999,load_kw,raw,initial_history
2025-01-28,2025-01-28 16:30:00,1,6249.3100000000004,load_kw,raw,initial_history
2025-01-28,2025-01-28 16:40:00,1,6319.6437999999998,load_kw,raw,initial_history
2025-01-28,2025-01-28 16:50:00,1,6238.3077999999996,load_kw,raw,initial_history
2025-01-28,2025-01-28 17:00:00,1,6124.8500000000004,load_kw,raw,initial_history
2025-01-28,2025-01-28 17:10:00,1,6136.4853999999996,load_kw,raw,initial_history
2025-01-28,2025-01-28 17:20:00,1,6163.6161000000002,load_kw,raw,initial_history
2025-01-28,2025-01-28 17:30:00,1,6315.8599999999997,load_kw,raw,initial_history
2025-01-28,2025-01-28 17:40:00,1,6634.6226999999999,load_kw,raw,initial_history
2025-01-28,2025-01-28 17:50:00,1,5833.7084000000004,load_kw,raw,initial_history
2025-01-28,2025-01-28 18:00:00,1,4422.4799999999996,load_kw,raw,initial_history
2025-01-28,2025-01-28 18:10:00,1,4302.3329999999996,load_kw,raw,initial_history
2025-01-28,2025-01-28 18:20:00,1,4470.1742999999997,load_kw,raw,initial_history
2025-01-28,2025-01-28 18:30:00,1,4307.0900000000001,load_kw,raw,initial_history
2025-01-28,2025-01-28 18:40:00,1,4237.2871999999998,load_kw,raw,initial_history
2025-01-28,2025-01-28 18:50:00,1,4317.5250999999998,load_kw,raw,initial_history
2025-01-28,2025-01-28 19:00:00,1,4384.8100000000004,load_kw,raw,initial_history
2025-01-28,2025-01-28 19:10:00,1,4276.7737999999999,load_kw,raw,initial_history
2025-01-28,2025-01-28 19:20:00,1,4278.3325999999997,load_kw,raw,initial_history
2025-01-28,2025-01-28 19:30:00,1,4401.9200000000001,load_kw,raw,initial_history
2025-01-28,2025-01-28 19:40:00,1,4394.1904999999997,load_kw,raw,initial_history
2025-01-28,2025-01-28 19:50:00,1,4464.2871999999998,load_kw,raw,initial_history
2025-01-28,2025-01-28 20:00:00,1,4561.7299999999996,load_kw,raw,initial_history
2025-01-28,2025-01-28 20:10:00,1,4423.1921000000002,load_kw,raw,initial_history
2025-01-28,2025-01-28 20:20:00,1,4426.7505000000001,load_kw,raw,initial_history
2025-01-28,2025-01-28 20:30:00,1,4543.0900000000001,load_kw,raw,initial_history
2025-01-28,2025-01-28 20:40:00,1,4370.3261000000002,load_kw,raw,initial_history
2025-01-28,2025-01-28 20:50:00,1,4284.0833000000002,load_kw,raw,initial_history
2025-01-28,2025-01-28 21:00:00,1,4408.6499999999996,load_kw,raw,initial_history
2025-01-28,2025-01-28 21:10:00,1,4457.5690000000004,load_kw,raw,initial_history
2025-01-28,2025-01-28 21:20:00,1,4323.9183999999996,load_kw,raw,initial_history
2025-01-28,2025-01-28 21:30:00,1,4281.0500000000002,load_kw,raw,initial_history
2025-01-28,2025-01-28 21:40:00,1,4594.3062,load_kw,raw,initial_history
2025-01-28,2025-01-28 21:50:00,1,4240.9948000000004,load_kw,raw,initial_history
2025-01-28,2025-01-28 22:00:00,1,3367.27,load_kw,raw,initial_history
2025-01-28,2025-01-28 22:10:00,1,3176.4938000000002,load_kw,raw,initial_history
2025-01-28,2025-01-28 22:20:00,1,3156.7372,load_kw,raw,initial_history
2025-01-28,2025-01-28 22:30:00,1,3120.3200000000002,load_kw,raw,initial_history
2025-01-28,2025-01-28 22:40:00,1,3431.1774,load_kw,raw,initial_history
2025-01-28,2025-01-28 22:50:00,1,3606.7013999999999,load_kw,raw,initial_history
2025-01-28,2025-01-28 23:00:00,1,3512.4000000000001,load_kw,raw,initial_history
2025-01-28,2025-01-28 23:10:00,1,3493.9477999999999,load_kw,raw,initial_history
2025-01-28,2025-01-28 23:20:00,1,3546.1120000000001,load_kw,raw,initial_history
2025-01-28,2025-01-28 23:30:00,1,3598.2800000000002,load_kw,raw,initial_history
2025-01-28,2025-01-28 23:40:00,1,3622.7543999999998,load_kw,raw,initial_history
2025-01-28,2025-01-28 23:50:00,1,3644.9018999999998,load_kw,raw,initial_history
2025-01-28,2025-01-29 00:00:00,1,3606.8000000000002,load_kw,raw,initial_history
2025-01-29,2025-01-29 00:10:00,1,3458.6048999999998,load_kw,raw,initial_history
2025-01-29,2025-01-29 00:20:00,1,3543.9983999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 00:30:00,1,3765.6999999999998,load_kw,raw,initial_history
2025-01-29,2025-01-29 00:40:00,1,3687.1271999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 00:50:00,1,3655.5767000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 01:00:00,1,3753.48,load_kw,raw,initial_history
2025-01-29,2025-01-29 01:10:00,1,3716.6518000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 01:20:00,1,3747.0853000000002,load_kw,raw,initial_history
2025-01-29,2025-01-29 01:30:00,1,3839.8200000000002,load_kw,raw,initial_history
2025-01-29,2025-01-29 01:40:00,1,3762.8299000000002,load_kw,raw,initial_history
2025-01-29,2025-01-29 01:50:00,1,3683.7993000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 02:00:00,1,3725.1500000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 02:10:00,1,3851.3249000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 02:20:00,1,3988.4236999999998,load_kw,raw,initial_history
2025-01-29,2025-01-29 02:30:00,1,4017.3899999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 02:40:00,1,3888.8498,load_kw,raw,initial_history
2025-01-29,2025-01-29 02:50:00,1,3956.7638000000002,load_kw,raw,initial_history
2025-01-29,2025-01-29 03:00:00,1,4125.3400000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 03:10:00,1,3966.3955000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 03:20:00,1,3901.0145000000002,load_kw,raw,initial_history
2025-01-29,2025-01-29 03:30:00,1,3996.4899999999998,load_kw,raw,initial_history
2025-01-29,2025-01-29 03:40:00,1,3912.4252999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 03:50:00,1,3948.0996,load_kw,raw,initial_history
2025-01-29,2025-01-29 04:00:00,1,4154.5900000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 04:10:00,1,4239.4883,load_kw,raw,initial_history
2025-01-29,2025-01-29 04:20:00,1,4195.6728000000003,load_kw,raw,initial_history
2025-01-29,2025-01-29 04:30:00,1,4128.1199999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 04:40:00,1,4139.9162999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 04:50:00,1,4182.8640999999998,load_kw,raw,initial_history
2025-01-29,2025-01-29 05:00:00,1,4197.1599999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 05:10:00,1,4186.7170999999998,load_kw,raw,initial_history
2025-01-29,2025-01-29 05:20:00,1,4289.7628000000004,load_kw,raw,initial_history
2025-01-29,2025-01-29 05:30:00,1,4357.0500000000002,load_kw,raw,initial_history
2025-01-29,2025-01-29 05:40:00,1,4202.0577000000003,load_kw,raw,initial_history
2025-01-29,2025-01-29 05:50:00,1,4705.5599000000002,load_kw,raw,initial_history
2025-01-29,2025-01-29 06:00:00,1,5502.2799999999997,load_kw,raw,initial_history
2025-01-29,2025-01-29 06:10:00,1,5288.9047,load_kw,raw,initial_history
2025-01-29,2025-01-29 06:20:00,1,5031.5029999999997,load_kw,raw,initial_history
2025-01-29,2025-01-29 06:30:00,1,5277.6000000000004,load_kw,raw,initial_history
2025-01-29,2025-01-29 06:40:00,1,5587.4198999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 06:50:00,1,5598.5221000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 07:00:00,1,5350.1999999999998,load_kw,raw,initial_history
2025-01-29,2025-01-29 07:10:00,1,5210.3074999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 07:20:00,1,5355.4422999999997,load_kw,raw,initial_history
2025-01-29,2025-01-29 07:30:00,1,5456.0799999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 07:40:00,1,5197.1608999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 07:50:00,1,6034.2469000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 08:00:00,1,7501.3100000000004,load_kw,raw,initial_history
2025-01-29,2025-01-29 08:10:00,1,7546.7527,load_kw,raw,initial_history
2025-01-29,2025-01-29 08:20:00,1,7205.0549000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 08:30:00,1,7202.7799999999997,load_kw,raw,initial_history
2025-01-29,2025-01-29 08:40:00,1,7251.2467999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 08:50:00,1,7409.4732999999997,load_kw,raw,initial_history
2025-01-29,2025-01-29 09:00:00,1,7535.1099999999997,load_kw,raw,initial_history
2025-01-29,2025-01-29 09:10:00,1,7333.7226000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 09:20:00,1,7096.4606999999996,load_kw,raw,initial_history
2025-01-29,2025-01-29 09:30:00,1,7085.8500000000004,load_kw,raw,initial_history
2025-01-29,2025-01-29 09:40:00,1,7281.7006000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 09:50:00,1,7268.2115000000003,load_kw,raw,initial_history
2025-01-29,2025-01-29 10:00:00,1,7032.2799999999997,load_kw,raw,initial_history
2025-01-29,2025-01-29 10:10:00,1,6955.8405000000002,load_kw,raw,initial_history
2025-01-29,2025-01-29 10:20:00,1,7002.8225000000002,load_kw,raw,initial_history
2025-01-29,2025-01-29 10:30:00,1,7036.5699999999997,load_kw,raw,initial_history
2025-01-29,2025-01-29 10:40:00,1,6991.5715,load_kw,raw,initial_history
2025-01-29,2025-01-29 10:50:00,1,7037.9814999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 11:00:00,1,7148.0500000000002,load_kw,raw,initial_history
2025-01-29,2025-01-29 11:10:00,1,7101.9247999999998,load_kw,raw,initial_history
2025-01-29,2025-01-29 11:20:00,1,6941.7447000000002,load_kw,raw,initial_history
2025-01-29,2025-01-29 11:30:00,1,6858.2799999999997,load_kw,raw,initial_history
2025-01-29,2025-01-29 11:40:00,1,6977.4692999999997,load_kw,raw,initial_history
2025-01-29,2025-01-29 11:50:00,1,6868.6544999999996,load_kw,raw,initial_history
2025-01-29,2025-01-29 12:00:00,1,6506.8000000000002,load_kw,raw,initial_history
2025-01-29,2025-01-29 12:10:00,1,6303.1504000000004,load_kw,raw,initial_history
2025-01-29,2025-01-29 12:20:00,1,6236.0007999999998,load_kw,raw,initial_history
2025-01-29,2025-01-29 12:30:00,1,6272.8100000000004,load_kw,raw,initial_history
2025-01-29,2025-01-29 12:40:00,1,6453.5555000000004,load_kw,raw,initial_history
2025-01-29,2025-01-29 12:50:00,1,6694.1009999999997,load_kw,raw,initial_history
2025-01-29,2025-01-29 13:00:00,1,6864.5100000000002,load_kw,raw,initial_history
2025-01-29,2025-01-29 13:10:00,1,6867.1677,load_kw,raw,initial_history
2025-01-29,2025-01-29 13:20:00,1,6785.8813,load_kw,raw,initial_history
2025-01-29,2025-01-29 13:30:00,1,6695.21,load_kw,raw,initial_history
2025-01-29,2025-01-29 13:40:00,1,6601.8149000000003,load_kw,raw,initial_history
2025-01-29,2025-01-29 13:50:00,1,6465.0848999999998,load_kw,raw,initial_history
2025-01-29,2025-01-29 14:00:00,1,6353.96,load_kw,raw,initial_history
2025-01-29,2025-01-29 14:10:00,1,6385.1194999999998,load_kw,raw,initial_history
2025-01-29,2025-01-29 14:20:00,1,6392.8823000000002,load_kw,raw,initial_history
2025-01-29,2025-01-29 14:30:00,1,6361.5299999999997,load_kw,raw,initial_history
2025-01-29,2025-01-29 14:40:00,1,6433.6031999999996,load_kw,raw,initial_history
2025-01-29,2025-01-29 14:50:00,1,6500.0722999999998,load_kw,raw,initial_history
2025-01-29,2025-01-29 15:00:00,1,6452.9200000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 15:10:00,1,6316.0528999999997,load_kw,raw,initial_history
2025-01-29,2025-01-29 15:20:00,1,6356.6598000000004,load_kw,raw,initial_history
2025-01-29,2025-01-29 15:30:00,1,6468.8299999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 15:40:00,1,6298.2664000000004,load_kw,raw,initial_history
2025-01-29,2025-01-29 15:50:00,1,6207.6992,load_kw,raw,initial_history
2025-01-29,2025-01-29 16:00:00,1,6238.9899999999998,load_kw,raw,initial_history
2025-01-29,2025-01-29 16:10:00,1,6096.4484000000002,load_kw,raw,initial_history
2025-01-29,2025-01-29 16:20:00,1,6126.8869999999997,load_kw,raw,initial_history
2025-01-29,2025-01-29 16:30:00,1,6232.8100000000004,load_kw,raw,initial_history
2025-01-29,2025-01-29 16:40:00,1,5979.5974999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 16:50:00,1,5988.6210000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 17:00:00,1,6300.1899999999996,load_kw,raw,initial_history
2025-01-29,2025-01-29 17:10:00,1,6292.8146999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 17:20:00,1,6104.7587000000003,load_kw,raw,initial_history
2025-01-29,2025-01-29 17:30:00,1,6070.8400000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 17:40:00,1,6235.1418000000003,load_kw,raw,initial_history
2025-01-29,2025-01-29 17:50:00,1,5562.6053000000002,load_kw,raw,initial_history
2025-01-29,2025-01-29 18:00:00,1,4405.1300000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 18:10:00,1,4217.2858999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 18:20:00,1,4277.1805000000004,load_kw,raw,initial_history
2025-01-29,2025-01-29 18:30:00,1,4204.0299999999997,load_kw,raw,initial_history
2025-01-29,2025-01-29 18:40:00,1,4333.5906000000004,load_kw,raw,initial_history
2025-01-29,2025-01-29 18:50:00,1,4281.2403999999997,load_kw,raw,initial_history
2025-01-29,2025-01-29 19:00:00,1,4090.7199999999998,load_kw,raw,initial_history
2025-01-29,2025-01-29 19:10:00,1,4236.6306000000004,load_kw,raw,initial_history
2025-01-29,2025-01-29 19:20:00,1,4452.5847000000003,load_kw,raw,initial_history
2025-01-29,2025-01-29 19:30:00,1,4487.3699999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 19:40:00,1,4337.0093999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 19:50:00,1,4156.2830000000004,load_kw,raw,initial_history
2025-01-29,2025-01-29 20:00:00,1,4107.4899999999998,load_kw,raw,initial_history
2025-01-29,2025-01-29 20:10:00,1,4243.3464999999997,load_kw,raw,initial_history
2025-01-29,2025-01-29 20:20:00,1,4310.5002999999997,load_kw,raw,initial_history
2025-01-29,2025-01-29 20:30:00,1,4268.1199999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 20:40:00,1,4310.2424000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 20:50:00,1,4412.9605000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 21:00:00,1,4436.0699999999997,load_kw,raw,initial_history
2025-01-29,2025-01-29 21:10:00,1,4283.9398000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 21:20:00,1,4261.3815999999997,load_kw,raw,initial_history
2025-01-29,2025-01-29 21:30:00,1,4491.6700000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 21:40:00,1,4728.1859000000004,load_kw,raw,initial_history
2025-01-29,2025-01-29 21:50:00,1,4410.5803999999998,load_kw,raw,initial_history
2025-01-29,2025-01-29 22:00:00,1,3737.5599999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 22:10:00,1,3473.6455000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 22:20:00,1,3329.0837999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 22:30:00,1,3196.6700000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 22:40:00,1,3305.4877999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 22:50:00,1,3419.6862000000001,load_kw,raw,initial_history
2025-01-29,2025-01-29 23:00:00,1,3433.71,load_kw,raw,initial_history
2025-01-29,2025-01-29 23:10:00,1,3453.0931999999998,load_kw,raw,initial_history
2025-01-29,2025-01-29 23:20:00,1,3427.6649000000002,load_kw,raw,initial_history
2025-01-29,2025-01-29 23:30:00,1,3403.6399999999999,load_kw,raw,initial_history
2025-01-29,2025-01-29 23:40:00,1,3504.0839999999998,load_kw,raw,initial_history
2025-01-29,2025-01-29 23:50:00,1,3609.0954999999999,load_kw,raw,initial_history
2025-01-29,2025-01-30 00:00:00,1,3580.4899999999998,load_kw,raw,initial_history
2025-01-30,2025-01-30 00:10:00,1,3405.0250999999998,load_kw,raw,initial_history
2025-01-30,2025-01-30 00:20:00,1,3380.0304000000001,load_kw,raw,initial_history
2025-01-30,2025-01-30 00:30:00,1,3577.5599999999999,load_kw,raw,initial_history
2025-01-30,2025-01-30 00:40:00,1,3783.6354000000001,load_kw,raw,initial_history
2025-01-30,2025-01-30 00:50:00,1,3856.4513000000002,load_kw,raw,initial_history
2025-01-30,2025-01-30 01:00:00,1,3824.8600000000001,load_kw,raw,initial_history
2025-01-30,2025-01-30 01:10:00,1,3827.3155000000002,load_kw,raw,initial_history
2025-01-30,2025-01-30 01:20:00,1,3845.2460999999998,load_kw,raw,initial_history
2025-01-30,2025-01-30 01:30:00,1,3858.5100000000002,load_kw,raw,initial_history
2025-01-30,2025-01-30 01:40:00,1,3874.8551000000002,load_kw,raw,initial_history
