group,slot,mean_kw,std_kw,n,grouping,series
5,63,4432.0120000000006,140.12021916911178,5,weekday,load_kw
5,64,4357.38148,70.328294014763486,5,weekday,load_kw
5,65,4307.7796799999996,127.02877122458152,5,weekday,load_kw
5,66,4299.5680000000002,84.800532840306971,5,weekday,load_kw
5,67,4275.6462000000001,101.49203775735305,5,weekday,load_kw
5,68,4207.5887999999995,131.43919418014156,5,weekday,load_kw
5,69,4155.6499999999996,109.1870086136622,5,weekday,load_kw
5,70,4207.5703000000003,158.52651140437038,5,weekday,load_kw
5,71,4243.5608599999996,188.06571386045582,5,weekday,load_kw
5,72,4206.29,137.63238645028301,5,weekday,load_kw
5,73,4154.52088,111.51183291010847,5,weekday,load_kw
5,74,4146.2870600000006,62.244259132613969,5,weekday,load_kw
5,75,4142.5,235.87826871079096,5,weekday,load_kw
5,76,4066.7670399999997,116.70390625310284,5,weekday,load_kw
5,77,4066.3507400000003,56.935555576748364,5,weekday,load_kw
5,78,4122.0259999999998,127.75904089339434,5,weekday,load_kw
5,79,4058.1925600000004,82.004092874124311,5,weekday,load_kw
5,80,3964.22102,79.936710288590206,5,weekday,load_kw
5,81,3922.2179999999998,91.048201080526425,5,weekday,load_kw
5,82,3927.41786,101.68151497451741,5,weekday,load_kw
5,83,3933.1184200000002,77.245068106332766,5,weekday,load_kw
5,84,3921.7080000000001,130.86424920504464,5,weekday,load_kw
5,85,3909.7205600000002,88.393241664467908,5,weekday,load_kw
5,86,3895.2887600000004,106.35661377315949,5,weekday,load_kw
5,87,3870.9859999999999,113.74183522345689,5,weekday,load_kw
5,88,3836.4941400000002,133.79366252241914,5,weekday,load_kw
5,89,3819.4213399999999,138.5484711286739,5,weekday,load_kw
5,90,3794.2940000000003,113.1668541579202,5,weekday,load_kw
5,91,3720.8966200000004,155.65351939348176,5,weekday,load_kw
5,92,3730.5396999999998,159.57190176586539,5,weekday,load_kw
5,93,3775.5239999999999,109.20160932880063,5,weekday,load_kw
5,94,3680.4157,129.42283486622446,5,weekday,load_kw
5,95,3637.82348,125.26604956290821,5,weekday,load_kw
5,96,3679.4400000000001,219.66324078006335,5,weekday,load_kw
5,97,3634.82312,162.61435060729428,5,weekday,load_kw
5,98,3547.2034999999996,56.749519538098113,5,weekday,load_kw
5,99,3532.4900000000002,153.83640872693294,5,weekday,load_kw
5,100,3597.1764199999998,82.472993940150062,5,weekday,load_kw
5,101,3278.90904,119.3719827594102,5,weekday,load_kw
5,102,2785.7220000000002,186.81888266446714,5,weekday,load_kw
5,103,2814.96218,110.03572007699124,5,weekday,load_kw
5,104,2894.18658,72.04913307762267,5,weekday,load_kw
5,105,2797.692,107.53509878174648,5,weekday,load_kw
5,106,2775.5895599999999,102.45577800733328,5,weekday,load_kw
5,107,2792.1036599999998,133.66037958117212,5,weekday,load_kw
5,108,2784.7560000000003,158.80496947513973,5,weekday,load_kw
5,109,2750.4428400000002,34.064716407861063,5,weekday,load_kw
5,110,2718.7418400000001,109.86346932881288,5,weekday,load_kw
5,111,2689.096,103.95825715160886,5,weekday,load_kw
5,112,2651.15726,184.34388101938183,5,weekday,load_kw
5,113,2699.35464,115.20937003830463,5,weekday,load_kw
5,114,2794.4160000000002,127.71551503243437,5,weekday,load_kw
5,115,2790.8172199999999,98.721170825699801,5,weekday,load_kw
5,116,2756.75936,188.03333500191667,5,weekday,load_kw
5,117,2758.5880000000002,207.5141719738678,5,weekday,load_kw
5,118,2792.3840399999999,187.26683262418075,5,weekday,load_kw
5,119,2803.9498599999997,141.00589733391666,5,weekday,load_kw
5,120,2785.96,76.073829599935294,5,weekday,load_kw
5,121,2776.761,47.243375941024816,5,weekday,load_kw
5,122,2764.3501999999999,99.406966598900951,5,weekday,load_kw
5,123,2774.0940000000001,107.03841754248799,5,weekday,load_kw
5,124,2842.7382600000001,179.98361516234752,5,weekday,load_kw
5,125,2856.4925800000001,82.683665399109927,5,weekday,load_kw
5,126,2808.0140000000001,163.34317472732059,5,weekday,load_kw
5,127,2806.50792,117.52702062145958,5,weekday,load_kw
5,128,2850.21612,102.83541388868422,5,weekday,load_kw
5,129,2939.7200000000003,236.9115650406286,5,weekday,load_kw
5,130,3033.3723199999999,116.53568743611129,5,weekday,load_kw
5,131,2817.2135600000001,149.77556805661933,5,weekday,load_kw
5,132,2438.5680000000002,151.6331786582343,5,weekday,load_kw
5,133,2392.2033199999996,49.928861775450258,5,weekday,load_kw
5,134,2454.4006799999997,123.08909208364875,5,weekday,load_kw
5,135,2456.6480000000001,149.36171855599406,5,weekday,load_kw
5,136,2461.1205,130.3711471036824,5,weekday,load_kw
5,137,2489.4762999999998,100.03489622736662,5,weekday,load_kw
5,138,2535.404,167.18601056906641,5,weekday,load_kw
5,139,2572.1479599999998,106.68162387619989,5,weekday,load_kw
5,140,2555.8373799999999,149.61837848024223,5,weekday,load_kw
5,141,2526.7240000000002,206.24629240303926,5,weekday,load_kw
5,142,2573.4798600000004,125.19047328366476,5,weekday,load_kw
5,143,2628.3377399999999,124.11264116937474,5,weekday,load_kw
5,144,2673.4974999999999,87.901564026661916,4,weekday,load_kw
6,1,2683.6873500000002,48.03934549890689,4,weekday,load_kw
6,2,2719.6209250000002,41.306648562055273,4,weekday,load_kw
6,3,2762.1625000000004,113.46704143347849,4,weekday,load_kw
6,4,2740.6239,86.873941525446199,4,weekday,load_kw
6,5,2762.793525,186.7233292314304,4,weekday,load_kw
6,6,2855.3400000000001,181.35312624821213,4,weekday,load_kw
6,7,2917.648275,84.962946779458875,4,weekday,load_kw
6,8,2855.8745749999998,191.71079789318736,4,weekday,load_kw
6,9,2776.3200000000002,107.81440750969553,4,weekday,load_kw
6,10,2884.2186499999998,109.065034873831,4,weekday,load_kw
6,11,2999.5691999999999,49.422228100521849,4,weekday,load_kw
6,12,3009.2024999999999,152.95692517285158,4,weekday,load_kw
6,13,2975.48065,43.355700969422855,4,weekday,load_kw
6,14,2996.1562250000002,110.6052869866046,4,weekday,load_kw
6,15,3050.7049999999999,37.204195551935548,4,weekday,load_kw
6,16,3042.7092000000002,43.361796389064168,4,weekday,load_kw
6,17,3067.1025250000002,66.914089077581551,4,weekday,load_kw
6,18,3124.5749999999998,56.554902233729237,4,weekday,load_kw
6,19,3118.9612499999998,12.069454057108912,4,weekday,load_kw
6,20,3133.8356750000003,101.49042692032181,4,weekday,load_kw
6,21,3147.52,231.2005033154845,4,weekday,load_kw
6,22,3069.43325,113.74889162022617,4,weekday,load_kw
6,23,3124.505075,100.47274895417759,4,weekday,load_kw
6,24,3255.7150000000001,157.51621747193747,4,weekday,load_kw
6,25,3175.8301999999999,90.530460444463984,4,weekday,load_kw
6,26,3115.5409250000002,77.390628942026993,4,weekday,load_kw
6,27,3183.9300000000003,38.087523766539107,4,weekday,load_kw
6,28,3257.8270750000001,100.74676486304236,4,weekday,load_kw
6,29,3305.4233249999997,94.776813645791947,4,weekday,load_kw
6,30,3322.52,53.234688565508343,4,weekday,load_kw
6,31,3315.3717999999999,138.72215123550632,4,weekday,load_kw
6,32,3322.6055249999999,84.833342988527519,4,weekday,load_kw
6,33,3355.0775000000003,137.55504313425476,4,weekday,load_kw
6,34,3380.1668249999998,112.02487403514077,4,weekday,load_kw
6,35,3339.9430000000002,50.987598386470601,4,weekday,load_kw
6,36,3289.5549999999998,72.512863456538952,4,weekday,load_kw
6,37,3339.5326,53.231398888688723,4,weekday,load_kw
6,38,3353.66435,77.915040953785152,4,weekday,load_kw
6,39,3309.9175,109.24613048067189,4,weekday,load_kw
6,40,3351.236825,81.287354427503004,4,weekday,load_kw
6,41,3563.3277250000001,109.92361190773566,4,weekday,load_kw
6,42,3823.125,87.104084290003172,4,weekday,load_kw
6,43,3897.27295,164.17147506272229,4,weekday,load_kw
6,44,3877.4226749999998,103.08673421992361,4,weekday,load_kw
6,45,3850.1925000000001,144.10975363127451,4,weekday,load_kw
6,46,3819.4372250000001,197.62885578559266,4,weekday,load_kw
6,47,3809.7472250000001,129.43091831584331,4,weekday,load_kw
6,48,3810.6750000000002,61.998902409639214,4,weekday,load_kw
6,49,3793.8011999999999,59.005811446839594,4,weekday,load_kw
6,50,3818.4177,73.675439129242108,4,weekday,load_kw
6,51,3848.4650000000001,68.311195031756313,4,weekday,load_kw
6,52,3820.204675,70.95885102190671,4,weekday,load_kw
6,53,4011.7731749999998,40.553902782459268,4,weekday,load_kw
6,54,4370.9375,146.92592495880376,4,weekday,load_kw
6,55,4521.6922500000001,63.905940448991196,4,weekday,load_kw
6,56,4464.9270500000002,55.158293436587385,4,weekday,load_kw
6,57,4378.9700000000003,70.405394206220862,4,weekday,load_kw
6,58,4434.0782500000005,113.18361844002283,4,weekday,load_kw
6,59,4461.9096250000002,112.52782864255926,4,weekday,load_kw
6,60,4395.3625000000002,151.08471208232845,4,weekday,load_kw
6,61,4340.9085249999998,194.10538219653409,4,weekday,load_kw
6,62,4349.1088500000005,101.48329675444091,4,weekday,load_kw
6,63,4381.9775,106.29341195483327,4,weekday,load_kw
6,64,4354.6067000000003,126.0276864501606,4,weekday,load_kw
6,65,4286.16435,160.86937006284535,4,weekday,load_kw
6,66,4261.1774999999998,164.19142271040423,4,weekday,load_kw
6,67,4333.3360250000005,136.45848158924539,4,weekday,load_kw
6,68,4293.7628750000003,58.448371041594399,4,weekday,load_kw
6,69,4207.7425000000003,173.29920299393558,4,weekday,load_kw
6,70,4335.8362999999999,56.418956918869831,4,weekday,load_kw
6,71,4374.3680000000004,50.292088933284184,4,weekday,load_kw
6,72,4228.8675000000003,170.52336425936878,4,weekday,load_kw
6,73,4121.6399999999994,81.599791322772418,4,weekday,load_kw
6,74,4122.2232750000003,41.943291064513815,4,weekday,load_kw
6,75,4170.4674999999997,103.40740378876761,4,weekday,load_kw
6,76,4154.3090499999998,111.96509890718906,4,weekday,load_kw
6,77,4103.7299000000003,56.447978366929597,4,weekday,load_kw
6,78,4068.79,96.771193027677498,4,weekday,load_kw
6,79,4070.3257750000002,102.95788778322185,4,weekday,load_kw
6,80,4078.4740999999999,175.24337130974911,4,weekday,load_kw
6,81,4064.7275,284.28366905551746,4,weekday,load_kw
6,82,4024.7608999999998,54.467075848626251,4,weekday,load_kw
6,83,3994.0355749999999,195.787269148658,4,weekday,load_kw
6,84,3982.7174999999997,126.56996178003672,4,weekday,load_kw
6,85,3953.5646750000001,95.028220087241323,4,weekday,load_kw
6,86,3828.6993499999999,99.719908902803382,4,weekday,load_kw
6,87,3716.9749999999999,66.17678470077955,4,weekday,load_kw
6,88,3803.588675,115.42985393416424,4,weekday,load_kw
6,89,3809.58275,126.23340224321251,4,weekday,load_kw
6,90,3712.9425000000001,107.84406192121419,4,weekday,load_kw
6,91,3762.0039499999998,48.013934217648313,4,weekday,load_kw
6,92,3795.1581249999999,74.89590698301997,4,weekday,load_kw
6,93,3753.8175000000001,183.78527387053262,4,weekday,load_kw
6,94,3755.1717749999998,177.03292032164302,4,weekday,load_kw
6,95,3779.3089,217.23800142702166,4,weekday,load_kw
6,96,3731.2825000000003,194.93602187640948,4,weekday,load_kw
6,97,3560.800225,136.66741015636893,4,weekday,load_kw
6,98,3534.9042250000002,101.5461447464609,4,weekday,load_kw
6,99,3656.8175000000001,81.627004263295163,4,weekday,load_kw
6,100,3615.648275,32.305644774288339,4,weekday,load_kw
6,101,3236.5316000000003,40.229141179746847,4,weekday,load_kw
6,102,2796.085,65.067852021306706,4,weekday,load_kw
6,103,2778.8785750000002,76.550728063612425,4,weekday,load_kw
6,104,2861.0461249999998,87.735495853212925,4,weekday,load_kw
6,105,2843.1675,145.28855113761253,4,weekday,load_kw
6,106,2827.137025,106.99590948612243,4,weekday,load_kw
6,107,2799.0345499999999,44.976352639915156,4,weekday,load_kw
6,108,2788.1599999999999,71.73837931446937,4,weekday,load_kw
6,109,2855.2150499999998,113.82888223295224,4,weekday,load_kw
6,110,2888.3588249999998,99.957409974494723,4,weekday,load_kw
6,111,2847.8000000000002,201.63125270321234,4,weekday,load_kw
6,112,2802.4342999999999,111.84608145372513,4,weekday,load_kw
6,113,2788.9229249999999,172.56678837478904,4,weekday,load_kw
6,114,2768.4099999999999,177.90694777514082,4,weekday,load_kw
6,115,2691.4891499999999,103.06761351130942,4,weekday,load_kw
6,116,2720.3226750000003,182.09494034247382,4,weekday,load_kw
6,117,2821.2775000000001,185.17580626258936,4,weekday,load_kw
6,118,2797.5454249999998,148.44370322209406,4,weekday,load_kw
6,119,2789.3575000000001,139.91517782492377,4,weekday,load_kw
6,120,2843.7825000000003,80.659748067628527,4,weekday,load_kw
6,121,2856.1716750000001,115.20442189491907,4,weekday,load_kw
6,122,2835.3589750000001,54.252393438469603,4,weekday,load_kw
6,123,2813.75,67.027652999837883,4,weekday,load_kw
6,124,2831.8099499999998,100.99072651514423,4,weekday,load_kw
6,125,2978.9079750000001,68.469361910632443,4,weekday,load_kw
6,126,3118.9524999999999,114.00948772653389,4,weekday,load_kw
6,127,3003.0795499999999,47.770433657197145,4,weekday,load_kw
6,128,2873.6809750000002,54.379433776650991,4,weekday,load_kw
6,129,2900.6599999999999,120.2494282730689,4,weekday,load_kw
6,130,2987.6358249999998,96.914370095026499,4,weekday,load_kw
6,131,2788.3546999999999,36.988697165215257,4,weekday,load_kw
6,132,2433.1925000000001,109.10851001793276,4,weekday,load_kw
6,133,2419.9755500000001,154.20563581491857,4,weekday,load_kw
6,134,2573.5550750000002,96.156479294407589,4,weekday,load_kw
6,135,2656.4474999999998,111.19068047727752,4,weekday,load_kw
6,136,2588.4058999999997,23.702507927362248,4,weekday,load_kw
6,137,2470.0126749999999,43.73106069903293,4,weekday,load_kw
6,138,2425.7649999999999,111.95843231604596,4,weekday,load_kw
6,139,2513.3814249999996,127.0332178742337,4,weekday,load_kw
6,140,2606.5166749999999,211.75452894162433,4,weekday,load_kw
6,141,2596.6700000000001,93.774342261978475,4,weekday,load_kw
6,142,2553.6184750000002,62.415825280472582,4,weekday,load_kw
6,143,2970.0980500000001,91.727303130184012,4,weekday,load_kw
6,144,3634.1475,160.08120134794086,4,weekday,load_kw
7,1,3784.0323250000001,137.72230252563494,4,weekday,load_kw
7,2,3687.780675,104.94612804346725,4,weekday,load_kw
7,3,3650.105,110.92821627821617,4,weekday,load_kw
7,4,3703.440075,122.68319546298586,4,weekday,load_kw
7,5,3717.28845,84.167174238278093,4,weekday,load_kw
7,6,3694.9274999999998,89.006730972063878,4,weekday,load_kw
7,7,3764.0874250000002,104.14700965146564,4,weekday,load_kw
7,8,3862.9939249999998,40.10660419144444,4,weekday,load_kw
7,9,3894.7725,116.84270748175389,4,weekday,load_kw
7,10,3817.5425999999998,138.63777163551063,4,weekday,load_kw
7,11,3750.47415,99.813312816160305,4,weekday,load_kw
7,12,3801.3800000000001,129.28488697446403,4,weekday,load_kw
7,13,3972.3183749999998,138.92094437509837,4,weekday,load_kw
7,14,4058.3486250000001,133.59734006579566,4,weekday,load_kw
7,15,4034.5675000000001,82.271620208105077,4,weekday,load_kw
7,16,4050.6757000000002,174.4448072872523,4,weekday,load_kw
7,17,4035.2117000000003,291.11810410278548,4,weekday,load_kw
7,18,3979.6575000000003,213.66229060131303,4,weekday,load_kw
7,19,3982.171875,144.84929750526643,4,weekday,load_kw
7,20,4077.9245499999997,65.61223587464481,4,weekday,load_kw
7,21,4135,122.61666471840867,4,weekday,load_kw
7,22,3997.9134250000002,141.83018118911048,4,weekday,load_kw
7,23,3998.1710499999999,104.42104817658466,4,weekday,load_kw
7,24,4163.4775,93.463424708991553,4,weekday,load_kw
7,25,4185.0244249999996,113.84313985358341,4,weekday,load_kw
7,26,4116.4080250000006,115.55500802089523,4,weekday,load_kw
7,27,4098.9250000000002,112.80686164118441,4,weekday,load_kw
7,28,4202.259,101.18247125278198,4,weekday,load_kw
7,29,4248.8929499999995,199.32889864993692,4,weekday,load_kw
7,30,4201.3699999999999,148.71430664196404,4,weekday,load_kw
7,31,4196.2494500000003,80.75343931088473,4,weekday,load_kw
7,32,4253.6192000000001,180.24657484629216,4,weekday,load_kw
7,33,4238.7399999999998,127.2722399687641,4,weekday,load_kw
7,34,4104.4979750000002,144.02038867441362,4,weekday,load_kw
7,35,4594.5454499999996,191.07326851977507,4,weekday,load_kw
7,36,5429.8249999999998,99.816484443535572,4,weekday,load_kw
7,37,5525.3242499999997,115.77850806756045,4,weekday,load_kw
7,38,5431.2316250000003,46.102221672523427,4,weekday,load_kw
7,39,5482.6574999999993,64.041807894010631,4,weekday,load_kw
7,40,5449.2089999999998,85.555259147017253,4,weekday,load_kw
7,41,5385.6275249999999,25.503472629215882,4,weekday,load_kw
7,42,5377.8599999999997,165.86057900136086,4,weekday,load_kw
7,43,5444.7709500000001,184.64428478156782,4,weekday,load_kw
7,44,5521.6314000000002,170.49013922021049,4,weekday,load_kw
7,45,5441.6700000000001,220.44751469076147,4,weekday,load_kw
7,46,5247.9601249999996,163.90097984570642,4,weekday,load_kw
7,47,6064.3124499999994,92.362232643777872,4,weekday,load_kw
7,48,7345.3274999999994,116.82908695326398,4,weekday,load_kw
7,49,7337.8027750000001,109.7505800181298,4,weekday,load_kw
7,50,7160.4205999999995,90.333818576101564,4,weekday,load_kw
7,51,7350.0600000000004,35.023610131833223,4,weekday,load_kw
7,52,7311.3512000000001,139.89095826395209,4,weekday,load_kw
7,53,7195.9965249999996,161.48808403894435,4,weekday,load_kw
7,54,7167.7325000000001,84.380095352320268,4,weekday,load_kw
7,55,7188.8131249999997,98.531564864307271,4,weekday,load_kw
7,56,7175.9187750000001,126.29407148221881,4,weekday,load_kw
7,57,7112.6574999999993,94.811998669296571,4,weekday,load_kw
7,58,7060.1853250000004,83.081516175355304,4,weekday,load_kw
7,59,7079.9306750000005,101.14388643997491,4,weekday,load_kw
7,60,7119.875,92.419662590454323,4,weekday,load_kw
7,61,7071.2424499999997,112.13717413217624,4,weekday,load_kw
7,62,7043.7209249999996,114.6748226759583,4,weekday,load_kw
7,63,7084.1824999999999,66.244534051246035,4,weekday,load_kw
7,64,7116.0362999999998,99.906156802037614,4,weekday,load_kw
7,65,7049.8129499999995,139.32217037295246,4,weekday,load_kw
7,66,6937.3000000000002,187.85815695181668,4,weekday,load_kw
7,67,6934.2371750000002,167.57406065809386,4,weekday,load_kw
7,68,7035.0694999999996,158.0186877713092,4,weekday,load_kw
7,69,7091.9349999999995,129.70318487480017,4,weekday,load_kw
7,70,6938.9234500000002,66.641501165589901,4,weekday,load_kw
7,71,6734.8174249999993,122.49153103618704,4,weekday,load_kw
7,72,6612.5150000000003,141.42252967614485,4,weekday,load_kw
7,73,6574.4173250000003,172.29165453345658,4,weekday,load_kw
7,74,6536.2898999999998,199.33783611542503,4,weekday,load_kw
7,75,6455.0325000000003,121.96374225563946,4,weekday,load_kw
7,76,6387.1240749999997,72.31640943217846,4,weekday,load_kw
7,77,6525.8496999999998,22.811097288381163,4,weekday,load_kw
7,78,6754.6750000000002,107.94756180664768,4,weekday,load_kw
7,79,6745.8208249999998,174.42156737493582,4,weekday,load_kw
7,80,6690.806775,104.36201391823212,4,weekday,load_kw
7,81,6707.7650000000003,126.57252005602713,4,weekday,load_kw
7,82,6718.3690749999996,61.572409806090548,4,weekday,load_kw
7,83,6688.6122500000001,131.59540961470981,4,weekday,load_kw
7,84,6648.1575000000003,185.55353789405385,4,weekday,load_kw
7,85,6644.4938999999995,181.61870953540719,4,weekday,load_kw
7,86,6600.1516499999998,117.64359807952385,4,weekday,load_kw
7,87,6519.5900000000001,40.42769925022602,4,weekday,load_kw
7,88,6488.2705249999999,196.82836802787259,4,weekday,load_kw
7,89,6463.4117000000006,238.66018686840101,4,weekday,load_kw
7,90,6428.8299999999999,171.75060853846585,4,weekday,load_kw
7,91,6413.2743499999997,118.80575522068236,4,weekday,load_kw
7,92,6388.8782249999995,143.86636852907105,4,weekday,load_kw
7,93,6387.7749999999996,119.97754303757557,4,weekday,load_kw
7,94,6465.9905500000004,83.252906948426201,4,weekday,load_kw
7,95,6483.1787750000003,62.646716127895758,4,weekday,load_kw
7,96,6415.3225000000002,90.335801826666042,4,weekday,load_kw
7,97,6369.6248749999995,62.002804055105557,4,weekday,load_kw
7,98,6317.2995250000004,105.50212636809331,4,weekday,load_kw
7,99,6287.1350000000002,86.852860440325259,4,weekday,load_kw
7,100,6342.4984000000004,83.720885045767659,4,weekday,load_kw
7,101,6321.6120250000004,66.001859586245629,4,weekday,load_kw
7,102,6236.0149999999994,177.6229175341216,4,weekday,load_kw
7,103,6253.5910000000003,138.62000387649681,4,weekday,load_kw
7,104,6256.4468749999996,83.138150094300684,4,weekday,load_kw
7,105,6311.2224999999999,62.172050727530674,4,weekday,load_kw
7,106,6459.4095500000003,70.365893911491966,4,weekday,load_kw
7,107,5684.1554249999999,50.06934904519121,4,weekday,load_kw
7,108,4436.8924999999999,93.771856607761734,4,weekday,load_kw
7,109,4301.0540249999995,49.191944775500282,4,weekday,load_kw
7,110,4482.8766249999999,141.98152321301947,4,weekday,load_kw
7,111,4431.6750000000002,93.410755090977929,4,weekday,load_kw
7,112,4404.2682000000004,157.3242441131691,4,weekday,load_kw
7,113,4457.7004999999999,156.89174342324918,4,weekday,load_kw
7,114,4498.96,74.256649982790123,4,weekday,load_kw
7,115,4408.8661250000005,118.63471221691006,4,weekday,load_kw
7,116,4322.0155500000001,115.82036413937163,4,weekday,load_kw
7,117,4338.4425000000001,85.085131632971027,4,weekday,load_kw
7,118,4422.7523249999995,156.39608619042397,4,weekday,load_kw
7,119,4403.4866000000002,181.01327376589433,4,weekday,load_kw
7,120,4295.4674999999997,52.098664330287484,4,weekday,load_kw
7,121,4286.6602499999999,139.47700756252465,4,weekday,load_kw
7,122,4378.6950999999999,67.986920383016937,4,weekday,load_kw
7,123,4477.085,161.83634418757731,4,weekday,load_kw
7,124,4480.5775250000006,79.119251265136924,4,weekday,load_kw
7,125,4447.6138000000001,93.579034468909185,4,weekday,load_kw
7,126,4437.4225000000006,133.05030887475075,4,weekday,load_kw
7,127,4451.6380499999996,80.956143106437651,4,weekday,load_kw
7,128,4427.1188249999996,97.64402966791755,4,weekday,load_kw
7,129,4443.8999999999996,132.80443089997661,4,weekday,load_kw
7,130,4553.6467499999999,133.10010049418918,4,weekday,load_kw
7,131,4106.31765,72.707939901705743,4,weekday,load_kw
7,132,3355.5950000000003,44.717725419196498,4,weekday,load_kw
7,133,3274.8394250000001,37.446097058694455,4,weekday,load_kw
7,134,3414.2469249999999,51.736248768819365,4,weekday,load_kw
7,135,3450.2249999999999,104.80291805733897,4,weekday,load_kw
7,136,3502.3635999999997,31.943650428006151,4,weekday,load_kw
7,137,3495.2368500000002,10.191183358341174,4,weekday,load_kw
7,138,3476.1675,111.8721497588504,4,weekday,load_kw
7,139,3577.9674749999999,121.44147644739219,4,weekday,load_kw
7,140,3581.6290250000002,32.990582300547246,4,weekday,load_kw
7,141,3495.48,167.86535814952038,4,weekday,load_kw
7,142,3551.6970000000001,160.34598116462627,4,weekday,load_kw
7,143,3615.7626249999998,139.65786672690211,4,weekday,load_kw
7,144,3613.8325,127.64603985892646,4,weekday,load_kw
weekday,1,3376.2453826086958,452.1761604772521,23,day_type,load_kw
weekday,2,3430.5908086956524,433.49522444182378,23,day_type,load_kw
weekday,3,3473.5569565217388,390.63455459075334,23,day_type,load_kw
weekday,4,3455.913052173913,373.93304487115904,23,day_type,load_kw
weekday,5,3462.9797173913043,426.3027442105942,23,day_type,load_kw
weekday,6,3536.4039130434785,486.17990286741991,23,day_type,load_kw
weekday,7,3628.35512173913,457.145088351011,23,day_type,load_kw
weekday,8,3646.6181434782611,444.54108365189654,23,day_type,load_kw
weekday,9,3612.0691304347824,457.57976465026428,23,day_type,load_kw
weekday,10,3632.1299521739129,402.76206639122887,23,day_type,load_kw
weekday,11,3668.8650086956523,388.66008348883128,23,day_type,load_kw
weekday,12,3688.1330434782608,443.21280787855062,23,day_type,load_kw
weekday,13,3699.0421869565216,444.8320918361344,23,day_type,load_kw
weekday,14,3717.0909782608696,448.87017672331291,23,day_type,load_kw
weekday,15,3744.108695652174,446.86504909510069,23,day_type,load_kw
weekday,16,3773.1427347826088,405.0506623705794,23,day_type,load_kw
weekday,17,3819.2975304347829,391.50430395971784,23,day_type,load_kw
weekday,18,3856.5013043478261,397.85902219144208,23,day_type,load_kw
weekday,19,3846.0034739130433,341.19309343194396,23,day_type,load_kw
weekday,20,3878.8003565217396,359.14345483969839,23,day_type,load_kw
weekday,21,3920.7013043478264,428.01773702950408,23,day_type,load_kw
weekday,22,3856.6869956521741,431.07285731446365,23,day_type,load_kw
weekday,23,3870.5716434782612,431.05189448372136,23,day_type,load_kw
weekday,24,3985.8921739130437,429.48572691869231,23,day_type,load_kw
weekday,25,4029.7194782608694,360.11570139902381,23,day_type,load_kw
weekday,26,3992.1837217391308,391.16093351834684,23,day_type,load_kw
weekday,27,3952.9421739130435,487.40196835276549,23,day_type,load_kw
weekday,28,3993.0918391304353,414.48282639233435,23,day_type,load_kw
weekday,29,4020.0488913043482,373.9116687539742,23,day_type,load_kw
weekday,30,4015.6882608695655,413.11504712425375,23,day_type,load_kw
weekday,31,4056.5548304347826,421.56060820304185,23,day_type,load_kw
weekday,32,4121.5952869565217,437.81422724356122,23,day_type,load_kw
weekday,33,4101.8678260869565,400.00696345025767,23,day_type,load_kw
weekday,34,3983.9780782608696,315.67441124587958,23,day_type,load_kw
weekday,35,4344.4524043478259,547.90297848277305,23,day_type,load_kw
weekday,36,4974.7478260869566,927.27384915998164,23,day_type,load_kw
weekday,37,5046.9226434782604,893.87401232622824,23,day_type,load_kw
weekday,38,4968.3521869565211,828.24591710808511,23,day_type,load_kw
weekday,39,5010.0286956521741,904.18206045476313,23,day_type,load_kw
weekday,40,5028.7538304347827,929.13496310714334,23,day_type,load_kw
weekday,41,5044.1331739130428,828.29433274434678,23,day_type,load_kw
weekday,42,5069.050869565217,680.39070647889207,23,day_type,load_kw
weekday,43,5086.7348739130439,646.28105459487494,23,day_type,load_kw
weekday,44,5161.1739782608693,685.60056708919808,23,day_type,load_kw
weekday,45,5142.2486956521743,663.17395204154639,23,day_type,load_kw
weekday,46,4932.9297130434788,555.10435231575514,23,day_type,load_kw
weekday,47,5517.8086608695648,877.69727317298691,23,day_type,load_kw
weekday,48,6556.5417391304345,1440.2534138276822,23,day_type,load_kw
weekday,49,6640.2169478260876,1459.3047070733605,23,day_type,load_kw
weekday,50,6445.5993652173911,1393.7387128583891,23,day_type,load_kw
weekday,51,6466.4217391304355,1482.736286660125,23,day_type,load_kw
weekday,52,6518.8146652173918,1468.6616133445361,23,day_type,load_kw
weekday,53,6593.2595565217389,1304.6137821708667,23,day_type,load_kw
weekday,54,6657.0091304347825,1128.6519960470666,23,day_type,load_kw
weekday,55,6638.2017695652166,1113.0585644604303,23,day_type,load_kw
weekday,56,6604.557947826087,1133.323048602952,23,day_type,load_kw
weekday,57,6592.1134782608688,1115.6741798311446,23,day_type,load_kw
weekday,58,6577.9342304347829,1113.7334239093652,23,day_type,load_kw
weekday,59,6571.3726826086959,1137.1189651709719,23,day_type,load_kw
weekday,60,6557.8308695652167,1154.3085960707588,23,day_type,load_kw
weekday,61,6512.5227130434778,1122.03659107922,23,day_type,load_kw
weekday,62,6496.8132000000005,1104.8807757056213,23,day_type,load_kw
weekday,63,6499.5982608695658,1120.1778721932437,23,day_type,load_kw
weekday,64,6451.1849956521737,1132.4612275727611,23,day_type,load_kw
weekday,65,6421.2817695652184,1145.4382080111002,23,day_type,load_kw
weekday,66,6431.0821739130442,1156.7309172717451,23,day_type,load_kw
weekday,67,6425.8729913043471,1164.1322482046157,23,day_type,load_kw
weekday,68,6387.2233217391304,1179.6672917119108,23,day_type,load_kw
weekday,69,6359.0473913043479,1191.9959899079029,23,day_type,load_kw
