date,month,weekday,series,n,mean_kw,std_kw,min_kw,max_kw,amplitude_kw,peak_first_slot,peak_tie_count,zero_points,all_zero
2025-03-09,3,7,net_load_kw,144,2638.896877083333,2015.2775146155236,-2588.4321,5987.9076000000005,8576.3397000000004,106,1,0,False
2025-03-10,3,1,load_kw,144,4914.2943486111117,1225.5623530483772,3147.4027999999998,6838.7388000000001,3691.3360000000002,49,1,0,False
2025-03-10,3,1,pv_kw,144,2079.2080381944447,2626.9940077178881,0,6867.5105999999996,6867.5105999999996,82,1,67,False
2025-03-10,3,1,net_load_kw,144,2835.0863104166665,1711.9327322906329,-719.52890000000025,6059.7053999999998,6779.2343000000001,106,1,0,False
2025-03-11,3,2,load_kw,144,4895.8147062500002,1254.0301849513833,3076.6900000000001,6815.7692999999999,3739.0792999999999,62,1,0,False
2025-03-11,3,2,pv_kw,144,2231.6930895833334,2877.340859153258,0,7760.9318999999996,7760.9318999999996,74,1,71,False
2025-03-11,3,2,net_load_kw,144,2664.1216166666668,1950.7135855858085,-1886.6788999999999,6096.0155999999997,7982.6944999999996,106,1,0,False
2025-03-12,3,3,load_kw,144,4921.3432013888896,1223.053868639139,3269.9946,6849.8276999999998,3579.8330999999998,49,1,0,False
2025-03-12,3,3,pv_kw,144,2319.8625895833334,2989.9243827025725,0,7996.1999999999998,7996.1999999999998,75,1,67,False
2025-03-12,3,3,net_load_kw,144,2601.4806118055553,2076.4831417429964,-1942.6122999999998,6107.4538000000002,8050.0661,106,1,0,False
2025-03-13,3,4,load_kw,144,4926.5532104166668,1254.8288392683266,2440.3099999999999,6755.9700000000003,4315.6599999999999,48,1,0,False
2025-03-13,3,4,pv_kw,144,2112.1524597222219,2618.9803107385055,0,6841.6499999999996,6841.6499999999996,75,1,67,False
2025-03-13,3,4,net_load_kw,144,2814.4007506944445,1673.4698716483465,-798.21000000000004,6044.2285000000002,6842.4385000000002,106,1,0,False
2025-03-14,3,5,load_kw,144,3004.5362062500003,508.37579837582831,2198.1131999999998,4085.7179999999998,1887.6048000000001,55,1,0,False
2025-03-14,3,5,pv_kw,144,2336.6434569444446,3011.6049863032822,0,8505.6623999999993,8505.6623999999993,70,1,67,False
2025-03-14,3,5,net_load_kw,144,667.89274930555564,2560.9332402460932,-4817.7326999999987,2980.29,7798.0226999999986,36,1,0,False
2025-03-15,3,6,load_kw,144,3030.2075743055557,462.85508333663859,2262.6300000000001,3931.5799999999999,1668.9499999999998,57,1,0,False
2025-03-15,3,6,pv_kw,144,2158.3690263888889,2689.9005714793261,0,7167.0695999999998,7167.0695999999998,80,1,67,False
2025-03-15,3,6,net_load_kw,144,871.83854791666658,2280.2081061039244,-3612.6700000000001,3459.73,7072.3999999999996,144,1,0,False
2025-03-16,3,7,load_kw,144,4915.9673326388893,1246.5631461841856,3225.9650000000001,6761.7799999999997,3535.8149999999996,51,1,0,False
2025-03-16,3,7,pv_kw,144,2276.3403770833338,2919.4370270040713,0,8389.4249999999993,8389.4249999999993,69,1,66,False
2025-03-16,3,7,net_load_kw,144,2639.6269555555555,1968.7868734663218,-1975.0249999999996,6031.1746999999996,8006.1996999999992,106,1,0,False
2025-03-17,3,1,load_kw,144,4903.9009083333331,1262.6029968655348,3035.3964000000001,6833.9696999999996,3798.5732999999996,49,1,0,False
2025-03-17,3,1,pv_kw,144,2493.1454319444447,3161.3680467625841,0,8640.9976000000006,8640.9976000000006,70,1,65,False
2025-03-17,3,1,net_load_kw,144,2410.7554763888888,2197.2650206972621,-2533.1063999999997,5993.2214000000004,8526.3277999999991,106,1,0,False
2025-03-18,3,2,load_kw,144,4885.559315972223,1253.925396835845,3194.3299999999999,6921.4474,3727.1174000000001,49,1,0,False
2025-03-18,3,2,pv_kw,144,2338.644384027778,2966.9457290657101,0,7904.3377,7904.3377,71,1,65,False
2025-03-18,3,2,net_load_kw,144,2546.9149319444446,2029.0387078146887,-1979.29,5979.2853000000005,7958.5753000000004,106,1,0,False
2025-03-19,3,3,load_kw,144,4886.7315833333332,1250.3062302127851,3117.6799999999998,6689.6716999999999,3571.9917,49,1,0,False
2025-03-19,3,3,pv_kw,144,2409.0036479166665,3063.8067941869467,0,8611.9874999999993,8611.9874999999993,75,1,65,False
2025-03-19,3,3,net_load_kw,144,2477.7279354166667,2121.4874808358459,-2563.7905999999994,5980.2714999999998,8544.0620999999992,106,1,0,False
2025-03-20,3,4,load_kw,144,4902.0159055555559,1258.0710760200673,2401,6757.8100000000004,4356.8100000000004,54,1,0,False
2025-03-20,3,4,pv_kw,144,2309.9758298611114,2914.0713560447884,0,8090.5707000000002,8090.5707000000002,74,1,65,False
2025-03-20,3,4,net_load_kw,144,2592.0400756944446,1977.1526769302466,-2235.3407999999999,5838.5445,8073.8852999999999,106,1,0,False
2025-03-21,3,5,load_kw,144,3024.7305090277782,489.51225078463602,2222.5900000000001,4034.3899999999999,1811.7999999999997,57,1,0,False
2025-03-21,3,5,pv_kw,144,2523.3361541666668,3187.4354926077272,0,8906.5125000000007,8906.5125000000007,72,1,65,False
2025-03-21,3,5,net_load_kw,144,501.39435486111114,2740.7561266573675,-5163.2025000000012,2968.9499999999998,8132.1525000000011,123,1,0,False
2025-03-22,3,6,load_kw,144,2997.372063888889,482.66856902209992,2186.4052999999999,4167.1000000000004,1980.6947000000005,54,1,0,False
2025-03-22,3,6,pv_kw,144,2335.6554083333331,2930.5407584118793,0,8278.4416000000001,8278.4416000000001,71,1,65,False
2025-03-22,3,6,net_load_kw,144,661.71665555555558,2509.1508049708291,-4646.6598999999997,3487.4200000000001,8134.0798999999997,144,1,0,False
2025-03-23,3,7,load_kw,144,4905.8323861111112,1229.7267452888154,3205.9200000000001,6763.6611999999996,3557.7411999999995,49,1,0,False
2025-03-23,3,7,pv_kw,144,2457.0940479166666,3044.7711360804619,0,8184.1842999999999,8184.1842999999999,71,1,63,False
2025-03-23,3,7,net_load_kw,144,2448.7383381944446,2111.7107473559281,-2261.2538999999997,5879.7648000000008,8141.0187000000005,106,1,0,False
2025-03-24,3,1,load_kw,144,4892.7154423611109,1248.4903994212523,3138.3499999999999,6795.0967000000001,3656.7467000000001,56,1,0,False
2025-03-24,3,1,pv_kw,144,2476.111397222222,3129.8066540419804,0,8525.2623000000003,8525.2623000000003,70,1,63,False
2025-03-24,3,1,net_load_kw,144,2416.604045138889,2184.3386355947305,-2401.5012000000006,5869.9382999999998,8271.4395000000004,106,1,0,False
2025-03-25,3,2,load_kw,144,4918.8819923611118,1243.7014899424846,3237.2332000000001,6871.3100000000004,3634.0768000000003,63,1,0,False
2025-03-25,3,2,pv_kw,144,2379.2934625000003,2961.4227239174202,0,8011.0998,8011.0998,77,1,64,False
2025-03-25,3,2,net_load_kw,144,2539.5885298611111,2024.3084033201987,-2020.1922999999997,5736.8590999999997,7757.0513999999994,106,1,0,False
2025-03-26,3,3,load_kw,144,4904.3594916666671,1251.6285857787248,3099.0997000000002,6761.9517999999998,3662.8520999999996,49,1,0,False
2025-03-26,3,3,pv_kw,144,2588.0030388888886,3255.1901629565255,0,8768.6625000000004,8768.6625000000004,66,1,63,False
2025-03-26,3,3,net_load_kw,144,2316.3564527777776,2289.9976647743456,-2615.7899999999991,5642.3966,8258.1865999999991,106,1,0,False
2025-03-27,3,4,load_kw,144,4914.6915986111107,1260.7788484872347,2463.4299999999998,6909.2138000000004,4445.7838000000011,49,1,0,False
2025-03-27,3,4,pv_kw,144,2468.1503736111108,3092.6387384402638,0,8850.1023999999998,8850.1023999999998,73,1,63,False
2025-03-27,3,4,net_load_kw,144,2446.5412249999999,2136.0062708414716,-2961.7503999999999,5575.4675999999999,8537.2180000000008,106,1,0,False
2025-03-28,3,5,load_kw,144,2995.4903027777782,500.56405509659174,2081.9499999999998,4079.1469000000002,1997.1969000000004,55,1,0,False
2025-03-28,3,5,pv_kw,144,2544.578604166667,3200.6619170147865,0,8901.8624999999993,8901.8624999999993,72,1,63,False
2025-03-28,3,5,net_load_kw,144,450.91169861111109,2767.9038215893111,-5358.9224999999988,3048.1932999999999,8407.1157999999996,128,1,0,False
2025-03-29,3,6,load_kw,144,3004.9282277777779,472.5181498341795,2268.893,3864.2226000000001,1595.3296,55,1,0,False
2025-03-29,3,6,pv_kw,144,2683.7945118055554,3369.1030368777597,0,9127.0874999999996,9127.0874999999996,69,1,63,False
2025-03-29,3,6,net_load_kw,144,321.13371597222221,2949.1868470782051,-5432.9375,3416.1900000000001,8849.1275000000005,144,1,0,False
2025-03-30,3,7,load_kw,144,4916.4460770833339,1250.6695151919798,3179.5999999999999,6727.6800000000003,3548.0800000000004,60,1,0,False
2025-03-30,3,7,pv_kw,144,2610.3785895833335,3241.1939753250549,0,8892.9123999999993,8892.9123999999993,76,1,63,False
2025-03-30,3,7,net_load_kw,144,2306.0674875,2264.3461198785594,-3006.4775,5715.4641000000001,8721.9416000000001,106,1,0,False
2025-03-31,3,1,load_kw,144,4878.152734027778,1255.323497035183,3107.8654999999999,6612.0330000000004,3504.1675000000005,68,1,0,False
2025-03-31,3,1,pv_kw,144,2505.1781722222222,3084.6207183234019,0,8322.4163000000008,8322.4163000000008,68,1,63,False
2025-03-31,3,1,net_load_kw,144,2372.9745618055554,2100.6477543754627,-2176.8299999999999,5728.7881000000007,7905.6181000000006,106,1,0,False
2025-04-01,4,2,load_kw,144,4915.2977625000003,1230.388517269372,3157.8490999999999,6737.5600000000004,3579.7109000000005,60,1,0,False
2025-04-01,4,2,pv_kw,144,2406.5956159722223,2898.0359094324081,0,7235.1616999999997,7235.1616999999997,80,1,63,False
2025-04-01,4,2,net_load_kw,144,2508.7021465277776,1917.1017405365646,-1056.0114999999996,5704.7227999999996,6760.7342999999992,106,1,0,False
2025-04-02,4,3,load_kw,144,4916.1095604166667,1221.7278849876307,3128.8843999999999,6730.1455999999998,3601.2611999999999,49,1,0,False
2025-04-02,4,3,pv_kw,144,2397.9705854166664,2897.2174440642334,0,7663.9875000000002,7663.9875000000002,75,1,62,False
2025-04-02,4,3,net_load_kw,144,2518.1389749999998,1937.4406514599077,-1695.9175000000005,5529.4444000000003,7225.3619000000008,106,1,0,False
2025-04-03,4,4,load_kw,144,4911.8523374999995,1243.4684044973474,2234.1500000000001,6769.6013000000003,4535.4513000000006,56,1,0,False
2025-04-03,4,4,pv_kw,144,2584.2052430555555,3230.113391131345,0,8969.2875000000004,8969.2875000000004,75,1,61,False
2025-04-03,4,4,net_load_kw,144,2327.6470944444445,2275.0834546467504,-3009.5212999999994,5552.9498999999996,8562.4712,106,1,0,False
2025-04-04,4,5,load_kw,144,2988.9896590277776,484.19604035396605,2176.4666000000002,3917.1455999999998,1740.6789999999996,55,1,0,False
2025-04-04,4,5,pv_kw,144,2721.0395652777779,3359.8503653731077,0,9069.6620000000003,9069.6620000000003,79,1,61,False
2025-04-04,4,5,net_load_kw,144,267.95009374999995,2927.0668930433217,-5570.2924000000003,3021.02,8591.3124000000007,120,1,0,False
2025-04-05,4,6,load_kw,144,3025.114273611111,476.79309112322153,2228.04,3931.6599999999999,1703.6199999999999,54,1,0,False
2025-04-05,4,6,pv_kw,144,2523.2761493055555,3078.9774883282371,0,8792.8044000000009,8792.8044000000009,74,1,61,False
2025-04-05,4,6,net_load_kw,144,501.83812430555554,2647.0699497387068,-4933.1164000000008,3305.1300000000001,8238.2464,144,1,0,False
2025-04-06,4,7,load_kw,144,4883.5596076388883,1227.2052989726769,3146,6763.2700000000004,3617.2700000000004,48,1,0,False
2025-04-06,4,7,pv_kw,144,2616.4730965277777,3203.6067451643926,0,8801.4074999999993,8801.4074999999993,77,1,61,False
2025-04-06,4,7,net_load_kw,144,2267.0865111111107,2239.109943514175,-2838.3557999999994,5273.1860999999999,8111.5418999999993,106,1,0,False
2025-04-07,4,1,load_kw,144,4875.6309180555563,1219.4681582948556,3189.7669999999998,6828.7119000000002,3638.9449000000004,49,1,0,False
2025-04-07,4,1,pv_kw,144,2657.1842812500004,3233.9968828483534,0,9287.9673000000003,9287.9673000000003,65,1,61,False
2025-04-07,4,1,net_load_kw,144,2218.446636805556,2244.4681161153671,-2935.2790000000005,5291.463600000001,8226.7426000000014,106,1,0,False
2025-04-08,4,2,load_kw,144,4904.7204277777773,1220.6160894017032,3173,6699.2278999999999,3526.2278999999999,49,1,0,False
2025-04-08,4,2,pv_kw,144,2640.0040270833333,3291.9703467746399,0,9020.2965000000004,9020.2965000000004,70,1,61,False
2025-04-08,4,2,net_load_kw,144,2264.7164006944445,2363.6869897382353,-2957.9529999999995,5555.5214999999998,8513.4745000000003,106,1,0,False
2025-04-09,4,3,load_kw,144,4903.2301055555554,1224.0692892749307,3147.1799999999998,6736.9899999999998,3589.8099999999999,48,1,0,False
2025-04-09,4,3,pv_kw,144,2439.3004798611114,2918.9109047283218,0,8105.8316999999997,8105.8316999999997,74,1,63,False
2025-04-09,4,3,net_load_kw,144,2463.9296256944444,1947.2044338484654,-2064.0821999999998,5423.1895000000004,7487.2717000000002,106,1,0,False
2025-04-10,4,4,load_kw,144,4902.862528472222,1252.5614620456668,2353.8899999999999,6855.2097000000003,4501.3197,49,1,0,False
2025-04-10,4,4,pv_kw,144,2633.6692826388889,3247.5814511171402,0,9420.75,9420.75,69,1,61,False
2025-04-10,4,4,net_load_kw,144,2269.1932458333331,2297.1358811478767,-3236.1643999999997,5309.4066000000003,8545.5709999999999,106,1,0,False
2025-04-11,4,5,load_kw,144,3003.8331979166669,469.86673228602695,2258.7199999999998,4037.6500000000001,1778.9300000000003,54,1,0,False
2025-04-11,4,5,pv_kw,144,2782.306107638889,3375.2031806390237,0,9272.7325000000001,9272.7325000000001,77,1,61,False
2025-04-11,4,5,net_load_kw,144,221.52709027777777,2962.8711030665359,-5677.8249999999998,2958.9200000000001,8636.744999999999,114,1,0,False
2025-04-12,4,6,load_kw,144,2998.2156569444442,499.86797868863408,2176.3699999999999,3976.1199999999999,1799.75,60,1,0,False
2025-04-12,4,6,pv_kw,144,2622.1673006944447,3104.2150335240663,0,8208.2250000000004,8208.2250000000004,78,1,61,False
2025-04-12,4,6,net_load_kw,144,376.04835625000004,2652.0230941984873,-4579.9350000000004,3430.3200000000002,8010.255000000001,144,1,0,False
2025-04-13,4,7,load_kw,144,4886.7942583333333,1256.4306402278639,3100.2909,6693.9151000000002,3593.6242000000002,49,1,0,False
2025-04-13,4,7,pv_kw,144,2625.2793215277779,3178.5604083085718,0,8404.2373000000007,8404.2373000000007,74,1,61,False
2025-04-13,4,7,net_load_kw,144,2261.5149368055554,2186.0608901765509,-2529.2762000000002,5402.1328000000003,7931.4090000000006,106,1,0,False
2025-04-14,4,1,load_kw,144,4912.5571951388883,1233.7371732673651,3138.0169999999998,6671.9435000000003,3533.9265000000005,55,1,0,False
2025-04-14,4,1,pv_kw,144,2723.8892034722221,3239.4467795309283,0,8660.7489999999998,8660.7489999999998,77,1,61,False
2025-04-14,4,1,net_load_kw,144,2188.6679916666667,2237.5273100862169,-2593.6927000000005,5269.4791999999998,7863.1719000000003,106,1,0,False
2025-04-15,4,2,load_kw,144,4877.3710486111113,1250.3637670143357,3116.9000000000001,6608.0900000000001,3491.1900000000001,51,1,0,False
2025-04-15,4,2,pv_kw,144,2788.2281805555558,3364.6412177283614,0,9218.8911000000007,9218.8911000000007,71,1,61,False
2025-04-15,4,2,net_load_kw,144,2089.1428680555555,2375.033038460082,-3146.2062999999998,5358.5228999999999,8504.7291999999998,106,1,0,False
2025-04-16,4,3,load_kw,144,4913.5368777777785,1221.3923813812078,3209.2800000000002,6685.7564000000002,3476.4764,58,1,0,False
2025-04-16,4,3,pv_kw,144,2589.3872131944445,3060.938528454275,0,8410.2000000000007,8410.2000000000007,78,1,60,False
2025-04-16,4,3,net_load_kw,144,2324.1496645833336,2058.3476782307785,-2016.6433000000006,5019.7968000000001,7036.4401000000007,106,1,0,False
2025-04-17,4,4,load_kw,144,4895.2934430555561,1257.2191014571972,2337.2199999999998,6827.5423000000001,4490.3222999999998,49,1,0,False
2025-04-17,4,4,pv_kw,144,2692.4458451388887,3219.9075038423862,0,8705.7127,8705.7127,73,1,59,False
2025-04-17,4,4,net_load_kw,144,2202.8475979166669,2227.9179718214141,-2856.665,5068.7819999999992,7925.4469999999992,106,1,0,False
2025-04-18,4,5,load_kw,144,2978.75705625,477.03490395203994,2201.6500000000001,3994.77,1793.1199999999999,57,1,0,False
2025-04-18,4,5,pv_kw,144,2714.0021736111112,3222.1612798872234,0,8269.4624999999996,8269.4624999999996,78,1,59,False
2025-04-18,4,5,net_load_kw,144,264.75488263888889,2793.2357177951317,-4769.6296999999995,2858.9231,7628.5527999999995,16,1,0,False
2025-04-19,4,6,load_kw,144,2996.0589729166668,487.69832587304273,2221.9099999999999,3916.1199999999999,1694.21,57,1,0,False
2025-04-19,4,6,pv_kw,144,2713.3640041666667,3227.6164111503963,0,8731.5486000000001,8731.5486000000001,74,1,59,False
2025-04-19,4,6,net_load_kw,144,282.69496875000004,2791.4974827025608,-5284.3683000000001,3429.1199999999999,8713.4883000000009,144,1,0,False
2025-04-20,4,7,load_kw,144,4883.2423479166673,1239.7516184006092,3202.9699999999998,6792.0200000000004,3589.0500000000006,48,1,0,False
2025-04-20,4,7,pv_kw,144,2718.3363111111112,3260.3996003412276,0,8612.625,8612.625,69,1,59,False
2025-04-20,4,7,net_load_kw,144,2164.9060368055557,2253.7074627330371,-2533.8650000000007,5118.2251999999999,7652.0902000000006,106,1,0,False
2025-04-21,4,1,load_kw,144,4936.7349118055554,1234.9246298300056,3222.1399999999999,6857.4022999999997,3635.2622999999999,49,1,0,False
2025-04-21,4,1,pv_kw,144,2915.1969791666666,3450.7305384477786,0,9678.3230000000003,9678.3230000000003,77,1,59,False
2025-04-21,4,1,net_load_kw,144,2021.5379326388891,2453.2508317824859,-3744.9588999999996,4784.2622000000001,8529.2210999999988,106,1,0,False
2025-04-22,4,2,load_kw,144,4908.7917090277788,1237.564058095212,3237.3099999999999,6745.3697000000002,3508.0597000000002,65,1,0,False
2025-04-22,4,2,pv_kw,144,2735.7529875,3218.1757587920069,0,8660.9267,8660.9267,67,1,59,False
2025-04-22,4,2,net_load_kw,144,2173.0387215277779,2189.8680038745169,-2455.0105999999996,4964.2357000000002,7419.2462999999998,106,1,0,False
2025-04-23,4,3,load_kw,144,4917.9381152777778,1238.2173248141046,3136.6642999999999,6759.7250999999997,3623.0607999999997,49,1,0,False
2025-04-23,4,3,pv_kw,144,2776.2749187500003,3236.0038481059228,0,8613.0375000000004,8613.0375000000004,66,1,57,False
2025-04-23,4,3,net_load_kw,144,2141.6631965277784,2208.1650555853148,-2284.7775000000001,4988.9386000000004,7273.7161000000006,106,1,0,False
2025-04-24,4,4,load_kw,144,4895.7408194444442,1251.9427995780234,2493.6900000000001,6821.3307000000004,4327.6406999999999,49,1,0,False
2025-04-24,4,4,pv_kw,144,2933.653040277778,3440.0391338968579,0,8947.3125,8947.3125,81,1,57,False
2025-04-24,4,4,net_load_kw,144,1962.0877791666669,2434.0942118195926,-2935.0621999999994,5025.7647999999999,7960.8269999999993,106,1,0,False
2025-04-25,4,5,load_kw,144,2990.138383333333,478.58415505371937,2105.3899999999999,3864.9699999999998,1759.5799999999999,57,1,0,False
2025-04-25,4,5,pv_kw,144,2906.7901479166667,3379.8173295668898,0,8982.5391,8982.5391,71,1,57,False
2025-04-25,4,5,net_load_kw,144,83.348235416666682,2941.9425224865854,-5296.2687999999998,2941.25,8237.5187999999998,123,1,0,False
2025-04-26,4,6,load_kw,144,3004.2051819444441,486.99332594926091,2157.1073000000001,4037.3400000000001,1880.2327,57,1,0,False
2025-04-26,4,6,pv_kw,144,3001.2804472222219,3600.3688904271189,0,10216.200000000001,10216.200000000001,69,1,59,False
2025-04-26,4,6,net_load_kw,144,2.9247347222221833,3163.0523885713569,-6452.0775000000012,3346.8200000000002,9798.8975000000009,144,1,0,False
2025-04-27,4,7,load_kw,144,4876.3551055555545,1243.9683920856892,3107.1999999999998,6958.0721000000003,3850.8721000000005,49,1,0,False
2025-04-27,4,7,pv_kw,144,2852.4604729166667,3426.6931042480232,0,9773.1872000000003,9773.1872000000003,73,1,58,False
2025-04-27,4,7,net_load_kw,144,2023.8946326388889,2457.4979821720794,-3886.1266000000005,4927.5191000000004,8813.6457000000009,106,1,0,False
2025-04-28,4,1,load_kw,144,4897.3875333333335,1241.0072396066923,3200.7959000000001,6733.0600000000004,3532.2641000000003,51,1,0,False
2025-04-28,4,1,pv_kw,144,2538.138895138889,2914.3206249454506,0,7986.2624999999998,7986.2624999999998,78,1,58,False
2025-04-28,4,1,net_load_kw,144,2359.2486381944445,1894.9703420858516,-2093.2966999999999,5010.9542000000001,7104.2509,106,1,0,False
2025-04-29,4,2,load_kw,144,4885.5316131944446,1247.3211943904651,3112.3458999999998,6742.0744000000004,3629.7285000000006,49,1,0,False
2025-04-29,4,2,pv_kw,144,2909.1477083333334,3432.1071870655769,0,8972.0663000000004,8972.0663000000004,67,1,57,False
2025-04-29,4,2,net_load_kw,144,1976.3839048611112,2414.6546745628361,-2892.0683999999992,4849.4237000000003,7741.4920999999995,106,1,0,False
2025-04-30,4,3,load_kw,144,4903.4533631944441,1248.4362500146913,3140.52,6649.8941999999997,3509.3741999999997,49,1,0,False
2025-04-30,4,3,pv_kw,144,2892.7510951388886,3318.1610831868579,0,8402.3250000000007,8402.3250000000007,72,1,57,False
2025-04-30,4,3,net_load_kw,144,2010.7022680555554,2265.5535983002587,-2325.8850000000011,4763.0357000000004,7088.9207000000015,106,1,0,False
2025-05-01,5,4,load_kw,144,5015.1909965277773,1201.4186318987163,2577.8899999999999,6698.4213,4120.5313000000006,56,1,0,False
2025-05-01,5,4,pv_kw,144,2889.716879861111,3449.5955965089615,0,9235.0962,9235.0962,73,1,57,False
2025-05-01,5,4,net_load_kw,144,2125.4741166666663,2563.3396200430693,-3301.1047999999992,5306.9852000000001,8608.0900000000001,106,1,0,False
2025-05-02,5,5,load_kw,144,3115.042780555556,443.4719592394631,2380.8368,4037.2752,1656.4384,100,1,0,False
2025-05-02,5,5,pv_kw,144,2519.6127770833336,2940.8830827765573,0,7707.4723000000004,7707.4723000000004,67,1,57,False
2025-05-02,5,5,net_load_kw,144,595.43000347222232,2583.972014462176,-4130.4462999999996,3489.5599999999999,7620.0062999999991,126,1,0,False
2025-05-03,5,6,load_kw,144,3120.6187201388889,456.66349321352629,2298.0100000000002,3969.5171,1671.5070999999998,58,1,0,False
2025-05-03,5,6,pv_kw,144,2751.1532347222219,3203.4083546633588,0,8849.5499999999993,8849.5499999999993,66,1,57,False
2025-05-03,5,6,net_load_kw,144,369.46548541666664,2854.4160273765592,-5269.6799999999994,3576.1700000000001,8845.8499999999985,144,1,0,False
2025-05-04,5,7,load_kw,144,5027.9201763888886,1210.2425748209334,3362.7028,6661.7452000000003,3299.0424000000003,49,1,0,False
2025-05-04,5,7,pv_kw,144,2872.3090375000002,3280.2615912834453,0,8612.3006999999998,8612.3006999999998,65,1,57,False
2025-05-04,5,7,net_load_kw,144,2155.6111388888889,2339.795156363059,-2214.7749999999996,5046.1684000000005,7260.9434000000001,106,1,0,False
2025-05-05,5,1,load_kw,144,5025.5068277777782,1223.4334776072503,3228.6855,6978.6701999999996,3749.9846999999995,106,1,0,False
2025-05-05,5,1,pv_kw,144,2730.673211111111,3229.3612258526896,0,8933.5125000000007,8933.5125000000007,72,1,57,False
2025-05-05,5,1,net_load_kw,144,2294.8336166666668,2301.3240109461744,-3152.4025000000011,5658.2885999999999,8810.6911,106,1,0,False
2025-05-06,5,2,load_kw,144,5042.3829208333336,1176.5572749629923,3404.9299999999998,6705.0600000000004,3300.1300000000006,51,1,0,False
2025-05-06,5,2,pv_kw,144,2839.4628222222223,3356.2988698033409,0,9114.75,9114.75,72,1,57,False
2025-05-06,5,2,net_load_kw,144,2202.9200986111109,2466.5781637439477,-3060.0600000000004,5279.8460999999998,8339.9061000000002,106,1,0,False
2025-05-07,5,3,load_kw,144,5048.3422923611106,1205.7786849268855,3360.1314000000002,6722.4399999999996,3362.3085999999994,63,1,0,False
2025-05-07,5,3,pv_kw,144,2753.8487111111112,3241.9052685747456,0,8872.1198000000004,8872.1198000000004,76,1,57,False
2025-05-07,5,3,net_load_kw,144,2294.4935812499998,2348.7057869270552,-3086.9114,5531.5236999999997,8618.4350999999988,106,1,0,False
2025-05-08,5,4,load_kw,144,5018.5615576388891,1217.7188828551748,2707.6700000000001,6745.9355999999998,4038.2655999999997,49,1,0,False
2025-05-08,5,4,pv_kw,144,2692.4568743055552,3054.2860788961179,0,7902.6323000000002,7902.6323000000002,70,1,56,False
2025-05-08,5,4,net_load_kw,144,2326.1046833333335,2112.8845555453636,-1865.8810000000003,5278.6293999999998,7144.5104000000001,122,1,0,False
2025-05-09,5,5,load_kw,144,3093.9093937500002,462.54132794446576,2249.2838000000002,3944.1999999999998,1694.9161999999997,66,1,0,False
2025-05-09,5,5,pv_kw,144,2739.7683166666666,3200.4443680490699,0,8503.9467999999997,8503.9467999999997,74,1,55,False
2025-05-09,5,5,net_load_kw,144,354.14107708333336,2834.03937397854,-5146.2958999999992,3376.6729,8522.9687999999987,125,1,0,False
2025-05-10,5,6,load_kw,144,3110.3327937499998,453.69160056265838,2244.1401000000001,4059.8773999999999,1815.7372999999998,100,1,0,False
2025-05-10,5,6,pv_kw,144,2605.2892402777779,2990.3775777153387,0,8429.3678999999993,8429.3678999999993,71,1,55,False
2025-05-10,5,6,net_load_kw,144,505.0435534722223,2659.2058258393376,-4874.0106999999989,3508.1500000000001,8382.1606999999985,144,1,0,False
2025-05-11,5,7,load_kw,144,5030.9621006944444,1184.9162351940636,3262.6500999999998,6810.1724999999997,3547.5223999999998,49,1,0,False
2025-05-11,5,7,pv_kw,144,2719.125472222222,3075.1560439008404,0,8567.9249999999993,8567.9249999999993,78,1,55,False
2025-05-11,5,7,net_load_kw,144,2311.8366284722224,2172.9929370074997,-2487.1870999999992,5165.3699999999999,7652.5570999999991,117,1,0,False
2025-05-12,5,1,load_kw,144,5018.6918173611111,1220.2060701437308,3340.5,6688.1596,3347.6596,49,1,0,False
2025-05-12,5,1,pv_kw,144,2854.8920159722225,3231.2541713272658,0,8631.9801000000007,8631.9801000000007,65,1,55,False
2025-05-12,5,1,net_load_kw,144,2163.7998013888887,2278.1032112092998,-2081.7736999999997,5236.4059000000007,7318.1796000000004,106,1,0,False
2025-05-13,5,2,load_kw,144,5011.2346500000003,1234.2569729504571,3189.2599,6792.9638999999997,3603.7039999999997,106,1,0,False
2025-05-13,5,2,pv_kw,144,2797.5174513888892,3160.3527845394533,0,8286.2625000000007,8286.2625000000007,75,1,55,False
2025-05-13,5,2,net_load_kw,144,2213.7171986111111,2210.3950374790415,-2413.9951999999994,5128.8490999999995,7542.8442999999988,106,1,0,False
2025-05-14,5,3,load_kw,144,5024.666886111112,1217.0793530422641,3304.7076999999999,6741.5506999999998,3436.8429999999998,104,1,0,False
2025-05-14,5,3,pv_kw,144,2815.744020138889,3205.0029654237519,0,8331.6110000000008,8331.6110000000008,73,1,57,False
2025-05-14,5,3,net_load_kw,144,2208.9228659722221,2255.932185012568,-2319.1979000000001,5218.7995000000001,7537.9974000000002,106,1,0,False
2025-05-15,5,4,load_kw,144,4983.2629090277778,1222.8682432242761,2648.7199999999998,6694.6800000000003,4045.9600000000005,99,1,0,False
2025-05-15,5,4,pv_kw,144,2784.7188138888887,3224.415512918305,0,8915.7970000000005,8915.7970000000005,70,1,55,False
2025-05-15,5,4,net_load_kw,144,2198.5440951388891,2284.6491493467133,-2795.0082000000002,5019.1590999999999,7814.1673000000001,127,1,0,False
2025-05-16,5,5,load_kw,144,3111.7226979166667,452.24042357664729,2400.7800000000002,3979.4699999999998,1578.6899999999996,57,1,0,False
